"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-7.400 -20.465 -0.208 -20.534 -0.167 -20.767 -0.076 -20.818 -0.085 7.906 0.283 5.057 0.336 43.852 42.078
-7.000 -20.465 -0.212 -20.535 -0.170 -20.771 -0.076 -20.823 -0.085 7.877 0.282 5.101 0.339 43.853 42.072
-6.600 -20.464 -0.216 -20.537 -0.173 -20.775 -0.076 -20.827 -0.085 7.848 0.281 5.143 0.343 43.854 42.066
-6.200 -20.464 -0.220 -20.537 -0.176 -20.778 -0.076 -20.831 -0.085 7.821 0.280 5.183 0.346 43.855 42.061
-5.800 -20.463 -0.223 -20.538 -0.179 -20.781 -0.076 -20.834 -0.085 7.796 0.279 5.222 0.349 43.856 42.055
-5.400 -20.461 -0.227 -20.538 -0.182 -20.783 -0.077 -20.837 -0.085 7.771 0.278 5.258 0.353 43.856 42.050
-5.000 -20.460 -0.230 -20.537 -0.185 -20.785 -0.077 -20.840 -0.085 7.747 0.278 5.293 0.356 43.857 42.044
-4.600 -20.458 -0.233 -20.537 -0.187 -20.787 -0.077 -20.842 -0.085 7.724 0.277 5.326 0.359 43.857 42.039
-4.200 -20.456 -0.236 -20.536 -0.190 -20.788 -0.077 -20.843 -0.085 7.702 0.276 5.356 0.362 43.857 42.034
-3.800 -20.453 -0.239 -20.535 -0.192 -20.789 -0.078 -20.844 -0.085 7.682 0.275 5.385 0.364 43.857 42.029
-3.400 -20.450 -0.242 -20.533 -0.194 -20.789 -0.078 -20.845 -0.086 7.662 0.274 5.411 0.366 43.857 42.024
-3.000 -20.447 -0.245 -20.531 -0.196 -20.789 -0.079 -20.845 -0.086 7.644 0.274 5.435 0.368 43.857 42.019
-2.600 -20.444 -0.247 -20.529 -0.198 -20.789 -0.079 -20.845 -0.086 7.627 0.273 5.456 0.370 43.856 42.014
-2.200 -20.441 -0.249 -20.526 -0.200 -20.788 -0.080 -20.845 -0.086 7.611 0.272 5.476 0.372 43.856 42.010
-1.800 -20.437 -0.252 -20.523 -0.202 -20.787 -0.080 -20.844 -0.086 7.595 0.272 5.494 0.374 43.855 42.005
-1.400 -20.433 -0.254 -20.520 -0.204 -20.785 -0.080 -20.843 -0.087 7.580 0.272 5.511 0.377 43.854 42.001
-1.000 -20.428 -0.256 -20.517 -0.205 -20.783 -0.080 -20.841 -0.086 7.565 0.272 5.526 0.379 43.853 41.997
-0.600 -20.424 -0.257 -20.513 -0.206 -20.780 -0.080 -20.839 -0.086 7.551 0.272 5.540 0.381 43.852 41.993
-0.200 -20.419 -0.259 -20.509 -0.208 -20.778 -0.080 -20.837 -0.086 7.537 0.273 5.552 0.384 43.851 41.990
0.200 -20.414 -0.260 -20.505 -0.209 -20.775 -0.080 -20.834 -0.086 7.524 0.273 5.563 0.387 43.849 41.986
0.600 -20.409 -0.262 -20.500 -0.210 -20.771 -0.079 -20.831 -0.085 7.511 0.274 5.572 0.390 43.848 41.982
1.000 -20.403 -0.263 -20.495 -0.211 -20.768 -0.079 -20.828 -0.085 7.499 0.275 5.581 0.393 43.846 41.979
1.400 -20.397 -0.264 -20.490 -0.211 -20.764 -0.078 -20.824 -0.084 7.486 0.276 5.588 0.396 43.844 41.976
1.800 -20.391 -0.265 -20.485 -0.212 -20.759 -0.078 -20.820 -0.083 7.475 0.278 5.594 0.399 43.843 41.973
2.200 -20.385 -0.266 -20.479 -0.212 -20.755 -0.077 -20.816 -0.083 7.463 0.279 5.599 0.402 43.841 41.969
2.600 -20.379 -0.266 -20.474 -0.213 -20.750 -0.077 -20.812 -0.082 7.452 0.280 5.602 0.405 43.839 41.966
3.000 -20.372 -0.267 -20.468 -0.213 -20.745 -0.076 -20.807 -0.081 7.439 0.281 5.609 0.409 43.837 41.962
3.400 -20.365 -0.267 -20.462 -0.213 -20.740 -0.075 -20.802 -0.080 7.428 0.283 5.611 0.412 43.834 41.959
3.800 -20.359 -0.267 -20.455 -0.213 -20.734 -0.074 -20.797 -0.080 7.418 0.284 5.612 0.415 43.832 41.955
4.200 -20.351 -0.267 -20.449 -0.213 -20.729 -0.074 -20.792 -0.079 7.408 0.286 5.612 0.418 43.830 41.952
4.600 -20.344 -0.267 -20.442 -0.213 -20.723 -0.073 -20.786 -0.078 7.397 0.288 5.612 0.422 43.827 41.948
5.000 -20.337 -0.267 -20.435 -0.213 -20.717 -0.071 -20.781 -0.077 7.387 0.290 5.612 0.425 43.825 41.945
5.400 -20.329 -0.267 -20.428 -0.212 -20.711 -0.070 -20.775 -0.076 7.376 0.292 5.612 0.430 43.822 41.941
5.800 -20.321 -0.266 -20.421 -0.212 -20.705 -0.069 -20.769 -0.075 7.365 0.294 5.613 0.434 43.820 41.937
6.200 -20.314 -0.266 -20.414 -0.211 -20.699 -0.067 -20.764 -0.074 7.353 0.297 5.614 0.440 43.817 41.933
6.600 -20.305 -0.265 -20.407 -0.211 -20.692 -0.066 -20.758 -0.073 7.341 0.300 5.615 0.446 43.815 41.929
7.000 -20.297 -0.264 -20.399 -0.210 -20.686 -0.064 -20.752 -0.072 7.328 0.303 5.617 0.452 43.812 41.925
7.400 -20.289 -0.263 -20.392 -0.209 -20.680 -0.063 -20.746 -0.071 7.315 0.307 5.620 0.458 43.809 41.920
7.800 -20.281 -0.262 -20.384 -0.208 -20.673 -0.061 -20.740 -0.070 7.302 0.310 5.623 0.465 43.806 41.915
8.200 -20.272 -0.261 -20.376 -0.207 -20.667 -0.059 -20.734 -0.069 7.288 0.313 5.627 0.471 43.804 41.910
8.600 -20.263 -0.260 -20.368 -0.206 -20.660 -0.058 -20.728 -0.068 7.274 0.316 5.631 0.477 43.801 41.904
9.000 -20.254 -0.258 -20.360 -0.205 -20.654 -0.056 -20.722 -0.068 7.260 0.318 5.635 0.482 43.798 41.898
9.400 -20.245 -0.257 -20.352 -0.203 -20.647 -0.055 -20.716 -0.067 7.246 0.319 5.639 0.486 43.796 41.892
9.800 -20.236 -0.255 -20.344 -0.202 -20.641 -0.054 -20.710 -0.067 7.232 0.318 5.642 0.487 43.793 41.885
10.200 -20.227 -0.253 -20.336 -0.201 -20.635 -0.054 -20.704 -0.067 7.218 0.316 5.646 0.485 43.790 41.878
10.600 -20.218 -0.252 -20.327 -0.199 -20.628 -0.054 -20.698 -0.067 7.205 0.312 5.650 0.482 43.787 41.872
11.000 -20.208 -0.250 -20.319 -0.198 -20.622 -0.054 -20.691 -0.068 7.192 0.307 5.654 0.476 43.785 41.866
11.400 -20.198 -0.247 -20.310 -0.196 -20.615 -0.055 -20.685 -0.069 7.178 0.301 5.658 0.470 43.782 41.861
11.800 -20.189 -0.245 -20.301 -0.194 -20.609 -0.056 -20.679 -0.070 7.165 0.295 5.662 0.462 43.780 41.857
12.200 -20.179 -0.243 -20.293 -0.192 -20.602 -0.057 -20.673 -0.071 7.151 0.288 5.666 0.454 43.777 41.854
12.600 -20.169 -0.240 -20.284 -0.191 -20.596 -0.058 -20.666 -0.072 7.138 0.281 5.669 0.446 43.774 41.851
13.000 -20.158 -0.238 -20.274 -0.189 -20.589 -0.060 -20.660 -0.073 7.125 0.274 5.672 0.437 43.771 41.850
13.400 -20.148 -0.235 -20.265 -0.187 -20.582 -0.061 -20.653 -0.075 7.111 0.267 5.675 0.428 43.769 41.849
13.800 -20.137 -0.232 -20.256 -0.185 -20.575 -0.062 -20.646 -0.076 7.098 0.261 5.678 0.420 43.766 41.849
14.200 -20.127 -0.229 -20.246 -0.183 -20.568 -0.064 -20.639 -0.078 7.084 0.254 5.681 0.412 43.763 41.850
14.600 -20.116 -0.226 -20.236 -0.181 -20.561 -0.066 -20.632 -0.080 7.071 0.248 5.683 0.404 43.760 41.852
15.000 -20.105 -0.223 -20.227 -0.178 -20.553 -0.067 -20.625 -0.081 7.057 0.242 5.686 0.397 43.757 41.855
15.400 -20.093 -0.220 -20.216 -0.176 -20.545 -0.069 -20.617 -0.083 7.043 0.236 5.688 0.391 43.754 41.859
15.800 -20.082 -0.217 -20.206 -0.174 -20.537 -0.071 -20.609 -0.085 7.028 0.231 5.690 0.384 43.751 41.863
16.200 -20.070 -0.213 -20.196 -0.171 -20.529 -0.072 -20.602 -0.086 7.014 0.226 5.692 0.379 43.747 41.868
16.600 -20.058 -0.210 -20.185 -0.168 -20.521 -0.074 -20.593 -0.088 6.999 0.221 5.694 0.374 43.744 41.874
17.000 -20.046 -0.206 -20.174 -0.166 -20.512 -0.076 -20.585 -0.090 6.985 0.217 5.696 0.369 43.740 41.880
17.400 -20.033 -0.202 -20.163 -0.163 -20.504 -0.077 -20.577 -0.091 6.970 0.213 5.697 0.365 43.737 41.887
17.800 -20.021 -0.198 -20.151 -0.160 -20.495 -0.079 -20.568 -0.093 6.955 0.210 5.698 0.362 43.733 41.894
18.200 -20.008 -0.194 -20.140 -0.157 -20.485 -0.081 -20.559 -0.094 6.939 0.207 5.699 0.359 43.730 41.901
18.600 -19.994 -0.190 -20.128 -0.154 -20.476 -0.082 -20.550 -0.095 6.924 0.204 5.700 0.357 43.726 41.909
19.000 -19.981 -0.186 -20.116 -0.151 -20.466 -0.083 -20.540 -0.097 6.908 0.201 5.700 0.355 43.722 41.916
19.400 -19.967 -0.181 -20.103 -0.148 -20.456 -0.084 -20.531 -0.097 6.892 0.199 5.700 0.354 43.718 41.924
19.800 -19.953 -0.177 -20.090 -0.145 -20.446 -0.085 -20.521 -0.098 6.876 0.197 5.700 0.353 43.714 41.932
20.200 -19.939 -0.172 -20.077 -0.141 -20.435 -0.086 -20.511 -0.099 6.860 0.195 5.700 0.353 43.710 41.940
20.600 -19.924 -0.168 -20.064 -0.138 -20.425 -0.086 -20.500 -0.099 6.844 0.194 5.699 0.353 43.706 41.947
21.000 -19.909 -0.163 -20.050 -0.135 -20.414 -0.086 -20.490 -0.100 6.827 0.192 5.698 0.353 43.701 41.955
21.400 -19.894 -0.159 -20.036 -0.131 -20.402 -0.086 -20.479 -0.100 6.810 0.191 5.697 0.354 43.697 41.962
21.800 -19.878 -0.154 -20.021 -0.128 -20.391 -0.086 -20.468 -0.099 6.793 0.190 5.695 0.355 43.692 41.969
22.200 -19.862 -0.149 -20.007 -0.124 -20.379 -0.085 -20.456 -0.099 6.776 0.190 5.694 0.356 43.687 41.976
22.600 -19.846 -0.145 -19.991 -0.121 -20.366 -0.084 -20.444 -0.098 6.758 0.189 5.692 0.358 43.683 41.983
23.000 -19.829 -0.140 -19.976 -0.117 -20.354 -0.084 -20.432 -0.098 6.740 0.189 5.691 0.359 43.678 41.989
23.400 -19.812 -0.136 -19.960 -0.114 -20.341 -0.083 -20.420 -0.097 6.722 0.188 5.689 0.361 43.673 41.995
23.800 -19.794 -0.131 -19.944 -0.110 -20.328 -0.081 -20.407 -0.096 6.703 0.188 5.687 0.363 43.668 42.001
24.200 -19.777 -0.127 -19.927 -0.107 -20.314 -0.080 -20.394 -0.095 6.684 0.188 5.685 0.366 43.662 42.007
24.600 -19.758 -0.123 -19.910 -0.104 -20.301 -0.078 -20.381 -0.093 6.665 0.188 5.682 0.368 43.657 42.012
25.000 -19.740 -0.120 -19.892 -0.101 -20.286 -0.077 -20.367 -0.092 6.646 0.187 5.679 0.370 43.652 42.016
25.400 -19.720 -0.116 -19.874 -0.098 -20.272 -0.075 -20.353 -0.091 6.626 0.187 5.676 0.372 43.646 42.019
25.800 -19.701 -0.113 -19.856 -0.096 -20.257 -0.073 -20.339 -0.089 6.606 0.187 5.673 0.374 43.640 42.022
26.200 -19.681 -0.110 -19.837 -0.094 -20.241 -0.072 -20.324 -0.088 6.586 0.187 5.669 0.376 43.634 42.024
26.600 -19.661 -0.108 -19.818 -0.092 -20.225 -0.070 -20.309 -0.086 6.566 0.187 5.664 0.378 43.628 42.024
27.000 -19.640 -0.107 -19.798 -0.090 -20.209 -0.069 -20.293 -0.085 6.546 0.187 5.659 0.380 43.622 42.024
27.400 -19.619 -0.105 -19.778 -0.089 -20.192 -0.067 -20.277 -0.084 6.526 0.187 5.652 0.381 43.616 42.023
27.800 -19.597 -0.104 -19.758 -0.088 -20.175 -0.066 -20.261 -0.082 6.506 0.187 5.645 0.383 43.609 42.022
28.200 -19.575 -0.104 -19.737 -0.088 -20.157 -0.065 -20.244 -0.081 6.486 0.187 5.636 0.384 43.603 42.019
28.600 -19.553 -0.103 -19.716 -0.088 -20.139 -0.064 -20.227 -0.080 6.466 0.187 5.627 0.385 43.596 42.016
29.000 -19.531 -0.104 -19.694 -0.088 -20.121 -0.062 -20.210 -0.079 6.447 0.187 5.616 0.386 43.589 42.011
29.400 -19.508 -0.104 -19.672 -0.089 -20.102 -0.061 -20.192 -0.078 6.427 0.187 5.605 0.387 43.582 42.006
29.800 -19.485 -0.105 -19.650 -0.090 -20.083 -0.061 -20.174 -0.077 6.407 0.188 5.594 0.388 43.575 42.001
30.200 -19.461 -0.107 -19.627 -0.091 -20.063 -0.060 -20.155 -0.077 6.388 0.188 5.582 0.389 43.568 41.995
30.600 -19.438 -0.108 -19.605 -0.092 -20.044 -0.059 -20.137 -0.076 6.368 0.189 5.570 0.391 43.561 41.989
31.000 -19.414 -0.110 -19.581 -0.094 -20.024 -0.058 -20.118 -0.076 6.348 0.189 5.558 0.392 43.553 41.983
31.400 -19.390 -0.113 -19.558 -0.096 -20.004 -0.058 -20.099 -0.075 6.328 0.190 5.547 0.395 43.546 41.979
31.800 -19.365 -0.115 -19.535 -0.098 -19.984 -0.058 -20.080 -0.075 6.308 0.191 5.535 0.397 43.539 41.975
32.200 -19.341 -0.118 -19.511 -0.100 -19.964 -0.058 -20.060 -0.075 6.288 0.192 5.523 0.400 43.531 41.972
32.600 -19.316 -0.120 -19.487 -0.103 -19.943 -0.058 -20.041 -0.076 6.267 0.193 5.512 0.403 43.524 41.969
33.000 -19.292 -0.123 -19.463 -0.105 -19.923 -0.059 -20.021 -0.076 6.247 0.194 5.500 0.406 43.516 41.968
33.400 -19.267 -0.126 -19.439 -0.107 -19.902 -0.060 -20.002 -0.077 6.227 0.195 5.489 0.409 43.509 41.968
33.800 -19.242 -0.129 -19.415 -0.110 -19.882 -0.061 -19.982 -0.078 6.207 0.196 5.478 0.412 43.501 41.968
34.200 -19.217 -0.131 -19.390 -0.112 -19.861 -0.062 -19.962 -0.079 6.186 0.196 5.467 0.416 43.494 41.969
34.600 -19.191 -0.134 -19.366 -0.115 -19.840 -0.064 -19.943 -0.081 6.166 0.197 5.456 0.419 43.487 41.971
35.000 -19.166 -0.137 -19.342 -0.118 -19.820 -0.066 -19.923 -0.083 6.146 0.197 5.446 0.422 43.479 41.973
35.400 -19.141 -0.140 -19.317 -0.120 -19.799 -0.068 -19.904 -0.085 6.125 0.198 5.436 0.425 43.472 41.977
35.800 -19.116 -0.142 -19.293 -0.122 -19.779 -0.071 -19.884 -0.087 6.105 0.198 5.426 0.429 43.465 41.980
36.200 -19.091 -0.145 -19.269 -0.125 -19.758 -0.073 -19.865 -0.089 6.085 0.198 5.417 0.432 43.457 41.984
36.600 -19.065 -0.147 -19.244 -0.127 -19.738 -0.076 -19.845 -0.091 6.065 0.199 5.408 0.435 43.450 41.989
