"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
41.200 -21.517 -0.079 -21.534 -0.077 -21.674 -0.073 -21.970 -0.074 -22.025 -0.073 -22.071 -0.071 -22.146 -0.060 8.717 0.067 8.100 0.137 44.431 42.195
41.600 -21.501 -0.079 -21.518 -0.078 -21.659 -0.073 -21.957 -0.074 -22.012 -0.073 -22.059 -0.072 -22.137 -0.060 8.685 0.067 8.113 0.138 44.426 42.196
42.000 -21.484 -0.080 -21.501 -0.078 -21.643 -0.073 -21.943 -0.074 -22.000 -0.073 -22.047 -0.072 -22.128 -0.061 8.654 0.068 8.127 0.139 44.422 42.198
42.400 -21.467 -0.080 -21.484 -0.078 -21.627 -0.074 -21.930 -0.075 -21.987 -0.074 -22.035 -0.072 -22.119 -0.061 8.623 0.068 8.140 0.141 44.417 42.201
42.800 -21.450 -0.081 -21.467 -0.079 -21.610 -0.074 -21.916 -0.075 -21.974 -0.074 -22.023 -0.072 -22.110 -0.061 8.592 0.068 8.154 0.143 44.412 42.204
43.200 -21.433 -0.081 -21.450 -0.079 -21.594 -0.074 -21.902 -0.075 -21.961 -0.074 -22.011 -0.073 -22.100 -0.061 8.560 0.068 8.168 0.145 44.407 42.209
43.600 -21.416 -0.081 -21.434 -0.080 -21.578 -0.075 -21.889 -0.075 -21.948 -0.074 -21.999 -0.073 -22.091 -0.062 8.529 0.069 8.182 0.147 44.402 42.214
44.000 -21.399 -0.082 -21.417 -0.080 -21.562 -0.075 -21.875 -0.076 -21.935 -0.075 -21.987 -0.073 -22.082 -0.062 8.498 0.070 8.196 0.150 44.397 42.220
44.400 -21.382 -0.082 -21.400 -0.081 -21.546 -0.075 -21.861 -0.076 -21.922 -0.075 -21.975 -0.073 -22.073 -0.063 8.468 0.071 8.209 0.153 44.393 42.227
44.800 -21.365 -0.083 -21.383 -0.081 -21.529 -0.075 -21.847 -0.076 -21.909 -0.075 -21.962 -0.073 -22.063 -0.063 8.437 0.072 8.223 0.157 44.388 42.234
45.200 -21.348 -0.083 -21.366 -0.081 -21.513 -0.076 -21.833 -0.076 -21.896 -0.075 -21.950 -0.073 -22.054 -0.063 8.407 0.073 8.236 0.160 44.383 42.242
45.600 -21.331 -0.084 -21.349 -0.082 -21.496 -0.076 -21.819 -0.076 -21.882 -0.075 -21.938 -0.074 -22.045 -0.064 8.377 0.074 8.249 0.164 44.378 42.251
46.000 -21.314 -0.084 -21.331 -0.082 -21.480 -0.076 -21.805 -0.076 -21.869 -0.075 -21.925 -0.074 -22.035 -0.064 8.347 0.075 8.262 0.169 44.373 42.260
46.400 -21.297 -0.084 -21.314 -0.083 -21.463 -0.076 -21.791 -0.076 -21.856 -0.075 -21.913 -0.074 -22.026 -0.065 8.318 0.077 8.275 0.173 44.368 42.269
46.800 -21.279 -0.085 -21.297 -0.083 -21.447 -0.076 -21.777 -0.076 -21.842 -0.075 -21.900 -0.074 -22.017 -0.065 8.289 0.078 8.287 0.178 44.364 42.279
47.200 -21.262 -0.085 -21.280 -0.083 -21.430 -0.076 -21.763 -0.076 -21.829 -0.075 -21.888 -0.074 -22.007 -0.065 8.260 0.080 8.299 0.183 44.359 42.289
47.600 -21.245 -0.086 -21.263 -0.084 -21.414 -0.077 -21.749 -0.076 -21.816 -0.075 -21.875 -0.073 -21.998 -0.066 8.231 0.081 8.311 0.188 44.354 42.299
48.000 -21.228 -0.086 -21.246 -0.084 -21.397 -0.077 -21.734 -0.076 -21.802 -0.075 -21.862 -0.073 -21.988 -0.066 8.203 0.083 8.322 0.194 44.349 42.309
48.400 -21.211 -0.086 -21.229 -0.084 -21.380 -0.077 -21.720 -0.076 -21.789 -0.075 -21.850 -0.073 -21.979 -0.066 8.175 0.085 8.333 0.199 44.344 42.319
48.800 -21.193 -0.086 -21.211 -0.084 -21.364 -0.077 -21.706 -0.075 -21.775 -0.074 -21.837 -0.073 -21.969 -0.066 8.147 0.086 8.344 0.205 44.340 42.329
49.200 -21.176 -0.087 -21.194 -0.085 -21.347 -0.077 -21.692 -0.075 -21.762 -0.074 -21.825 -0.073 -21.960 -0.066 8.120 0.088 8.354 0.211 44.335 42.338
49.600 -21.159 -0.087 -21.177 -0.085 -21.331 -0.077 -21.677 -0.075 -21.748 -0.074 -21.812 -0.072 -21.950 -0.066 8.093 0.090 8.363 0.217 44.330 42.348
50.000 -21.142 -0.087 -21.160 -0.085 -21.314 -0.077 -21.663 -0.074 -21.735 -0.073 -21.799 -0.072 -21.940 -0.066 8.067 0.092 8.373 0.223 44.325 42.357
50.400 -21.125 -0.088 -21.143 -0.085 -21.298 -0.077 -21.649 -0.074 -21.721 -0.073 -21.786 -0.072 -21.931 -0.066 8.040 0.094 8.381 0.229 44.321 42.367
50.800 -21.108 -0.088 -21.126 -0.086 -21.281 -0.077 -21.635 -0.073 -21.708 -0.072 -21.774 -0.071 -21.921 -0.066 8.015 0.096 8.389 0.235 44.316 42.375
51.200 -21.091 -0.088 -21.109 -0.086 -21.265 -0.076 -21.620 -0.073 -21.694 -0.072 -21.761 -0.071 -21.911 -0.066 7.989 0.098 8.397 0.242 44.311 42.384
51.600 -21.074 -0.088 -21.092 -0.086 -21.248 -0.076 -21.606 -0.072 -21.680 -0.071 -21.748 -0.070 -21.902 -0.066 7.964 0.100 8.403 0.248 44.306 42.393
52.000 -21.057 -0.089 -21.075 -0.086 -21.232 -0.076 -21.592 -0.072 -21.667 -0.071 -21.735 -0.070 -21.892 -0.066 7.940 0.102 8.409 0.255 44.302 42.401
52.400 -21.040 -0.089 -21.058 -0.087 -21.215 -0.076 -21.577 -0.071 -21.653 -0.070 -21.722 -0.069 -21.882 -0.066 7.915 0.104 8.415 0.261 44.297 42.408
52.800 -21.023 -0.089 -21.041 -0.087 -21.199 -0.076 -21.563 -0.071 -21.640 -0.070 -21.710 -0.069 -21.872 -0.066 7.892 0.106 8.419 0.268 44.292 42.416
53.200 -21.006 -0.090 -21.024 -0.087 -21.183 -0.076 -21.549 -0.070 -21.626 -0.069 -21.697 -0.068 -21.862 -0.066 7.868 0.108 8.423 0.274 44.287 42.423
53.600 -20.989 -0.090 -21.008 -0.087 -21.166 -0.076 -21.535 -0.069 -21.612 -0.068 -21.684 -0.068 -21.852 -0.066 7.845 0.110 8.426 0.281 44.283 42.430
54.000 -20.973 -0.090 -20.991 -0.088 -21.150 -0.076 -21.520 -0.069 -21.599 -0.068 -21.671 -0.067 -21.842 -0.066 7.823 0.112 8.428 0.288 44.278 42.437
54.400 -20.956 -0.091 -20.974 -0.088 -21.134 -0.076 -21.506 -0.068 -21.585 -0.067 -21.658 -0.067 -21.832 -0.066 7.801 0.114 8.429 0.294 44.273 42.443
54.800 -20.940 -0.091 -20.958 -0.089 -21.118 -0.076 -21.492 -0.068 -21.571 -0.067 -21.645 -0.066 -21.822 -0.066 7.780 0.116 8.429 0.301 44.268 42.449
55.200 -20.923 -0.092 -20.942 -0.089 -21.102 -0.076 -21.478 -0.067 -21.558 -0.066 -21.632 -0.066 -21.812 -0.066 7.759 0.118 8.427 0.308 44.264 42.455
55.600 -20.907 -0.092 -20.925 -0.090 -21.086 -0.076 -21.463 -0.067 -21.544 -0.065 -21.619 -0.065 -21.802 -0.066 7.739 0.120 8.425 0.314 44.259 42.461
56.000 -20.891 -0.093 -20.909 -0.090 -21.070 -0.077 -21.449 -0.066 -21.530 -0.065 -21.606 -0.065 -21.792 -0.066 7.720 0.123 8.421 0.321 44.254 42.467
56.400 -20.874 -0.094 -20.893 -0.091 -21.054 -0.077 -21.435 -0.066 -21.517 -0.065 -21.593 -0.065 -21.782 -0.066 7.701 0.125 8.415 0.328 44.249 42.472
56.800 -20.858 -0.095 -20.877 -0.092 -21.039 -0.077 -21.421 -0.066 -21.503 -0.064 -21.580 -0.065 -21.771 -0.067 7.683 0.127 8.408 0.335 44.244 42.478
57.200 -20.843 -0.096 -20.861 -0.093 -21.023 -0.078 -21.407 -0.066 -21.490 -0.064 -21.567 -0.064 -21.761 -0.067 7.666 0.129 8.399 0.342 44.240 42.483
57.600 -20.827 -0.097 -20.845 -0.094 -21.008 -0.079 -21.392 -0.066 -21.476 -0.064 -21.554 -0.064 -21.751 -0.068 7.650 0.132 8.388 0.348 44.235 42.488
58.000 -20.811 -0.098 -20.830 -0.095 -20.992 -0.079 -21.378 -0.066 -21.462 -0.064 -21.541 -0.065 -21.740 -0.068 7.634 0.134 8.375 0.355 44.230 42.493
58.400 -20.796 -0.099 -20.814 -0.096 -20.977 -0.080 -21.364 -0.066 -21.449 -0.065 -21.528 -0.065 -21.730 -0.069 7.620 0.136 8.360 0.362 44.225 42.498
58.800 -20.780 -0.100 -20.799 -0.097 -20.962 -0.081 -21.350 -0.066 -21.435 -0.065 -21.515 -0.065 -21.719 -0.070 7.606 0.139 8.344 0.368 44.220 42.503
59.200 -20.765 -0.102 -20.783 -0.099 -20.947 -0.082 -21.336 -0.067 -21.421 -0.066 -21.502 -0.066 -21.708 -0.072 7.593 0.141 8.324 0.375 44.215 42.508
59.600 -20.750 -0.104 -20.768 -0.100 -20.931 -0.084 -21.322 -0.068 -21.408 -0.066 -21.489 -0.067 -21.698 -0.073 7.581 0.143 8.303 0.382 44.210 42.513
60.000 -20.735 -0.105 -20.753 -0.102 -20.917 -0.085 -21.308 -0.069 -21.394 -0.067 -21.476 -0.068 -21.687 -0.075 7.570 0.146 8.279 0.388 44.205 42.518
60.400 -20.720 -0.107 -20.739 -0.104 -20.902 -0.087 -21.294 -0.070 -21.380 -0.068 -21.463 -0.069 -21.676 -0.077 7.560 0.148 8.254 0.394 44.200 42.523
60.800 -20.705 -0.109 -20.724 -0.106 -20.887 -0.089 -21.280 -0.071 -21.367 -0.070 -21.450 -0.070 -21.666 -0.078 7.551 0.151 8.226 0.400 44.195 42.528
