"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err i-7457.89 i-7457.89_err orange-6629.82 orange-6629.82_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-12.000 -20.788 -0.046 -20.773 -0.044 -20.681 -0.042 -20.454 -0.048 -20.397 -0.048 -20.330 -0.050 -20.120 -0.065 24.303 0.819 1.107 0.033 44.484 43.360
-11.600 -20.816 -0.044 -20.802 -0.042 -20.710 -0.041 -20.487 -0.046 -20.431 -0.047 -20.363 -0.049 -20.154 -0.062 23.928 0.811 1.138 0.035 44.481 43.358
-11.200 -20.844 -0.042 -20.829 -0.040 -20.739 -0.040 -20.519 -0.045 -20.463 -0.046 -20.397 -0.047 -20.187 -0.059 23.553 0.799 1.171 0.036 44.478 43.351
-10.800 -20.870 -0.040 -20.856 -0.038 -20.767 -0.039 -20.550 -0.043 -20.495 -0.044 -20.429 -0.046 -20.220 -0.057 23.182 0.781 1.203 0.037 44.474 43.342
-10.400 -20.895 -0.038 -20.881 -0.036 -20.793 -0.038 -20.580 -0.041 -20.525 -0.042 -20.460 -0.044 -20.251 -0.054 22.819 0.758 1.237 0.038 44.471 43.329
-10.000 -20.919 -0.035 -20.906 -0.034 -20.819 -0.037 -20.609 -0.039 -20.555 -0.040 -20.490 -0.042 -20.282 -0.051 22.465 0.731 1.270 0.038 44.467 43.313
-9.600 -20.943 -0.033 -20.929 -0.032 -20.843 -0.036 -20.636 -0.037 -20.583 -0.038 -20.519 -0.041 -20.313 -0.048 22.123 0.701 1.304 0.039 44.463 43.294
-9.200 -20.965 -0.031 -20.951 -0.030 -20.866 -0.035 -20.663 -0.035 -20.610 -0.037 -20.547 -0.039 -20.342 -0.045 21.796 0.667 1.337 0.039 44.459 43.271
-8.800 -20.986 -0.029 -20.973 -0.028 -20.888 -0.034 -20.688 -0.034 -20.636 -0.035 -20.573 -0.038 -20.370 -0.043 21.485 0.631 1.371 0.038 44.455 43.246
-8.400 -21.006 -0.027 -20.993 -0.026 -20.909 -0.034 -20.712 -0.032 -20.661 -0.034 -20.598 -0.037 -20.397 -0.041 21.193 0.595 1.403 0.038 44.452 43.220
-8.000 -21.025 -0.026 -21.012 -0.026 -20.929 -0.033 -20.734 -0.031 -20.684 -0.033 -20.622 -0.036 -20.423 -0.040 20.921 0.559 1.434 0.037 44.449 43.192
-7.600 -21.043 -0.026 -21.030 -0.026 -20.947 -0.033 -20.755 -0.031 -20.705 -0.032 -20.645 -0.036 -20.448 -0.040 20.669 0.524 1.465 0.036 44.446 43.164
-7.200 -21.060 -0.027 -21.047 -0.026 -20.965 -0.033 -20.775 -0.031 -20.726 -0.032 -20.666 -0.036 -20.472 -0.040 20.434 0.489 1.494 0.035 44.443 43.135
-6.800 -21.075 -0.028 -21.062 -0.027 -20.981 -0.033 -20.793 -0.031 -20.745 -0.032 -20.687 -0.036 -20.494 -0.041 20.214 0.453 1.523 0.034 44.441 43.103
-6.400 -21.090 -0.030 -21.077 -0.029 -20.997 -0.033 -20.811 -0.031 -20.763 -0.033 -20.706 -0.036 -20.516 -0.042 20.008 0.416 1.550 0.032 44.438 43.066
-6.000 -21.104 -0.031 -21.092 -0.030 -21.011 -0.033 -20.827 -0.032 -20.780 -0.033 -20.723 -0.036 -20.537 -0.043 19.814 0.378 1.577 0.030 44.436 43.025
-5.600 -21.118 -0.032 -21.105 -0.031 -21.025 -0.033 -20.842 -0.032 -20.796 -0.033 -20.740 -0.036 -20.556 -0.044 19.633 0.339 1.603 0.028 44.434 42.979
-5.200 -21.130 -0.033 -21.118 -0.032 -21.038 -0.033 -20.856 -0.032 -20.811 -0.033 -20.756 -0.036 -20.575 -0.045 19.463 0.301 1.627 0.025 44.433 42.927
-4.800 -21.142 -0.034 -21.130 -0.032 -21.051 -0.033 -20.870 -0.032 -20.825 -0.033 -20.771 -0.036 -20.593 -0.046 19.302 0.263 1.651 0.023 44.431 42.869
-4.400 -21.153 -0.034 -21.141 -0.033 -21.062 -0.033 -20.882 -0.031 -20.838 -0.033 -20.785 -0.036 -20.610 -0.047 19.150 0.227 1.674 0.020 44.429 42.805
-4.000 -21.164 -0.035 -21.151 -0.033 -21.073 -0.034 -20.895 -0.031 -20.851 -0.032 -20.799 -0.036 -20.626 -0.048 19.003 0.193 1.696 0.017 44.427 42.735
-3.600 -21.173 -0.035 -21.161 -0.034 -21.084 -0.034 -20.906 -0.031 -20.863 -0.032 -20.811 -0.036 -20.642 -0.049 18.862 0.162 1.718 0.015 44.425 42.659
-3.200 -21.182 -0.036 -21.170 -0.034 -21.093 -0.034 -20.917 -0.031 -20.874 -0.032 -20.823 -0.037 -20.657 -0.050 18.723 0.134 1.740 0.013 44.423 42.576
-2.800 -21.191 -0.037 -21.178 -0.035 -21.103 -0.035 -20.927 -0.031 -20.885 -0.033 -20.835 -0.037 -20.671 -0.051 18.583 0.109 1.761 0.011 44.421 42.485
-2.400 -21.198 -0.038 -21.186 -0.037 -21.111 -0.036 -20.937 -0.032 -20.895 -0.033 -20.846 -0.038 -20.685 -0.052 18.442 0.086 1.783 0.009 44.418 42.382
-2.000 -21.205 -0.040 -21.193 -0.038 -21.119 -0.037 -20.946 -0.033 -20.905 -0.034 -20.856 -0.038 -20.698 -0.053 18.301 0.066 1.804 0.007 44.415 42.264
-1.600 -21.211 -0.042 -21.200 -0.040 -21.127 -0.039 -20.955 -0.034 -20.914 -0.035 -20.866 -0.039 -20.710 -0.054 18.160 0.048 1.825 0.005 44.412 42.123
-1.200 -21.217 -0.044 -21.206 -0.042 -21.134 -0.040 -20.963 -0.036 -20.923 -0.037 -20.876 -0.040 -20.722 -0.054 18.019 0.033 1.847 0.004 44.409 41.966
-0.800 -21.222 -0.046 -21.211 -0.044 -21.140 -0.042 -20.971 -0.037 -20.931 -0.038 -20.885 -0.041 -20.733 -0.055 17.875 0.027 1.869 0.003 44.405 41.868
-0.400 -21.227 -0.048 -21.216 -0.046 -21.146 -0.043 -20.978 -0.038 -20.939 -0.039 -20.893 -0.042 -20.744 -0.055 17.728 0.032 1.891 0.004 44.401 41.941
0.000 -21.231 -0.050 -21.220 -0.048 -21.151 -0.045 -20.985 -0.039 -20.946 -0.040 -20.901 -0.042 -20.755 -0.055 17.577 0.044 1.913 0.005 44.396 42.081
0.400 -21.234 -0.052 -21.223 -0.050 -21.156 -0.046 -20.991 -0.040 -20.953 -0.040 -20.908 -0.043 -20.764 -0.055 17.421 0.059 1.936 0.007 44.391 42.204
0.800 -21.236 -0.053 -21.226 -0.052 -21.159 -0.047 -20.996 -0.040 -20.959 -0.041 -20.915 -0.043 -20.774 -0.055 17.259 0.074 1.960 0.009 44.385 42.302
1.200 -21.238 -0.055 -21.228 -0.053 -21.162 -0.048 -21.001 -0.040 -20.964 -0.041 -20.922 -0.043 -20.782 -0.055 17.091 0.090 1.985 0.011 44.379 42.381
1.600 -21.239 -0.056 -21.229 -0.054 -21.165 -0.049 -21.006 -0.040 -20.969 -0.040 -20.928 -0.043 -20.791 -0.054 16.915 0.105 2.010 0.013 44.372 42.444
2.000 -21.238 -0.057 -21.229 -0.055 -21.166 -0.050 -21.009 -0.039 -20.974 -0.040 -20.933 -0.043 -20.799 -0.053 16.731 0.119 2.037 0.015 44.365 42.496
2.400 -21.237 -0.058 -21.228 -0.056 -21.167 -0.051 -21.012 -0.039 -20.978 -0.039 -20.938 -0.042 -20.806 -0.053 16.539 0.133 2.065 0.018 44.357 42.537
2.800 -21.235 -0.059 -21.226 -0.057 -21.166 -0.051 -21.015 -0.038 -20.981 -0.039 -20.943 -0.042 -20.813 -0.052 16.339 0.145 2.094 0.020 44.348 42.569
3.200 -21.232 -0.060 -21.224 -0.058 -21.165 -0.052 -21.017 -0.038 -20.984 -0.038 -20.946 -0.041 -20.819 -0.051 16.129 0.156 2.125 0.022 44.338 42.592
3.600 -21.228 -0.060 -21.220 -0.058 -21.162 -0.052 -21.018 -0.037 -20.986 -0.038 -20.950 -0.041 -20.824 -0.050 15.911 0.164 2.157 0.024 44.327 42.606
4.000 -21.222 -0.061 -21.214 -0.059 -21.159 -0.052 -21.018 -0.038 -20.988 -0.038 -20.952 -0.041 -20.829 -0.050 15.684 0.169 2.191 0.026 44.316 42.610
4.400 -21.216 -0.061 -21.208 -0.059 -21.154 -0.053 -21.018 -0.038 -20.988 -0.039 -20.954 -0.041 -20.833 -0.050 15.452 0.171 2.227 0.027 44.304 42.606
4.800 -21.208 -0.062 -21.200 -0.060 -21.148 -0.053 -21.017 -0.039 -20.988 -0.039 -20.955 -0.042 -20.837 -0.050 15.248 0.173 2.258 0.029 44.293 42.601
5.200 -21.198 -0.062 -21.191 -0.060 -21.141 -0.054 -21.015 -0.040 -20.987 -0.040 -20.955 -0.042 -20.840 -0.051 14.980 0.171 2.301 0.030 44.279 42.582
5.600 -21.188 -0.062 -21.181 -0.060 -21.133 -0.054 -21.012 -0.042 -20.985 -0.041 -20.954 -0.042 -20.841 -0.051 14.800 0.174 2.329 0.031 44.268 42.578
6.000 -21.176 -0.062 -21.169 -0.061 -21.123 -0.054 -21.007 -0.043 -20.982 -0.042 -20.952 -0.043 -20.842 -0.052 14.515 0.170 2.376 0.032 44.252 42.552
6.400 -21.162 -0.063 -21.156 -0.061 -21.112 -0.054 -21.002 -0.044 -20.978 -0.043 -20.949 -0.043 -20.841 -0.052 14.290 0.169 2.413 0.034 44.238 42.536
6.800 -21.148 -0.062 -21.142 -0.060 -21.100 -0.054 -20.995 -0.045 -20.972 -0.044 -20.945 -0.044 -20.839 -0.053 14.072 0.168 2.448 0.035 44.224 42.520
7.200 -21.132 -0.062 -21.126 -0.060 -21.086 -0.054 -20.986 -0.045 -20.965 -0.044 -20.939 -0.044 -20.836 -0.054 13.861 0.168 2.482 0.036 44.210 42.504
7.600 -21.114 -0.062 -21.109 -0.060 -21.071 -0.054 -20.977 -0.046 -20.956 -0.045 -20.932 -0.044 -20.831 -0.054 13.660 0.167 2.514 0.038 44.195 42.487
8.000 -21.095 -0.061 -21.091 -0.059 -21.054 -0.054 -20.966 -0.046 -20.946 -0.045 -20.923 -0.044 -20.825 -0.055 13.467 0.167 2.544 0.039 44.181 42.470
8.400 -21.075 -0.061 -21.071 -0.059 -21.037 -0.053 -20.953 -0.046 -20.935 -0.045 -20.913 -0.044 -20.817 -0.056 13.285 0.166 2.571 0.040 44.166 42.451
8.800 -21.054 -0.060 -21.049 -0.058 -21.017 -0.053 -20.939 -0.046 -20.922 -0.045 -20.901 -0.045 -20.808 -0.057 13.112 0.165 2.595 0.041 44.152 42.433
9.200 -21.031 -0.059 -21.027 -0.057 -20.997 -0.052 -20.924 -0.046 -20.908 -0.045 -20.888 -0.045 -20.797 -0.058 12.949 0.165 2.616 0.043 44.137 42.415
9.600 -21.007 -0.058 -21.003 -0.056 -20.975 -0.051 -20.907 -0.046 -20.892 -0.045 -20.873 -0.045 -20.784 -0.059 12.796 0.165 2.634 0.044 44.122 42.399
10.000 -20.982 -0.057 -20.979 -0.055 -20.952 -0.050 -20.889 -0.046 -20.875 -0.044 -20.857 -0.045 -20.771 -0.060 12.654 0.166 2.648 0.045 44.108 42.382
10.400 -20.956 -0.055 -20.953 -0.053 -20.929 -0.049 -20.869 -0.045 -20.856 -0.044 -20.839 -0.045 -20.756 -0.061 12.520 0.167 2.660 0.047 44.093 42.366
10.800 -20.930 -0.054 -20.927 -0.052 -20.904 -0.047 -20.849 -0.045 -20.836 -0.044 -20.820 -0.045 -20.741 -0.061 12.394 0.167 2.669 0.048 44.078 42.350
11.200 -20.902 -0.052 -20.899 -0.050 -20.879 -0.046 -20.828 -0.045 -20.816 -0.044 -20.801 -0.045 -20.724 -0.062 12.275 0.168 2.676 0.049 44.064 42.333
11.600 -20.874 -0.051 -20.871 -0.049 -20.853 -0.045 -20.806 -0.044 -20.794 -0.044 -20.780 -0.045 -20.706 -0.062 12.159 0.168 2.681 0.051 44.049 42.314
12.000 -20.845 -0.049 -20.843 -0.047 -20.826 -0.044 -20.783 -0.044 -20.773 -0.044 -20.759 -0.046 -20.688 -0.062 12.047 0.168 2.685 0.052 44.034 42.294
12.400 -20.815 -0.048 -20.814 -0.046 -20.799 -0.043 -20.760 -0.044 -20.750 -0.044 -20.737 -0.046 -20.670 -0.063 11.936 0.167 2.688 0.052 44.019 42.272
12.800 -20.785 -0.046 -20.784 -0.044 -20.771 -0.043 -20.736 -0.043 -20.727 -0.044 -20.715 -0.046 -20.650 -0.062 11.825 0.166 2.692 0.053 44.004 42.248
13.200 -20.755 -0.045 -20.754 -0.043 -20.743 -0.042 -20.712 -0.043 -20.704 -0.044 -20.693 -0.046 -20.631 -0.062 11.712 0.164 2.696 0.054 43.989 42.222
13.600 -20.723 -0.043 -20.723 -0.042 -20.715 -0.042 -20.688 -0.043 -20.681 -0.044 -20.670 -0.046 -20.611 -0.062 11.597 0.162 2.701 0.054 43.973 42.196
14.000 -20.692 -0.042 -20.692 -0.041 -20.686 -0.041 -20.664 -0.043 -20.658 -0.043 -20.648 -0.046 -20.591 -0.062 11.478 0.159 2.708 0.055 43.958 42.167
14.400 -20.660 -0.042 -20.660 -0.040 -20.657 -0.041 -20.640 -0.042 -20.635 -0.043 -20.626 -0.046 -20.572 -0.062 11.355 0.156 2.717 0.055 43.942 42.137
14.800 -20.628 -0.041 -20.628 -0.040 -20.628 -0.041 -20.616 -0.042 -20.612 -0.043 -20.603 -0.046 -20.552 -0.061 11.230 0.153 2.728 0.055 43.926 42.106
15.200 -20.595 -0.041 -20.596 -0.039 -20.598 -0.041 -20.593 -0.042 -20.589 -0.043 -20.581 -0.046 -20.532 -0.061 11.102 0.149 2.740 0.055 43.910 42.075
15.600 -20.563 -0.040 -20.564 -0.039 -20.569 -0.040 -20.569 -0.042 -20.566 -0.043 -20.559 -0.046 -20.512 -0.061 10.974 0.145 2.754 0.055 43.894 42.043
16.000 -20.530 -0.040 -20.531 -0.038 -20.539 -0.040 -20.545 -0.042 -20.543 -0.043 -20.537 -0.046 -20.493 -0.060 10.845 0.142 2.769 0.055 43.878 42.010
16.400 -20.497 -0.039 -20.499 -0.038 -20.509 -0.040 -20.522 -0.041 -20.521 -0.042 -20.516 -0.045 -20.474 -0.060 10.717 0.138 2.785 0.055 43.863 41.977
16.800 -20.464 -0.039 -20.467 -0.038 -20.480 -0.040 -20.499 -0.041 -20.499 -0.042 -20.495 -0.045 -20.455 -0.060 10.589 0.135 2.802 0.056 43.847 41.945
17.200 -20.431 -0.039 -20.434 -0.038 -20.450 -0.041 -20.476 -0.041 -20.477 -0.042 -20.474 -0.045 -20.436 -0.060 10.463 0.131 2.821 0.056 43.832 41.912
17.600 -20.399 -0.039 -20.402 -0.038 -20.421 -0.041 -20.453 -0.041 -20.455 -0.042 -20.453 -0.045 -20.417 -0.059 10.337 0.128 2.840 0.056 43.817 41.881
18.000 -20.366 -0.040 -20.370 -0.038 -20.392 -0.041 -20.431 -0.041 -20.434 -0.043 -20.433 -0.046 -20.399 -0.060 10.213 0.126 2.860 0.057 43.802 41.851
18.400 -20.334 -0.041 -20.338 -0.039 -20.363 -0.042 -20.409 -0.042 -20.413 -0.043 -20.413 -0.046 -20.381 -0.060 10.090 0.123 2.882 0.057 43.788 41.823
18.800 -20.302 -0.042 -20.307 -0.041 -20.335 -0.043 -20.387 -0.043 -20.392 -0.044 -20.393 -0.047 -20.363 -0.060 9.970 0.121 2.904 0.058 43.774 41.796
19.200 -20.271 -0.043 -20.276 -0.042 -20.306 -0.044 -20.366 -0.044 -20.372 -0.045 -20.374 -0.047 -20.346 -0.061 9.852 0.119 2.927 0.058 43.760 41.771
19.600 -20.240 -0.045 -20.245 -0.044 -20.279 -0.045 -20.345 -0.045 -20.352 -0.046 -20.355 -0.048 -20.329 -0.062 9.737 0.117 2.951 0.059 43.746 41.746
20.000 -20.209 -0.047 -20.215 -0.046 -20.252 -0.046 -20.324 -0.046 -20.333 -0.047 -20.337 -0.049 -20.313 -0.062 9.626 0.115 2.974 0.060 43.733 41.721
20.400 -20.179 -0.049 -20.185 -0.047 -20.225 -0.047 -20.304 -0.047 -20.314 -0.048 -20.319 -0.050 -20.296 -0.063 9.518 0.113 2.998 0.060 43.721 41.696
20.800 -20.149 -0.051 -20.156 -0.049 -20.198 -0.049 -20.284 -0.049 -20.295 -0.049 -20.301 -0.051 -20.281 -0.064 9.412 0.111 3.023 0.061 43.708 41.671
21.200 -20.120 -0.053 -20.127 -0.052 -20.173 -0.050 -20.265 -0.050 -20.277 -0.050 -20.284 -0.052 -20.265 -0.065 9.311 0.109 3.047 0.061 43.697 41.646
21.600 -20.091 -0.055 -20.099 -0.054 -20.147 -0.052 -20.246 -0.051 -20.259 -0.051 -20.267 -0.053 -20.250 -0.065 9.212 0.106 3.072 0.061 43.685 41.622
22.000 -20.062 -0.058 -20.070 -0.056 -20.122 -0.054 -20.227 -0.052 -20.242 -0.052 -20.251 -0.053 -20.235 -0.066 9.116 0.104 3.096 0.061 43.674 41.597
22.400 -20.034 -0.060 -20.043 -0.058 -20.098 -0.056 -20.209 -0.053 -20.224 -0.053 -20.235 -0.054 -20.221 -0.067 9.023 0.101 3.121 0.061 43.663 41.572
22.800 -20.006 -0.063 -20.015 -0.061 -20.074 -0.058 -20.191 -0.055 -20.207 -0.054 -20.219 -0.055 -20.206 -0.068 8.960 0.100 3.129 0.061 43.653 41.557
23.200 -19.978 -0.065 -19.988 -0.064 -20.050 -0.060 -20.173 -0.056 -20.190 -0.055 -20.203 -0.056 -20.193 -0.069 8.846 0.097 3.171 0.061 43.642 41.525
23.600 -19.951 -0.068 -19.961 -0.066 -20.026 -0.062 -20.155 -0.057 -20.174 -0.056 -20.187 -0.057 -20.179 -0.069 8.761 0.094 3.195 0.061 43.632 41.502
24.000 -19.924 -0.071 -19.935 -0.069 -20.003 -0.064 -20.137 -0.058 -20.157 -0.057 -20.172 -0.057 -20.166 -0.070 8.680 0.092 3.219 0.061 43.622 41.480
24.400 -19.897 -0.074 -19.908 -0.072 -19.979 -0.066 -20.120 -0.059 -20.141 -0.058 -20.156 -0.058 -20.152 -0.071 8.601 0.090 3.242 0.061 43.613 41.459
24.800 -19.870 -0.076 -19.882 -0.074 -19.956 -0.068 -20.102 -0.060 -20.124 -0.059 -20.140 -0.059 -20.139 -0.072 8.526 0.089 3.264 0.061 43.603 41.438
25.200 -19.844 -0.079 -19.856 -0.077 -19.933 -0.070 -20.085 -0.062 -20.107 -0.060 -20.125 -0.060 -20.126 -0.073 8.453 0.087 3.286 0.061 43.594 41.418
25.600 -19.817 -0.081 -19.831 -0.079 -19.910 -0.072 -20.067 -0.063 -20.091 -0.061 -20.109 -0.061 -20.113 -0.074 8.383 0.086 3.306 0.062 43.585 41.399
26.000 -19.791 -0.084 -19.805 -0.082 -19.887 -0.074 -20.049 -0.064 -20.074 -0.063 -20.093 -0.062 -20.100 -0.075 8.315 0.085 3.326 0.062 43.576 41.381
26.400 -19.765 -0.086 -19.779 -0.084 -19.865 -0.076 -20.031 -0.065 -20.057 -0.064 -20.078 -0.064 -20.087 -0.076 8.249 0.084 3.345 0.063 43.567 41.364
26.800 -19.739 -0.088 -19.754 -0.086 -19.842 -0.078 -20.013 -0.067 -20.040 -0.065 -20.062 -0.065 -20.074 -0.078 8.186 0.083 3.363 0.063 43.559 41.349
27.200 -19.713 -0.090 -19.728 -0.088 -19.819 -0.080 -19.995 -0.068 -20.023 -0.067 -20.046 -0.066 -20.061 -0.080 8.125 0.082 3.380 0.064 43.550 41.334
27.600 -19.688 -0.092 -19.703 -0.090 -19.796 -0.081 -19.977 -0.070 -20.006 -0.068 -20.030 -0.068 -20.048 -0.081 8.065 0.082 3.396 0.065 43.541 41.321
28.000 -19.662 -0.094 -19.678 -0.092 -19.773 -0.083 -19.959 -0.071 -19.988 -0.070 -20.014 -0.069 -20.035 -0.083 8.008 0.082 3.412 0.066 43.533 41.310
28.400 -19.636 -0.095 -19.653 -0.093 -19.751 -0.084 -19.940 -0.073 -19.971 -0.071 -19.997 -0.071 -20.021 -0.085 7.953 0.082 3.426 0.067 43.524 41.299
28.800 -19.611 -0.097 -19.628 -0.095 -19.728 -0.085 -19.922 -0.074 -19.953 -0.072 -19.981 -0.072 -20.008 -0.087 7.900 0.082 3.439 0.068 43.516 41.290
29.200 -19.586 -0.098 -19.603 -0.096 -19.705 -0.086 -19.903 -0.075 -19.936 -0.074 -19.964 -0.073 -19.995 -0.088 7.848 0.082 3.452 0.070 43.508 41.282
29.600 -19.560 -0.099 -19.578 -0.097 -19.682 -0.087 -19.885 -0.076 -19.918 -0.075 -19.948 -0.075 -19.981 -0.090 7.798 0.082 3.463 0.071 43.500 41.275
30.000 -19.535 -0.100 -19.553 -0.097 -19.660 -0.088 -19.866 -0.077 -19.901 -0.076 -19.931 -0.076 -19.967 -0.092 7.750 0.082 3.474 0.072 43.492 41.270
30.400 -19.510 -0.100 -19.529 -0.098 -19.637 -0.088 -19.848 -0.078 -19.883 -0.077 -19.915 -0.077 -19.954 -0.093 7.703 0.083 3.484 0.074 43.484 41.265
30.800 -19.485 -0.101 -19.504 -0.098 -19.615 -0.088 -19.830 -0.078 -19.866 -0.077 -19.898 -0.078 -19.940 -0.094 7.657 0.083 3.494 0.075 43.476 41.261
31.200 -19.461 -0.101 -19.480 -0.098 -19.592 -0.089 -19.811 -0.078 -19.848 -0.078 -19.882 -0.078 -19.926 -0.095 7.613 0.083 3.502 0.076 43.468 41.258
31.600 -19.436 -0.101 -19.456 -0.098 -19.570 -0.088 -19.793 -0.079 -19.831 -0.078 -19.865 -0.079 -19.912 -0.096 7.571 0.083 3.510 0.077 43.460 41.255
32.000 -19.412 -0.101 -19.432 -0.098 -19.548 -0.088 -19.775 -0.078 -19.814 -0.078 -19.849 -0.079 -19.898 -0.097 7.529 0.083 3.518 0.079 43.452 41.252
32.400 -19.388 -0.100 -19.408 -0.098 -19.526 -0.088 -19.757 -0.078 -19.797 -0.078 -19.833 -0.079 -19.884 -0.097 7.489 0.083 3.525 0.080 43.445 41.250
32.800 -19.364 -0.100 -19.385 -0.097 -19.505 -0.087 -19.740 -0.078 -19.780 -0.078 -19.817 -0.079 -19.870 -0.097 7.451 0.083 3.531 0.081 43.437 41.248
33.200 -19.341 -0.099 -19.361 -0.097 -19.483 -0.087 -19.722 -0.077 -19.763 -0.077 -19.801 -0.078 -19.856 -0.098 7.414 0.083 3.536 0.081 43.430 41.245
33.600 -19.318 -0.099 -19.339 -0.096 -19.462 -0.086 -19.705 -0.077 -19.746 -0.076 -19.785 -0.078 -19.841 -0.097 7.378 0.083 3.541 0.082 43.423 41.242
34.000 -19.295 -0.099 -19.316 -0.096 -19.442 -0.086 -19.688 -0.076 -19.730 -0.076 -19.769 -0.077 -19.827 -0.097 7.344 0.083 3.544 0.083 43.416 41.239
34.400 -19.273 -0.098 -19.294 -0.095 -19.421 -0.085 -19.671 -0.075 -19.713 -0.075 -19.753 -0.077 -19.813 -0.097 7.312 0.083 3.547 0.083 43.409 41.236
34.800 -19.251 -0.098 -19.272 -0.095 -19.401 -0.085 -19.654 -0.074 -19.697 -0.074 -19.737 -0.076 -19.799 -0.096 7.282 0.082 3.548 0.083 43.402 41.232
35.200 -19.229 -0.098 -19.251 -0.095 -19.381 -0.084 -19.637 -0.074 -19.681 -0.074 -19.722 -0.075 -19.785 -0.096 7.253 0.082 3.548 0.084 43.395 41.228
35.600 -19.209 -0.097 -19.230 -0.095 -19.362 -0.084 -19.621 -0.073 -19.665 -0.073 -19.706 -0.075 -19.771 -0.095 7.227 0.082 3.547 0.084 43.388 41.224
36.000 -19.188 -0.098 -19.210 -0.095 -19.343 -0.084 -19.604 -0.072 -19.649 -0.072 -19.691 -0.074 -19.757 -0.095 7.202 0.081 3.545 0.084 43.382 41.219
36.400 -19.168 -0.098 -19.190 -0.095 -19.324 -0.084 -19.588 -0.072 -19.634 -0.072 -19.676 -0.073 -19.743 -0.094 7.179 0.081 3.541 0.084 43.375 41.214
36.800 -19.149 -0.098 -19.171 -0.095 -19.306 -0.083 -19.573 -0.071 -19.618 -0.071 -19.661 -0.072 -19.729 -0.093 7.157 0.081 3.537 0.084 43.369 41.208
37.200 -19.130 -0.098 -19.152 -0.095 -19.288 -0.083 -19.557 -0.071 -19.603 -0.070 -19.646 -0.072 -19.715 -0.092 7.137 0.080 3.531 0.084 43.363 41.202
37.600 -19.111 -0.098 -19.134 -0.096 -19.271 -0.083 -19.542 -0.070 -19.588 -0.070 -19.631 -0.071 -19.701 -0.092 7.118 0.080 3.525 0.083 43.356 41.195
38.000 -19.093 -0.099 -19.116 -0.096 -19.254 -0.084 -19.526 -0.069 -19.573 -0.069 -19.616 -0.070 -19.688 -0.091 7.101 0.079 3.517 0.083 43.350 41.188
38.400 -19.075 -0.099 -19.098 -0.096 -19.237 -0.084 -19.511 -0.069 -19.558 -0.068 -19.602 -0.070 -19.674 -0.090 7.084 0.079 3.509 0.083 43.344 41.181
38.800 -19.058 -0.099 -19.081 -0.096 -19.221 -0.084 -19.497 -0.068 -19.544 -0.068 -19.588 -0.069 -19.661 -0.089 7.070 0.079 3.500 0.082 43.339 41.174
