"Time (MJD)" g-4810.16 g-4810.16_err i-7503.03 i-7503.03_err r-6155.47 r-6155.47_err z-8668.36 z-8668.36_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-10.400 -21.601 -0.147 -21.658 -0.140 -21.431 -0.123 -21.366 -0.132 18.668 1.197 2.000 0.163 44.539 43.538
-10.000 -21.610 -0.142 -21.672 -0.136 -21.441 -0.119 -21.381 -0.131 18.626 1.257 2.016 0.173 44.542 43.560
-9.600 -21.618 -0.136 -21.686 -0.130 -21.450 -0.114 -21.395 -0.129 18.583 1.321 2.031 0.185 44.545 43.583
-9.200 -21.624 -0.129 -21.698 -0.124 -21.457 -0.108 -21.407 -0.127 18.538 1.388 2.046 0.197 44.547 43.604
-8.800 -21.629 -0.121 -21.709 -0.117 -21.464 -0.101 -21.420 -0.124 18.487 1.454 2.060 0.209 44.548 43.623
-8.400 -21.632 -0.112 -21.720 -0.110 -21.470 -0.093 -21.431 -0.120 18.429 1.516 2.075 0.221 44.549 43.640
-8.000 -21.634 -0.103 -21.730 -0.102 -21.476 -0.085 -21.443 -0.116 18.361 1.570 2.090 0.233 44.549 43.653
-7.600 -21.635 -0.094 -21.740 -0.095 -21.483 -0.077 -21.454 -0.111 18.279 1.612 2.107 0.244 44.548 43.661
-7.200 -21.635 -0.085 -21.748 -0.087 -21.490 -0.069 -21.465 -0.107 18.178 1.633 2.126 0.253 44.546 43.662
-6.800 -21.634 -0.077 -21.757 -0.081 -21.499 -0.062 -21.477 -0.103 18.048 1.626 2.150 0.258 44.544 43.655
-6.400 -21.633 -0.070 -21.764 -0.076 -21.509 -0.057 -21.488 -0.099 17.878 1.586 2.182 0.261 44.540 43.639
-6.000 -21.630 -0.066 -21.771 -0.074 -21.522 -0.054 -21.500 -0.097 17.655 1.511 2.225 0.259 44.535 43.611
-5.600 -21.627 -0.066 -21.777 -0.074 -21.537 -0.053 -21.513 -0.094 17.383 1.409 2.281 0.254 44.529 43.574
-5.200 -21.623 -0.069 -21.782 -0.078 -21.554 -0.055 -21.525 -0.092 17.083 1.293 2.345 0.247 44.523 43.532
-4.800 -21.619 -0.073 -21.786 -0.083 -21.573 -0.057 -21.539 -0.091 16.772 1.167 2.416 0.235 44.517 43.484
-4.400 -21.613 -0.079 -21.790 -0.089 -21.592 -0.060 -21.552 -0.090 16.460 1.039 2.491 0.222 44.511 43.432
-4.000 -21.607 -0.085 -21.793 -0.096 -21.613 -0.062 -21.567 -0.089 16.151 0.913 2.570 0.206 44.505 43.374
-3.600 -21.600 -0.091 -21.795 -0.103 -21.633 -0.065 -21.581 -0.088 15.847 0.796 2.652 0.190 44.500 43.311
-3.200 -21.592 -0.097 -21.797 -0.110 -21.654 -0.067 -21.596 -0.089 15.549 0.690 2.737 0.175 44.494 43.246
-2.800 -21.583 -0.102 -21.799 -0.117 -21.674 -0.070 -21.612 -0.090 15.256 0.602 2.826 0.163 44.489 43.180
-2.400 -21.572 -0.106 -21.800 -0.123 -21.694 -0.073 -21.627 -0.093 14.966 0.532 2.919 0.154 44.484 43.118
-2.000 -21.561 -0.110 -21.800 -0.129 -21.712 -0.078 -21.643 -0.098 14.681 0.479 3.016 0.149 44.479 43.062
-1.600 -21.548 -0.114 -21.800 -0.135 -21.729 -0.085 -21.658 -0.105 14.400 0.441 3.116 0.147 44.474 43.013
-1.200 -21.534 -0.118 -21.799 -0.140 -21.745 -0.092 -21.673 -0.112 14.125 0.413 3.220 0.149 44.469 42.970
-0.800 -21.519 -0.122 -21.798 -0.145 -21.760 -0.100 -21.688 -0.120 13.858 0.392 3.327 0.152 44.464 42.932
-0.400 -21.502 -0.126 -21.796 -0.150 -21.773 -0.108 -21.703 -0.128 13.597 0.376 3.436 0.157 44.459 42.899
-0.000 -21.484 -0.130 -21.793 -0.154 -21.786 -0.116 -21.717 -0.136 13.345 0.364 3.548 0.164 44.454 42.870
0.400 -21.465 -0.135 -21.790 -0.157 -21.797 -0.124 -21.730 -0.144 13.100 0.355 3.662 0.171 44.449 42.847
0.800 -21.445 -0.141 -21.786 -0.160 -21.807 -0.132 -21.743 -0.152 12.864 0.347 3.778 0.180 44.445 42.827
1.200 -21.423 -0.146 -21.781 -0.163 -21.816 -0.139 -21.756 -0.159 12.644 0.342 3.892 0.189 44.441 42.811
1.600 -21.401 -0.151 -21.776 -0.164 -21.824 -0.145 -21.767 -0.166 12.418 0.337 4.015 0.199 44.436 42.798
2.000 -21.377 -0.156 -21.771 -0.166 -21.831 -0.151 -21.778 -0.172 12.209 0.334 4.135 0.210 44.433 42.788
2.400 -21.353 -0.160 -21.765 -0.166 -21.838 -0.155 -21.788 -0.177 12.009 0.332 4.256 0.222 44.429 42.782
2.800 -21.329 -0.164 -21.759 -0.166 -21.843 -0.159 -21.797 -0.181 11.818 0.332 4.376 0.234 44.425 42.780
3.200 -21.304 -0.168 -21.752 -0.165 -21.847 -0.162 -21.805 -0.184 11.636 0.332 4.496 0.248 44.422 42.781
3.600 -21.278 -0.170 -21.746 -0.164 -21.850 -0.164 -21.813 -0.186 11.464 0.334 4.615 0.264 44.418 42.786
4.000 -21.253 -0.172 -21.739 -0.161 -21.853 -0.165 -21.820 -0.187 11.301 0.338 4.732 0.281 44.415 42.794
4.400 -21.227 -0.174 -21.732 -0.158 -21.854 -0.165 -21.826 -0.188 11.161 0.344 4.835 0.299 44.413 42.805
4.800 -21.201 -0.174 -21.726 -0.154 -21.855 -0.163 -21.831 -0.187 11.005 0.350 4.959 0.321 44.410 42.819
5.200 -21.176 -0.174 -21.719 -0.150 -21.855 -0.161 -21.835 -0.185 10.871 0.360 5.066 0.344 44.407 42.836
5.600 -21.150 -0.174 -21.713 -0.144 -21.854 -0.158 -21.839 -0.182 10.748 0.371 5.169 0.369 44.405 42.855
6.000 -21.125 -0.172 -21.707 -0.138 -21.852 -0.154 -21.841 -0.178 10.644 0.386 5.257 0.397 44.403 42.876
6.400 -21.101 -0.171 -21.702 -0.131 -21.849 -0.149 -21.843 -0.173 10.541 0.403 5.346 0.428 44.400 42.899
6.800 -21.077 -0.168 -21.697 -0.124 -21.846 -0.143 -21.844 -0.167 10.449 0.422 5.428 0.463 44.398 42.922
7.200 -21.054 -0.166 -21.692 -0.116 -21.842 -0.137 -21.845 -0.160 10.370 0.445 5.500 0.499 44.397 42.945
7.600 -21.031 -0.163 -21.687 -0.109 -21.836 -0.129 -21.844 -0.152 10.304 0.470 5.558 0.538 44.395 42.967
8.000 -21.010 -0.160 -21.683 -0.101 -21.830 -0.121 -21.843 -0.144 10.253 0.499 5.602 0.578 44.393 42.988
8.400 -20.989 -0.157 -21.679 -0.093 -21.824 -0.112 -21.841 -0.134 10.218 0.529 5.627 0.616 44.391 43.005
8.800 -20.970 -0.155 -21.675 -0.086 -21.816 -0.103 -21.838 -0.125 10.201 0.560 5.633 0.651 44.389 43.018
9.200 -20.953 -0.152 -21.672 -0.080 -21.808 -0.094 -21.834 -0.114 10.202 0.589 5.616 0.678 44.386 43.025
9.600 -20.937 -0.151 -21.667 -0.075 -21.799 -0.085 -21.829 -0.104 10.220 0.616 5.579 0.695 44.384 43.027
10.000 -20.922 -0.150 -21.663 -0.070 -21.790 -0.077 -21.824 -0.094 10.251 0.640 5.526 0.704 44.381 43.025
10.400 -20.908 -0.149 -21.658 -0.066 -21.781 -0.069 -21.817 -0.084 10.294 0.662 5.461 0.706 44.378 43.022
10.800 -20.896 -0.148 -21.652 -0.063 -21.771 -0.064 -21.810 -0.076 10.341 0.679 5.391 0.702 44.374 43.020
11.200 -20.884 -0.149 -21.646 -0.061 -21.762 -0.063 -21.801 -0.069 10.385 0.692 5.325 0.697 44.371 43.021
11.600 -20.873 -0.149 -21.638 -0.060 -21.752 -0.064 -21.791 -0.066 10.415 0.700 5.274 0.693 44.368 43.025
12.000 -20.863 -0.150 -21.628 -0.060 -21.743 -0.069 -21.780 -0.065 10.420 0.701 5.243 0.690 44.364 43.027
12.400 -20.854 -0.152 -21.615 -0.063 -21.733 -0.075 -21.767 -0.068 10.401 0.691 5.232 0.683 44.358 43.025
12.800 -20.846 -0.155 -21.601 -0.068 -21.723 -0.081 -21.753 -0.072 10.369 0.670 5.227 0.666 44.352 43.016
13.200 -20.838 -0.158 -21.584 -0.075 -21.712 -0.088 -21.738 -0.076 10.339 0.640 5.217 0.640 44.346 43.001
13.600 -20.830 -0.161 -21.566 -0.082 -21.700 -0.094 -21.722 -0.080 10.319 0.607 5.195 0.606 44.338 42.980
14.000 -20.823 -0.165 -21.547 -0.090 -21.687 -0.100 -21.706 -0.083 10.312 0.572 5.158 0.567 44.331 42.955
14.400 -20.815 -0.169 -21.526 -0.097 -21.672 -0.105 -21.688 -0.085 10.318 0.538 5.107 0.526 44.323 42.925
14.800 -20.808 -0.173 -21.505 -0.104 -21.657 -0.110 -21.669 -0.085 10.335 0.505 5.045 0.483 44.316 42.893
15.200 -20.799 -0.177 -21.482 -0.111 -21.640 -0.113 -21.650 -0.084 10.362 0.474 4.973 0.442 44.308 42.859
15.600 -20.791 -0.182 -21.459 -0.118 -21.623 -0.116 -21.630 -0.082 10.397 0.445 4.894 0.402 44.300 42.824
16.000 -20.782 -0.188 -21.436 -0.125 -21.604 -0.119 -21.610 -0.079 10.437 0.418 4.810 0.364 44.291 42.789
16.400 -20.773 -0.193 -21.412 -0.131 -21.585 -0.121 -21.589 -0.075 10.481 0.392 4.725 0.329 44.283 42.754
16.800 -20.763 -0.200 -21.387 -0.138 -21.564 -0.124 -21.568 -0.071 10.525 0.368 4.640 0.296 44.275 42.720
17.200 -20.752 -0.207 -21.362 -0.145 -21.543 -0.127 -21.546 -0.067 10.566 0.345 4.560 0.268 44.266 42.687
17.600 -20.741 -0.215 -21.337 -0.153 -21.521 -0.130 -21.524 -0.066 10.601 0.324 4.487 0.243 44.258 42.653
18.000 -20.730 -0.224 -21.312 -0.162 -21.499 -0.135 -21.502 -0.069 10.628 0.304 4.423 0.223 44.250 42.617
18.400 -20.717 -0.234 -21.286 -0.171 -21.475 -0.141 -21.479 -0.076 10.646 0.283 4.366 0.206 44.242 42.577
18.800 -20.704 -0.246 -21.260 -0.181 -21.452 -0.148 -21.457 -0.087 10.658 0.262 4.315 0.191 44.234 42.532
