"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
155.400 -19.750 -0.107 -19.750 -0.106 -19.751 -0.091 -19.726 -0.077 -19.718 -0.079 -19.704 -0.087 -19.628 -0.148 11.986 0.113 1.645 0.022 43.600 41.666
155.800 -19.747 -0.107 -19.747 -0.106 -19.748 -0.091 -19.724 -0.077 -19.716 -0.079 -19.702 -0.087 -19.626 -0.148 11.978 0.114 1.645 0.022 43.598 41.668
156.200 -19.744 -0.107 -19.745 -0.106 -19.745 -0.092 -19.721 -0.077 -19.713 -0.080 -19.699 -0.087 -19.624 -0.147 11.969 0.114 1.644 0.022 43.597 41.669
156.600 -19.742 -0.107 -19.742 -0.107 -19.742 -0.092 -19.719 -0.078 -19.711 -0.080 -19.697 -0.087 -19.622 -0.147 11.961 0.115 1.644 0.022 43.596 41.670
157.000 -19.739 -0.107 -19.739 -0.107 -19.739 -0.092 -19.716 -0.078 -19.708 -0.080 -19.695 -0.087 -19.620 -0.146 11.952 0.116 1.644 0.023 43.594 41.672
157.400 -19.736 -0.107 -19.736 -0.107 -19.737 -0.092 -19.713 -0.078 -19.706 -0.080 -19.692 -0.087 -19.618 -0.146 11.944 0.117 1.643 0.023 43.593 41.673
157.800 -19.733 -0.107 -19.733 -0.107 -19.734 -0.092 -19.711 -0.078 -19.704 -0.080 -19.690 -0.087 -19.616 -0.146 11.935 0.118 1.643 0.023 43.591 41.675
158.200 -19.730 -0.107 -19.730 -0.107 -19.731 -0.092 -19.708 -0.078 -19.701 -0.080 -19.687 -0.087 -19.614 -0.145 11.927 0.118 1.643 0.023 43.590 41.676
158.600 -19.727 -0.107 -19.727 -0.107 -19.728 -0.092 -19.706 -0.078 -19.699 -0.080 -19.685 -0.087 -19.612 -0.145 11.918 0.119 1.642 0.023 43.589 41.677
159.000 -19.724 -0.107 -19.724 -0.107 -19.725 -0.092 -19.703 -0.079 -19.696 -0.080 -19.683 -0.087 -19.610 -0.145 11.910 0.120 1.642 0.023 43.587 41.678
159.400 -19.721 -0.107 -19.721 -0.107 -19.723 -0.093 -19.701 -0.079 -19.694 -0.081 -19.680 -0.087 -19.608 -0.144 11.901 0.121 1.642 0.024 43.586 41.680
159.800 -19.718 -0.107 -19.718 -0.107 -19.720 -0.093 -19.698 -0.079 -19.691 -0.081 -19.678 -0.087 -19.606 -0.144 11.892 0.121 1.642 0.024 43.584 41.681
160.200 -19.715 -0.107 -19.716 -0.107 -19.717 -0.093 -19.696 -0.079 -19.689 -0.081 -19.676 -0.087 -19.604 -0.143 11.884 0.122 1.641 0.024 43.583 41.682
160.600 -19.713 -0.107 -19.713 -0.107 -19.714 -0.093 -19.693 -0.079 -19.686 -0.081 -19.673 -0.087 -19.602 -0.143 11.875 0.123 1.641 0.024 43.582 41.683
161.000 -19.710 -0.107 -19.710 -0.107 -19.712 -0.093 -19.691 -0.079 -19.684 -0.081 -19.671 -0.087 -19.600 -0.143 11.866 0.124 1.641 0.024 43.580 41.684
161.400 -19.707 -0.107 -19.707 -0.107 -19.709 -0.093 -19.689 -0.080 -19.682 -0.081 -19.669 -0.087 -19.598 -0.142 11.857 0.124 1.641 0.024 43.579 41.685
161.800 -19.704 -0.107 -19.704 -0.107 -19.706 -0.093 -19.686 -0.080 -19.679 -0.081 -19.666 -0.087 -19.596 -0.142 11.848 0.125 1.641 0.025 43.578 41.686
162.200 -19.701 -0.107 -19.701 -0.107 -19.703 -0.093 -19.684 -0.080 -19.677 -0.081 -19.664 -0.087 -19.595 -0.141 11.839 0.126 1.641 0.025 43.576 41.686
162.600 -19.698 -0.107 -19.698 -0.107 -19.701 -0.093 -19.681 -0.080 -19.674 -0.081 -19.662 -0.087 -19.593 -0.141 11.831 0.126 1.640 0.025 43.575 41.687
163.000 -19.695 -0.107 -19.695 -0.107 -19.698 -0.093 -19.679 -0.080 -19.672 -0.082 -19.660 -0.087 -19.591 -0.141 11.822 0.127 1.640 0.025 43.573 41.688
163.400 -19.692 -0.107 -19.693 -0.107 -19.695 -0.094 -19.676 -0.080 -19.670 -0.082 -19.657 -0.087 -19.589 -0.140 11.812 0.128 1.640 0.025 43.572 41.689
163.800 -19.690 -0.107 -19.690 -0.107 -19.692 -0.094 -19.674 -0.080 -19.667 -0.082 -19.655 -0.087 -19.587 -0.140 11.803 0.128 1.640 0.025 43.571 41.689
164.200 -19.687 -0.107 -19.687 -0.107 -19.690 -0.094 -19.671 -0.080 -19.665 -0.082 -19.653 -0.087 -19.585 -0.139 11.794 0.129 1.640 0.026 43.569 41.690
164.600 -19.684 -0.107 -19.684 -0.107 -19.687 -0.094 -19.669 -0.081 -19.663 -0.082 -19.651 -0.087 -19.583 -0.139 11.785 0.129 1.640 0.026 43.568 41.690
165.000 -19.681 -0.107 -19.681 -0.107 -19.684 -0.094 -19.667 -0.081 -19.660 -0.082 -19.648 -0.087 -19.581 -0.139 11.776 0.130 1.640 0.026 43.567 41.691
165.400 -19.678 -0.107 -19.678 -0.107 -19.682 -0.094 -19.664 -0.081 -19.658 -0.082 -19.646 -0.087 -19.579 -0.138 11.767 0.131 1.640 0.026 43.565 41.691
165.800 -19.675 -0.107 -19.675 -0.107 -19.679 -0.094 -19.662 -0.081 -19.656 -0.082 -19.644 -0.087 -19.578 -0.138 11.757 0.131 1.640 0.026 43.564 41.691
166.200 -19.672 -0.107 -19.673 -0.107 -19.676 -0.094 -19.660 -0.081 -19.653 -0.082 -19.642 -0.087 -19.576 -0.137 11.748 0.132 1.640 0.026 43.562 41.691
166.600 -19.670 -0.107 -19.670 -0.107 -19.673 -0.094 -19.657 -0.081 -19.651 -0.082 -19.639 -0.087 -19.574 -0.137 11.738 0.132 1.640 0.027 43.561 41.691
167.000 -19.667 -0.107 -19.667 -0.107 -19.671 -0.094 -19.655 -0.081 -19.649 -0.082 -19.637 -0.087 -19.572 -0.136 11.729 0.133 1.640 0.027 43.560 41.691
167.400 -19.664 -0.107 -19.664 -0.106 -19.668 -0.094 -19.652 -0.081 -19.646 -0.082 -19.635 -0.087 -19.570 -0.136 11.719 0.133 1.640 0.027 43.558 41.691
167.800 -19.661 -0.107 -19.661 -0.106 -19.665 -0.094 -19.650 -0.081 -19.644 -0.082 -19.633 -0.087 -19.568 -0.135 11.710 0.134 1.640 0.027 43.557 41.691
168.200 -19.658 -0.107 -19.659 -0.106 -19.663 -0.094 -19.648 -0.081 -19.642 -0.082 -19.631 -0.087 -19.567 -0.135 11.700 0.134 1.641 0.027 43.556 41.691
168.600 -19.656 -0.107 -19.656 -0.106 -19.660 -0.094 -19.646 -0.081 -19.640 -0.082 -19.629 -0.087 -19.565 -0.135 11.690 0.134 1.641 0.027 43.554 41.690
169.000 -19.653 -0.106 -19.653 -0.106 -19.657 -0.094 -19.643 -0.082 -19.637 -0.083 -19.627 -0.087 -19.563 -0.134 11.680 0.135 1.641 0.027 43.553 41.690
169.400 -19.650 -0.106 -19.650 -0.106 -19.655 -0.094 -19.641 -0.082 -19.635 -0.083 -19.624 -0.087 -19.561 -0.134 11.671 0.135 1.641 0.027 43.551 41.689
169.800 -19.647 -0.106 -19.647 -0.106 -19.652 -0.094 -19.639 -0.082 -19.633 -0.083 -19.622 -0.087 -19.559 -0.133 11.661 0.135 1.641 0.028 43.550 41.689
170.200 -19.644 -0.106 -19.644 -0.106 -19.649 -0.094 -19.636 -0.082 -19.631 -0.083 -19.620 -0.087 -19.557 -0.133 11.651 0.136 1.642 0.028 43.549 41.688
170.600 -19.642 -0.106 -19.642 -0.106 -19.647 -0.094 -19.634 -0.082 -19.629 -0.083 -19.618 -0.087 -19.556 -0.132 11.640 0.136 1.642 0.028 43.547 41.687
171.000 -19.639 -0.106 -19.639 -0.105 -19.644 -0.094 -19.632 -0.082 -19.626 -0.083 -19.616 -0.087 -19.554 -0.132 11.630 0.136 1.642 0.028 43.546 41.686
171.400 -19.636 -0.106 -19.636 -0.105 -19.641 -0.094 -19.630 -0.082 -19.624 -0.083 -19.614 -0.087 -19.552 -0.131 11.620 0.136 1.642 0.028 43.545 41.685
171.800 -19.633 -0.105 -19.633 -0.105 -19.639 -0.093 -19.627 -0.082 -19.622 -0.083 -19.612 -0.087 -19.550 -0.131 11.610 0.137 1.643 0.028 43.543 41.684
172.200 -19.630 -0.105 -19.631 -0.105 -19.636 -0.093 -19.625 -0.082 -19.620 -0.083 -19.610 -0.087 -19.549 -0.130 11.600 0.137 1.643 0.028 43.542 41.683
172.600 -19.628 -0.105 -19.628 -0.105 -19.634 -0.093 -19.623 -0.082 -19.618 -0.083 -19.608 -0.087 -19.547 -0.130 11.589 0.137 1.643 0.028 43.541 41.682
173.000 -19.625 -0.105 -19.625 -0.104 -19.631 -0.093 -19.621 -0.082 -19.616 -0.083 -19.606 -0.087 -19.545 -0.129 11.579 0.137 1.644 0.028 43.539 41.681
173.400 -19.622 -0.105 -19.622 -0.104 -19.628 -0.093 -19.619 -0.082 -19.614 -0.083 -19.604 -0.086 -19.543 -0.129 11.568 0.137 1.644 0.028 43.538 41.679
173.800 -19.619 -0.104 -19.619 -0.104 -19.626 -0.093 -19.617 -0.082 -19.611 -0.083 -19.602 -0.086 -19.542 -0.128 11.558 0.137 1.645 0.028 43.536 41.678
174.200 -19.616 -0.104 -19.617 -0.104 -19.623 -0.093 -19.614 -0.082 -19.609 -0.083 -19.600 -0.086 -19.540 -0.128 11.548 0.137 1.645 0.028 43.535 41.676
174.600 -19.614 -0.104 -19.614 -0.103 -19.621 -0.092 -19.612 -0.082 -19.607 -0.082 -19.598 -0.086 -19.538 -0.127 11.537 0.137 1.645 0.029 43.534 41.675
175.000 -19.611 -0.103 -19.611 -0.103 -19.618 -0.092 -19.610 -0.082 -19.605 -0.082 -19.596 -0.086 -19.536 -0.127 11.527 0.137 1.646 0.029 43.532 41.673
175.400 -19.608 -0.103 -19.608 -0.103 -19.615 -0.092 -19.608 -0.082 -19.603 -0.082 -19.594 -0.086 -19.535 -0.126 11.516 0.137 1.646 0.029 43.531 41.671
175.800 -19.605 -0.103 -19.606 -0.103 -19.613 -0.092 -19.606 -0.082 -19.601 -0.082 -19.592 -0.086 -19.533 -0.126 11.505 0.137 1.647 0.029 43.530 41.669
176.200 -19.603 -0.103 -19.603 -0.102 -19.610 -0.092 -19.604 -0.082 -19.599 -0.082 -19.590 -0.086 -19.531 -0.125 11.494 0.137 1.648 0.029 43.528 41.667
176.600 -19.600 -0.102 -19.600 -0.102 -19.608 -0.091 -19.602 -0.082 -19.597 -0.082 -19.588 -0.085 -19.529 -0.125 11.483 0.137 1.648 0.029 43.527 41.665
177.000 -19.597 -0.102 -19.597 -0.102 -19.605 -0.091 -19.600 -0.081 -19.595 -0.082 -19.586 -0.085 -19.528 -0.124 11.472 0.137 1.649 0.029 43.526 41.663
177.400 -19.594 -0.102 -19.595 -0.101 -19.603 -0.091 -19.597 -0.081 -19.593 -0.082 -19.584 -0.085 -19.526 -0.123 11.461 0.137 1.649 0.029 43.524 41.661
177.800 -19.592 -0.101 -19.592 -0.101 -19.600 -0.091 -19.595 -0.081 -19.591 -0.082 -19.582 -0.085 -19.524 -0.123 11.450 0.137 1.650 0.029 43.523 41.659
178.200 -19.589 -0.101 -19.589 -0.101 -19.597 -0.090 -19.593 -0.081 -19.589 -0.082 -19.580 -0.085 -19.523 -0.122 11.439 0.137 1.651 0.029 43.522 41.657
178.600 -19.586 -0.101 -19.586 -0.100 -19.595 -0.090 -19.591 -0.081 -19.587 -0.082 -19.578 -0.085 -19.521 -0.122 11.428 0.136 1.651 0.029 43.520 41.654
179.000 -19.583 -0.100 -19.584 -0.100 -19.592 -0.090 -19.589 -0.081 -19.585 -0.081 -19.576 -0.084 -19.519 -0.121 11.417 0.136 1.652 0.029 43.519 41.652
179.400 -19.581 -0.100 -19.581 -0.099 -19.590 -0.090 -19.587 -0.081 -19.583 -0.081 -19.574 -0.084 -19.518 -0.121 11.406 0.136 1.653 0.029 43.518 41.649
179.800 -19.578 -0.099 -19.578 -0.099 -19.587 -0.089 -19.585 -0.081 -19.581 -0.081 -19.573 -0.084 -19.516 -0.120 11.394 0.136 1.653 0.029 43.516 41.647
180.200 -19.575 -0.099 -19.575 -0.099 -19.585 -0.089 -19.583 -0.080 -19.579 -0.081 -19.571 -0.084 -19.514 -0.120 11.383 0.135 1.654 0.029 43.515 41.644
180.600 -19.572 -0.099 -19.573 -0.098 -19.582 -0.089 -19.581 -0.080 -19.577 -0.081 -19.569 -0.083 -19.513 -0.119 11.372 0.135 1.655 0.029 43.514 41.642
181.000 -19.570 -0.098 -19.570 -0.098 -19.580 -0.088 -19.579 -0.080 -19.575 -0.081 -19.567 -0.083 -19.511 -0.118 11.361 0.135 1.656 0.029 43.512 41.639
181.400 -19.567 -0.098 -19.567 -0.097 -19.577 -0.088 -19.577 -0.080 -19.573 -0.080 -19.565 -0.083 -19.509 -0.118 11.349 0.135 1.656 0.029 43.511 41.636
181.800 -19.564 -0.097 -19.564 -0.097 -19.574 -0.087 -19.575 -0.080 -19.571 -0.080 -19.563 -0.083 -19.508 -0.117 11.338 0.134 1.657 0.029 43.510 41.633
182.200 -19.561 -0.097 -19.562 -0.097 -19.572 -0.087 -19.573 -0.079 -19.570 -0.080 -19.562 -0.082 -19.506 -0.117 11.326 0.134 1.658 0.029 43.508 41.630
182.600 -19.559 -0.096 -19.559 -0.096 -19.569 -0.087 -19.571 -0.079 -19.568 -0.080 -19.560 -0.082 -19.504 -0.116 11.315 0.134 1.659 0.029 43.507 41.627
183.000 -19.556 -0.096 -19.556 -0.096 -19.567 -0.086 -19.569 -0.079 -19.566 -0.079 -19.558 -0.082 -19.503 -0.116 11.303 0.133 1.660 0.029 43.506 41.624
183.400 -19.553 -0.095 -19.554 -0.095 -19.564 -0.086 -19.567 -0.079 -19.564 -0.079 -19.556 -0.082 -19.501 -0.115 11.292 0.133 1.660 0.029 43.504 41.621
183.800 -19.551 -0.095 -19.551 -0.095 -19.562 -0.085 -19.565 -0.078 -19.562 -0.079 -19.554 -0.081 -19.500 -0.114 11.280 0.133 1.661 0.029 43.503 41.618
184.200 -19.548 -0.094 -19.548 -0.094 -19.559 -0.085 -19.563 -0.078 -19.560 -0.079 -19.553 -0.081 -19.498 -0.114 11.268 0.132 1.662 0.029 43.502 41.615
184.600 -19.545 -0.094 -19.545 -0.094 -19.557 -0.085 -19.561 -0.078 -19.558 -0.078 -19.551 -0.081 -19.496 -0.113 11.257 0.132 1.663 0.029 43.500 41.612
185.000 -19.542 -0.093 -19.543 -0.093 -19.554 -0.084 -19.559 -0.078 -19.556 -0.078 -19.549 -0.080 -19.495 -0.113 11.245 0.131 1.664 0.029 43.499 41.609
185.400 -19.540 -0.093 -19.540 -0.093 -19.552 -0.084 -19.558 -0.077 -19.555 -0.078 -19.547 -0.080 -19.493 -0.112 11.233 0.131 1.665 0.029 43.498 41.606
185.800 -19.537 -0.092 -19.537 -0.092 -19.549 -0.083 -19.556 -0.077 -19.553 -0.077 -19.545 -0.080 -19.492 -0.111 11.222 0.130 1.666 0.029 43.496 41.602
186.200 -19.534 -0.092 -19.534 -0.092 -19.547 -0.083 -19.554 -0.077 -19.551 -0.077 -19.544 -0.079 -19.490 -0.111 11.210 0.130 1.667 0.029 43.495 41.599
186.600 -19.531 -0.091 -19.532 -0.091 -19.544 -0.082 -19.552 -0.076 -19.549 -0.077 -19.542 -0.079 -19.488 -0.110 11.198 0.130 1.668 0.029 43.494 41.596
187.000 -19.529 -0.091 -19.529 -0.091 -19.542 -0.082 -19.550 -0.076 -19.547 -0.076 -19.540 -0.078 -19.487 -0.110 11.186 0.129 1.669 0.029 43.492 41.592
187.400 -19.526 -0.090 -19.526 -0.090 -19.539 -0.081 -19.548 -0.076 -19.545 -0.076 -19.538 -0.078 -19.485 -0.109 11.175 0.129 1.670 0.029 43.491 41.589
187.800 -19.523 -0.090 -19.524 -0.090 -19.537 -0.081 -19.546 -0.075 -19.544 -0.076 -19.537 -0.078 -19.484 -0.109 11.163 0.128 1.671 0.029 43.490 41.585
188.200 -19.520 -0.089 -19.521 -0.089 -19.534 -0.080 -19.544 -0.075 -19.542 -0.075 -19.535 -0.077 -19.482 -0.108 11.151 0.128 1.672 0.029 43.488 41.582
188.600 -19.518 -0.089 -19.518 -0.088 -19.532 -0.080 -19.542 -0.075 -19.540 -0.075 -19.533 -0.077 -19.481 -0.108 11.139 0.127 1.673 0.029 43.487 41.579
189.000 -19.515 -0.088 -19.515 -0.088 -19.529 -0.079 -19.540 -0.074 -19.538 -0.075 -19.532 -0.076 -19.479 -0.107 11.127 0.127 1.674 0.029 43.486 41.575
189.400 -19.512 -0.088 -19.513 -0.087 -19.527 -0.079 -19.539 -0.074 -19.536 -0.074 -19.530 -0.076 -19.477 -0.106 11.116 0.126 1.675 0.029 43.484 41.572
189.800 -19.510 -0.087 -19.510 -0.087 -19.524 -0.078 -19.537 -0.073 -19.534 -0.074 -19.528 -0.076 -19.476 -0.106 11.104 0.126 1.676 0.029 43.483 41.568
190.200 -19.507 -0.087 -19.507 -0.086 -19.522 -0.078 -19.535 -0.073 -19.533 -0.073 -19.526 -0.075 -19.474 -0.105 11.092 0.126 1.677 0.029 43.482 41.565
190.600 -19.504 -0.086 -19.504 -0.086 -19.519 -0.077 -19.533 -0.073 -19.531 -0.073 -19.525 -0.075 -19.473 -0.105 11.080 0.125 1.678 0.029 43.481 41.561
191.000 -19.501 -0.086 -19.502 -0.085 -19.517 -0.077 -19.531 -0.072 -19.529 -0.072 -19.523 -0.074 -19.471 -0.104 11.069 0.125 1.679 0.029 43.479 41.558
191.400 -19.499 -0.085 -19.499 -0.085 -19.514 -0.076 -19.529 -0.072 -19.527 -0.072 -19.521 -0.074 -19.470 -0.104 11.057 0.124 1.680 0.029 43.478 41.555
191.800 -19.496 -0.084 -19.496 -0.084 -19.512 -0.075 -19.527 -0.071 -19.526 -0.072 -19.520 -0.073 -19.468 -0.103 11.045 0.124 1.681 0.029 43.477 41.551
192.200 -19.493 -0.084 -19.494 -0.084 -19.509 -0.075 -19.526 -0.071 -19.524 -0.071 -19.518 -0.073 -19.466 -0.103 11.034 0.123 1.682 0.029 43.475 41.548
192.600 -19.490 -0.083 -19.491 -0.083 -19.507 -0.074 -19.524 -0.070 -19.522 -0.071 -19.516 -0.073 -19.465 -0.102 11.022 0.123 1.683 0.029 43.474 41.545
193.000 -19.488 -0.083 -19.488 -0.082 -19.504 -0.074 -19.522 -0.070 -19.520 -0.070 -19.514 -0.072 -19.463 -0.102 11.011 0.123 1.684 0.029 43.473 41.542
193.400 -19.485 -0.082 -19.485 -0.082 -19.502 -0.073 -19.520 -0.070 -19.518 -0.070 -19.513 -0.072 -19.462 -0.102 10.999 0.122 1.685 0.029 43.471 41.538
193.800 -19.482 -0.082 -19.483 -0.081 -19.499 -0.073 -19.518 -0.069 -19.517 -0.069 -19.511 -0.071 -19.460 -0.101 10.988 0.122 1.686 0.029 43.470 41.535
194.200 -19.480 -0.081 -19.480 -0.081 -19.497 -0.072 -19.516 -0.069 -19.515 -0.069 -19.509 -0.071 -19.459 -0.101 10.977 0.122 1.687 0.029 43.469 41.532
194.600 -19.477 -0.081 -19.477 -0.080 -19.494 -0.072 -19.514 -0.068 -19.513 -0.069 -19.508 -0.070 -19.457 -0.100 10.965 0.121 1.688 0.029 43.468 41.529
195.000 -19.474 -0.080 -19.475 -0.080 -19.492 -0.071 -19.513 -0.068 -19.511 -0.068 -19.506 -0.070 -19.456 -0.100 10.954 0.121 1.689 0.029 43.466 41.526
195.400 -19.472 -0.080 -19.472 -0.079 -19.489 -0.071 -19.511 -0.067 -19.509 -0.068 -19.504 -0.070 -19.454 -0.099 10.943 0.121 1.690 0.029 43.465 41.523
195.800 -19.469 -0.079 -19.469 -0.079 -19.487 -0.070 -19.509 -0.067 -19.508 -0.067 -19.502 -0.069 -19.453 -0.099 10.932 0.121 1.691 0.029 43.464 41.521
196.200 -19.466 -0.079 -19.467 -0.079 -19.484 -0.070 -19.507 -0.067 -19.506 -0.067 -19.501 -0.069 -19.451 -0.099 10.921 0.120 1.692 0.029 43.463 41.518
196.600 -19.463 -0.078 -19.464 -0.078 -19.482 -0.069 -19.505 -0.066 -19.504 -0.067 -19.499 -0.069 -19.449 -0.098 10.910 0.120 1.693 0.029 43.461 41.515
197.000 -19.461 -0.078 -19.461 -0.078 -19.479 -0.069 -19.503 -0.066 -19.502 -0.066 -19.497 -0.068 -19.448 -0.098 10.899 0.120 1.693 0.029 43.460 41.513
197.400 -19.458 -0.078 -19.459 -0.077 -19.477 -0.068 -19.501 -0.065 -19.500 -0.066 -19.496 -0.068 -19.446 -0.098 10.889 0.120 1.694 0.029 43.459 41.510
197.800 -19.455 -0.077 -19.456 -0.077 -19.474 -0.068 -19.499 -0.065 -19.499 -0.065 -19.494 -0.067 -19.445 -0.098 10.878 0.120 1.695 0.029 43.457 41.508
198.200 -19.453 -0.077 -19.453 -0.077 -19.472 -0.068 -19.497 -0.065 -19.497 -0.065 -19.492 -0.067 -19.443 -0.097 10.868 0.119 1.696 0.029 43.456 41.505
198.600 -19.450 -0.077 -19.451 -0.076 -19.469 -0.067 -19.496 -0.064 -19.495 -0.065 -19.490 -0.067 -19.442 -0.097 10.857 0.119 1.697 0.029 43.455 41.503
199.000 -19.447 -0.076 -19.448 -0.076 -19.467 -0.067 -19.494 -0.064 -19.493 -0.065 -19.489 -0.067 -19.440 -0.097 10.847 0.119 1.698 0.029 43.454 41.501
199.400 -19.445 -0.076 -19.445 -0.076 -19.464 -0.067 -19.492 -0.064 -19.491 -0.064 -19.487 -0.066 -19.439 -0.097 10.837 0.119 1.698 0.029 43.453 41.499
199.800 -19.442 -0.076 -19.443 -0.075 -19.462 -0.066 -19.490 -0.064 -19.489 -0.064 -19.485 -0.066 -19.437 -0.097 10.827 0.119 1.699 0.029 43.451 41.497
200.200 -19.439 -0.076 -19.440 -0.075 -19.459 -0.066 -19.488 -0.063 -19.488 -0.064 -19.483 -0.066 -19.436 -0.097 10.817 0.119 1.700 0.029 43.450 41.495
200.600 -19.437 -0.075 -19.437 -0.075 -19.457 -0.066 -19.486 -0.063 -19.486 -0.064 -19.481 -0.066 -19.434 -0.097 10.807 0.119 1.701 0.029 43.449 41.493
201.000 -19.434 -0.075 -19.435 -0.075 -19.454 -0.066 -19.484 -0.063 -19.484 -0.064 -19.480 -0.066 -19.432 -0.097 10.797 0.119 1.701 0.029 43.448 41.491
201.400 -19.431 -0.075 -19.432 -0.075 -19.452 -0.066 -19.482 -0.063 -19.482 -0.063 -19.478 -0.066 -19.431 -0.097 10.788 0.119 1.702 0.029 43.446 41.490
201.800 -19.429 -0.075 -19.429 -0.075 -19.449 -0.065 -19.480 -0.063 -19.480 -0.063 -19.476 -0.066 -19.429 -0.097 10.778 0.119 1.702 0.029 43.445 41.488
202.200 -19.426 -0.075 -19.427 -0.075 -19.447 -0.065 -19.478 -0.063 -19.478 -0.063 -19.474 -0.066 -19.428 -0.097 10.769 0.119 1.703 0.029 43.444 41.487
202.600 -19.424 -0.075 -19.424 -0.075 -19.445 -0.065 -19.476 -0.063 -19.476 -0.063 -19.472 -0.066 -19.426 -0.097 10.760 0.119 1.703 0.029 43.443 41.486
203.000 -19.421 -0.075 -19.422 -0.075 -19.442 -0.065 -19.474 -0.063 -19.474 -0.063 -19.471 -0.066 -19.425 -0.097 10.751 0.119 1.704 0.029 43.442 41.484
203.400 -19.418 -0.075 -19.419 -0.075 -19.440 -0.065 -19.472 -0.063 -19.472 -0.063 -19.469 -0.066 -19.423 -0.097 10.742 0.120 1.704 0.030 43.440 41.483
203.800 -19.416 -0.076 -19.416 -0.075 -19.437 -0.065 -19.470 -0.063 -19.470 -0.064 -19.467 -0.066 -19.421 -0.097 10.734 0.120 1.705 0.030 43.439 41.482
204.200 -19.413 -0.076 -19.414 -0.075 -19.435 -0.066 -19.468 -0.063 -19.468 -0.064 -19.465 -0.066 -19.420 -0.098 10.725 0.120 1.705 0.030 43.438 41.482
204.600 -19.411 -0.076 -19.411 -0.076 -19.432 -0.066 -19.466 -0.064 -19.466 -0.064 -19.463 -0.066 -19.418 -0.098 10.717 0.120 1.706 0.030 43.437 41.481
205.000 -19.408 -0.076 -19.409 -0.076 -19.430 -0.066 -19.464 -0.064 -19.465 -0.064 -19.461 -0.067 -19.417 -0.098 10.709 0.120 1.706 0.030 43.436 41.480
205.400 -19.405 -0.077 -19.406 -0.076 -19.427 -0.066 -19.462 -0.064 -19.463 -0.065 -19.459 -0.067 -19.415 -0.099 10.701 0.121 1.706 0.030 43.435 41.480
205.800 -19.403 -0.077 -19.403 -0.077 -19.425 -0.067 -19.460 -0.064 -19.461 -0.065 -19.458 -0.067 -19.414 -0.099 10.693 0.121 1.706 0.030 43.433 41.479
206.200 -19.400 -0.078 -19.401 -0.077 -19.423 -0.067 -19.458 -0.065 -19.459 -0.065 -19.456 -0.068 -19.412 -0.100 10.686 0.121 1.707 0.030 43.432 41.479
206.600 -19.398 -0.078 -19.398 -0.078 -19.420 -0.068 -19.456 -0.065 -19.456 -0.066 -19.454 -0.068 -19.411 -0.100 10.678 0.122 1.707 0.030 43.431 41.479
207.000 -19.395 -0.079 -19.396 -0.078 -19.418 -0.068 -19.454 -0.066 -19.454 -0.066 -19.452 -0.069 -19.409 -0.101 10.671 0.122 1.707 0.031 43.430 41.479
207.400 -19.393 -0.079 -19.393 -0.079 -19.415 -0.069 -19.452 -0.067 -19.452 -0.067 -19.450 -0.070 -19.407 -0.102 10.664 0.123 1.707 0.031 43.429 41.479
207.800 -19.390 -0.080 -19.391 -0.080 -19.413 -0.069 -19.450 -0.067 -19.450 -0.068 -19.448 -0.070 -19.406 -0.102 10.658 0.123 1.707 0.031 43.428 41.479
