"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-50.200 -20.772 -0.115 -20.751 -0.105 -20.665 -0.136 -20.642 -0.151 14.871 0.178 1.892 0.031 44.096 42.298
-49.800 -20.794 -0.114 -20.774 -0.104 -20.687 -0.136 -20.663 -0.151 14.890 0.171 1.907 0.030 44.105 42.290
-49.400 -20.817 -0.113 -20.796 -0.103 -20.708 -0.136 -20.685 -0.151 14.910 0.164 1.923 0.029 44.115 42.281
-49.000 -20.839 -0.111 -20.818 -0.102 -20.730 -0.136 -20.706 -0.151 14.929 0.158 1.939 0.028 44.124 42.271
-48.600 -20.861 -0.110 -20.840 -0.101 -20.751 -0.136 -20.727 -0.151 14.948 0.150 1.956 0.027 44.134 42.260
-48.200 -20.882 -0.108 -20.863 -0.099 -20.773 -0.136 -20.748 -0.151 14.968 0.143 1.972 0.026 44.143 42.247
-47.800 -20.904 -0.107 -20.885 -0.098 -20.794 -0.135 -20.769 -0.151 14.987 0.136 1.988 0.024 44.153 42.233
-47.400 -20.926 -0.105 -20.906 -0.097 -20.815 -0.135 -20.789 -0.151 15.006 0.129 2.004 0.023 44.162 42.217
-47.000 -20.947 -0.104 -20.928 -0.096 -20.836 -0.135 -20.810 -0.150 15.025 0.121 2.021 0.022 44.171 42.200
-46.600 -20.969 -0.102 -20.950 -0.095 -20.857 -0.135 -20.831 -0.150 15.044 0.113 2.037 0.021 44.180 42.180
-46.200 -20.990 -0.101 -20.972 -0.094 -20.878 -0.135 -20.851 -0.150 15.063 0.105 2.054 0.019 44.190 42.157
-45.800 -21.012 -0.099 -20.993 -0.093 -20.899 -0.135 -20.872 -0.150 15.082 0.097 2.070 0.018 44.199 42.132
-45.400 -21.033 -0.098 -21.014 -0.092 -20.919 -0.134 -20.892 -0.150 15.100 0.089 2.087 0.017 44.208 42.103
-45.000 -21.054 -0.096 -21.036 -0.091 -20.940 -0.134 -20.912 -0.150 15.119 0.081 2.104 0.015 44.217 42.070
-44.600 -21.074 -0.095 -21.057 -0.090 -20.960 -0.134 -20.932 -0.149 15.137 0.073 2.120 0.014 44.226 42.033
-44.200 -21.095 -0.094 -21.078 -0.089 -20.980 -0.134 -20.952 -0.149 15.155 0.065 2.137 0.012 44.235 41.990
-43.800 -21.116 -0.092 -21.098 -0.088 -21.000 -0.133 -20.972 -0.149 15.173 0.057 2.154 0.011 44.244 41.941
-43.400 -21.136 -0.091 -21.119 -0.087 -21.020 -0.133 -20.991 -0.149 15.190 0.049 2.171 0.010 44.252 41.884
-43.000 -21.156 -0.090 -21.139 -0.086 -21.040 -0.133 -21.010 -0.148 15.208 0.041 2.187 0.008 44.261 41.818
-42.600 -21.176 -0.089 -21.159 -0.085 -21.059 -0.132 -21.030 -0.148 15.225 0.034 2.204 0.007 44.270 41.739
-42.200 -21.196 -0.088 -21.179 -0.084 -21.078 -0.132 -21.049 -0.148 15.242 0.027 2.221 0.005 44.278 41.644
-41.800 -21.216 -0.087 -21.199 -0.084 -21.097 -0.132 -21.067 -0.147 15.258 0.020 2.238 0.004 44.286 41.527
-41.400 -21.235 -0.086 -21.219 -0.083 -21.116 -0.132 -21.086 -0.147 15.274 0.014 2.255 0.003 44.295 41.380
-41.000 -21.254 -0.085 -21.238 -0.082 -21.135 -0.131 -21.105 -0.147 15.289 0.009 2.271 0.002 44.303 41.195
-40.600 -21.273 -0.085 -21.257 -0.082 -21.153 -0.131 -21.123 -0.147 15.304 0.006 2.288 0.001 44.311 41.044
-40.200 -21.292 -0.084 -21.276 -0.081 -21.172 -0.131 -21.141 -0.146 15.319 0.008 2.305 0.002 44.319 41.134
-39.800 -21.310 -0.083 -21.294 -0.081 -21.190 -0.130 -21.159 -0.146 15.333 0.011 2.321 0.002 44.327 41.309
-39.400 -21.328 -0.083 -21.313 -0.081 -21.207 -0.130 -21.176 -0.145 15.347 0.015 2.338 0.003 44.335 41.449
-39.000 -21.346 -0.082 -21.331 -0.080 -21.225 -0.130 -21.194 -0.145 15.360 0.019 2.355 0.004 44.342 41.558
-38.600 -21.364 -0.082 -21.348 -0.080 -21.242 -0.129 -21.211 -0.145 15.372 0.023 2.371 0.005 44.350 41.644
-38.200 -21.382 -0.082 -21.366 -0.080 -21.259 -0.129 -21.228 -0.144 15.384 0.026 2.388 0.006 44.357 41.715
-37.800 -21.399 -0.081 -21.383 -0.080 -21.276 -0.129 -21.244 -0.144 15.394 0.030 2.404 0.006 44.364 41.775
-37.400 -21.416 -0.081 -21.400 -0.079 -21.293 -0.128 -21.261 -0.143 15.404 0.033 2.421 0.007 44.371 41.826
-37.000 -21.432 -0.081 -21.416 -0.079 -21.309 -0.128 -21.277 -0.143 15.412 0.036 2.438 0.008 44.378 41.870
-36.600 -21.448 -0.081 -21.433 -0.079 -21.325 -0.127 -21.293 -0.142 15.420 0.039 2.454 0.008 44.385 41.909
-36.200 -21.464 -0.081 -21.449 -0.079 -21.341 -0.127 -21.308 -0.142 15.425 0.041 2.471 0.009 44.392 41.945
-35.800 -21.480 -0.081 -21.464 -0.079 -21.356 -0.126 -21.324 -0.141 15.430 0.044 2.488 0.009 44.398 41.977
-35.400 -21.495 -0.081 -21.480 -0.079 -21.371 -0.126 -21.339 -0.141 15.432 0.046 2.505 0.010 44.404 42.006
-35.000 -21.510 -0.081 -21.495 -0.080 -21.386 -0.125 -21.354 -0.140 15.433 0.048 2.522 0.011 44.410 42.032
-34.600 -21.525 -0.081 -21.509 -0.080 -21.401 -0.125 -21.368 -0.139 15.431 0.050 2.540 0.011 44.416 42.055
-34.200 -21.539 -0.082 -21.524 -0.080 -21.415 -0.124 -21.383 -0.139 15.428 0.052 2.557 0.011 44.422 42.074
-33.800 -21.553 -0.082 -21.538 -0.080 -21.429 -0.124 -21.397 -0.138 15.423 0.053 2.575 0.012 44.427 42.091
-33.400 -21.566 -0.082 -21.551 -0.080 -21.443 -0.123 -21.410 -0.138 15.415 0.054 2.593 0.012 44.432 42.106
-33.000 -21.579 -0.083 -21.565 -0.081 -21.457 -0.123 -21.424 -0.137 15.405 0.055 2.611 0.012 44.437 42.117
-32.600 -21.592 -0.083 -21.577 -0.081 -21.470 -0.122 -21.437 -0.136 15.392 0.055 2.629 0.013 44.442 42.127
-32.200 -21.604 -0.084 -21.590 -0.081 -21.483 -0.122 -21.450 -0.135 15.377 0.056 2.648 0.013 44.446 42.135
-31.800 -21.616 -0.084 -21.602 -0.081 -21.495 -0.121 -21.463 -0.135 15.359 0.056 2.667 0.013 44.450 42.142
-31.400 -21.627 -0.085 -21.614 -0.082 -21.508 -0.120 -21.475 -0.134 15.338 0.056 2.686 0.013 44.454 42.146
-31.000 -21.638 -0.085 -21.625 -0.082 -21.520 -0.120 -21.487 -0.133 15.316 0.055 2.706 0.013 44.458 42.147
-30.600 -21.649 -0.086 -21.636 -0.082 -21.531 -0.119 -21.499 -0.132 15.291 0.055 2.726 0.013 44.462 42.146
-30.200 -21.659 -0.086 -21.647 -0.083 -21.543 -0.118 -21.511 -0.132 15.264 0.054 2.746 0.013 44.465 42.142
-29.800 -21.669 -0.087 -21.657 -0.083 -21.554 -0.118 -21.522 -0.131 15.236 0.053 2.766 0.013 44.468 42.136
-29.400 -21.679 -0.087 -21.667 -0.083 -21.565 -0.117 -21.533 -0.130 15.206 0.051 2.786 0.013 44.471 42.126
-29.000 -21.688 -0.087 -21.677 -0.083 -21.575 -0.116 -21.544 -0.129 15.174 0.049 2.807 0.012 44.474 42.113
-28.600 -21.697 -0.088 -21.686 -0.084 -21.586 -0.116 -21.554 -0.128 15.141 0.047 2.828 0.012 44.476 42.097
-28.200 -21.706 -0.088 -21.695 -0.084 -21.596 -0.115 -21.565 -0.127 15.106 0.045 2.848 0.011 44.479 42.077
-27.800 -21.714 -0.089 -21.704 -0.084 -21.605 -0.114 -21.574 -0.127 15.070 0.042 2.869 0.011 44.481 42.053
-27.400 -21.722 -0.089 -21.712 -0.084 -21.615 -0.113 -21.584 -0.126 15.033 0.039 2.890 0.010 44.483 42.026
-27.000 -21.729 -0.089 -21.720 -0.084 -21.624 -0.113 -21.594 -0.125 14.995 0.036 2.911 0.010 44.485 41.994
-26.600 -21.737 -0.089 -21.727 -0.084 -21.633 -0.112 -21.603 -0.124 14.955 0.033 2.932 0.009 44.486 41.956
-26.200 -21.743 -0.090 -21.735 -0.084 -21.641 -0.111 -21.612 -0.123 14.915 0.030 2.953 0.008 44.488 41.912
-25.800 -21.750 -0.090 -21.742 -0.084 -21.650 -0.110 -21.620 -0.122 14.873 0.026 2.975 0.007 44.489 41.861
-25.400 -21.756 -0.090 -21.748 -0.084 -21.658 -0.110 -21.629 -0.121 14.831 0.023 2.996 0.006 44.491 41.801
-25.000 -21.762 -0.090 -21.755 -0.084 -21.665 -0.109 -21.637 -0.121 14.788 0.019 3.017 0.005 44.492 41.729
-24.600 -21.768 -0.090 -21.761 -0.083 -21.673 -0.108 -21.645 -0.120 14.744 0.016 3.039 0.004 44.493 41.644
-24.200 -21.773 -0.090 -21.767 -0.083 -21.680 -0.107 -21.652 -0.119 14.699 0.013 3.060 0.004 44.493 41.542
-23.800 -21.779 -0.090 -21.772 -0.083 -21.687 -0.107 -21.660 -0.118 14.653 0.010 3.082 0.003 44.494 41.429
-23.400 -21.783 -0.089 -21.778 -0.082 -21.694 -0.106 -21.667 -0.117 14.607 0.008 3.103 0.002 44.495 41.343
-23.000 -21.788 -0.089 -21.783 -0.082 -21.701 -0.105 -21.674 -0.116 14.560 0.008 3.125 0.002 44.495 41.360
-22.600 -21.792 -0.089 -21.788 -0.082 -21.707 -0.104 -21.681 -0.115 14.512 0.011 3.147 0.003 44.496 41.466
-22.200 -21.796 -0.089 -21.792 -0.081 -21.713 -0.103 -21.687 -0.114 14.464 0.014 3.169 0.004 44.496 41.587
-21.800 -21.800 -0.088 -21.796 -0.081 -21.719 -0.102 -21.693 -0.113 14.415 0.018 3.191 0.005 44.496 41.694
-21.400 -21.804 -0.088 -21.800 -0.081 -21.725 -0.102 -21.700 -0.112 14.365 0.022 3.213 0.007 44.496 41.784
-21.000 -21.807 -0.088 -21.804 -0.080 -21.731 -0.101 -21.706 -0.111 14.315 0.026 3.235 0.008 44.496 41.862
-20.600 -21.810 -0.087 -21.808 -0.080 -21.736 -0.100 -21.711 -0.111 14.264 0.031 3.257 0.010 44.495 41.929
-20.200 -21.813 -0.087 -21.811 -0.079 -21.741 -0.099 -21.717 -0.110 14.212 0.035 3.280 0.011 44.495 41.988
-19.800 -21.815 -0.087 -21.814 -0.079 -21.746 -0.098 -21.722 -0.109 14.160 0.040 3.302 0.013 44.495 42.040
-19.400 -21.818 -0.086 -21.817 -0.078 -21.751 -0.098 -21.728 -0.108 14.108 0.045 3.325 0.015 44.494 42.087
-19.000 -21.820 -0.086 -21.820 -0.078 -21.755 -0.097 -21.733 -0.107 14.055 0.049 3.347 0.017 44.494 42.129
-18.600 -21.822 -0.086 -21.822 -0.078 -21.760 -0.096 -21.737 -0.106 14.002 0.054 3.370 0.018 44.493 42.168
-18.200 -21.824 -0.086 -21.824 -0.077 -21.764 -0.095 -21.742 -0.105 13.948 0.059 3.393 0.020 44.492 42.203
-17.800 -21.825 -0.085 -21.826 -0.077 -21.768 -0.095 -21.747 -0.105 13.893 0.064 3.416 0.022 44.491 42.236
-17.400 -21.826 -0.085 -21.828 -0.077 -21.772 -0.094 -21.751 -0.104 13.839 0.069 3.440 0.024 44.490 42.266
-17.000 -21.828 -0.085 -21.830 -0.077 -21.776 -0.093 -21.755 -0.103 13.784 0.074 3.463 0.026 44.489 42.294
-16.600 -21.828 -0.085 -21.831 -0.076 -21.779 -0.093 -21.760 -0.102 13.728 0.078 3.487 0.029 44.488 42.319
-16.200 -21.829 -0.084 -21.833 -0.076 -21.783 -0.092 -21.763 -0.101 13.673 0.083 3.510 0.031 44.487 42.342
-15.800 -21.830 -0.084 -21.834 -0.076 -21.786 -0.091 -21.767 -0.101 13.618 0.088 3.534 0.033 44.486 42.363
-15.400 -21.830 -0.084 -21.835 -0.076 -21.789 -0.090 -21.771 -0.100 13.562 0.092 3.558 0.035 44.484 42.383
-15.000 -21.831 -0.084 -21.836 -0.076 -21.792 -0.090 -21.775 -0.099 13.506 0.096 3.582 0.037 44.483 42.401
-14.600 -21.831 -0.084 -21.836 -0.076 -21.795 -0.089 -21.778 -0.098 13.451 0.101 3.606 0.039 44.482 42.417
-14.200 -21.831 -0.084 -21.837 -0.076 -21.798 -0.089 -21.782 -0.098 13.395 0.105 3.630 0.041 44.480 42.432
-13.800 -21.831 -0.084 -21.837 -0.076 -21.801 -0.088 -21.785 -0.097 13.340 0.109 3.654 0.044 44.479 42.446
-13.400 -21.830 -0.084 -21.838 -0.076 -21.804 -0.087 -21.788 -0.096 13.285 0.113 3.679 0.046 44.478 42.459
-13.000 -21.830 -0.084 -21.838 -0.076 -21.806 -0.087 -21.791 -0.096 13.230 0.116 3.703 0.048 44.476 42.471
-12.600 -21.830 -0.084 -21.838 -0.076 -21.809 -0.086 -21.794 -0.095 13.176 0.120 3.727 0.050 44.475 42.482
-12.200 -21.829 -0.084 -21.838 -0.076 -21.811 -0.086 -21.797 -0.094 13.122 0.123 3.751 0.052 44.473 42.492
-11.800 -21.828 -0.084 -21.838 -0.076 -21.813 -0.085 -21.800 -0.094 13.068 0.127 3.775 0.054 44.472 42.501
-11.400 -21.828 -0.084 -21.838 -0.076 -21.815 -0.084 -21.802 -0.093 13.016 0.130 3.799 0.056 44.470 42.510
-11.000 -21.827 -0.084 -21.838 -0.076 -21.817 -0.084 -21.805 -0.092 12.963 0.133 3.823 0.058 44.469 42.518
-10.600 -21.826 -0.084 -21.837 -0.076 -21.819 -0.083 -21.807 -0.092 12.912 0.136 3.847 0.061 44.467 42.525
-10.200 -21.825 -0.084 -21.837 -0.076 -21.821 -0.083 -21.810 -0.091 12.861 0.139 3.871 0.063 44.465 42.532
-9.800 -21.824 -0.084 -21.837 -0.076 -21.823 -0.082 -21.812 -0.091 12.810 0.142 3.894 0.065 44.464 42.538
-9.400 -21.823 -0.085 -21.836 -0.076 -21.824 -0.082 -21.814 -0.090 12.760 0.144 3.918 0.067 44.462 42.543
-9.000 -21.821 -0.085 -21.835 -0.076 -21.826 -0.081 -21.816 -0.090 12.711 0.147 3.941 0.069 44.461 42.548
-8.600 -21.820 -0.085 -21.835 -0.076 -21.827 -0.081 -21.818 -0.089 12.662 0.149 3.965 0.071 44.459 42.553
-8.200 -21.818 -0.085 -21.834 -0.076 -21.829 -0.080 -21.820 -0.088 12.614 0.151 3.988 0.072 44.458 42.556
-7.800 -21.817 -0.085 -21.833 -0.076 -21.830 -0.079 -21.822 -0.088 12.567 0.153 4.011 0.074 44.456 42.560
-7.400 -21.815 -0.085 -21.832 -0.076 -21.831 -0.079 -21.823 -0.087 12.520 0.155 4.033 0.076 44.455 42.563
-7.000 -21.814 -0.085 -21.831 -0.076 -21.832 -0.078 -21.825 -0.087 12.474 0.157 4.056 0.078 44.453 42.565
-6.600 -21.812 -0.084 -21.830 -0.075 -21.833 -0.078 -21.826 -0.086 12.428 0.159 4.078 0.080 44.451 42.567
-6.200 -21.810 -0.084 -21.829 -0.075 -21.834 -0.077 -21.828 -0.085 12.383 0.161 4.100 0.082 44.450 42.569
-5.800 -21.808 -0.084 -21.827 -0.075 -21.835 -0.076 -21.829 -0.085 12.339 0.162 4.122 0.083 44.448 42.570
-5.400 -21.806 -0.084 -21.826 -0.074 -21.836 -0.076 -21.830 -0.084 12.294 0.164 4.144 0.085 44.447 42.571
-5.000 -21.804 -0.084 -21.825 -0.074 -21.837 -0.075 -21.831 -0.084 12.251 0.165 4.166 0.087 44.445 42.572
-4.600 -21.802 -0.083 -21.823 -0.074 -21.837 -0.075 -21.832 -0.083 12.210 0.166 4.187 0.088 44.443 42.572
-4.200 -21.800 -0.083 -21.822 -0.073 -21.838 -0.074 -21.833 -0.082 12.166 0.168 4.209 0.090 44.442 42.572
-3.800 -21.797 -0.082 -21.820 -0.073 -21.838 -0.073 -21.834 -0.082 12.125 0.169 4.229 0.092 44.440 42.572
-3.400 -21.795 -0.082 -21.818 -0.072 -21.838 -0.073 -21.835 -0.081 12.086 0.170 4.249 0.093 44.438 42.572
-3.000 -21.792 -0.081 -21.816 -0.072 -21.838 -0.072 -21.836 -0.081 12.043 0.171 4.271 0.095 44.437 42.570
-2.600 -21.790 -0.081 -21.815 -0.071 -21.838 -0.072 -21.836 -0.080 12.003 0.172 4.291 0.097 44.435 42.570
-2.200 -21.787 -0.080 -21.813 -0.071 -21.839 -0.071 -21.837 -0.080 11.966 0.173 4.310 0.098 44.434 42.569
-1.800 -21.784 -0.080 -21.811 -0.070 -21.838 -0.071 -21.837 -0.079 11.924 0.174 4.331 0.100 44.432 42.567
-1.400 -21.782 -0.079 -21.809 -0.069 -21.838 -0.070 -21.837 -0.079 11.888 0.175 4.350 0.101 44.430 42.566
-1.000 -21.779 -0.079 -21.807 -0.069 -21.838 -0.070 -21.838 -0.079 11.847 0.176 4.371 0.103 44.428 42.563
-0.600 -21.776 -0.078 -21.804 -0.068 -21.838 -0.069 -21.838 -0.078 11.809 0.177 4.391 0.105 44.427 42.562
-0.200 -21.773 -0.077 -21.802 -0.068 -21.838 -0.069 -21.838 -0.078 11.771 0.178 4.410 0.107 44.425 42.559
0.200 -21.770 -0.077 -21.800 -0.067 -21.837 -0.069 -21.838 -0.078 11.733 0.179 4.430 0.108 44.423 42.557
0.600 -21.766 -0.076 -21.797 -0.066 -21.837 -0.068 -21.838 -0.077 11.699 0.180 4.447 0.110 44.422 42.555
1.000 -21.763 -0.076 -21.795 -0.066 -21.836 -0.068 -21.838 -0.077 11.658 0.181 4.469 0.112 44.420 42.552
1.400 -21.760 -0.075 -21.792 -0.065 -21.835 -0.068 -21.838 -0.077 11.621 0.182 4.488 0.114 44.418 42.549
1.800 -21.756 -0.074 -21.789 -0.065 -21.835 -0.068 -21.838 -0.077 11.584 0.182 4.508 0.115 44.416 42.546
2.200 -21.753 -0.074 -21.787 -0.064 -21.834 -0.068 -21.837 -0.077 11.546 0.183 4.527 0.117 44.414 42.542
2.600 -21.749 -0.073 -21.784 -0.064 -21.833 -0.068 -21.837 -0.077 11.509 0.184 4.547 0.119 44.412 42.538
3.000 -21.745 -0.073 -21.781 -0.063 -21.832 -0.068 -21.836 -0.077 11.472 0.184 4.566 0.120 44.410 42.534
3.400 -21.741 -0.072 -21.778 -0.063 -21.831 -0.068 -21.836 -0.077 11.438 0.185 4.583 0.122 44.409 42.531
3.800 -21.737 -0.072 -21.775 -0.063 -21.830 -0.068 -21.835 -0.077 11.397 0.185 4.606 0.124 44.407 42.525
4.200 -21.733 -0.072 -21.771 -0.062 -21.829 -0.068 -21.834 -0.077 11.363 0.186 4.623 0.125 44.405 42.521
4.600 -21.729 -0.071 -21.768 -0.062 -21.828 -0.068 -21.834 -0.077 11.320 0.186 4.647 0.127 44.403 42.516
5.000 -21.724 -0.071 -21.764 -0.062 -21.826 -0.069 -21.833 -0.078 11.282 0.187 4.667 0.129 44.400 42.511
5.400 -21.720 -0.071 -21.761 -0.062 -21.825 -0.069 -21.832 -0.078 11.243 0.187 4.688 0.131 44.398 42.506
5.800 -21.715 -0.071 -21.757 -0.062 -21.823 -0.069 -21.831 -0.078 11.204 0.188 4.709 0.133 44.396 42.501
6.200 -21.711 -0.071 -21.753 -0.062 -21.822 -0.069 -21.830 -0.078 11.165 0.188 4.730 0.135 44.394 42.496
6.600 -21.706 -0.071 -21.749 -0.062 -21.820 -0.070 -21.829 -0.079 11.126 0.189 4.752 0.137 44.392 42.491
7.000 -21.701 -0.071 -21.745 -0.062 -21.819 -0.070 -21.828 -0.079 11.086 0.189 4.774 0.139 44.390 42.487
7.400 -21.696 -0.071 -21.741 -0.062 -21.817 -0.070 -21.826 -0.079 11.052 0.191 4.791 0.141 44.388 42.484
7.800 -21.690 -0.071 -21.737 -0.063 -21.815 -0.071 -21.825 -0.079 11.007 0.191 4.818 0.143 44.385 42.479
8.200 -21.685 -0.071 -21.732 -0.063 -21.813 -0.071 -21.823 -0.080 10.967 0.192 4.840 0.146 44.383 42.476
8.600 -21.680 -0.071 -21.728 -0.063 -21.811 -0.071 -21.822 -0.080 10.932 0.194 4.858 0.148 44.381 42.475
9.000 -21.674 -0.072 -21.723 -0.064 -21.809 -0.072 -21.820 -0.080 10.887 0.195 4.885 0.151 44.378 42.471
9.400 -21.669 -0.072 -21.718 -0.064 -21.806 -0.072 -21.819 -0.081 10.847 0.196 4.907 0.154 44.376 42.469
9.800 -21.663 -0.073 -21.713 -0.065 -21.804 -0.072 -21.817 -0.081 10.813 0.198 4.925 0.157 44.373 42.468
10.200 -21.657 -0.073 -21.708 -0.065 -21.802 -0.073 -21.815 -0.081 10.768 0.199 4.952 0.160 44.371 42.465
10.600 -21.652 -0.074 -21.703 -0.066 -21.799 -0.073 -21.813 -0.081 10.729 0.200 4.974 0.162 44.368 42.464
11.000 -21.646 -0.075 -21.698 -0.067 -21.797 -0.073 -21.811 -0.082 10.689 0.202 4.997 0.165 44.366 42.462
11.400 -21.640 -0.075 -21.693 -0.067 -21.794 -0.073 -21.809 -0.082 10.656 0.203 5.014 0.168 44.364 42.461
11.800 -21.634 -0.076 -21.687 -0.068 -21.791 -0.074 -21.807 -0.082 10.612 0.204 5.041 0.171 44.361 42.458
12.200 -21.628 -0.077 -21.682 -0.068 -21.788 -0.074 -21.804 -0.082 10.573 0.205 5.064 0.174 44.359 42.457
12.600 -21.621 -0.078 -21.676 -0.069 -21.786 -0.074 -21.802 -0.082 10.535 0.207 5.086 0.176 44.356 42.455
13.000 -21.615 -0.078 -21.671 -0.070 -21.783 -0.074 -21.800 -0.082 10.497 0.208 5.108 0.179 44.354 42.453
13.400 -21.609 -0.079 -21.665 -0.070 -21.779 -0.074 -21.797 -0.082 10.459 0.209 5.130 0.182 44.351 42.451
13.800 -21.602 -0.080 -21.659 -0.071 -21.776 -0.074 -21.795 -0.082 10.422 0.210 5.151 0.184 44.348 42.449
14.200 -21.596 -0.080 -21.653 -0.072 -21.773 -0.074 -21.792 -0.082 10.384 0.211 5.173 0.187 44.346 42.446
14.600 -21.589 -0.081 -21.647 -0.072 -21.770 -0.074 -21.789 -0.082 10.353 0.212 5.189 0.190 44.343 42.445
15.000 -21.582 -0.082 -21.641 -0.073 -21.766 -0.074 -21.786 -0.082 10.310 0.212 5.216 0.193 44.341 42.442
15.400 -21.575 -0.083 -21.635 -0.073 -21.763 -0.074 -21.783 -0.082 10.274 0.213 5.238 0.195 44.338 42.439
15.800 -21.568 -0.083 -21.629 -0.074 -21.759 -0.074 -21.780 -0.082 10.238 0.214 5.259 0.198 44.335 42.436
16.200 -21.561 -0.084 -21.623 -0.074 -21.755 -0.074 -21.777 -0.082 10.202 0.215 5.280 0.200 44.333 42.434
16.600 -21.554 -0.085 -21.616 -0.075 -21.751 -0.074 -21.774 -0.082 10.166 0.215 5.300 0.203 44.330 42.431
17.000 -21.547 -0.085 -21.610 -0.075 -21.747 -0.074 -21.771 -0.082 10.131 0.216 5.321 0.206 44.327 42.428
17.400 -21.540 -0.086 -21.603 -0.076 -21.744 -0.074 -21.767 -0.082 10.096 0.217 5.341 0.208 44.325 42.425
17.800 -21.532 -0.086 -21.597 -0.076 -21.739 -0.074 -21.764 -0.082 10.062 0.218 5.361 0.211 44.322 42.421
18.200 -21.525 -0.087 -21.590 -0.077 -21.735 -0.074 -21.760 -0.082 10.028 0.218 5.380 0.214 44.319 42.418
