"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-18.000 -21.645 -0.070 -21.600 -0.063 -21.436 -0.060 -21.393 -0.068 18.079 0.056 2.158 0.008 44.549 42.276
-17.600 -21.666 -0.072 -21.622 -0.064 -21.458 -0.060 -21.416 -0.068 18.036 0.060 2.186 0.008 44.557 42.314
-17.200 -21.687 -0.073 -21.643 -0.065 -21.480 -0.060 -21.438 -0.068 17.993 0.063 2.213 0.009 44.563 42.343
-16.800 -21.706 -0.074 -21.663 -0.067 -21.501 -0.061 -21.459 -0.068 17.949 0.064 2.241 0.009 44.570 42.361
-16.400 -21.725 -0.076 -21.682 -0.068 -21.521 -0.061 -21.479 -0.069 17.903 0.065 2.268 0.009 44.576 42.370
-16.000 -21.743 -0.077 -21.701 -0.069 -21.540 -0.062 -21.499 -0.069 17.856 0.064 2.294 0.009 44.581 42.372
-15.600 -21.760 -0.078 -21.718 -0.070 -21.559 -0.062 -21.517 -0.069 17.806 0.062 2.321 0.009 44.586 42.366
-15.200 -21.776 -0.080 -21.735 -0.071 -21.577 -0.063 -21.535 -0.070 17.753 0.060 2.348 0.009 44.591 42.353
-14.800 -21.792 -0.081 -21.751 -0.072 -21.594 -0.063 -21.553 -0.070 17.696 0.057 2.374 0.009 44.595 42.334
-14.400 -21.806 -0.082 -21.766 -0.073 -21.610 -0.064 -21.569 -0.070 17.635 0.053 2.401 0.008 44.599 42.306
-14.000 -21.820 -0.084 -21.780 -0.074 -21.625 -0.064 -21.585 -0.071 17.570 0.048 2.428 0.008 44.602 42.268
-13.600 -21.833 -0.085 -21.793 -0.075 -21.640 -0.064 -21.600 -0.071 17.502 0.042 2.455 0.007 44.605 42.214
-13.200 -21.845 -0.086 -21.806 -0.076 -21.654 -0.065 -21.615 -0.071 17.431 0.035 2.481 0.006 44.607 42.142
-12.800 -21.856 -0.087 -21.818 -0.077 -21.667 -0.065 -21.629 -0.071 17.357 0.028 2.508 0.005 44.609 42.042
-12.400 -21.867 -0.087 -21.829 -0.077 -21.680 -0.064 -21.642 -0.070 17.280 0.020 2.535 0.003 44.611 41.894
-12.000 -21.877 -0.088 -21.839 -0.078 -21.692 -0.064 -21.655 -0.070 17.201 0.011 2.563 0.002 44.612 41.648
-11.600 -21.886 -0.088 -21.849 -0.078 -21.704 -0.064 -21.667 -0.070 17.120 0.004 2.590 0.001 44.613 41.165
-11.200 -21.894 -0.089 -21.858 -0.078 -21.715 -0.063 -21.678 -0.069 17.037 0.009 2.617 0.002 44.614 41.564
-10.800 -21.902 -0.089 -21.867 -0.078 -21.725 -0.063 -21.690 -0.069 16.953 0.019 2.644 0.003 44.614 41.880
-10.400 -21.910 -0.089 -21.875 -0.078 -21.735 -0.062 -21.700 -0.068 16.866 0.029 2.672 0.005 44.614 42.070
-10.000 -21.917 -0.088 -21.882 -0.078 -21.745 -0.061 -21.711 -0.067 16.777 0.039 2.699 0.008 44.614 42.203
-9.600 -21.923 -0.088 -21.889 -0.077 -21.754 -0.060 -21.721 -0.067 16.686 0.050 2.727 0.010 44.614 42.305
-9.200 -21.929 -0.087 -21.896 -0.076 -21.763 -0.060 -21.730 -0.066 16.592 0.060 2.756 0.012 44.613 42.387
-8.800 -21.935 -0.086 -21.902 -0.075 -21.771 -0.059 -21.740 -0.065 16.495 0.070 2.786 0.014 44.612 42.454
-8.400 -21.940 -0.085 -21.908 -0.074 -21.780 -0.058 -21.749 -0.064 16.393 0.080 2.816 0.017 44.611 42.509
-8.000 -21.945 -0.084 -21.914 -0.073 -21.788 -0.057 -21.758 -0.063 16.287 0.089 2.848 0.019 44.609 42.555
-7.600 -21.950 -0.082 -21.919 -0.072 -21.796 -0.055 -21.767 -0.062 16.176 0.098 2.881 0.021 44.607 42.594
-7.200 -21.954 -0.081 -21.924 -0.070 -21.804 -0.055 -21.776 -0.061 16.060 0.106 2.915 0.024 44.605 42.626
-6.800 -21.957 -0.079 -21.929 -0.069 -21.812 -0.054 -21.784 -0.061 15.936 0.114 2.952 0.026 44.603 42.652
-6.400 -21.961 -0.077 -21.933 -0.067 -21.820 -0.053 -21.793 -0.060 15.806 0.120 2.992 0.028 44.600 42.673
-6.000 -21.964 -0.075 -21.937 -0.065 -21.828 -0.052 -21.802 -0.059 15.668 0.126 3.033 0.031 44.597 42.688
-5.600 -21.967 -0.072 -21.942 -0.063 -21.836 -0.051 -21.811 -0.059 15.525 0.132 3.078 0.033 44.593 42.702
-5.200 -21.969 -0.070 -21.945 -0.061 -21.845 -0.051 -21.820 -0.058 15.378 0.137 3.124 0.035 44.590 42.714
-4.800 -21.972 -0.068 -21.949 -0.059 -21.853 -0.050 -21.830 -0.058 15.226 0.143 3.173 0.038 44.586 42.725
-4.400 -21.974 -0.065 -21.953 -0.057 -21.861 -0.050 -21.839 -0.057 15.073 0.149 3.224 0.041 44.582 42.736
-4.000 -21.976 -0.063 -21.956 -0.055 -21.870 -0.049 -21.848 -0.057 14.918 0.155 3.276 0.045 44.578 42.747
-3.600 -21.977 -0.060 -21.959 -0.054 -21.878 -0.049 -21.857 -0.057 14.762 0.162 3.330 0.048 44.574 42.758
-3.200 -21.978 -0.058 -21.962 -0.052 -21.886 -0.048 -21.866 -0.056 14.607 0.169 3.386 0.053 44.570 42.768
-2.800 -21.980 -0.056 -21.964 -0.050 -21.894 -0.048 -21.875 -0.056 14.453 0.176 3.443 0.057 44.567 42.778
-2.400 -21.980 -0.054 -21.967 -0.049 -21.902 -0.048 -21.883 -0.056 14.302 0.184 3.501 0.062 44.563 42.787
-2.000 -21.981 -0.052 -21.969 -0.048 -21.910 -0.048 -21.892 -0.056 14.153 0.190 3.559 0.066 44.559 42.794
-1.600 -21.981 -0.051 -21.971 -0.047 -21.918 -0.048 -21.900 -0.056 14.008 0.197 3.618 0.071 44.555 42.800
-1.200 -21.982 -0.050 -21.973 -0.047 -21.925 -0.048 -21.908 -0.056 13.867 0.202 3.676 0.076 44.552 42.804
-0.800 -21.982 -0.050 -21.974 -0.047 -21.932 -0.049 -21.916 -0.057 13.730 0.207 3.735 0.080 44.548 42.806
-0.400 -21.981 -0.051 -21.976 -0.047 -21.939 -0.049 -21.924 -0.058 13.598 0.210 3.793 0.084 44.545 42.805
-0.000 -21.981 -0.051 -21.977 -0.048 -21.945 -0.050 -21.931 -0.058 13.472 0.212 3.850 0.088 44.541 42.802
0.400 -21.980 -0.052 -21.978 -0.049 -21.951 -0.051 -21.938 -0.059 13.351 0.212 3.906 0.091 44.538 42.796
0.800 -21.979 -0.053 -21.979 -0.050 -21.957 -0.053 -21.944 -0.060 13.235 0.211 3.961 0.093 44.535 42.788
1.200 -21.978 -0.055 -21.980 -0.051 -21.962 -0.054 -21.950 -0.061 13.125 0.209 4.014 0.095 44.532 42.779
1.600 -21.977 -0.056 -21.981 -0.053 -21.966 -0.055 -21.955 -0.063 13.018 0.207 4.066 0.096 44.529 42.768
2.000 -21.975 -0.058 -21.981 -0.054 -21.971 -0.056 -21.960 -0.064 12.917 0.205 4.117 0.098 44.527 42.758
2.400 -21.973 -0.060 -21.980 -0.056 -21.974 -0.057 -21.964 -0.065 12.819 0.202 4.167 0.099 44.524 42.747
2.800 -21.970 -0.061 -21.980 -0.057 -21.978 -0.059 -21.968 -0.066 12.725 0.199 4.215 0.100 44.521 42.737
3.200 -21.967 -0.063 -21.978 -0.059 -21.980 -0.060 -21.972 -0.067 12.634 0.197 4.261 0.101 44.518 42.726
3.600 -21.963 -0.064 -21.976 -0.060 -21.982 -0.061 -21.974 -0.068 12.547 0.195 4.305 0.102 44.515 42.716
4.000 -21.959 -0.065 -21.974 -0.061 -21.984 -0.062 -21.976 -0.068 12.463 0.193 4.348 0.103 44.512 42.705
4.400 -21.955 -0.066 -21.971 -0.062 -21.984 -0.063 -21.978 -0.069 12.382 0.191 4.389 0.105 44.509 42.695
4.800 -21.950 -0.068 -21.968 -0.063 -21.985 -0.064 -21.979 -0.070 12.303 0.190 4.428 0.106 44.505 42.685
5.200 -21.944 -0.068 -21.964 -0.064 -21.984 -0.064 -21.979 -0.071 12.227 0.188 4.466 0.107 44.502 42.675
5.600 -21.938 -0.069 -21.959 -0.065 -21.983 -0.065 -21.978 -0.071 12.154 0.187 4.501 0.109 44.498 42.666
6.000 -21.931 -0.070 -21.954 -0.065 -21.981 -0.065 -21.977 -0.072 12.082 0.186 4.535 0.110 44.494 42.657
6.400 -21.924 -0.070 -21.948 -0.066 -21.978 -0.066 -21.975 -0.072 12.012 0.186 4.567 0.112 44.491 42.649
6.800 -21.916 -0.070 -21.941 -0.066 -21.975 -0.066 -21.973 -0.072 11.944 0.186 4.597 0.114 44.486 42.640
7.200 -21.907 -0.070 -21.934 -0.066 -21.971 -0.066 -21.970 -0.072 11.878 0.186 4.626 0.116 44.482 42.633
7.600 -21.898 -0.070 -21.927 -0.066 -21.967 -0.066 -21.966 -0.072 11.814 0.186 4.652 0.118 44.478 42.625
8.000 -21.889 -0.070 -21.918 -0.065 -21.962 -0.066 -21.962 -0.072 11.765 0.188 4.669 0.120 44.474 42.621
8.400 -21.878 -0.069 -21.910 -0.065 -21.956 -0.066 -21.957 -0.072 11.690 0.188 4.701 0.122 44.468 42.611
8.800 -21.868 -0.068 -21.900 -0.064 -21.950 -0.065 -21.951 -0.071 11.644 0.190 4.713 0.125 44.464 42.607
9.200 -21.857 -0.068 -21.890 -0.064 -21.943 -0.065 -21.945 -0.071 11.571 0.190 4.743 0.127 44.458 42.598
9.600 -21.845 -0.067 -21.879 -0.063 -21.936 -0.064 -21.939 -0.070 11.527 0.192 4.752 0.130 44.453 42.594
10.000 -21.833 -0.066 -21.868 -0.062 -21.928 -0.063 -21.931 -0.070 11.458 0.193 4.777 0.133 44.448 42.584
10.400 -21.820 -0.065 -21.857 -0.061 -21.919 -0.062 -21.924 -0.069 11.404 0.194 4.792 0.135 44.442 42.578
10.800 -21.807 -0.064 -21.845 -0.060 -21.910 -0.061 -21.915 -0.068 11.350 0.196 4.806 0.138 44.436 42.571
11.200 -21.793 -0.063 -21.832 -0.059 -21.900 -0.061 -21.906 -0.068 11.298 0.197 4.817 0.141 44.430 42.564
11.600 -21.779 -0.062 -21.819 -0.059 -21.890 -0.060 -21.897 -0.067 11.248 0.199 4.827 0.143 44.424 42.557
12.000 -21.764 -0.061 -21.805 -0.058 -21.880 -0.059 -21.887 -0.067 11.198 0.200 4.835 0.146 44.418 42.550
12.400 -21.749 -0.060 -21.791 -0.057 -21.868 -0.059 -21.877 -0.066 11.149 0.202 4.842 0.149 44.412 42.543
12.800 -21.734 -0.060 -21.776 -0.057 -21.857 -0.058 -21.866 -0.066 11.101 0.204 4.848 0.151 44.405 42.536
13.200 -21.718 -0.060 -21.762 -0.057 -21.845 -0.058 -21.854 -0.066 11.054 0.205 4.852 0.154 44.399 42.528
13.600 -21.701 -0.059 -21.746 -0.056 -21.832 -0.058 -21.843 -0.066 11.008 0.207 4.855 0.157 44.392 42.521
14.000 -21.685 -0.059 -21.730 -0.056 -21.819 -0.058 -21.830 -0.067 10.964 0.209 4.856 0.160 44.385 42.513
14.400 -21.668 -0.059 -21.714 -0.056 -21.806 -0.059 -21.818 -0.067 10.919 0.211 4.856 0.163 44.378 42.505
14.800 -21.650 -0.059 -21.698 -0.056 -21.792 -0.060 -21.805 -0.068 10.876 0.214 4.855 0.166 44.371 42.496
15.200 -21.633 -0.059 -21.681 -0.056 -21.778 -0.060 -21.792 -0.069 10.833 0.216 4.854 0.169 44.364 42.487
15.600 -21.615 -0.059 -21.664 -0.056 -21.764 -0.061 -21.778 -0.070 10.790 0.219 4.851 0.173 44.357 42.478
16.000 -21.596 -0.059 -21.647 -0.056 -21.749 -0.062 -21.765 -0.071 10.748 0.221 4.849 0.177 44.349 42.468
16.400 -21.578 -0.059 -21.629 -0.056 -21.735 -0.063 -21.751 -0.072 10.705 0.224 4.846 0.181 44.342 42.458
16.800 -21.559 -0.058 -21.611 -0.056 -21.720 -0.064 -21.737 -0.073 10.662 0.227 4.842 0.185 44.334 42.448
17.200 -21.540 -0.058 -21.593 -0.056 -21.705 -0.066 -21.722 -0.074 10.619 0.230 4.839 0.189 44.327 42.438
17.600 -21.520 -0.058 -21.575 -0.056 -21.689 -0.067 -21.708 -0.076 10.575 0.234 4.837 0.193 44.319 42.427
18.000 -21.501 -0.058 -21.556 -0.056 -21.674 -0.068 -21.693 -0.077 10.531 0.237 4.834 0.198 44.311 42.417
18.400 -21.481 -0.058 -21.537 -0.056 -21.659 -0.070 -21.679 -0.079 10.486 0.240 4.832 0.202 44.304 42.406
18.800 -21.461 -0.058 -21.518 -0.056 -21.643 -0.071 -21.664 -0.080 10.441 0.243 4.830 0.207 44.296 42.396
19.200 -21.441 -0.059 -21.499 -0.057 -21.627 -0.073 -21.648 -0.082 10.396 0.246 4.828 0.211 44.288 42.385
19.600 -21.420 -0.059 -21.480 -0.057 -21.611 -0.074 -21.633 -0.083 10.350 0.248 4.826 0.215 44.280 42.376
20.000 -21.400 -0.060 -21.460 -0.058 -21.595 -0.075 -21.618 -0.085 10.304 0.250 4.824 0.218 44.272 42.366
20.400 -21.379 -0.061 -21.440 -0.059 -21.578 -0.077 -21.602 -0.086 10.257 0.252 4.823 0.222 44.264 42.357
20.800 -21.358 -0.063 -21.420 -0.060 -21.562 -0.078 -21.586 -0.087 10.211 0.253 4.822 0.225 44.255 42.349
21.200 -21.337 -0.064 -21.400 -0.061 -21.545 -0.079 -21.570 -0.088 10.164 0.254 4.821 0.227 44.247 42.341
21.600 -21.315 -0.067 -21.380 -0.063 -21.528 -0.080 -21.554 -0.090 10.117 0.255 4.819 0.229 44.239 42.335
22.000 -21.294 -0.069 -21.359 -0.064 -21.511 -0.082 -21.537 -0.091 10.070 0.255 4.818 0.231 44.231 42.328
22.400 -21.272 -0.071 -21.338 -0.066 -21.493 -0.083 -21.520 -0.092 10.024 0.255 4.815 0.233 44.222 42.322
22.800 -21.250 -0.074 -21.317 -0.068 -21.475 -0.084 -21.503 -0.093 9.979 0.256 4.812 0.234 44.214 42.317
23.200 -21.228 -0.077 -21.296 -0.070 -21.457 -0.085 -21.486 -0.094 9.935 0.256 4.808 0.236 44.205 42.311
23.600 -21.206 -0.080 -21.274 -0.073 -21.439 -0.086 -21.469 -0.095 9.891 0.256 4.804 0.237 44.197 42.306
24.000 -21.183 -0.083 -21.253 -0.075 -21.420 -0.087 -21.451 -0.096 9.848 0.256 4.798 0.238 44.188 42.300
24.400 -21.161 -0.086 -21.231 -0.077 -21.402 -0.087 -21.433 -0.097 9.807 0.256 4.792 0.239 44.180 42.294
24.800 -21.139 -0.089 -21.209 -0.079 -21.383 -0.088 -21.415 -0.097 9.766 0.256 4.784 0.240 44.171 42.289
25.200 -21.116 -0.091 -21.187 -0.082 -21.364 -0.088 -21.397 -0.098 9.726 0.256 4.776 0.241 44.163 42.283
25.600 -21.093 -0.094 -21.165 -0.084 -21.345 -0.089 -21.379 -0.098 9.688 0.257 4.767 0.242 44.154 42.277
26.000 -21.071 -0.097 -21.143 -0.086 -21.326 -0.089 -21.361 -0.099 9.651 0.257 4.756 0.243 44.146 42.271
26.400 -21.048 -0.100 -21.121 -0.088 -21.306 -0.090 -21.342 -0.099 9.614 0.257 4.745 0.244 44.137 42.265
26.800 -21.025 -0.103 -21.099 -0.090 -21.287 -0.090 -21.324 -0.099 9.579 0.258 4.733 0.244 44.128 42.259
27.200 -21.003 -0.105 -21.077 -0.092 -21.267 -0.090 -21.305 -0.099 9.545 0.258 4.721 0.245 44.120 42.253
27.600 -20.980 -0.108 -21.055 -0.094 -21.248 -0.090 -21.287 -0.099 9.512 0.258 4.707 0.246 44.111 42.247
28.000 -20.958 -0.110 -21.033 -0.096 -21.229 -0.090 -21.268 -0.099 9.480 0.259 4.694 0.247 44.103 42.240
28.400 -20.935 -0.113 -21.011 -0.098 -21.209 -0.091 -21.250 -0.099 9.448 0.259 4.680 0.247 44.095 42.234
28.800 -20.913 -0.115 -20.989 -0.099 -21.190 -0.091 -21.231 -0.099 9.417 0.260 4.665 0.248 44.086 42.228
29.200 -20.891 -0.117 -20.968 -0.101 -21.171 -0.091 -21.213 -0.099 9.387 0.260 4.651 0.249 44.078 42.221
29.600 -20.869 -0.120 -20.946 -0.103 -21.152 -0.091 -21.195 -0.099 9.358 0.261 4.637 0.249 44.070 42.214
30.000 -20.847 -0.122 -20.925 -0.105 -21.133 -0.091 -21.177 -0.099 9.329 0.261 4.622 0.250 44.062 42.208
30.400 -20.826 -0.124 -20.904 -0.106 -21.115 -0.091 -21.159 -0.099 9.300 0.262 4.608 0.251 44.054 42.201
30.800 -20.805 -0.127 -20.884 -0.108 -21.097 -0.091 -21.141 -0.100 9.272 0.262 4.595 0.251 44.046 42.194
31.200 -20.784 -0.129 -20.863 -0.110 -21.079 -0.091 -21.124 -0.100 9.244 0.263 4.581 0.252 44.038 42.187
31.600 -20.763 -0.131 -20.843 -0.112 -21.061 -0.092 -21.107 -0.100 9.217 0.263 4.568 0.253 44.031 42.181
32.000 -20.743 -0.133 -20.824 -0.113 -21.043 -0.092 -21.090 -0.101 9.190 0.264 4.556 0.254 44.023 42.174
32.400 -20.723 -0.136 -20.804 -0.115 -21.026 -0.093 -21.074 -0.101 9.163 0.264 4.544 0.254 44.016 42.168
32.800 -20.703 -0.138 -20.785 -0.117 -21.010 -0.094 -21.058 -0.102 9.137 0.264 4.532 0.255 44.009 42.161
33.200 -20.684 -0.140 -20.766 -0.119 -20.993 -0.094 -21.042 -0.102 9.111 0.265 4.521 0.256 44.002 42.155
33.600 -20.665 -0.142 -20.748 -0.121 -20.977 -0.095 -21.026 -0.103 9.086 0.265 4.510 0.257 43.995 42.148
34.000 -20.646 -0.144 -20.730 -0.123 -20.961 -0.096 -21.011 -0.104 9.061 0.265 4.500 0.257 43.988 42.142
34.400 -20.627 -0.147 -20.712 -0.124 -20.946 -0.097 -20.996 -0.104 9.036 0.265 4.490 0.258 43.981 42.136
34.800 -20.609 -0.149 -20.694 -0.126 -20.930 -0.098 -20.981 -0.105 9.012 0.265 4.481 0.259 43.975 42.130
35.200 -20.591 -0.151 -20.677 -0.128 -20.915 -0.099 -20.967 -0.106 8.987 0.265 4.472 0.259 43.968 42.124
35.600 -20.574 -0.153 -20.660 -0.130 -20.901 -0.100 -20.952 -0.107 8.964 0.265 4.463 0.260 43.962 42.118
36.000 -20.556 -0.155 -20.644 -0.131 -20.886 -0.100 -20.939 -0.107 8.940 0.264 4.455 0.260 43.956 42.112
36.400 -20.539 -0.156 -20.627 -0.133 -20.872 -0.101 -20.925 -0.108 8.917 0.264 4.447 0.260 43.950 42.106
36.800 -20.522 -0.158 -20.611 -0.134 -20.858 -0.102 -20.911 -0.109 8.894 0.264 4.440 0.261 43.944 42.100
37.200 -20.506 -0.160 -20.595 -0.136 -20.844 -0.103 -20.898 -0.109 8.872 0.263 4.432 0.261 43.938 42.094
37.600 -20.489 -0.161 -20.580 -0.137 -20.831 -0.103 -20.885 -0.110 8.849 0.263 4.425 0.261 43.932 42.089
38.000 -20.473 -0.163 -20.564 -0.138 -20.818 -0.104 -20.872 -0.110 8.827 0.262 4.419 0.261 43.927 42.084
38.400 -20.457 -0.164 -20.549 -0.139 -20.805 -0.104 -20.860 -0.111 8.806 0.262 4.412 0.262 43.921 42.079
38.800 -20.441 -0.165 -20.534 -0.141 -20.792 -0.105 -20.847 -0.111 8.784 0.261 4.406 0.262 43.916 42.074
39.200 -20.426 -0.167 -20.520 -0.142 -20.779 -0.106 -20.835 -0.112 8.763 0.261 4.401 0.262 43.910 42.069
39.600 -20.411 -0.168 -20.505 -0.142 -20.767 -0.106 -20.823 -0.112 8.742 0.260 4.395 0.262 43.905 42.064
40.000 -20.396 -0.169 -20.491 -0.143 -20.755 -0.107 -20.811 -0.113 8.721 0.259 4.390 0.263 43.900 42.060
40.400 -20.381 -0.169 -20.477 -0.144 -20.743 -0.107 -20.800 -0.113 8.700 0.259 4.386 0.263 43.895 42.056
40.800 -20.366 -0.170 -20.463 -0.145 -20.731 -0.108 -20.788 -0.114 8.679 0.258 4.382 0.263 43.890 42.052
41.200 -20.352 -0.171 -20.449 -0.145 -20.719 -0.108 -20.777 -0.114 8.658 0.257 4.378 0.263 43.885 42.049
41.600 -20.337 -0.171 -20.436 -0.145 -20.708 -0.108 -20.766 -0.114 8.638 0.257 4.375 0.264 43.880 42.045
42.000 -20.323 -0.171 -20.422 -0.146 -20.697 -0.109 -20.755 -0.115 8.617 0.256 4.372 0.264 43.876 42.042
42.400 -20.309 -0.172 -20.409 -0.146 -20.686 -0.109 -20.745 -0.115 8.596 0.255 4.369 0.264 43.871 42.040
42.800 -20.295 -0.172 -20.396 -0.146 -20.675 -0.109 -20.734 -0.115 8.576 0.255 4.367 0.265 43.866 42.037
43.200 -20.281 -0.172 -20.383 -0.146 -20.664 -0.109 -20.724 -0.115 8.555 0.254 4.365 0.265 43.862 42.035
43.600 -20.268 -0.172 -20.370 -0.146 -20.653 -0.109 -20.713 -0.116 8.535 0.253 4.364 0.266 43.857 42.033
44.000 -20.254 -0.171 -20.357 -0.145 -20.643 -0.109 -20.703 -0.116 8.514 0.253 4.362 0.266 43.853 42.032
44.400 -20.241 -0.171 -20.345 -0.145 -20.633 -0.109 -20.693 -0.116 8.494 0.252 4.361 0.267 43.848 42.030
44.800 -20.227 -0.170 -20.332 -0.145 -20.622 -0.109 -20.683 -0.116 8.474 0.251 4.360 0.268 43.844 42.029
45.200 -20.214 -0.170 -20.320 -0.144 -20.612 -0.109 -20.673 -0.116 8.454 0.251 4.359 0.268 43.840 42.028
45.600 -20.201 -0.169 -20.307 -0.143 -20.602 -0.109 -20.663 -0.116 8.435 0.250 4.357 0.269 43.836 42.028
46.000 -20.188 -0.168 -20.295 -0.142 -20.592 -0.109 -20.653 -0.116 8.416 0.250 4.355 0.270 43.831 42.027
46.400 -20.175 -0.167 -20.283 -0.141 -20.582 -0.109 -20.644 -0.116 8.398 0.249 4.353 0.270 43.827 42.027
46.800 -20.162 -0.166 -20.271 -0.140 -20.571 -0.108 -20.634 -0.115 8.380 0.249 4.349 0.271 43.823 42.027
47.200 -20.149 -0.165 -20.258 -0.139 -20.561 -0.108 -20.624 -0.115 8.364 0.249 4.345 0.272 43.818 42.026
47.600 -20.136 -0.164 -20.246 -0.138 -20.551 -0.107 -20.614 -0.115 8.349 0.249 4.340 0.272 43.814 42.027
48.000 -20.124 -0.163 -20.234 -0.136 -20.540 -0.107 -20.603 -0.115 8.334 0.249 4.334 0.273 43.810 42.027
48.400 -20.111 -0.161 -20.222 -0.135 -20.530 -0.106 -20.593 -0.115 8.320 0.249 4.326 0.273 43.806 42.027
48.800 -20.099 -0.160 -20.210 -0.134 -20.519 -0.106 -20.583 -0.114 8.307 0.249 4.318 0.274 43.801 42.027
49.200 -20.086 -0.158 -20.198 -0.132 -20.509 -0.105 -20.573 -0.114 8.295 0.249 4.309 0.275 43.797 42.027
49.600 -20.074 -0.157 -20.186 -0.130 -20.498 -0.105 -20.562 -0.114 8.284 0.249 4.299 0.275 43.793 42.027
50.000 -20.061 -0.156 -20.174 -0.129 -20.487 -0.104 -20.552 -0.114 8.274 0.249 4.289 0.276 43.788 42.027
50.400 -20.049 -0.154 -20.162 -0.128 -20.477 -0.104 -20.541 -0.113 8.264 0.250 4.277 0.276 43.784 42.027
50.800 -20.037 -0.153 -20.151 -0.126 -20.466 -0.104 -20.531 -0.113 8.255 0.250 4.265 0.277 43.779 42.027
51.200 -20.025 -0.152 -20.139 -0.125 -20.455 -0.103 -20.520 -0.114 8.247 0.251 4.251 0.277 43.775 42.027
51.600 -20.013 -0.151 -20.127 -0.124 -20.444 -0.103 -20.509 -0.114 8.240 0.251 4.237 0.277 43.771 42.027
52.000 -20.001 -0.151 -20.116 -0.123 -20.434 -0.104 -20.499 -0.114 8.234 0.252 4.222 0.278 43.766 42.027
52.400 -19.990 -0.150 -20.104 -0.123 -20.423 -0.104 -20.488 -0.115 8.230 0.252 4.205 0.278 43.762 42.027
52.800 -19.978 -0.150 -20.093 -0.122 -20.412 -0.105 -20.477 -0.116 8.226 0.253 4.187 0.278 43.758 42.027
53.200 -19.967 -0.150 -20.082 -0.123 -20.401 -0.106 -20.467 -0.118 8.224 0.253 4.168 0.278 43.753 42.027
53.600 -19.956 -0.151 -20.071 -0.123 -20.390 -0.108 -20.456 -0.119 8.224 0.254 4.148 0.277 43.749 42.026
