"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-11.800 -21.273 -0.085 -21.284 -0.084 -21.369 -0.079 -21.547 -0.078 -21.582 -0.077 -21.611 -0.077 -21.638 -0.085 -21.629 -0.092 -21.529 -0.175 9.098 0.085 5.867 0.102 44.225 42.025
-11.400 -21.280 -0.085 -21.290 -0.084 -21.375 -0.079 -21.553 -0.078 -21.587 -0.077 -21.616 -0.077 -21.643 -0.085 -21.634 -0.092 -21.537 -0.174 9.106 0.084 5.873 0.101 44.228 42.020
-11.000 -21.287 -0.085 -21.297 -0.084 -21.382 -0.079 -21.558 -0.078 -21.593 -0.078 -21.622 -0.077 -21.648 -0.085 -21.639 -0.092 -21.544 -0.174 9.116 0.082 5.877 0.099 44.230 42.016
-10.600 -21.294 -0.085 -21.305 -0.083 -21.389 -0.079 -21.564 -0.079 -21.599 -0.078 -21.627 -0.078 -21.652 -0.085 -21.643 -0.092 -21.551 -0.173 9.127 0.081 5.880 0.097 44.233 42.010
-10.200 -21.302 -0.084 -21.312 -0.083 -21.395 -0.079 -21.570 -0.079 -21.604 -0.078 -21.633 -0.078 -21.657 -0.086 -21.648 -0.092 -21.558 -0.172 9.140 0.079 5.881 0.095 44.235 42.005
-9.800 -21.309 -0.084 -21.319 -0.083 -21.403 -0.079 -21.576 -0.079 -21.610 -0.079 -21.638 -0.078 -21.661 -0.086 -21.653 -0.093 -21.566 -0.172 9.154 0.078 5.881 0.093 44.238 41.999
-9.400 -21.317 -0.084 -21.327 -0.083 -21.410 -0.079 -21.582 -0.080 -21.616 -0.079 -21.644 -0.079 -21.666 -0.086 -21.657 -0.093 -21.573 -0.171 9.169 0.076 5.880 0.091 44.241 41.992
-9.000 -21.325 -0.083 -21.335 -0.082 -21.417 -0.078 -21.588 -0.080 -21.622 -0.079 -21.649 -0.079 -21.670 -0.087 -21.662 -0.093 -21.580 -0.171 9.185 0.074 5.878 0.089 44.244 41.985
-8.600 -21.333 -0.083 -21.343 -0.082 -21.425 -0.078 -21.595 -0.080 -21.628 -0.080 -21.655 -0.079 -21.675 -0.087 -21.666 -0.093 -21.586 -0.170 9.202 0.073 5.875 0.086 44.246 41.978
-8.200 -21.341 -0.082 -21.351 -0.081 -21.432 -0.078 -21.601 -0.080 -21.633 -0.080 -21.660 -0.080 -21.679 -0.087 -21.671 -0.094 -21.593 -0.170 9.221 0.071 5.871 0.084 44.249 41.971
-7.800 -21.349 -0.082 -21.359 -0.081 -21.440 -0.077 -21.607 -0.080 -21.639 -0.080 -21.665 -0.080 -21.684 -0.088 -21.676 -0.094 -21.600 -0.169 9.240 0.069 5.866 0.082 44.252 41.963
-7.400 -21.358 -0.081 -21.368 -0.080 -21.448 -0.077 -21.614 -0.081 -21.645 -0.080 -21.671 -0.080 -21.689 -0.088 -21.681 -0.094 -21.607 -0.168 9.259 0.068 5.861 0.080 44.255 41.955
-7.000 -21.366 -0.081 -21.376 -0.080 -21.456 -0.076 -21.620 -0.081 -21.651 -0.080 -21.676 -0.080 -21.693 -0.088 -21.685 -0.094 -21.614 -0.168 9.279 0.066 5.856 0.078 44.258 41.947
-6.600 -21.375 -0.080 -21.385 -0.079 -21.465 -0.076 -21.627 -0.081 -21.657 -0.081 -21.682 -0.081 -21.698 -0.088 -21.690 -0.095 -21.621 -0.167 9.300 0.065 5.851 0.076 44.261 41.940
-6.200 -21.384 -0.080 -21.394 -0.078 -21.473 -0.075 -21.634 -0.081 -21.664 -0.081 -21.687 -0.081 -21.703 -0.089 -21.695 -0.095 -21.628 -0.167 9.321 0.063 5.846 0.074 44.264 41.932
-5.800 -21.393 -0.079 -21.403 -0.078 -21.482 -0.075 -21.641 -0.081 -21.670 -0.081 -21.693 -0.081 -21.708 -0.089 -21.700 -0.095 -21.634 -0.166 9.341 0.062 5.841 0.072 44.267 41.926
-5.400 -21.402 -0.078 -21.412 -0.077 -21.490 -0.074 -21.648 -0.081 -21.676 -0.081 -21.699 -0.081 -21.713 -0.089 -21.706 -0.095 -21.641 -0.165 9.362 0.061 5.837 0.070 44.271 41.919
-5.000 -21.411 -0.078 -21.421 -0.077 -21.499 -0.074 -21.655 -0.080 -21.683 -0.081 -21.705 -0.081 -21.719 -0.090 -21.711 -0.096 -21.648 -0.165 9.382 0.060 5.834 0.069 44.274 41.913
-4.600 -21.420 -0.077 -21.430 -0.076 -21.508 -0.073 -21.662 -0.080 -21.690 -0.081 -21.711 -0.081 -21.724 -0.090 -21.717 -0.096 -21.655 -0.164 9.402 0.058 5.831 0.067 44.277 41.908
-4.200 -21.429 -0.077 -21.439 -0.076 -21.516 -0.073 -21.670 -0.080 -21.697 -0.080 -21.717 -0.081 -21.730 -0.090 -21.722 -0.096 -21.661 -0.163 9.421 0.057 5.829 0.066 44.281 41.903
-3.800 -21.438 -0.076 -21.448 -0.075 -21.525 -0.072 -21.677 -0.080 -21.704 -0.080 -21.724 -0.081 -21.736 -0.090 -21.728 -0.096 -21.668 -0.162 9.441 0.056 5.828 0.064 44.284 41.898
-3.400 -21.448 -0.076 -21.458 -0.075 -21.534 -0.072 -21.685 -0.079 -21.711 -0.080 -21.731 -0.081 -21.742 -0.090 -21.734 -0.096 -21.675 -0.161 9.459 0.055 5.828 0.063 44.287 41.893
-3.000 -21.457 -0.076 -21.467 -0.074 -21.544 -0.072 -21.693 -0.079 -21.718 -0.080 -21.738 -0.081 -21.748 -0.091 -21.740 -0.097 -21.682 -0.161 9.478 0.054 5.829 0.062 44.291 41.888
-2.600 -21.467 -0.075 -21.476 -0.074 -21.553 -0.071 -21.701 -0.079 -21.726 -0.079 -21.745 -0.080 -21.754 -0.091 -21.747 -0.097 -21.689 -0.160 9.496 0.053 5.830 0.060 44.294 41.883
-2.200 -21.476 -0.075 -21.486 -0.074 -21.562 -0.071 -21.709 -0.078 -21.734 -0.079 -21.752 -0.080 -21.760 -0.091 -21.753 -0.097 -21.695 -0.159 9.514 0.052 5.832 0.059 44.298 41.878
-1.800 -21.486 -0.075 -21.495 -0.074 -21.572 -0.070 -21.718 -0.078 -21.741 -0.079 -21.759 -0.080 -21.767 -0.091 -21.759 -0.097 -21.702 -0.158 9.532 0.051 5.835 0.058 44.302 41.873
-1.400 -21.495 -0.075 -21.505 -0.073 -21.581 -0.070 -21.726 -0.078 -21.750 -0.078 -21.767 -0.080 -21.773 -0.091 -21.766 -0.097 -21.709 -0.157 9.549 0.050 5.838 0.056 44.305 41.868
-1.000 -21.505 -0.075 -21.515 -0.073 -21.591 -0.070 -21.735 -0.077 -21.758 -0.078 -21.774 -0.079 -21.780 -0.091 -21.772 -0.097 -21.716 -0.156 9.567 0.049 5.841 0.055 44.309 41.862
-0.600 -21.515 -0.074 -21.525 -0.073 -21.601 -0.069 -21.744 -0.077 -21.766 -0.077 -21.782 -0.079 -21.786 -0.091 -21.779 -0.096 -21.722 -0.154 9.584 0.048 5.845 0.053 44.313 41.856
-0.200 -21.525 -0.074 -21.534 -0.073 -21.610 -0.069 -21.753 -0.076 -21.775 -0.077 -21.790 -0.078 -21.793 -0.091 -21.785 -0.096 -21.729 -0.153 9.602 0.047 5.850 0.052 44.316 41.850
0.200 -21.534 -0.074 -21.544 -0.073 -21.620 -0.069 -21.762 -0.076 -21.783 -0.076 -21.798 -0.078 -21.800 -0.090 -21.792 -0.096 -21.736 -0.152 9.619 0.046 5.854 0.050 44.320 41.845
0.600 -21.544 -0.074 -21.554 -0.073 -21.630 -0.069 -21.771 -0.075 -21.792 -0.076 -21.807 -0.077 -21.806 -0.090 -21.798 -0.096 -21.742 -0.151 9.637 0.045 5.859 0.049 44.324 41.839
1.000 -21.554 -0.074 -21.564 -0.073 -21.641 -0.068 -21.781 -0.074 -21.801 -0.075 -21.815 -0.077 -21.813 -0.090 -21.805 -0.095 -21.749 -0.149 9.655 0.044 5.863 0.048 44.328 41.835
1.400 -21.564 -0.074 -21.574 -0.073 -21.651 -0.068 -21.790 -0.074 -21.810 -0.075 -21.823 -0.076 -21.820 -0.089 -21.812 -0.095 -21.755 -0.148 9.673 0.043 5.868 0.047 44.332 41.832
1.800 -21.574 -0.074 -21.584 -0.073 -21.661 -0.068 -21.800 -0.073 -21.819 -0.074 -21.832 -0.076 -21.827 -0.089 -21.818 -0.094 -21.762 -0.146 9.691 0.042 5.873 0.046 44.336 41.831
2.200 -21.584 -0.075 -21.594 -0.073 -21.672 -0.068 -21.810 -0.073 -21.828 -0.073 -21.840 -0.075 -21.833 -0.088 -21.825 -0.094 -21.768 -0.145 9.710 0.042 5.877 0.045 44.340 41.834
2.600 -21.594 -0.075 -21.604 -0.073 -21.682 -0.068 -21.819 -0.072 -21.838 -0.073 -21.849 -0.074 -21.840 -0.088 -21.831 -0.093 -21.774 -0.143 9.729 0.042 5.881 0.045 44.344 41.842
3.000 -21.604 -0.075 -21.614 -0.073 -21.693 -0.068 -21.829 -0.071 -21.847 -0.072 -21.857 -0.074 -21.847 -0.087 -21.837 -0.092 -21.781 -0.142 9.748 0.043 5.885 0.046 44.348 41.856
3.400 -21.613 -0.075 -21.624 -0.073 -21.703 -0.068 -21.839 -0.071 -21.856 -0.071 -21.866 -0.073 -21.853 -0.086 -21.844 -0.091 -21.787 -0.140 9.768 0.044 5.889 0.047 44.352 41.876
3.800 -21.623 -0.075 -21.633 -0.074 -21.713 -0.068 -21.849 -0.070 -21.865 -0.071 -21.874 -0.072 -21.859 -0.086 -21.850 -0.091 -21.793 -0.138 9.787 0.046 5.892 0.049 44.356 41.902
4.200 -21.633 -0.075 -21.643 -0.074 -21.724 -0.068 -21.858 -0.069 -21.874 -0.070 -21.883 -0.072 -21.866 -0.085 -21.856 -0.090 -21.799 -0.137 9.807 0.049 5.895 0.052 44.360 41.934
4.600 -21.642 -0.075 -21.653 -0.074 -21.734 -0.068 -21.868 -0.069 -21.883 -0.069 -21.891 -0.071 -21.872 -0.084 -21.862 -0.089 -21.804 -0.135 9.827 0.052 5.898 0.055 44.364 41.970
5.000 -21.651 -0.075 -21.662 -0.074 -21.744 -0.068 -21.877 -0.068 -21.892 -0.068 -21.899 -0.070 -21.878 -0.083 -21.867 -0.088 -21.810 -0.133 9.846 0.056 5.900 0.059 44.368 42.008
5.400 -21.660 -0.075 -21.671 -0.074 -21.753 -0.068 -21.887 -0.067 -21.901 -0.067 -21.907 -0.069 -21.884 -0.082 -21.873 -0.087 -21.815 -0.131 9.866 0.060 5.902 0.063 44.371 42.048
5.800 -21.669 -0.075 -21.680 -0.074 -21.763 -0.068 -21.896 -0.067 -21.909 -0.067 -21.915 -0.068 -21.889 -0.081 -21.878 -0.086 -21.821 -0.129 9.885 0.065 5.904 0.068 44.375 42.088
6.200 -21.677 -0.075 -21.688 -0.073 -21.772 -0.068 -21.905 -0.066 -21.918 -0.066 -21.923 -0.068 -21.895 -0.081 -21.884 -0.085 -21.826 -0.127 9.905 0.071 5.906 0.073 44.379 42.128
6.600 -21.686 -0.075 -21.697 -0.073 -21.781 -0.068 -21.914 -0.065 -21.926 -0.065 -21.930 -0.067 -21.900 -0.080 -21.889 -0.084 -21.831 -0.125 9.924 0.076 5.907 0.078 44.382 42.168
7.000 -21.693 -0.074 -21.705 -0.073 -21.790 -0.067 -21.922 -0.064 -21.934 -0.064 -21.937 -0.066 -21.905 -0.079 -21.893 -0.082 -21.836 -0.123 9.942 0.082 5.909 0.084 44.386 42.205
7.400 -21.701 -0.074 -21.712 -0.073 -21.798 -0.067 -21.930 -0.063 -21.942 -0.063 -21.944 -0.065 -21.910 -0.077 -21.898 -0.081 -21.840 -0.121 9.960 0.088 5.910 0.090 44.389 42.242
7.800 -21.708 -0.074 -21.720 -0.072 -21.806 -0.067 -21.938 -0.062 -21.949 -0.062 -21.951 -0.064 -21.914 -0.076 -21.902 -0.080 -21.845 -0.119 9.978 0.094 5.910 0.095 44.392 42.276
8.200 -21.715 -0.073 -21.726 -0.072 -21.813 -0.066 -21.946 -0.062 -21.956 -0.061 -21.957 -0.063 -21.919 -0.075 -21.906 -0.079 -21.849 -0.116 9.994 0.100 5.911 0.101 44.395 42.308
8.600 -21.721 -0.073 -21.733 -0.071 -21.821 -0.066 -21.953 -0.061 -21.963 -0.061 -21.963 -0.062 -21.923 -0.074 -21.910 -0.078 -21.853 -0.114 10.010 0.106 5.911 0.107 44.398 42.338
9.000 -21.728 -0.072 -21.739 -0.071 -21.827 -0.065 -21.960 -0.060 -21.969 -0.060 -21.968 -0.061 -21.926 -0.073 -21.913 -0.077 -21.857 -0.112 10.026 0.112 5.912 0.112 44.401 42.366
9.400 -21.733 -0.072 -21.745 -0.070 -21.833 -0.065 -21.966 -0.059 -21.975 -0.059 -21.974 -0.061 -21.930 -0.072 -21.916 -0.076 -21.861 -0.110 10.040 0.117 5.912 0.117 44.403 42.392
9.800 -21.738 -0.071 -21.750 -0.070 -21.839 -0.064 -21.972 -0.058 -21.980 -0.058 -21.978 -0.060 -21.933 -0.071 -21.919 -0.074 -21.864 -0.108 10.053 0.123 5.912 0.122 44.405 42.414
10.200 -21.743 -0.070 -21.755 -0.069 -21.844 -0.063 -21.977 -0.057 -21.985 -0.057 -21.982 -0.059 -21.935 -0.070 -21.922 -0.073 -21.867 -0.106 10.065 0.127 5.912 0.127 44.408 42.435
10.600 -21.747 -0.069 -21.759 -0.068 -21.849 -0.062 -21.982 -0.056 -21.989 -0.056 -21.986 -0.058 -21.938 -0.070 -21.924 -0.072 -21.870 -0.104 10.076 0.132 5.912 0.131 44.409 42.453
11.000 -21.751 -0.068 -21.763 -0.067 -21.853 -0.062 -21.986 -0.055 -21.993 -0.055 -21.989 -0.057 -21.940 -0.069 -21.926 -0.071 -21.873 -0.102 10.085 0.136 5.912 0.134 44.411 42.467
11.400 -21.754 -0.068 -21.766 -0.066 -21.856 -0.061 -21.989 -0.053 -21.996 -0.054 -21.992 -0.056 -21.941 -0.068 -21.928 -0.071 -21.875 -0.100 10.094 0.139 5.912 0.137 44.412 42.479
11.800 -21.757 -0.067 -21.769 -0.065 -21.859 -0.060 -21.992 -0.052 -21.998 -0.053 -21.994 -0.055 -21.943 -0.067 -21.929 -0.070 -21.877 -0.099 10.101 0.141 5.911 0.139 44.414 42.488
12.200 -21.759 -0.066 -21.771 -0.064 -21.862 -0.059 -21.994 -0.051 -22.000 -0.052 -21.996 -0.054 -21.944 -0.067 -21.930 -0.069 -21.879 -0.097 10.107 0.143 5.911 0.141 44.415 42.493
12.600 -21.761 -0.065 -21.773 -0.063 -21.863 -0.058 -21.995 -0.050 -22.001 -0.051 -21.997 -0.054 -21.944 -0.066 -21.930 -0.068 -21.881 -0.095 10.111 0.143 5.910 0.141 44.415 42.494
13.000 -21.762 -0.064 -21.774 -0.062 -21.865 -0.057 -21.996 -0.049 -22.002 -0.050 -21.997 -0.053 -21.944 -0.066 -21.931 -0.068 -21.882 -0.094 10.114 0.143 5.910 0.141 44.416 42.493
13.400 -21.762 -0.063 -21.774 -0.061 -21.865 -0.056 -21.996 -0.049 -22.002 -0.049 -21.997 -0.052 -21.944 -0.065 -21.931 -0.067 -21.883 -0.093 10.116 0.142 5.909 0.140 44.416 42.488
13.800 -21.763 -0.062 -21.775 -0.060 -21.865 -0.055 -21.995 -0.048 -22.001 -0.048 -21.996 -0.051 -21.944 -0.065 -21.930 -0.067 -21.884 -0.092 10.116 0.140 5.908 0.138 44.416 42.480
14.200 -21.762 -0.060 -21.774 -0.059 -21.865 -0.054 -21.994 -0.047 -22.000 -0.047 -21.995 -0.051 -21.943 -0.065 -21.930 -0.067 -21.885 -0.090 10.115 0.137 5.907 0.135 44.415 42.470
14.600 -21.761 -0.059 -21.773 -0.058 -21.864 -0.054 -21.992 -0.046 -21.998 -0.046 -21.993 -0.050 -21.942 -0.064 -21.929 -0.067 -21.885 -0.090 10.113 0.133 5.906 0.132 44.415 42.456
15.000 -21.760 -0.058 -21.772 -0.057 -21.862 -0.053 -21.989 -0.045 -21.995 -0.046 -21.991 -0.050 -21.940 -0.064 -21.928 -0.067 -21.885 -0.089 10.109 0.129 5.906 0.128 44.414 42.440
15.400 -21.758 -0.057 -21.770 -0.056 -21.860 -0.052 -21.986 -0.045 -21.992 -0.045 -21.988 -0.049 -21.939 -0.064 -21.926 -0.066 -21.885 -0.088 10.104 0.125 5.905 0.124 44.413 42.421
15.800 -21.756 -0.056 -21.768 -0.055 -21.857 -0.051 -21.983 -0.044 -21.989 -0.045 -21.985 -0.049 -21.937 -0.064 -21.925 -0.067 -21.885 -0.088 10.098 0.120 5.904 0.119 44.412 42.399
16.200 -21.753 -0.056 -21.765 -0.054 -21.854 -0.050 -21.978 -0.044 -21.985 -0.044 -21.981 -0.049 -21.934 -0.064 -21.923 -0.067 -21.885 -0.087 10.091 0.114 5.902 0.114 44.411 42.374
16.600 -21.750 -0.055 -21.762 -0.053 -21.850 -0.050 -21.974 -0.043 -21.980 -0.044 -21.977 -0.049 -21.932 -0.065 -21.921 -0.067 -21.885 -0.087 10.083 0.108 5.900 0.108 44.409 42.347
17.000 -21.746 -0.054 -21.758 -0.053 -21.846 -0.049 -21.969 -0.043 -21.975 -0.044 -21.973 -0.049 -21.929 -0.065 -21.918 -0.067 -21.884 -0.087 10.074 0.102 5.898 0.103 44.407 42.318
17.400 -21.742 -0.054 -21.754 -0.052 -21.841 -0.049 -21.963 -0.043 -21.970 -0.044 -21.968 -0.049 -21.926 -0.065 -21.916 -0.068 -21.884 -0.087 10.065 0.096 5.896 0.097 44.405 42.286
17.800 -21.738 -0.053 -21.749 -0.052 -21.836 -0.049 -21.957 -0.043 -21.964 -0.044 -21.963 -0.049 -21.923 -0.066 -21.913 -0.068 -21.883 -0.087 10.054 0.090 5.893 0.091 44.403 42.253
18.200 -21.733 -0.053 -21.744 -0.052 -21.831 -0.049 -21.951 -0.044 -21.958 -0.045 -21.957 -0.050 -21.919 -0.066 -21.910 -0.068 -21.882 -0.088 10.043 0.084 5.891 0.085 44.401 42.218
18.600 -21.727 -0.053 -21.739 -0.052 -21.825 -0.049 -21.945 -0.044 -21.952 -0.046 -21.951 -0.050 -21.916 -0.067 -21.907 -0.069 -21.882 -0.088 10.031 0.078 5.888 0.080 44.398 42.184
19.000 -21.722 -0.054 -21.733 -0.052 -21.818 -0.049 -21.938 -0.045 -21.945 -0.046 -21.945 -0.051 -21.912 -0.067 -21.904 -0.070 -21.881 -0.089 10.018 0.073 5.886 0.075 44.396 42.150
19.400 -21.716 -0.054 -21.727 -0.052 -21.812 -0.049 -21.931 -0.046 -21.939 -0.047 -21.939 -0.051 -21.909 -0.068 -21.901 -0.070 -21.880 -0.090 10.004 0.069 5.884 0.070 44.393 42.120
19.800 -21.709 -0.054 -21.720 -0.053 -21.805 -0.049 -21.923 -0.047 -21.931 -0.048 -21.932 -0.052 -21.905 -0.069 -21.897 -0.071 -21.879 -0.091 9.988 0.065 5.883 0.067 44.390 42.093
20.200 -21.702 -0.055 -21.714 -0.054 -21.798 -0.050 -21.916 -0.048 -21.924 -0.049 -21.926 -0.053 -21.901 -0.069 -21.894 -0.072 -21.878 -0.092 9.971 0.063 5.883 0.065 44.387 42.073
20.600 -21.695 -0.056 -21.707 -0.054 -21.790 -0.051 -21.908 -0.049 -21.917 -0.050 -21.919 -0.054 -21.897 -0.070 -21.890 -0.073 -21.877 -0.093 9.952 0.062 5.885 0.064 44.384 42.062
21.000 -21.688 -0.057 -21.699 -0.055 -21.782 -0.051 -21.900 -0.050 -21.909 -0.051 -21.912 -0.055 -21.892 -0.071 -21.887 -0.074 -21.876 -0.094 9.932 0.062 5.887 0.064 44.381 42.058
21.400 -21.681 -0.058 -21.692 -0.056 -21.774 -0.052 -21.892 -0.051 -21.902 -0.052 -21.905 -0.056 -21.888 -0.072 -21.883 -0.074 -21.875 -0.095 9.911 0.063 5.890 0.066 44.378 42.063
21.800 -21.673 -0.059 -21.684 -0.057 -21.766 -0.053 -21.884 -0.053 -21.894 -0.053 -21.898 -0.057 -21.884 -0.072 -21.880 -0.075 -21.874 -0.097 9.888 0.065 5.895 0.068 44.374 42.074
22.200 -21.665 -0.060 -21.676 -0.058 -21.758 -0.054 -21.876 -0.054 -21.886 -0.054 -21.891 -0.058 -21.880 -0.073 -21.876 -0.076 -21.873 -0.098 9.864 0.068 5.901 0.072 44.371 42.090
22.600 -21.657 -0.061 -21.668 -0.059 -21.749 -0.055 -21.868 -0.055 -21.879 -0.056 -21.884 -0.059 -21.875 -0.074 -21.872 -0.077 -21.872 -0.099 9.839 0.072 5.908 0.076 44.367 42.108
23.000 -21.648 -0.062 -21.659 -0.061 -21.741 -0.056 -21.860 -0.056 -21.871 -0.057 -21.877 -0.060 -21.871 -0.075 -21.869 -0.077 -21.870 -0.100 9.812 0.076 5.916 0.081 44.364 42.129
23.400 -21.640 -0.064 -21.651 -0.062 -21.732 -0.057 -21.851 -0.058 -21.863 -0.058 -21.870 -0.060 -21.867 -0.075 -21.865 -0.078 -21.869 -0.101 9.784 0.080 5.926 0.086 44.361 42.150
23.800 -21.631 -0.065 -21.642 -0.063 -21.723 -0.059 -21.843 -0.059 -21.856 -0.059 -21.863 -0.061 -21.862 -0.076 -21.861 -0.079 -21.868 -0.102 9.759 0.085 5.933 0.091 44.357 42.171
24.200 -21.622 -0.066 -21.633 -0.065 -21.714 -0.060 -21.835 -0.060 -21.848 -0.060 -21.856 -0.062 -21.858 -0.076 -21.857 -0.079 -21.867 -0.103 9.726 0.089 5.949 0.097 44.353 42.191
24.600 -21.614 -0.068 -21.624 -0.066 -21.705 -0.061 -21.827 -0.061 -21.840 -0.061 -21.849 -0.063 -21.854 -0.077 -21.854 -0.080 -21.866 -0.104 9.696 0.094 5.962 0.103 44.350 42.210
25.000 -21.605 -0.069 -21.615 -0.068 -21.697 -0.062 -21.819 -0.062 -21.833 -0.062 -21.842 -0.064 -21.849 -0.077 -21.850 -0.080 -21.865 -0.105 9.665 0.099 5.976 0.108 44.346 42.228
25.400 -21.596 -0.071 -21.606 -0.069 -21.688 -0.064 -21.811 -0.063 -21.826 -0.063 -21.835 -0.065 -21.845 -0.078 -21.846 -0.081 -21.863 -0.106 9.633 0.103 5.991 0.114 44.343 42.245
25.800 -21.587 -0.072 -21.597 -0.071 -21.679 -0.065 -21.803 -0.064 -21.818 -0.064 -21.828 -0.066 -21.841 -0.078 -21.843 -0.081 -21.862 -0.107 9.600 0.108 6.007 0.120 44.339 42.260
26.200 -21.578 -0.074 -21.588 -0.072 -21.670 -0.066 -21.795 -0.065 -21.811 -0.065 -21.822 -0.066 -21.837 -0.079 -21.839 -0.081 -21.861 -0.107 9.567 0.112 6.025 0.126 44.336 42.274
26.600 -21.568 -0.075 -21.579 -0.074 -21.661 -0.068 -21.788 -0.066 -21.804 -0.066 -21.815 -0.067 -21.832 -0.079 -21.836 -0.082 -21.860 -0.108 9.533 0.116 6.043 0.131 44.332 42.287
27.000 -21.559 -0.077 -21.570 -0.075 -21.652 -0.069 -21.780 -0.066 -21.797 -0.066 -21.809 -0.068 -21.828 -0.079 -21.832 -0.082 -21.859 -0.108 9.498 0.120 6.062 0.137 44.329 42.299
27.400 -21.550 -0.078 -21.561 -0.077 -21.643 -0.070 -21.772 -0.067 -21.790 -0.067 -21.802 -0.068 -21.824 -0.079 -21.829 -0.082 -21.858 -0.109 9.463 0.124 6.082 0.142 44.325 42.310
27.800 -21.540 -0.079 -21.551 -0.078 -21.634 -0.071 -21.765 -0.068 -21.783 -0.068 -21.796 -0.069 -21.820 -0.079 -21.825 -0.082 -21.857 -0.109 9.428 0.127 6.103 0.148 44.322 42.319
28.200 -21.531 -0.081 -21.542 -0.079 -21.625 -0.072 -21.757 -0.068 -21.776 -0.068 -21.790 -0.069 -21.816 -0.079 -21.822 -0.082 -21.856 -0.109 9.393 0.131 6.125 0.153 44.318 42.328
28.600 -21.522 -0.082 -21.533 -0.080 -21.616 -0.073 -21.750 -0.069 -21.769 -0.068 -21.783 -0.069 -21.812 -0.079 -21.818 -0.082 -21.855 -0.110 9.362 0.134 6.142 0.158 44.315 42.336
29.000 -21.512 -0.083 -21.523 -0.082 -21.607 -0.074 -21.743 -0.069 -21.762 -0.069 -21.777 -0.070 -21.808 -0.079 -21.815 -0.081 -21.854 -0.110 9.321 0.137 6.170 0.163 44.311 42.343
29.400 -21.503 -0.084 -21.514 -0.083 -21.598 -0.075 -21.735 -0.070 -21.755 -0.069 -21.771 -0.070 -21.804 -0.078 -21.811 -0.081 -21.853 -0.110 9.290 0.140 6.188 0.168 44.308 42.349
29.800 -21.493 -0.085 -21.504 -0.084 -21.589 -0.076 -21.728 -0.070 -21.749 -0.069 -21.765 -0.070 -21.800 -0.078 -21.808 -0.081 -21.852 -0.110 9.255 0.143 6.210 0.173 44.305 42.355
30.200 -21.484 -0.086 -21.495 -0.085 -21.580 -0.076 -21.721 -0.070 -21.742 -0.069 -21.759 -0.070 -21.796 -0.077 -21.805 -0.080 -21.851 -0.110 9.220 0.146 6.234 0.178 44.301 42.360
30.600 -21.474 -0.087 -21.486 -0.086 -21.571 -0.077 -21.714 -0.070 -21.735 -0.069 -21.753 -0.070 -21.792 -0.077 -21.801 -0.080 -21.849 -0.109 9.184 0.148 6.259 0.183 44.298 42.364
31.000 -21.465 -0.088 -21.476 -0.086 -21.562 -0.077 -21.706 -0.070 -21.729 -0.069 -21.747 -0.070 -21.788 -0.076 -21.798 -0.079 -21.848 -0.109 9.149 0.151 6.283 0.188 44.295 42.368
31.400 -21.455 -0.089 -21.467 -0.087 -21.553 -0.078 -21.699 -0.070 -21.722 -0.069 -21.741 -0.070 -21.785 -0.076 -21.794 -0.078 -21.847 -0.109 9.113 0.153 6.308 0.192 44.291 42.371
31.800 -21.446 -0.089 -21.457 -0.088 -21.544 -0.078 -21.692 -0.070 -21.715 -0.069 -21.735 -0.069 -21.781 -0.075 -21.791 -0.078 -21.846 -0.109 9.078 0.155 6.333 0.197 44.288 42.374
32.200 -21.436 -0.090 -21.447 -0.088 -21.535 -0.078 -21.685 -0.069 -21.709 -0.069 -21.729 -0.069 -21.777 -0.074 -21.788 -0.077 -21.845 -0.108 9.042 0.157 6.359 0.202 44.285 42.376
32.600 -21.426 -0.090 -21.438 -0.088 -21.526 -0.079 -21.678 -0.069 -21.702 -0.068 -21.723 -0.069 -21.773 -0.074 -21.784 -0.076 -21.844 -0.108 9.007 0.159 6.384 0.206 44.281 42.378
33.000 -21.417 -0.091 -21.428 -0.089 -21.517 -0.079 -21.671 -0.069 -21.696 -0.068 -21.717 -0.068 -21.769 -0.073 -21.781 -0.075 -21.843 -0.107 8.973 0.161 6.409 0.211 44.278 42.380
33.400 -21.407 -0.091 -21.418 -0.089 -21.508 -0.079 -21.663 -0.068 -21.689 -0.068 -21.711 -0.068 -21.765 -0.072 -21.778 -0.075 -21.842 -0.107 8.938 0.163 6.435 0.215 44.275 42.381
33.800 -21.397 -0.091 -21.408 -0.089 -21.498 -0.078 -21.656 -0.068 -21.682 -0.067 -21.704 -0.068 -21.761 -0.071 -21.774 -0.074 -21.841 -0.107 8.904 0.165 6.460 0.220 44.272 42.381
34.200 -21.387 -0.091 -21.399 -0.089 -21.489 -0.078 -21.649 -0.067 -21.676 -0.067 -21.698 -0.067 -21.757 -0.071 -21.771 -0.073 -21.840 -0.106 8.870 0.166 6.486 0.224 44.268 42.382
