"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-32.400 -21.377 -0.096 -21.342 -0.087 -21.230 -0.096 -21.203 -0.104 15.956 0.199 2.253 0.036 44.370 42.640
-32.000 -21.429 -0.096 -21.394 -0.087 -21.283 -0.096 -21.255 -0.104 15.931 0.196 2.313 0.036 44.390 42.653
-31.600 -21.479 -0.095 -21.445 -0.086 -21.335 -0.095 -21.307 -0.103 15.905 0.194 2.372 0.037 44.409 42.667
-31.200 -21.529 -0.095 -21.495 -0.086 -21.385 -0.095 -21.357 -0.103 15.879 0.192 2.433 0.037 44.428 42.681
-30.800 -21.577 -0.095 -21.543 -0.086 -21.434 -0.094 -21.406 -0.102 15.853 0.190 2.493 0.038 44.447 42.695
-30.400 -21.623 -0.094 -21.590 -0.085 -21.482 -0.094 -21.454 -0.102 15.828 0.188 2.553 0.039 44.465 42.709
-30.000 -21.669 -0.094 -21.636 -0.085 -21.528 -0.093 -21.501 -0.101 15.803 0.187 2.613 0.040 44.482 42.723
-29.600 -21.713 -0.094 -21.681 -0.085 -21.573 -0.093 -21.546 -0.101 15.778 0.186 2.673 0.040 44.499 42.737
-29.200 -21.756 -0.093 -21.724 -0.084 -21.617 -0.093 -21.590 -0.101 15.753 0.185 2.733 0.041 44.515 42.751
-28.800 -21.798 -0.093 -21.766 -0.084 -21.660 -0.093 -21.633 -0.101 15.728 0.184 2.792 0.042 44.531 42.765
-28.400 -21.838 -0.093 -21.807 -0.084 -21.701 -0.092 -21.674 -0.100 15.704 0.184 2.851 0.043 44.547 42.779
-28.000 -21.877 -0.093 -21.846 -0.084 -21.741 -0.092 -21.714 -0.100 15.679 0.183 2.909 0.044 44.562 42.793
-27.600 -21.915 -0.093 -21.884 -0.083 -21.780 -0.092 -21.753 -0.100 15.655 0.183 2.966 0.045 44.576 42.807
-27.200 -21.951 -0.093 -21.920 -0.083 -21.817 -0.092 -21.790 -0.101 15.630 0.184 3.023 0.046 44.590 42.821
-26.800 -21.985 -0.093 -21.955 -0.084 -21.853 -0.093 -21.826 -0.101 15.605 0.184 3.079 0.047 44.603 42.836
-26.400 -22.019 -0.093 -21.989 -0.084 -21.887 -0.093 -21.860 -0.101 15.580 0.185 3.134 0.048 44.615 42.850
-26.000 -22.050 -0.094 -22.021 -0.085 -21.920 -0.094 -21.893 -0.102 15.553 0.187 3.188 0.050 44.627 42.865
-25.600 -22.081 -0.094 -22.051 -0.085 -21.951 -0.095 -21.925 -0.103 15.527 0.189 3.240 0.051 44.638 42.881
-25.200 -22.110 -0.095 -22.080 -0.087 -21.981 -0.096 -21.955 -0.105 15.499 0.191 3.292 0.053 44.649 42.896
-24.800 -22.137 -0.096 -22.108 -0.088 -22.009 -0.098 -21.984 -0.106 15.470 0.193 3.343 0.054 44.659 42.911
-24.400 -22.163 -0.098 -22.134 -0.090 -22.036 -0.100 -22.011 -0.108 15.440 0.196 3.393 0.056 44.668 42.926
-24.000 -22.188 -0.099 -22.159 -0.091 -22.062 -0.102 -22.037 -0.110 15.410 0.199 3.441 0.058 44.677 42.941
-23.600 -22.211 -0.101 -22.182 -0.093 -22.086 -0.104 -22.062 -0.112 15.380 0.202 3.488 0.060 44.686 42.956
-23.200 -22.233 -0.103 -22.205 -0.095 -22.110 -0.106 -22.085 -0.114 15.349 0.206 3.534 0.062 44.694 42.971
-22.800 -22.254 -0.105 -22.226 -0.097 -22.132 -0.108 -22.108 -0.116 15.318 0.209 3.579 0.064 44.701 42.986
-22.400 -22.274 -0.107 -22.246 -0.099 -22.153 -0.111 -22.129 -0.118 15.287 0.213 3.622 0.066 44.708 43.000
-22.000 -22.293 -0.108 -22.265 -0.102 -22.173 -0.113 -22.149 -0.120 15.256 0.216 3.665 0.069 44.715 43.013
-21.600 -22.311 -0.110 -22.283 -0.104 -22.192 -0.115 -22.169 -0.122 15.225 0.220 3.706 0.071 44.721 43.026
-21.200 -22.328 -0.112 -22.300 -0.105 -22.210 -0.117 -22.187 -0.124 15.194 0.224 3.747 0.073 44.727 43.039
-20.800 -22.344 -0.114 -22.317 -0.107 -22.227 -0.118 -22.205 -0.126 15.162 0.227 3.786 0.075 44.732 43.051
-20.400 -22.360 -0.115 -22.332 -0.109 -22.244 -0.120 -22.222 -0.127 15.129 0.231 3.825 0.077 44.737 43.063
-20.000 -22.374 -0.116 -22.347 -0.110 -22.260 -0.121 -22.238 -0.129 15.097 0.235 3.864 0.080 44.742 43.075
-19.600 -22.388 -0.117 -22.361 -0.111 -22.275 -0.123 -22.254 -0.130 15.063 0.238 3.901 0.082 44.747 43.085
-19.200 -22.402 -0.118 -22.375 -0.112 -22.290 -0.123 -22.269 -0.131 15.030 0.242 3.938 0.084 44.751 43.096
-18.800 -22.414 -0.118 -22.388 -0.113 -22.304 -0.124 -22.283 -0.131 14.996 0.245 3.975 0.087 44.755 43.106
-18.400 -22.427 -0.118 -22.400 -0.113 -22.318 -0.124 -22.297 -0.132 14.962 0.249 4.010 0.089 44.759 43.115
-18.000 -22.438 -0.118 -22.412 -0.113 -22.330 -0.124 -22.310 -0.132 14.929 0.252 4.046 0.092 44.763 43.124
-17.600 -22.449 -0.118 -22.424 -0.112 -22.343 -0.124 -22.323 -0.131 14.895 0.256 4.080 0.094 44.766 43.133
-17.200 -22.460 -0.117 -22.435 -0.111 -22.355 -0.123 -22.336 -0.131 14.861 0.259 4.114 0.097 44.770 43.141
-16.800 -22.471 -0.116 -22.445 -0.110 -22.367 -0.122 -22.348 -0.130 14.828 0.262 4.148 0.099 44.773 43.149
-16.400 -22.481 -0.114 -22.455 -0.108 -22.378 -0.121 -22.359 -0.129 14.795 0.266 4.181 0.102 44.776 43.157
-16.000 -22.490 -0.112 -22.465 -0.106 -22.389 -0.119 -22.371 -0.127 14.762 0.269 4.213 0.104 44.779 43.165
-15.600 -22.500 -0.110 -22.475 -0.104 -22.400 -0.118 -22.382 -0.125 14.728 0.273 4.246 0.107 44.781 43.172
-15.200 -22.509 -0.108 -22.484 -0.102 -22.410 -0.115 -22.392 -0.123 14.696 0.276 4.278 0.109 44.784 43.179
-14.800 -22.517 -0.105 -22.493 -0.099 -22.420 -0.113 -22.403 -0.121 14.663 0.280 4.310 0.112 44.787 43.186
-14.400 -22.526 -0.103 -22.502 -0.096 -22.430 -0.110 -22.413 -0.118 14.630 0.283 4.341 0.115 44.789 43.193
-14.000 -22.535 -0.100 -22.511 -0.092 -22.440 -0.107 -22.424 -0.116 14.597 0.286 4.373 0.118 44.791 43.200
-13.600 -22.543 -0.097 -22.520 -0.089 -22.450 -0.104 -22.434 -0.113 14.565 0.290 4.405 0.120 44.794 43.206
-13.200 -22.551 -0.094 -22.528 -0.086 -22.460 -0.101 -22.444 -0.110 14.532 0.293 4.437 0.123 44.796 43.212
-12.800 -22.560 -0.091 -22.537 -0.082 -22.469 -0.098 -22.454 -0.107 14.499 0.296 4.469 0.126 44.799 43.218
-12.400 -22.568 -0.089 -22.545 -0.079 -22.479 -0.095 -22.464 -0.104 14.466 0.298 4.502 0.128 44.801 43.223
-12.000 -22.576 -0.086 -22.554 -0.077 -22.489 -0.092 -22.474 -0.101 14.432 0.300 4.535 0.131 44.803 43.228
-11.600 -22.585 -0.084 -22.563 -0.074 -22.499 -0.089 -22.484 -0.098 14.399 0.301 4.568 0.132 44.806 43.232
-11.200 -22.593 -0.083 -22.572 -0.072 -22.508 -0.086 -22.494 -0.095 14.366 0.301 4.602 0.134 44.808 43.234
-10.800 -22.602 -0.082 -22.581 -0.071 -22.518 -0.084 -22.504 -0.093 14.332 0.299 4.636 0.134 44.810 43.235
-10.400 -22.610 -0.082 -22.590 -0.070 -22.528 -0.081 -22.514 -0.090 14.299 0.296 4.671 0.134 44.813 43.234
-10.000 -22.619 -0.082 -22.599 -0.070 -22.538 -0.079 -22.524 -0.088 14.265 0.293 4.707 0.134 44.815 43.233
-9.600 -22.627 -0.082 -22.608 -0.070 -22.548 -0.078 -22.534 -0.086 14.229 0.289 4.744 0.133 44.818 43.231
-9.200 -22.636 -0.082 -22.617 -0.071 -22.559 -0.076 -22.545 -0.084 14.191 0.285 4.783 0.133 44.820 43.229
-8.800 -22.644 -0.083 -22.626 -0.071 -22.569 -0.075 -22.555 -0.083 14.151 0.281 4.823 0.132 44.823 43.227
-8.400 -22.653 -0.084 -22.635 -0.072 -22.579 -0.074 -22.566 -0.081 14.109 0.277 4.864 0.132 44.825 43.225
-8.000 -22.661 -0.084 -22.644 -0.072 -22.589 -0.073 -22.576 -0.080 14.065 0.274 4.907 0.132 44.827 43.223
-7.600 -22.669 -0.085 -22.652 -0.073 -22.599 -0.072 -22.587 -0.079 14.019 0.271 4.950 0.132 44.829 43.221
-7.200 -22.676 -0.086 -22.661 -0.074 -22.609 -0.072 -22.597 -0.078 13.972 0.268 4.994 0.133 44.831 43.219
-6.800 -22.683 -0.086 -22.669 -0.074 -22.619 -0.071 -22.607 -0.077 13.924 0.265 5.038 0.133 44.832 43.217
-6.400 -22.690 -0.086 -22.676 -0.074 -22.628 -0.070 -22.616 -0.076 13.874 0.263 5.082 0.134 44.834 43.215
-6.000 -22.696 -0.087 -22.683 -0.074 -22.637 -0.069 -22.625 -0.075 13.824 0.261 5.127 0.134 44.835 43.214
-5.600 -22.702 -0.087 -22.690 -0.075 -22.645 -0.068 -22.634 -0.073 13.773 0.259 5.171 0.135 44.836 43.212
-5.200 -22.707 -0.087 -22.695 -0.075 -22.653 -0.067 -22.642 -0.072 13.721 0.257 5.215 0.136 44.837 43.211
-4.800 -22.712 -0.087 -22.701 -0.074 -22.660 -0.066 -22.649 -0.071 13.667 0.255 5.258 0.137 44.837 43.209
-4.400 -22.716 -0.087 -22.705 -0.074 -22.667 -0.064 -22.656 -0.069 13.614 0.254 5.301 0.138 44.837 43.208
-4.000 -22.719 -0.086 -22.709 -0.074 -22.673 -0.063 -22.662 -0.068 13.561 0.253 5.342 0.140 44.837 43.207
-3.600 -22.721 -0.086 -22.713 -0.073 -22.678 -0.062 -22.668 -0.066 13.509 0.253 5.382 0.141 44.837 43.206
-3.200 -22.723 -0.085 -22.715 -0.073 -22.682 -0.060 -22.673 -0.065 13.458 0.253 5.420 0.143 44.837 43.206
-2.800 -22.725 -0.084 -22.717 -0.072 -22.686 -0.059 -22.677 -0.064 13.408 0.253 5.456 0.145 44.836 43.205
-2.400 -22.725 -0.083 -22.719 -0.071 -22.689 -0.059 -22.681 -0.063 13.361 0.254 5.489 0.147 44.835 43.205
-2.000 -22.726 -0.082 -22.719 -0.070 -22.692 -0.058 -22.684 -0.063 13.316 0.255 5.520 0.150 44.834 43.204
-1.600 -22.725 -0.081 -22.719 -0.068 -22.694 -0.058 -22.686 -0.062 13.272 0.257 5.549 0.153 44.833 43.204
-1.200 -22.724 -0.079 -22.719 -0.067 -22.695 -0.057 -22.688 -0.062 13.230 0.259 5.575 0.156 44.832 43.203
-0.800 -22.722 -0.077 -22.718 -0.065 -22.696 -0.057 -22.689 -0.062 13.189 0.261 5.599 0.159 44.830 43.202
-0.400 -22.720 -0.075 -22.716 -0.063 -22.696 -0.056 -22.690 -0.061 13.150 0.264 5.622 0.163 44.828 43.202
-0.000 -22.718 -0.072 -22.714 -0.061 -22.696 -0.056 -22.690 -0.061 13.108 0.267 5.644 0.167 44.826 43.201
0.400 -22.714 -0.070 -22.712 -0.059 -22.695 -0.056 -22.689 -0.061 13.069 0.271 5.665 0.171 44.824 43.200
0.800 -22.711 -0.067 -22.709 -0.057 -22.693 -0.056 -22.689 -0.061 13.034 0.275 5.681 0.176 44.822 43.200
1.200 -22.707 -0.065 -22.705 -0.055 -22.692 -0.055 -22.687 -0.061 12.997 0.279 5.698 0.181 44.820 43.199
1.600 -22.703 -0.062 -22.701 -0.052 -22.690 -0.055 -22.686 -0.061 12.954 0.284 5.718 0.186 44.817 43.197
2.000 -22.698 -0.060 -22.697 -0.050 -22.687 -0.054 -22.684 -0.061 12.917 0.288 5.733 0.191 44.814 43.196
2.400 -22.693 -0.057 -22.693 -0.048 -22.685 -0.054 -22.682 -0.060 12.881 0.293 5.747 0.196 44.811 43.194
2.800 -22.687 -0.055 -22.688 -0.046 -22.682 -0.054 -22.679 -0.060 12.851 0.297 5.756 0.200 44.809 43.193
3.200 -22.682 -0.054 -22.683 -0.045 -22.678 -0.053 -22.676 -0.060 12.809 0.299 5.772 0.204 44.806 43.189
3.600 -22.676 -0.052 -22.677 -0.044 -22.674 -0.053 -22.673 -0.059 12.772 0.301 5.784 0.208 44.802 43.185
4.000 -22.669 -0.051 -22.671 -0.044 -22.670 -0.052 -22.669 -0.059 12.734 0.302 5.797 0.210 44.799 43.181
4.400 -22.662 -0.051 -22.665 -0.043 -22.666 -0.052 -22.665 -0.059 12.692 0.303 5.811 0.213 44.795 43.176
4.800 -22.655 -0.051 -22.658 -0.044 -22.661 -0.052 -22.661 -0.059 12.648 0.303 5.826 0.214 44.792 43.171
5.200 -22.647 -0.052 -22.651 -0.044 -22.656 -0.052 -22.656 -0.059 12.600 0.302 5.843 0.216 44.788 43.165
5.600 -22.638 -0.053 -22.643 -0.045 -22.651 -0.053 -22.651 -0.059 12.548 0.301 5.862 0.217 44.783 43.158
6.000 -22.629 -0.054 -22.635 -0.047 -22.645 -0.053 -22.646 -0.060 12.494 0.300 5.882 0.218 44.779 43.152
6.400 -22.620 -0.056 -22.627 -0.048 -22.639 -0.054 -22.641 -0.060 12.438 0.298 5.903 0.220 44.774 43.145
6.800 -22.611 -0.057 -22.618 -0.050 -22.633 -0.055 -22.636 -0.061 12.381 0.297 5.925 0.221 44.769 43.138
7.200 -22.601 -0.059 -22.610 -0.051 -22.627 -0.056 -22.630 -0.061 12.323 0.295 5.947 0.222 44.764 43.131
7.600 -22.591 -0.061 -22.601 -0.053 -22.621 -0.056 -22.624 -0.062 12.264 0.293 5.969 0.222 44.759 43.123
8.000 -22.581 -0.062 -22.591 -0.054 -22.614 -0.056 -22.618 -0.062 12.205 0.291 5.993 0.223 44.754 43.115
8.400 -22.570 -0.064 -22.582 -0.055 -22.608 -0.057 -22.612 -0.062 12.145 0.289 6.017 0.224 44.749 43.107
8.800 -22.560 -0.065 -22.573 -0.056 -22.601 -0.057 -22.606 -0.062 12.083 0.287 6.042 0.225 44.744 43.099
9.200 -22.549 -0.066 -22.563 -0.057 -22.594 -0.056 -22.600 -0.062 12.020 0.286 6.069 0.226 44.739 43.091
9.600 -22.538 -0.067 -22.553 -0.058 -22.588 -0.056 -22.594 -0.061 11.956 0.284 6.096 0.228 44.733 43.083
10.000 -22.527 -0.068 -22.543 -0.059 -22.581 -0.055 -22.588 -0.061 11.891 0.282 6.125 0.229 44.728 43.075
10.400 -22.515 -0.069 -22.533 -0.059 -22.574 -0.055 -22.582 -0.060 11.826 0.281 6.154 0.231 44.722 43.066
10.800 -22.504 -0.070 -22.522 -0.059 -22.566 -0.054 -22.575 -0.059 11.760 0.279 6.183 0.233 44.717 43.058
11.200 -22.492 -0.071 -22.512 -0.060 -22.559 -0.054 -22.568 -0.059 11.693 0.278 6.213 0.234 44.711 43.049
11.600 -22.479 -0.072 -22.500 -0.061 -22.551 -0.053 -22.561 -0.058 11.626 0.276 6.243 0.236 44.705 43.040
12.000 -22.466 -0.073 -22.489 -0.061 -22.543 -0.053 -22.554 -0.058 11.558 0.275 6.274 0.239 44.699 43.031
12.400 -22.453 -0.074 -22.477 -0.062 -22.535 -0.053 -22.547 -0.058 11.508 0.275 6.289 0.241 44.694 43.024
12.800 -22.439 -0.075 -22.465 -0.064 -22.526 -0.054 -22.539 -0.059 11.424 0.273 6.334 0.244 44.687 43.010
13.200 -22.425 -0.077 -22.452 -0.065 -22.517 -0.056 -22.531 -0.060 11.357 0.273 6.363 0.248 44.681 42.999
13.600 -22.411 -0.078 -22.439 -0.066 -22.508 -0.057 -22.522 -0.062 11.292 0.272 6.391 0.251 44.675 42.987
14.000 -22.396 -0.080 -22.426 -0.068 -22.499 -0.059 -22.513 -0.063 11.227 0.272 6.418 0.255 44.669 42.975
14.400 -22.381 -0.081 -22.412 -0.070 -22.489 -0.061 -22.504 -0.065 11.164 0.272 6.444 0.258 44.662 42.963
14.800 -22.366 -0.083 -22.398 -0.072 -22.479 -0.063 -22.495 -0.067 11.118 0.272 6.453 0.261 44.656 42.954
15.200 -22.350 -0.085 -22.384 -0.074 -22.468 -0.065 -22.485 -0.069 11.042 0.271 6.490 0.265 44.649 42.939
15.600 -22.335 -0.087 -22.370 -0.076 -22.457 -0.067 -22.475 -0.070 10.983 0.270 6.511 0.268 44.643 42.927
16.000 -22.318 -0.089 -22.355 -0.078 -22.446 -0.068 -22.465 -0.072 10.925 0.270 6.530 0.271 44.636 42.915
16.400 -22.302 -0.091 -22.340 -0.079 -22.435 -0.070 -22.454 -0.074 10.869 0.269 6.546 0.273 44.630 42.903
16.800 -22.285 -0.093 -22.324 -0.081 -22.422 -0.071 -22.442 -0.075 10.814 0.268 6.561 0.276 44.623 42.891
17.200 -22.268 -0.094 -22.308 -0.083 -22.410 -0.073 -22.430 -0.076 10.760 0.267 6.574 0.278 44.616 42.879
17.600 -22.250 -0.096 -22.291 -0.085 -22.397 -0.074 -22.418 -0.077 10.707 0.267 6.585 0.281 44.609 42.867
18.000 -22.232 -0.098 -22.274 -0.086 -22.383 -0.075 -22.405 -0.079 10.655 0.266 6.594 0.283 44.601 42.855
18.400 -22.213 -0.099 -22.257 -0.088 -22.369 -0.077 -22.391 -0.080 10.605 0.266 6.599 0.285 44.594 42.843
18.800 -22.193 -0.101 -22.239 -0.089 -22.354 -0.078 -22.377 -0.081 10.556 0.266 6.602 0.287 44.586 42.831
19.200 -22.174 -0.102 -22.220 -0.090 -22.338 -0.079 -22.362 -0.082 10.509 0.265 6.602 0.289 44.578 42.819
19.600 -22.153 -0.103 -22.200 -0.092 -22.322 -0.079 -22.347 -0.082 10.463 0.265 6.598 0.291 44.570 42.807
20.000 -22.132 -0.105 -22.180 -0.093 -22.305 -0.080 -22.330 -0.083 10.420 0.265 6.590 0.293 44.562 42.795
20.400 -22.111 -0.105 -22.160 -0.093 -22.287 -0.081 -22.313 -0.084 10.378 0.265 6.579 0.295 44.554 42.783
20.800 -22.088 -0.106 -22.139 -0.094 -22.269 -0.081 -22.295 -0.084 10.338 0.265 6.564 0.296 44.545 42.771
21.200 -22.066 -0.107 -22.117 -0.095 -22.250 -0.082 -22.277 -0.085 10.298 0.265 6.548 0.298 44.536 42.760
21.600 -22.043 -0.107 -22.095 -0.095 -22.230 -0.082 -22.258 -0.085 10.260 0.266 6.529 0.299 44.527 42.748
22.000 -22.019 -0.107 -22.072 -0.095 -22.210 -0.082 -22.239 -0.085 10.222 0.266 6.508 0.301 44.518 42.736
22.400 -21.995 -0.107 -22.049 -0.095 -22.190 -0.081 -22.219 -0.084 10.184 0.267 6.485 0.302 44.508 42.725
22.800 -21.971 -0.107 -22.025 -0.094 -22.169 -0.081 -22.199 -0.084 10.148 0.267 6.461 0.304 44.499 42.714
23.200 -21.946 -0.107 -22.001 -0.093 -22.147 -0.080 -22.178 -0.083 10.111 0.268 6.435 0.305 44.489 42.702
23.600 -21.921 -0.106 -21.977 -0.092 -22.126 -0.078 -22.157 -0.082 10.075 0.268 6.409 0.306 44.479 42.691
24.000 -21.895 -0.105 -21.952 -0.091 -22.104 -0.077 -22.135 -0.080 10.040 0.269 6.382 0.307 44.470 42.680
24.400 -21.870 -0.103 -21.927 -0.089 -22.081 -0.075 -22.114 -0.078 10.004 0.269 6.353 0.308 44.460 42.669
24.800 -21.844 -0.102 -21.902 -0.087 -22.059 -0.073 -22.092 -0.076 9.970 0.270 6.324 0.309 44.450 42.658
25.200 -21.818 -0.100 -21.877 -0.085 -22.036 -0.070 -22.070 -0.074 9.936 0.271 6.295 0.310 44.440 42.647
25.600 -21.792 -0.098 -21.852 -0.083 -22.013 -0.068 -22.048 -0.072 9.902 0.271 6.264 0.311 44.429 42.636
26.000 -21.767 -0.097 -21.827 -0.081 -21.991 -0.065 -22.025 -0.070 9.870 0.272 6.233 0.312 44.419 42.625
26.400 -21.741 -0.095 -21.802 -0.079 -21.968 -0.063 -22.003 -0.068 9.839 0.272 6.200 0.312 44.409 42.615
26.800 -21.715 -0.093 -21.776 -0.077 -21.945 -0.060 -21.981 -0.066 9.810 0.273 6.165 0.313 44.399 42.604
27.200 -21.690 -0.091 -21.751 -0.075 -21.922 -0.058 -21.958 -0.064 9.783 0.274 6.128 0.313 44.389 42.593
27.600 -21.664 -0.090 -21.727 -0.073 -21.899 -0.057 -21.935 -0.063 9.760 0.275 6.087 0.314 44.379 42.582
28.000 -21.639 -0.089 -21.702 -0.072 -21.876 -0.057 -21.913 -0.063 9.741 0.276 6.043 0.314 44.370 42.571
28.400 -21.615 -0.088 -21.678 -0.071 -21.853 -0.057 -21.890 -0.064 9.727 0.278 5.994 0.315 44.360 42.561
28.800 -21.591 -0.088 -21.654 -0.071 -21.830 -0.058 -21.868 -0.065 9.717 0.280 5.941 0.315 44.351 42.550
29.200 -21.567 -0.088 -21.631 -0.071 -21.807 -0.059 -21.845 -0.067 9.711 0.282 5.885 0.316 44.341 42.540
29.600 -21.544 -0.088 -21.608 -0.072 -21.785 -0.062 -21.823 -0.069 9.707 0.284 5.828 0.316 44.332 42.531
30.000 -21.522 -0.089 -21.585 -0.073 -21.763 -0.064 -21.802 -0.071 9.705 0.286 5.771 0.317 44.323 42.521
30.400 -21.500 -0.090 -21.563 -0.074 -21.741 -0.067 -21.780 -0.074 9.704 0.287 5.715 0.316 44.315 42.513
30.800 -21.478 -0.091 -21.542 -0.076 -21.720 -0.070 -21.759 -0.077 9.704 0.289 5.660 0.316 44.306 42.504
31.200 -21.458 -0.093 -21.521 -0.078 -21.699 -0.073 -21.739 -0.080 9.704 0.290 5.607 0.315 44.298 42.496
31.600 -21.437 -0.095 -21.501 -0.081 -21.680 -0.076 -21.719 -0.083 9.704 0.291 5.556 0.314 44.290 42.488
32.000 -21.418 -0.098 -21.482 -0.084 -21.660 -0.080 -21.700 -0.086 9.703 0.292 5.508 0.312 44.282 42.480
32.400 -21.399 -0.101 -21.463 -0.087 -21.642 -0.083 -21.682 -0.090 9.701 0.292 5.463 0.310 44.275 42.472
32.800 -21.381 -0.104 -21.445 -0.090 -21.624 -0.087 -21.664 -0.093 9.699 0.292 5.420 0.308 44.268 42.465
33.200 -21.363 -0.107 -21.427 -0.094 -21.607 -0.090 -21.647 -0.096 9.697 0.292 5.380 0.306 44.261 42.458
33.600 -21.346 -0.111 -21.410 -0.097 -21.590 -0.093 -21.631 -0.099 9.695 0.291 5.342 0.303 44.254 42.450
34.000 -21.330 -0.114 -21.394 -0.101 -21.574 -0.097 -21.615 -0.103 9.692 0.291 5.305 0.301 44.248 42.443
34.400 -21.314 -0.118 -21.378 -0.105 -21.559 -0.100 -21.599 -0.106 9.689 0.290 5.270 0.298 44.242 42.436
34.800 -21.298 -0.121 -21.363 -0.108 -21.544 -0.103 -21.584 -0.108 9.685 0.289 5.237 0.296 44.235 42.430
35.200 -21.283 -0.125 -21.348 -0.111 -21.529 -0.106 -21.570 -0.111 9.682 0.288 5.206 0.293 44.230 42.423
35.600 -21.269 -0.128 -21.334 -0.114 -21.515 -0.108 -21.556 -0.114 9.679 0.288 5.175 0.291 44.224 42.416
36.000 -21.255 -0.131 -21.320 -0.118 -21.502 -0.111 -21.542 -0.116 9.675 0.287 5.146 0.288 44.218 42.410
36.400 -21.241 -0.134 -21.307 -0.120 -21.488 -0.113 -21.529 -0.118 9.672 0.286 5.118 0.286 44.213 42.404
36.800 -21.228 -0.137 -21.294 -0.123 -21.476 -0.115 -21.516 -0.121 9.669 0.285 5.091 0.284 44.208 42.398
37.200 -21.215 -0.139 -21.281 -0.126 -21.463 -0.118 -21.503 -0.123 9.666 0.284 5.064 0.282 44.203 42.392
37.600 -21.202 -0.142 -21.268 -0.128 -21.451 -0.119 -21.491 -0.125 9.663 0.284 5.038 0.280 44.198 42.386
38.000 -21.190 -0.144 -21.256 -0.130 -21.439 -0.121 -21.479 -0.126 9.661 0.283 5.012 0.278 44.193 42.380
38.400 -21.178 -0.146 -21.244 -0.132 -21.427 -0.123 -21.467 -0.128 9.659 0.283 4.987 0.276 44.188 42.375
38.800 -21.166 -0.148 -21.232 -0.134 -21.415 -0.124 -21.456 -0.129 9.657 0.282 4.961 0.274 44.183 42.369
39.200 -21.155 -0.150 -21.221 -0.135 -21.404 -0.126 -21.444 -0.131 9.656 0.282 4.936 0.272 44.179 42.364
39.600 -21.143 -0.151 -21.210 -0.136 -21.392 -0.127 -21.433 -0.132 9.656 0.281 4.911 0.270 44.174 42.359
