"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-41.200 -20.826 -0.068 -20.802 -0.062 -20.705 -0.064 -20.680 -0.065 -20.561 -0.088 15.066 0.245 1.898 0.040 44.121 42.501
-40.800 -20.835 -0.067 -20.812 -0.062 -20.716 -0.064 -20.691 -0.065 -20.572 -0.087 15.039 0.238 1.911 0.039 44.124 42.491
-40.400 -20.844 -0.067 -20.822 -0.061 -20.727 -0.064 -20.702 -0.065 -20.583 -0.087 15.011 0.231 1.925 0.038 44.127 42.481
-40.000 -20.854 -0.066 -20.832 -0.061 -20.738 -0.064 -20.713 -0.065 -20.593 -0.086 14.984 0.225 1.939 0.038 44.130 42.471
-39.600 -20.863 -0.065 -20.842 -0.061 -20.749 -0.063 -20.724 -0.064 -20.604 -0.086 14.957 0.218 1.953 0.037 44.133 42.461
-39.200 -20.872 -0.065 -20.851 -0.060 -20.759 -0.063 -20.735 -0.064 -20.615 -0.086 14.930 0.212 1.966 0.036 44.136 42.450
-38.800 -20.881 -0.064 -20.861 -0.060 -20.770 -0.063 -20.745 -0.064 -20.625 -0.085 14.903 0.206 1.980 0.036 44.139 42.440
-38.400 -20.890 -0.064 -20.871 -0.060 -20.781 -0.063 -20.756 -0.064 -20.636 -0.085 14.876 0.199 1.994 0.035 44.142 42.429
-38.000 -20.900 -0.063 -20.880 -0.059 -20.791 -0.063 -20.767 -0.064 -20.646 -0.085 14.849 0.193 2.008 0.034 44.145 42.418
-37.600 -20.908 -0.063 -20.890 -0.059 -20.802 -0.063 -20.777 -0.064 -20.657 -0.084 14.823 0.188 2.022 0.034 44.148 42.408
-37.200 -20.917 -0.062 -20.899 -0.059 -20.812 -0.063 -20.788 -0.064 -20.667 -0.084 14.797 0.182 2.036 0.033 44.151 42.397
-36.800 -20.926 -0.062 -20.908 -0.059 -20.822 -0.063 -20.798 -0.064 -20.677 -0.084 14.771 0.176 2.050 0.032 44.154 42.385
-36.400 -20.935 -0.061 -20.918 -0.059 -20.833 -0.062 -20.809 -0.064 -20.687 -0.084 14.745 0.171 2.064 0.031 44.157 42.374
-36.000 -20.943 -0.061 -20.927 -0.058 -20.843 -0.062 -20.819 -0.063 -20.698 -0.083 14.719 0.166 2.078 0.031 44.159 42.363
-35.600 -20.952 -0.061 -20.936 -0.058 -20.853 -0.062 -20.829 -0.063 -20.708 -0.083 14.693 0.160 2.091 0.030 44.162 42.351
-35.200 -20.961 -0.060 -20.945 -0.058 -20.863 -0.062 -20.839 -0.063 -20.718 -0.083 14.667 0.155 2.105 0.030 44.165 42.340
-34.800 -20.969 -0.060 -20.954 -0.058 -20.873 -0.062 -20.849 -0.063 -20.728 -0.083 14.642 0.150 2.119 0.029 44.168 42.328
-34.400 -20.977 -0.060 -20.963 -0.058 -20.883 -0.062 -20.859 -0.063 -20.737 -0.083 14.616 0.146 2.133 0.028 44.170 42.316
-34.000 -20.986 -0.059 -20.972 -0.058 -20.892 -0.062 -20.869 -0.063 -20.747 -0.083 14.591 0.141 2.147 0.028 44.173 42.303
-33.600 -20.994 -0.059 -20.980 -0.058 -20.902 -0.062 -20.879 -0.063 -20.757 -0.082 14.566 0.136 2.161 0.027 44.176 42.291
-33.200 -21.002 -0.059 -20.989 -0.058 -20.912 -0.061 -20.889 -0.063 -20.766 -0.082 14.541 0.131 2.175 0.026 44.178 42.278
-32.800 -21.010 -0.059 -20.997 -0.057 -20.921 -0.061 -20.898 -0.063 -20.776 -0.082 14.516 0.127 2.189 0.026 44.181 42.265
-32.400 -21.018 -0.059 -21.006 -0.057 -20.930 -0.061 -20.908 -0.063 -20.785 -0.082 14.490 0.123 2.203 0.025 44.183 42.252
-32.000 -21.026 -0.058 -21.014 -0.057 -20.940 -0.061 -20.917 -0.062 -20.794 -0.082 14.465 0.118 2.217 0.024 44.186 42.239
-31.600 -21.033 -0.058 -21.023 -0.057 -20.949 -0.061 -20.927 -0.062 -20.804 -0.082 14.440 0.114 2.231 0.024 44.188 42.225
-31.200 -21.041 -0.058 -21.031 -0.057 -20.958 -0.061 -20.936 -0.062 -20.813 -0.082 14.416 0.110 2.245 0.023 44.191 42.210
-30.800 -21.049 -0.058 -21.039 -0.057 -20.967 -0.061 -20.945 -0.062 -20.822 -0.082 14.391 0.105 2.259 0.022 44.193 42.195
-30.400 -21.056 -0.058 -21.047 -0.057 -20.976 -0.060 -20.954 -0.062 -20.831 -0.082 14.366 0.101 2.273 0.022 44.196 42.180
-30.000 -21.063 -0.058 -21.055 -0.057 -20.985 -0.060 -20.963 -0.062 -20.840 -0.082 14.341 0.097 2.288 0.021 44.198 42.164
-29.600 -21.071 -0.058 -21.063 -0.057 -20.994 -0.060 -20.972 -0.062 -20.849 -0.082 14.316 0.093 2.302 0.020 44.200 42.147
-29.200 -21.078 -0.058 -21.071 -0.057 -21.003 -0.060 -20.981 -0.062 -20.857 -0.082 14.291 0.089 2.316 0.019 44.202 42.130
-28.800 -21.085 -0.058 -21.078 -0.057 -21.011 -0.060 -20.990 -0.062 -20.866 -0.082 14.267 0.085 2.330 0.019 44.205 42.113
-28.400 -21.092 -0.058 -21.086 -0.057 -21.020 -0.060 -20.999 -0.061 -20.875 -0.082 14.242 0.081 2.344 0.018 44.207 42.095
-28.000 -21.099 -0.058 -21.094 -0.057 -21.029 -0.060 -21.007 -0.061 -20.883 -0.082 14.218 0.078 2.358 0.017 44.209 42.077
-27.600 -21.106 -0.058 -21.101 -0.057 -21.037 -0.060 -21.016 -0.061 -20.892 -0.082 14.193 0.074 2.372 0.017 44.211 42.059
-27.200 -21.113 -0.059 -21.109 -0.058 -21.046 -0.059 -21.024 -0.061 -20.900 -0.082 14.169 0.071 2.386 0.016 44.214 42.041
-26.800 -21.120 -0.059 -21.116 -0.058 -21.054 -0.059 -21.033 -0.061 -20.908 -0.081 14.145 0.067 2.400 0.016 44.216 42.023
-26.400 -21.127 -0.059 -21.123 -0.058 -21.062 -0.059 -21.041 -0.061 -20.916 -0.081 14.121 0.064 2.414 0.015 44.218 42.006
-26.000 -21.133 -0.059 -21.131 -0.058 -21.070 -0.059 -21.049 -0.061 -20.925 -0.081 14.098 0.062 2.428 0.014 44.220 41.989
-25.600 -21.140 -0.059 -21.138 -0.058 -21.078 -0.059 -21.057 -0.061 -20.933 -0.081 14.074 0.059 2.442 0.014 44.222 41.973
-25.200 -21.146 -0.059 -21.145 -0.058 -21.086 -0.059 -21.066 -0.061 -20.941 -0.081 14.051 0.057 2.456 0.014 44.224 41.958
-24.800 -21.153 -0.060 -21.152 -0.058 -21.094 -0.059 -21.074 -0.061 -20.949 -0.081 14.027 0.055 2.470 0.013 44.226 41.945
-24.400 -21.159 -0.060 -21.159 -0.058 -21.102 -0.059 -21.082 -0.061 -20.956 -0.081 14.004 0.053 2.484 0.013 44.228 41.934
-24.000 -21.165 -0.060 -21.166 -0.058 -21.110 -0.059 -21.089 -0.061 -20.964 -0.081 13.981 0.052 2.498 0.013 44.230 41.925
-23.600 -21.172 -0.060 -21.172 -0.059 -21.118 -0.059 -21.097 -0.060 -20.972 -0.081 13.958 0.051 2.512 0.013 44.232 41.919
-23.200 -21.178 -0.061 -21.179 -0.059 -21.125 -0.059 -21.105 -0.060 -20.979 -0.081 13.935 0.050 2.525 0.013 44.234 41.916
-22.800 -21.184 -0.061 -21.186 -0.059 -21.133 -0.059 -21.112 -0.060 -20.987 -0.081 13.912 0.050 2.539 0.013 44.236 41.915
-22.400 -21.190 -0.061 -21.192 -0.059 -21.140 -0.059 -21.120 -0.060 -20.994 -0.081 13.890 0.050 2.553 0.013 44.238 41.918
-22.000 -21.196 -0.061 -21.199 -0.059 -21.147 -0.058 -21.127 -0.060 -21.002 -0.081 13.867 0.051 2.567 0.013 44.240 41.922
-21.600 -21.201 -0.062 -21.205 -0.059 -21.155 -0.058 -21.135 -0.060 -21.009 -0.081 13.844 0.051 2.581 0.013 44.241 41.930
-21.200 -21.207 -0.062 -21.211 -0.060 -21.162 -0.058 -21.142 -0.060 -21.016 -0.081 13.821 0.052 2.595 0.013 44.243 41.939
-20.800 -21.213 -0.062 -21.218 -0.060 -21.169 -0.058 -21.149 -0.060 -21.024 -0.081 13.798 0.053 2.609 0.014 44.245 41.950
-20.400 -21.218 -0.062 -21.224 -0.060 -21.176 -0.058 -21.156 -0.060 -21.031 -0.081 13.775 0.054 2.622 0.014 44.247 41.962
-20.000 -21.224 -0.062 -21.230 -0.060 -21.183 -0.058 -21.163 -0.060 -21.038 -0.081 13.751 0.056 2.636 0.015 44.248 41.976
-19.600 -21.229 -0.063 -21.236 -0.060 -21.190 -0.058 -21.170 -0.060 -21.045 -0.081 13.728 0.058 2.650 0.015 44.250 41.991
-19.200 -21.234 -0.063 -21.241 -0.060 -21.197 -0.058 -21.177 -0.060 -21.052 -0.081 13.704 0.059 2.664 0.016 44.251 42.006
-18.800 -21.239 -0.063 -21.247 -0.060 -21.203 -0.058 -21.184 -0.059 -21.058 -0.081 13.680 0.061 2.678 0.017 44.253 42.021
-18.400 -21.244 -0.063 -21.253 -0.060 -21.210 -0.058 -21.191 -0.059 -21.065 -0.081 13.656 0.064 2.692 0.017 44.254 42.037
-18.000 -21.249 -0.063 -21.258 -0.060 -21.216 -0.058 -21.197 -0.059 -21.072 -0.081 13.631 0.066 2.706 0.018 44.256 42.053
-17.600 -21.254 -0.063 -21.264 -0.060 -21.223 -0.058 -21.204 -0.059 -21.078 -0.081 13.607 0.068 2.721 0.019 44.257 42.070
-17.200 -21.259 -0.064 -21.269 -0.061 -21.229 -0.057 -21.210 -0.059 -21.085 -0.081 13.582 0.070 2.735 0.020 44.259 42.086
-16.800 -21.263 -0.064 -21.274 -0.061 -21.235 -0.057 -21.217 -0.059 -21.091 -0.080 13.556 0.073 2.749 0.021 44.260 42.102
-16.400 -21.268 -0.064 -21.279 -0.061 -21.242 -0.057 -21.223 -0.059 -21.098 -0.080 13.530 0.075 2.764 0.021 44.261 42.118
-16.000 -21.272 -0.064 -21.284 -0.061 -21.248 -0.057 -21.229 -0.059 -21.104 -0.080 13.504 0.078 2.778 0.022 44.262 42.134
-15.600 -21.276 -0.064 -21.289 -0.061 -21.254 -0.057 -21.236 -0.059 -21.110 -0.080 13.478 0.081 2.793 0.023 44.263 42.150
-15.200 -21.280 -0.064 -21.294 -0.061 -21.260 -0.057 -21.242 -0.058 -21.116 -0.080 13.451 0.084 2.808 0.024 44.264 42.166
-14.800 -21.284 -0.064 -21.299 -0.061 -21.265 -0.057 -21.248 -0.058 -21.123 -0.080 13.423 0.086 2.823 0.025 44.266 42.181
-14.400 -21.288 -0.064 -21.303 -0.061 -21.271 -0.057 -21.254 -0.058 -21.129 -0.080 13.395 0.089 2.838 0.026 44.267 42.196
-14.000 -21.292 -0.064 -21.308 -0.061 -21.277 -0.057 -21.259 -0.058 -21.135 -0.080 13.367 0.092 2.853 0.028 44.267 42.211
-13.600 -21.296 -0.065 -21.312 -0.061 -21.283 -0.056 -21.265 -0.058 -21.140 -0.080 13.338 0.096 2.868 0.029 44.268 42.226
-13.200 -21.299 -0.065 -21.316 -0.061 -21.288 -0.056 -21.271 -0.058 -21.146 -0.080 13.309 0.099 2.883 0.030 44.269 42.241
-12.800 -21.303 -0.065 -21.321 -0.061 -21.294 -0.056 -21.276 -0.058 -21.152 -0.080 13.279 0.102 2.899 0.031 44.270 42.256
-12.400 -21.306 -0.065 -21.325 -0.061 -21.299 -0.056 -21.282 -0.058 -21.158 -0.080 13.249 0.105 2.915 0.033 44.271 42.270
-12.000 -21.309 -0.065 -21.328 -0.061 -21.304 -0.056 -21.287 -0.058 -21.163 -0.080 13.218 0.109 2.930 0.034 44.271 42.284
-11.600 -21.312 -0.065 -21.332 -0.061 -21.309 -0.056 -21.293 -0.057 -21.169 -0.080 13.187 0.112 2.946 0.035 44.272 42.298
-11.200 -21.315 -0.065 -21.336 -0.061 -21.315 -0.056 -21.298 -0.057 -21.174 -0.080 13.155 0.116 2.962 0.037 44.272 42.311
-10.800 -21.318 -0.065 -21.340 -0.061 -21.320 -0.056 -21.303 -0.057 -21.179 -0.080 13.123 0.119 2.979 0.038 44.273 42.324
-10.400 -21.321 -0.065 -21.343 -0.061 -21.325 -0.056 -21.308 -0.057 -21.185 -0.080 13.090 0.123 2.995 0.040 44.273 42.337
-10.000 -21.323 -0.065 -21.346 -0.061 -21.329 -0.056 -21.314 -0.057 -21.190 -0.080 13.057 0.127 3.012 0.042 44.274 42.350
-9.600 -21.326 -0.066 -21.349 -0.061 -21.334 -0.056 -21.318 -0.057 -21.195 -0.080 13.023 0.130 3.028 0.043 44.274 42.363
-9.200 -21.328 -0.066 -21.353 -0.061 -21.339 -0.055 -21.323 -0.057 -21.200 -0.080 12.989 0.134 3.045 0.045 44.274 42.376
-8.800 -21.330 -0.066 -21.355 -0.061 -21.344 -0.055 -21.328 -0.057 -21.205 -0.080 12.955 0.138 3.062 0.047 44.275 42.388
-8.400 -21.332 -0.066 -21.358 -0.062 -21.348 -0.055 -21.333 -0.057 -21.210 -0.080 12.920 0.142 3.079 0.049 44.275 42.400
-8.000 -21.334 -0.066 -21.361 -0.062 -21.353 -0.055 -21.338 -0.057 -21.214 -0.080 12.885 0.146 3.097 0.051 44.275 42.412
-7.600 -21.336 -0.067 -21.364 -0.062 -21.357 -0.055 -21.342 -0.057 -21.219 -0.080 12.849 0.151 3.114 0.053 44.275 42.424
-7.200 -21.337 -0.067 -21.366 -0.062 -21.361 -0.055 -21.347 -0.057 -21.224 -0.080 12.813 0.155 3.132 0.055 44.275 42.436
-6.800 -21.339 -0.067 -21.368 -0.062 -21.365 -0.055 -21.351 -0.057 -21.228 -0.080 12.777 0.159 3.150 0.057 44.275 42.447
-6.400 -21.340 -0.068 -21.371 -0.062 -21.369 -0.055 -21.355 -0.057 -21.232 -0.080 12.740 0.164 3.167 0.059 44.275 42.459
-6.000 -21.341 -0.068 -21.373 -0.063 -21.373 -0.055 -21.359 -0.057 -21.237 -0.081 12.703 0.168 3.185 0.061 44.275 42.470
-5.600 -21.342 -0.068 -21.375 -0.063 -21.377 -0.055 -21.364 -0.057 -21.241 -0.081 12.665 0.173 3.204 0.063 44.275 42.481
-5.200 -21.343 -0.069 -21.376 -0.063 -21.381 -0.055 -21.368 -0.057 -21.245 -0.081 12.627 0.177 3.222 0.066 44.274 42.491
-4.800 -21.344 -0.069 -21.378 -0.063 -21.385 -0.056 -21.371 -0.057 -21.249 -0.081 12.589 0.182 3.240 0.068 44.274 42.502
-4.400 -21.345 -0.069 -21.379 -0.064 -21.388 -0.056 -21.375 -0.057 -21.253 -0.081 12.550 0.187 3.259 0.071 44.274 42.512
-4.000 -21.345 -0.070 -21.381 -0.064 -21.392 -0.056 -21.379 -0.057 -21.257 -0.081 12.511 0.191 3.278 0.073 44.273 42.522
-3.600 -21.345 -0.070 -21.382 -0.064 -21.395 -0.056 -21.383 -0.057 -21.260 -0.081 12.472 0.196 3.297 0.076 44.273 42.532
-3.200 -21.345 -0.071 -21.383 -0.065 -21.398 -0.056 -21.386 -0.057 -21.264 -0.081 12.432 0.201 3.316 0.079 44.272 42.541
-2.800 -21.345 -0.071 -21.384 -0.065 -21.402 -0.056 -21.389 -0.057 -21.267 -0.081 12.392 0.206 3.335 0.082 44.272 42.550
-2.400 -21.345 -0.072 -21.385 -0.065 -21.405 -0.056 -21.393 -0.057 -21.271 -0.082 12.352 0.211 3.354 0.084 44.271 42.558
-2.000 -21.345 -0.072 -21.385 -0.066 -21.407 -0.056 -21.396 -0.058 -21.274 -0.082 12.311 0.215 3.373 0.087 44.270 42.567
-1.600 -21.344 -0.073 -21.386 -0.066 -21.410 -0.056 -21.399 -0.058 -21.277 -0.082 12.270 0.220 3.393 0.090 44.269 42.574
-1.200 -21.343 -0.073 -21.386 -0.066 -21.413 -0.056 -21.402 -0.058 -21.280 -0.082 12.229 0.224 3.412 0.093 44.269 42.582
-0.800 -21.342 -0.074 -21.386 -0.067 -21.415 -0.056 -21.404 -0.058 -21.283 -0.082 12.188 0.229 3.432 0.096 44.268 42.589
-0.400 -21.341 -0.074 -21.386 -0.067 -21.418 -0.057 -21.407 -0.058 -21.286 -0.082 12.147 0.233 3.452 0.099 44.267 42.595
-0.000 -21.340 -0.075 -21.386 -0.067 -21.420 -0.057 -21.410 -0.058 -21.289 -0.083 12.105 0.238 3.471 0.102 44.266 42.601
0.400 -21.339 -0.075 -21.386 -0.068 -21.422 -0.057 -21.412 -0.058 -21.292 -0.083 12.064 0.242 3.491 0.105 44.265 42.607
0.800 -21.337 -0.076 -21.385 -0.068 -21.424 -0.057 -21.414 -0.058 -21.294 -0.083 12.022 0.246 3.511 0.108 44.264 42.612
1.200 -21.335 -0.076 -21.384 -0.068 -21.426 -0.057 -21.416 -0.058 -21.296 -0.083 11.980 0.250 3.531 0.111 44.262 42.617
1.600 -21.333 -0.077 -21.383 -0.069 -21.427 -0.057 -21.418 -0.059 -21.299 -0.083 11.938 0.253 3.551 0.114 44.261 42.621
2.000 -21.331 -0.077 -21.382 -0.069 -21.429 -0.057 -21.420 -0.059 -21.301 -0.084 11.897 0.257 3.570 0.117 44.260 42.625
2.400 -21.329 -0.078 -21.381 -0.069 -21.430 -0.058 -21.422 -0.059 -21.303 -0.084 11.855 0.260 3.590 0.120 44.259 42.628
2.800 -21.327 -0.078 -21.380 -0.070 -21.431 -0.058 -21.423 -0.059 -21.305 -0.084 11.813 0.264 3.610 0.123 44.257 42.631
3.200 -21.324 -0.079 -21.378 -0.070 -21.432 -0.058 -21.424 -0.059 -21.307 -0.084 11.771 0.267 3.630 0.126 44.256 42.633
3.600 -21.321 -0.079 -21.377 -0.070 -21.433 -0.058 -21.426 -0.059 -21.308 -0.084 11.729 0.270 3.650 0.129 44.254 42.636
4.000 -21.318 -0.080 -21.375 -0.071 -21.434 -0.058 -21.427 -0.059 -21.310 -0.085 11.687 0.273 3.670 0.131 44.253 42.637
4.400 -21.315 -0.080 -21.373 -0.071 -21.435 -0.058 -21.428 -0.059 -21.311 -0.085 11.645 0.275 3.689 0.134 44.251 42.639
4.800 -21.312 -0.080 -21.371 -0.071 -21.435 -0.058 -21.428 -0.059 -21.312 -0.085 11.603 0.278 3.709 0.137 44.250 42.639
5.200 -21.309 -0.081 -21.368 -0.072 -21.435 -0.058 -21.429 -0.060 -21.314 -0.085 11.561 0.280 3.729 0.140 44.248 42.640
5.600 -21.305 -0.081 -21.366 -0.072 -21.436 -0.058 -21.430 -0.060 -21.315 -0.085 11.520 0.282 3.748 0.143 44.246 42.640
6.000 -21.302 -0.081 -21.363 -0.072 -21.436 -0.058 -21.430 -0.060 -21.316 -0.085 11.478 0.284 3.768 0.145 44.245 42.640
6.400 -21.298 -0.082 -21.361 -0.072 -21.435 -0.058 -21.430 -0.060 -21.317 -0.086 11.436 0.286 3.788 0.148 44.243 42.640
6.800 -21.294 -0.082 -21.358 -0.072 -21.435 -0.058 -21.430 -0.060 -21.317 -0.086 11.395 0.288 3.807 0.150 44.241 42.639
7.200 -21.290 -0.082 -21.355 -0.073 -21.435 -0.058 -21.430 -0.060 -21.318 -0.086 11.353 0.289 3.827 0.153 44.239 42.638
7.600 -21.285 -0.083 -21.351 -0.073 -21.434 -0.058 -21.430 -0.060 -21.318 -0.086 11.312 0.291 3.846 0.156 44.237 42.636
8.000 -21.281 -0.083 -21.348 -0.073 -21.433 -0.058 -21.430 -0.060 -21.319 -0.086 11.271 0.292 3.866 0.158 44.235 42.634
8.400 -21.276 -0.083 -21.344 -0.073 -21.433 -0.058 -21.429 -0.060 -21.319 -0.086 11.229 0.293 3.885 0.160 44.233 42.632
8.800 -21.272 -0.083 -21.341 -0.073 -21.432 -0.058 -21.429 -0.059 -21.319 -0.086 11.188 0.294 3.905 0.163 44.231 42.630
9.200 -21.267 -0.083 -21.337 -0.073 -21.430 -0.058 -21.428 -0.059 -21.319 -0.086 11.147 0.294 3.924 0.165 44.229 42.627
9.600 -21.262 -0.083 -21.333 -0.073 -21.429 -0.058 -21.427 -0.059 -21.319 -0.086 11.106 0.295 3.943 0.167 44.227 42.624
10.000 -21.257 -0.083 -21.329 -0.073 -21.428 -0.058 -21.426 -0.059 -21.319 -0.086 11.066 0.295 3.962 0.169 44.225 42.620
10.400 -21.252 -0.084 -21.325 -0.073 -21.426 -0.058 -21.425 -0.059 -21.319 -0.086 11.025 0.295 3.981 0.171 44.222 42.616
10.800 -21.246 -0.084 -21.320 -0.073 -21.424 -0.058 -21.423 -0.059 -21.319 -0.086 10.985 0.296 4.000 0.173 44.220 42.612
11.200 -21.241 -0.084 -21.316 -0.073 -21.423 -0.057 -21.422 -0.059 -21.318 -0.086 10.944 0.295 4.019 0.175 44.218 42.608
11.600 -21.235 -0.084 -21.311 -0.073 -21.421 -0.057 -21.420 -0.059 -21.318 -0.086 10.904 0.295 4.038 0.177 44.216 42.603
12.000 -21.229 -0.084 -21.306 -0.073 -21.418 -0.057 -21.419 -0.059 -21.317 -0.086 10.864 0.294 4.057 0.179 44.213 42.598
12.400 -21.223 -0.084 -21.301 -0.073 -21.416 -0.057 -21.417 -0.058 -21.317 -0.086 10.825 0.294 4.075 0.180 44.211 42.592
12.800 -21.217 -0.083 -21.296 -0.073 -21.414 -0.057 -21.415 -0.058 -21.316 -0.086 10.785 0.293 4.094 0.182 44.208 42.586
13.200 -21.211 -0.083 -21.291 -0.073 -21.411 -0.057 -21.413 -0.058 -21.315 -0.086 10.746 0.292 4.112 0.183 44.206 42.580
13.600 -21.205 -0.083 -21.286 -0.073 -21.408 -0.057 -21.411 -0.058 -21.314 -0.086 10.707 0.290 4.130 0.184 44.203 42.573
14.000 -21.199 -0.083 -21.280 -0.073 -21.406 -0.056 -21.408 -0.058 -21.313 -0.086 10.669 0.289 4.148 0.185 44.201 42.566
14.400 -21.192 -0.083 -21.275 -0.073 -21.403 -0.056 -21.406 -0.058 -21.312 -0.085 10.630 0.287 4.166 0.186 44.198 42.559
14.800 -21.186 -0.083 -21.269 -0.073 -21.400 -0.056 -21.403 -0.058 -21.310 -0.085 10.592 0.285 4.183 0.187 44.196 42.551
15.200 -21.179 -0.083 -21.263 -0.073 -21.396 -0.056 -21.400 -0.058 -21.309 -0.085 10.555 0.283 4.201 0.188 44.193 42.542
15.600 -21.172 -0.082 -21.257 -0.072 -21.393 -0.056 -21.397 -0.058 -21.308 -0.085 10.517 0.281 4.218 0.188 44.191 42.534
16.000 -21.165 -0.082 -21.251 -0.072 -21.390 -0.056 -21.394 -0.058 -21.306 -0.085 10.480 0.278 4.235 0.188 44.188 42.524
16.400 -21.158 -0.082 -21.245 -0.072 -21.386 -0.056 -21.391 -0.058 -21.305 -0.085 10.443 0.275 4.252 0.188 44.185 42.515
16.800 -21.151 -0.082 -21.239 -0.072 -21.382 -0.056 -21.388 -0.058 -21.303 -0.085 10.406 0.272 4.269 0.188 44.183 42.505
17.200 -21.144 -0.081 -21.233 -0.072 -21.379 -0.056 -21.385 -0.058 -21.301 -0.085 10.370 0.269 4.285 0.188 44.180 42.494
17.600 -21.137 -0.081 -21.227 -0.072 -21.375 -0.056 -21.381 -0.058 -21.299 -0.085 10.334 0.266 4.301 0.188 44.177 42.483
18.000 -21.129 -0.081 -21.220 -0.071 -21.371 -0.057 -21.378 -0.058 -21.298 -0.085 10.298 0.262 4.317 0.188 44.174 42.472
18.400 -21.122 -0.081 -21.213 -0.071 -21.367 -0.057 -21.374 -0.058 -21.296 -0.085 10.262 0.259 4.333 0.187 44.171 42.460
18.800 -21.114 -0.080 -21.207 -0.071 -21.362 -0.057 -21.370 -0.059 -21.294 -0.085 10.227 0.255 4.349 0.186 44.169 42.449
19.200 -21.107 -0.080 -21.200 -0.071 -21.358 -0.057 -21.367 -0.059 -21.292 -0.085 10.192 0.251 4.365 0.186 44.166 42.436
19.600 -21.099 -0.080 -21.193 -0.071 -21.354 -0.057 -21.363 -0.059 -21.290 -0.085 10.157 0.247 4.381 0.185 44.163 42.424
20.000 -21.091 -0.079 -21.186 -0.070 -21.349 -0.058 -21.359 -0.059 -21.287 -0.085 10.122 0.244 4.397 0.184 44.160 42.411
20.400 -21.084 -0.079 -21.179 -0.070 -21.345 -0.058 -21.355 -0.059 -21.285 -0.085 10.087 0.240 4.412 0.183 44.157 42.398
20.800 -21.076 -0.078 -21.172 -0.070 -21.340 -0.058 -21.351 -0.060 -21.283 -0.085 10.052 0.236 4.428 0.182 44.154 42.385
