"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-27.000 -20.342 -0.137 -20.329 -0.123 -20.261 -0.122 -20.232 -0.134 13.075 0.124 1.884 0.024 43.869 41.971
-26.600 -20.381 -0.135 -20.368 -0.121 -20.302 -0.120 -20.272 -0.131 13.043 0.125 1.925 0.025 43.883 41.991
-26.200 -20.418 -0.133 -20.406 -0.120 -20.341 -0.117 -20.310 -0.129 13.017 0.127 1.964 0.026 43.897 42.012
-25.800 -20.454 -0.131 -20.442 -0.118 -20.378 -0.115 -20.347 -0.127 12.998 0.130 2.001 0.027 43.911 42.035
-25.400 -20.488 -0.129 -20.477 -0.117 -20.413 -0.113 -20.382 -0.125 12.990 0.133 2.035 0.028 43.925 42.057
-25.000 -20.521 -0.127 -20.510 -0.115 -20.446 -0.111 -20.415 -0.123 12.994 0.135 2.066 0.029 43.938 42.079
-24.600 -20.553 -0.125 -20.542 -0.113 -20.477 -0.110 -20.445 -0.121 13.012 0.137 2.092 0.030 43.951 42.097
-24.200 -20.584 -0.123 -20.571 -0.112 -20.506 -0.109 -20.474 -0.120 13.045 0.138 2.113 0.030 43.964 42.113
-23.800 -20.613 -0.121 -20.600 -0.110 -20.532 -0.108 -20.500 -0.118 13.094 0.138 2.129 0.030 43.978 42.128
-23.400 -20.641 -0.118 -20.627 -0.108 -20.557 -0.107 -20.525 -0.117 13.159 0.138 2.140 0.030 43.991 42.141
-23.000 -20.668 -0.116 -20.652 -0.106 -20.579 -0.107 -20.547 -0.117 13.242 0.138 2.146 0.030 44.004 42.155
-22.600 -20.693 -0.113 -20.676 -0.104 -20.600 -0.106 -20.567 -0.116 13.341 0.138 2.147 0.030 44.017 42.169
-22.200 -20.718 -0.110 -20.699 -0.102 -20.619 -0.106 -20.586 -0.116 13.457 0.139 2.144 0.029 44.031 42.183
-21.800 -20.741 -0.107 -20.720 -0.100 -20.636 -0.106 -20.602 -0.115 13.590 0.139 2.135 0.029 44.045 42.198
-21.400 -20.764 -0.103 -20.741 -0.097 -20.651 -0.105 -20.618 -0.115 13.739 0.140 2.123 0.029 44.059 42.213
-21.000 -20.786 -0.100 -20.760 -0.095 -20.665 -0.105 -20.631 -0.115 13.905 0.141 2.107 0.028 44.073 42.230
-20.600 -20.807 -0.096 -20.778 -0.092 -20.678 -0.105 -20.644 -0.114 14.088 0.142 2.087 0.027 44.087 42.248
-20.200 -20.827 -0.092 -20.796 -0.090 -20.689 -0.104 -20.655 -0.114 14.288 0.144 2.064 0.027 44.102 42.267
-19.800 -20.847 -0.089 -20.813 -0.087 -20.700 -0.103 -20.665 -0.113 14.507 0.145 2.039 0.026 44.118 42.286
-19.400 -20.866 -0.085 -20.829 -0.085 -20.709 -0.103 -20.674 -0.112 14.746 0.146 2.011 0.025 44.134 42.306
-19.000 -20.885 -0.081 -20.845 -0.082 -20.718 -0.102 -20.682 -0.111 15.004 0.148 1.980 0.024 44.151 42.326
-18.600 -20.904 -0.078 -20.861 -0.080 -20.726 -0.101 -20.690 -0.111 15.285 0.148 1.947 0.023 44.169 42.345
-18.200 -20.923 -0.075 -20.876 -0.078 -20.734 -0.100 -20.697 -0.110 15.590 0.149 1.913 0.022 44.187 42.364
-17.800 -20.941 -0.073 -20.892 -0.077 -20.741 -0.099 -20.703 -0.109 15.920 0.150 1.876 0.021 44.207 42.385
-17.400 -20.960 -0.071 -20.907 -0.076 -20.748 -0.099 -20.709 -0.108 16.279 0.151 1.838 0.020 44.228 42.410
-17.000 -20.979 -0.069 -20.922 -0.075 -20.755 -0.098 -20.715 -0.107 16.667 0.154 1.799 0.019 44.250 42.439
-16.600 -20.998 -0.068 -20.937 -0.074 -20.761 -0.097 -20.721 -0.106 17.087 0.157 1.759 0.019 44.274 42.470
-16.200 -21.017 -0.067 -20.952 -0.073 -20.768 -0.096 -20.726 -0.105 17.539 0.160 1.718 0.018 44.299 42.502
-15.800 -21.036 -0.067 -20.967 -0.073 -20.774 -0.096 -20.732 -0.104 18.023 0.164 1.677 0.017 44.325 42.536
-15.400 -21.055 -0.066 -20.982 -0.072 -20.780 -0.095 -20.737 -0.103 18.541 0.168 1.635 0.016 44.352 42.573
-15.000 -21.074 -0.065 -20.997 -0.071 -20.786 -0.094 -20.742 -0.103 19.093 0.174 1.594 0.016 44.381 42.612
-14.600 -21.093 -0.064 -21.012 -0.070 -20.792 -0.094 -20.747 -0.102 19.681 0.181 1.553 0.015 44.411 42.656
-14.200 -21.111 -0.063 -21.027 -0.069 -20.798 -0.094 -20.752 -0.101 20.304 0.191 1.513 0.015 44.443 42.704
-13.800 -21.130 -0.061 -21.041 -0.068 -20.804 -0.093 -20.758 -0.101 20.962 0.202 1.473 0.014 44.475 42.756
-13.400 -21.148 -0.059 -21.056 -0.067 -20.811 -0.093 -20.763 -0.101 21.655 0.217 1.435 0.014 44.509 42.814
-13.000 -21.166 -0.057 -21.070 -0.065 -20.817 -0.093 -20.768 -0.101 22.379 0.236 1.397 0.014 44.543 42.877
-12.600 -21.183 -0.055 -21.084 -0.064 -20.823 -0.093 -20.774 -0.101 23.133 0.258 1.361 0.015 44.578 42.943
-12.200 -21.201 -0.053 -21.098 -0.062 -20.830 -0.092 -20.779 -0.101 23.911 0.285 1.327 0.015 44.613 43.013
-11.800 -21.217 -0.050 -21.111 -0.060 -20.836 -0.092 -20.785 -0.101 24.706 0.315 1.295 0.015 44.648 43.085
-11.400 -21.234 -0.048 -21.124 -0.058 -20.843 -0.092 -20.791 -0.101 25.510 0.351 1.264 0.016 44.683 43.158
-11.000 -21.249 -0.047 -21.136 -0.057 -20.849 -0.092 -20.797 -0.101 26.311 0.391 1.236 0.017 44.718 43.231
-10.600 -21.264 -0.045 -21.149 -0.055 -20.856 -0.092 -20.803 -0.101 27.099 0.436 1.211 0.017 44.751 43.303
-10.200 -21.279 -0.044 -21.160 -0.053 -20.863 -0.091 -20.810 -0.101 27.866 0.487 1.188 0.018 44.783 43.376
-9.800 -21.293 -0.043 -21.172 -0.052 -20.871 -0.091 -20.817 -0.101 28.604 0.545 1.167 0.019 44.813 43.448
-9.400 -21.306 -0.042 -21.183 -0.050 -20.878 -0.091 -20.824 -0.101 29.301 0.607 1.149 0.020 44.841 43.516
-9.000 -21.319 -0.041 -21.194 -0.049 -20.886 -0.090 -20.831 -0.101 29.942 0.666 1.134 0.022 44.867 43.576
-8.600 -21.331 -0.040 -21.204 -0.048 -20.894 -0.090 -20.838 -0.101 30.502 0.712 1.122 0.022 44.890 43.623
-8.200 -21.343 -0.040 -21.215 -0.048 -20.902 -0.089 -20.846 -0.100 30.954 0.738 1.114 0.022 44.909 43.653
-7.800 -21.353 -0.041 -21.225 -0.048 -20.910 -0.089 -20.854 -0.100 31.264 0.745 1.109 0.022 44.923 43.668
-7.400 -21.363 -0.042 -21.234 -0.048 -20.918 -0.089 -20.862 -0.100 31.398 0.732 1.110 0.022 44.931 43.668
-7.000 -21.371 -0.044 -21.242 -0.050 -20.927 -0.088 -20.870 -0.100 31.331 0.695 1.116 0.021 44.932 43.647
-6.600 -21.378 -0.048 -21.250 -0.051 -20.936 -0.088 -20.879 -0.100 31.088 0.643 1.128 0.019 44.928 43.612
-6.200 -21.384 -0.052 -21.258 -0.054 -20.944 -0.088 -20.888 -0.100 30.709 0.587 1.143 0.018 44.918 43.568
-5.800 -21.389 -0.056 -21.264 -0.057 -20.953 -0.089 -20.897 -0.100 30.231 0.531 1.162 0.017 44.905 43.516
-5.400 -21.393 -0.061 -21.271 -0.060 -20.962 -0.089 -20.906 -0.100 29.684 0.476 1.183 0.016 44.889 43.459
-5.000 -21.397 -0.067 -21.277 -0.064 -20.971 -0.090 -20.915 -0.101 29.089 0.425 1.207 0.015 44.871 43.399
-4.600 -21.400 -0.072 -21.282 -0.068 -20.980 -0.091 -20.924 -0.102 28.461 0.382 1.233 0.014 44.851 43.340
-4.200 -21.403 -0.077 -21.288 -0.073 -20.989 -0.092 -20.933 -0.102 27.809 0.346 1.261 0.013 44.831 43.284
-3.800 -21.405 -0.082 -21.292 -0.077 -20.997 -0.093 -20.942 -0.103 27.142 0.315 1.291 0.013 44.809 43.230
-3.400 -21.407 -0.087 -21.297 -0.081 -21.006 -0.095 -20.951 -0.104 26.467 0.289 1.323 0.013 44.786 43.177
-3.000 -21.408 -0.091 -21.300 -0.085 -21.015 -0.096 -20.960 -0.106 25.792 0.265 1.356 0.012 44.763 43.124
-2.600 -21.408 -0.095 -21.304 -0.089 -21.023 -0.098 -20.969 -0.107 25.122 0.242 1.392 0.012 44.740 43.070
-2.200 -21.408 -0.099 -21.307 -0.092 -21.032 -0.099 -20.978 -0.108 24.464 0.221 1.428 0.012 44.717 43.014
-1.800 -21.408 -0.103 -21.309 -0.096 -21.040 -0.101 -20.987 -0.109 23.820 0.201 1.467 0.011 44.693 42.957
-1.400 -21.407 -0.106 -21.311 -0.098 -21.047 -0.102 -20.996 -0.111 23.193 0.183 1.506 0.011 44.670 42.898
-1.000 -21.406 -0.108 -21.313 -0.101 -21.055 -0.104 -21.004 -0.112 22.585 0.165 1.547 0.011 44.647 42.838
-0.600 -21.404 -0.110 -21.314 -0.103 -21.062 -0.105 -21.012 -0.113 21.997 0.149 1.589 0.010 44.624 42.777
-0.200 -21.401 -0.112 -21.315 -0.105 -21.069 -0.106 -21.020 -0.114 21.430 0.135 1.631 0.010 44.602 42.717
0.200 -21.399 -0.113 -21.315 -0.106 -21.076 -0.107 -21.028 -0.115 20.884 0.123 1.675 0.010 44.580 42.658
0.600 -21.395 -0.114 -21.314 -0.107 -21.082 -0.108 -21.035 -0.115 20.359 0.113 1.720 0.010 44.559 42.605
1.000 -21.391 -0.114 -21.313 -0.107 -21.088 -0.108 -21.042 -0.116 19.854 0.105 1.766 0.009 44.538 42.557
1.400 -21.387 -0.114 -21.312 -0.107 -21.094 -0.109 -21.049 -0.116 19.369 0.100 1.812 0.010 44.518 42.519
1.800 -21.382 -0.113 -21.310 -0.107 -21.099 -0.108 -21.055 -0.116 18.903 0.097 1.859 0.010 44.498 42.492
2.200 -21.376 -0.112 -21.308 -0.106 -21.104 -0.108 -21.061 -0.115 18.456 0.097 1.907 0.011 44.478 42.476
2.600 -21.370 -0.111 -21.305 -0.105 -21.108 -0.107 -21.066 -0.114 18.027 0.100 1.956 0.012 44.459 42.471
3.000 -21.364 -0.109 -21.301 -0.103 -21.112 -0.106 -21.071 -0.113 17.644 0.107 2.002 0.013 44.442 42.484
3.400 -21.357 -0.107 -21.297 -0.101 -21.115 -0.104 -21.076 -0.112 17.267 0.116 2.049 0.015 44.425 42.505
3.800 -21.349 -0.105 -21.292 -0.099 -21.118 -0.102 -21.080 -0.110 16.902 0.126 2.097 0.018 44.408 42.528
4.200 -21.341 -0.103 -21.287 -0.097 -21.121 -0.100 -21.084 -0.108 16.549 0.138 2.146 0.020 44.391 42.549
4.600 -21.332 -0.100 -21.281 -0.095 -21.123 -0.098 -21.088 -0.106 16.208 0.149 2.195 0.023 44.375 42.568
5.000 -21.322 -0.098 -21.274 -0.093 -21.124 -0.095 -21.091 -0.103 15.877 0.160 2.246 0.027 44.359 42.583
5.400 -21.312 -0.096 -21.267 -0.091 -21.125 -0.093 -21.093 -0.101 15.445 0.148 2.316 0.027 44.338 42.530
5.800 -21.301 -0.093 -21.259 -0.089 -21.126 -0.090 -21.095 -0.098 15.127 0.156 2.371 0.030 44.322 42.537
6.200 -21.290 -0.092 -21.251 -0.087 -21.126 -0.087 -21.097 -0.095 14.819 0.164 2.426 0.033 44.306 42.543
6.600 -21.278 -0.091 -21.242 -0.085 -21.125 -0.084 -21.098 -0.092 14.521 0.172 2.482 0.037 44.290 42.547
7.000 -21.266 -0.090 -21.232 -0.084 -21.124 -0.081 -21.099 -0.089 14.232 0.178 2.539 0.040 44.275 42.548
7.400 -21.252 -0.090 -21.222 -0.084 -21.123 -0.078 -21.099 -0.087 13.951 0.185 2.597 0.044 44.260 42.548
7.800 -21.239 -0.091 -21.211 -0.084 -21.121 -0.075 -21.098 -0.084 13.679 0.190 2.656 0.048 44.245 42.547
8.200 -21.224 -0.092 -21.200 -0.084 -21.118 -0.073 -21.098 -0.082 13.416 0.195 2.715 0.052 44.231 42.545
8.600 -21.209 -0.093 -21.188 -0.084 -21.115 -0.071 -21.096 -0.080 13.162 0.200 2.775 0.056 44.217 42.541
9.000 -21.194 -0.095 -21.175 -0.085 -21.111 -0.069 -21.095 -0.078 12.916 0.205 2.836 0.060 44.203 42.537
9.400 -21.178 -0.096 -21.162 -0.085 -21.107 -0.068 -21.092 -0.076 12.680 0.210 2.897 0.065 44.189 42.532
9.800 -21.161 -0.098 -21.148 -0.086 -21.103 -0.066 -21.090 -0.075 12.453 0.214 2.958 0.070 44.176 42.527
10.200 -21.144 -0.100 -21.134 -0.087 -21.098 -0.065 -21.086 -0.074 12.234 0.218 3.019 0.075 44.163 42.521
10.600 -21.127 -0.101 -21.120 -0.088 -21.093 -0.064 -21.083 -0.072 12.023 0.223 3.080 0.080 44.150 42.514
11.000 -21.109 -0.103 -21.105 -0.088 -21.087 -0.063 -21.079 -0.071 11.820 0.227 3.142 0.085 44.138 42.508
11.400 -21.091 -0.104 -21.089 -0.089 -21.081 -0.061 -21.074 -0.070 11.625 0.231 3.203 0.091 44.126 42.500
11.800 -21.073 -0.105 -21.073 -0.089 -21.074 -0.060 -21.070 -0.069 11.438 0.235 3.265 0.097 44.114 42.493
12.200 -21.054 -0.105 -21.057 -0.089 -21.067 -0.059 -21.065 -0.069 11.258 0.240 3.326 0.103 44.102 42.485
12.600 -21.035 -0.106 -21.041 -0.088 -21.060 -0.058 -21.059 -0.068 11.086 0.244 3.386 0.110 44.091 42.476
13.000 -21.016 -0.106 -21.024 -0.088 -21.052 -0.057 -21.053 -0.068 10.984 0.255 3.416 0.118 44.083 42.483
13.400 -20.997 -0.107 -21.007 -0.087 -21.044 -0.057 -21.047 -0.068 10.768 0.253 3.502 0.124 44.070 42.458
13.800 -20.977 -0.107 -20.990 -0.086 -21.035 -0.057 -21.040 -0.068 10.621 0.257 3.557 0.132 44.060 42.448
14.200 -20.958 -0.107 -20.972 -0.086 -21.026 -0.057 -21.033 -0.068 10.534 0.267 3.583 0.140 44.052 42.449
14.600 -20.938 -0.107 -20.955 -0.085 -21.017 -0.058 -21.026 -0.069 10.352 0.266 3.662 0.148 44.040 42.425
15.000 -20.919 -0.107 -20.938 -0.084 -21.007 -0.058 -21.018 -0.070 10.228 0.270 3.712 0.155 44.031 42.413
15.400 -20.900 -0.107 -20.921 -0.084 -20.998 -0.059 -21.010 -0.071 10.111 0.273 3.759 0.163 44.022 42.401
15.800 -20.881 -0.108 -20.903 -0.084 -20.988 -0.060 -21.002 -0.071 10.001 0.276 3.804 0.170 44.014 42.387
16.200 -20.862 -0.109 -20.886 -0.084 -20.978 -0.060 -20.993 -0.072 9.897 0.278 3.847 0.177 44.005 42.374
16.600 -20.843 -0.111 -20.870 -0.085 -20.968 -0.061 -20.985 -0.073 9.801 0.279 3.888 0.183 43.997 42.359
17.000 -20.824 -0.113 -20.853 -0.087 -20.957 -0.063 -20.976 -0.075 9.711 0.279 3.925 0.187 43.990 42.344
17.400 -20.806 -0.116 -20.837 -0.090 -20.947 -0.064 -20.968 -0.076 9.627 0.278 3.960 0.191 43.982 42.328
17.800 -20.788 -0.119 -20.821 -0.093 -20.937 -0.066 -20.959 -0.078 9.573 0.278 3.976 0.194 43.976 42.317
18.200 -20.770 -0.122 -20.806 -0.096 -20.927 -0.069 -20.950 -0.081 9.474 0.275 4.024 0.198 43.968 42.295
18.600 -20.753 -0.126 -20.790 -0.100 -20.917 -0.072 -20.941 -0.084 9.404 0.273 4.054 0.201 43.962 42.278
19.000 -20.735 -0.130 -20.775 -0.105 -20.907 -0.076 -20.932 -0.087 9.337 0.271 4.081 0.204 43.955 42.262
19.400 -20.718 -0.135 -20.760 -0.109 -20.896 -0.081 -20.923 -0.091 9.272 0.270 4.108 0.207 43.949 42.245
19.800 -20.701 -0.139 -20.745 -0.114 -20.886 -0.085 -20.914 -0.095 9.211 0.268 4.134 0.210 43.943 42.228
20.200 -20.684 -0.144 -20.730 -0.119 -20.876 -0.090 -20.905 -0.099 9.151 0.266 4.159 0.213 43.937 42.211
20.600 -20.667 -0.148 -20.716 -0.123 -20.866 -0.095 -20.896 -0.104 9.093 0.264 4.183 0.216 43.931 42.195
21.000 -20.650 -0.153 -20.701 -0.128 -20.856 -0.099 -20.887 -0.108 9.037 0.263 4.207 0.218 43.925 42.179
21.400 -20.634 -0.157 -20.686 -0.133 -20.846 -0.104 -20.878 -0.112 8.982 0.261 4.230 0.221 43.919 42.164
21.800 -20.617 -0.161 -20.672 -0.137 -20.836 -0.109 -20.869 -0.116 8.942 0.260 4.241 0.223 43.913 42.152
22.200 -20.601 -0.165 -20.657 -0.141 -20.826 -0.113 -20.860 -0.120 8.894 0.259 4.259 0.226 43.908 42.139
22.600 -20.584 -0.169 -20.643 -0.145 -20.816 -0.117 -20.851 -0.124 8.844 0.258 4.279 0.228 43.902 42.125
23.000 -20.568 -0.173 -20.628 -0.149 -20.806 -0.121 -20.842 -0.127 8.794 0.256 4.300 0.231 43.897 42.112
23.400 -20.551 -0.176 -20.613 -0.153 -20.795 -0.124 -20.832 -0.130 8.724 0.254 4.340 0.234 43.891 42.095
23.800 -20.535 -0.179 -20.599 -0.156 -20.785 -0.127 -20.823 -0.133 8.676 0.252 4.361 0.236 43.885 42.083
24.200 -20.518 -0.182 -20.584 -0.159 -20.775 -0.130 -20.814 -0.136 8.628 0.251 4.381 0.239 43.880 42.071
24.600 -20.502 -0.184 -20.569 -0.162 -20.764 -0.132 -20.804 -0.138 8.582 0.250 4.401 0.241 43.874 42.060
25.000 -20.485 -0.186 -20.554 -0.164 -20.754 -0.134 -20.794 -0.140 8.547 0.250 4.409 0.243 43.869 42.052
25.400 -20.469 -0.188 -20.539 -0.166 -20.743 -0.136 -20.784 -0.141 8.507 0.249 4.423 0.246 43.863 42.044
25.800 -20.452 -0.190 -20.524 -0.168 -20.732 -0.138 -20.774 -0.143 8.465 0.248 4.439 0.248 43.858 42.035
26.200 -20.436 -0.191 -20.509 -0.169 -20.721 -0.139 -20.764 -0.143 8.407 0.246 4.472 0.251 43.852 42.024
26.600 -20.419 -0.192 -20.494 -0.170 -20.710 -0.139 -20.754 -0.144 8.366 0.246 4.487 0.254 43.847 42.017
27.000 -20.402 -0.192 -20.479 -0.170 -20.698 -0.140 -20.743 -0.144 8.327 0.245 4.501 0.257 43.841 42.010
27.400 -20.385 -0.193 -20.463 -0.171 -20.687 -0.140 -20.732 -0.144 8.288 0.245 4.514 0.259 43.836 42.004
27.800 -20.369 -0.192 -20.448 -0.171 -20.675 -0.140 -20.721 -0.144 8.252 0.245 4.525 0.262 43.830 41.998
28.200 -20.352 -0.192 -20.432 -0.170 -20.663 -0.139 -20.710 -0.144 8.217 0.245 4.534 0.264 43.825 41.993
28.600 -20.335 -0.191 -20.416 -0.170 -20.650 -0.139 -20.699 -0.144 8.184 0.245 4.541 0.267 43.819 41.988
29.000 -20.318 -0.190 -20.400 -0.169 -20.637 -0.138 -20.687 -0.143 8.153 0.245 4.546 0.269 43.813 41.984
29.400 -20.301 -0.189 -20.384 -0.167 -20.624 -0.137 -20.674 -0.142 8.123 0.245 4.548 0.272 43.807 41.980
29.800 -20.284 -0.187 -20.368 -0.166 -20.611 -0.137 -20.662 -0.142 8.096 0.245 4.548 0.274 43.802 41.976
30.200 -20.267 -0.185 -20.352 -0.164 -20.598 -0.136 -20.649 -0.141 8.071 0.246 4.546 0.276 43.796 41.973
30.600 -20.249 -0.183 -20.335 -0.162 -20.584 -0.135 -20.636 -0.140 8.047 0.246 4.541 0.278 43.790 41.970
31.000 -20.232 -0.180 -20.319 -0.160 -20.570 -0.134 -20.623 -0.140 8.025 0.247 4.535 0.280 43.784 41.968
31.400 -20.215 -0.178 -20.303 -0.158 -20.556 -0.133 -20.610 -0.139 8.004 0.247 4.528 0.282 43.778 41.966
31.800 -20.198 -0.175 -20.287 -0.155 -20.542 -0.131 -20.596 -0.138 7.985 0.248 4.519 0.284 43.772 41.965
32.200 -20.181 -0.172 -20.270 -0.152 -20.528 -0.130 -20.583 -0.137 7.966 0.249 4.508 0.286 43.766 41.964
32.600 -20.165 -0.169 -20.254 -0.150 -20.513 -0.129 -20.569 -0.137 7.949 0.250 4.497 0.288 43.760 41.963
33.000 -20.148 -0.166 -20.238 -0.147 -20.499 -0.128 -20.556 -0.136 7.932 0.251 4.485 0.290 43.754 41.963
33.400 -20.131 -0.162 -20.222 -0.144 -20.485 -0.127 -20.542 -0.136 7.916 0.252 4.473 0.292 43.748 41.963
33.800 -20.115 -0.159 -20.206 -0.141 -20.471 -0.126 -20.529 -0.135 7.900 0.253 4.461 0.294 43.742 41.964
34.200 -20.099 -0.156 -20.191 -0.138 -20.457 -0.126 -20.516 -0.135 7.885 0.254 4.449 0.296 43.736 41.965
34.600 -20.082 -0.153 -20.175 -0.135 -20.444 -0.125 -20.503 -0.134 7.869 0.256 4.437 0.299 43.731 41.966
35.000 -20.067 -0.150 -20.160 -0.133 -20.431 -0.124 -20.491 -0.134 7.853 0.257 4.426 0.301 43.725 41.967
35.400 -20.051 -0.147 -20.145 -0.131 -20.418 -0.123 -20.478 -0.134 7.837 0.258 4.417 0.303 43.720 41.969
35.800 -20.036 -0.144 -20.131 -0.128 -20.405 -0.123 -20.466 -0.134 7.820 0.259 4.409 0.306 43.714 41.971
36.200 -20.020 -0.142 -20.116 -0.127 -20.393 -0.123 -20.455 -0.134 7.803 0.259 4.403 0.308 43.709 41.974
36.600 -20.006 -0.140 -20.102 -0.125 -20.381 -0.122 -20.444 -0.134 7.784 0.260 4.399 0.310 43.704 41.977
37.000 -19.991 -0.139 -20.089 -0.124 -20.370 -0.122 -20.433 -0.134 7.763 0.261 4.398 0.313 43.700 41.979
37.400 -19.977 -0.138 -20.075 -0.123 -20.360 -0.122 -20.423 -0.134 7.741 0.261 4.400 0.315 43.695 41.982
37.800 -19.963 -0.137 -20.062 -0.122 -20.349 -0.123 -20.413 -0.134 7.719 0.261 4.403 0.318 43.691 41.986
38.200 -19.949 -0.136 -20.050 -0.122 -20.340 -0.123 -20.404 -0.135 7.695 0.261 4.409 0.321 43.686 41.989
38.600 -19.936 -0.136 -20.037 -0.122 -20.330 -0.123 -20.395 -0.135 7.671 0.261 4.416 0.323 43.682 41.992
39.000 -19.923 -0.136 -20.025 -0.121 -20.321 -0.123 -20.386 -0.135 7.647 0.261 4.424 0.325 43.678 41.994
39.400 -19.910 -0.136 -20.013 -0.121 -20.313 -0.124 -20.378 -0.136 7.622 0.260 4.433 0.327 43.675 41.997
39.800 -19.898 -0.136 -20.002 -0.121 -20.304 -0.124 -20.370 -0.136 7.598 0.259 4.443 0.329 43.671 41.999
40.200 -19.886 -0.136 -19.991 -0.121 -20.296 -0.123 -20.363 -0.136 7.574 0.259 4.454 0.331 43.668 42.001
40.600 -19.874 -0.136 -19.980 -0.121 -20.289 -0.123 -20.355 -0.135 7.554 0.258 4.459 0.333 43.664 42.003
41.000 -19.862 -0.136 -19.970 -0.120 -20.281 -0.123 -20.348 -0.135 7.532 0.258 4.468 0.334 43.661 42.004
41.400 -19.851 -0.136 -19.959 -0.120 -20.273 -0.122 -20.340 -0.135 7.510 0.257 4.477 0.336 43.658 42.005
41.800 -19.840 -0.136 -19.949 -0.119 -20.266 -0.121 -20.333 -0.134 7.489 0.256 4.487 0.337 43.654 42.007
42.200 -19.829 -0.136 -19.939 -0.118 -20.259 -0.120 -20.326 -0.134 7.468 0.255 4.495 0.338 43.651 42.008
42.600 -19.819 -0.135 -19.930 -0.117 -20.251 -0.119 -20.319 -0.133 7.449 0.254 4.503 0.340 43.648 42.008
43.000 -19.808 -0.135 -19.920 -0.116 -20.244 -0.118 -20.312 -0.132 7.430 0.254 4.510 0.341 43.645 42.009
43.400 -19.798 -0.135 -19.911 -0.115 -20.237 -0.117 -20.305 -0.132 7.413 0.253 4.515 0.342 43.642 42.009
43.800 -19.788 -0.135 -19.902 -0.114 -20.229 -0.117 -20.298 -0.131 7.394 0.252 4.523 0.343 43.639 42.010
44.200 -19.779 -0.135 -19.893 -0.114 -20.222 -0.116 -20.291 -0.131 7.380 0.252 4.524 0.343 43.636 42.010
44.600 -19.769 -0.135 -19.884 -0.113 -20.215 -0.115 -20.284 -0.131 7.368 0.251 4.524 0.344 43.633 42.009
