"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
13.000 -21.184 -0.118 -21.229 -0.107 -21.330 -0.097 -21.347 -0.099 -21.396 -0.129 10.164 0.334 4.400 0.247 44.168 42.575
13.400 -21.165 -0.118 -21.211 -0.107 -21.318 -0.098 -21.336 -0.100 -21.389 -0.131 10.096 0.337 4.423 0.254 44.161 42.565
13.800 -21.146 -0.119 -21.194 -0.107 -21.305 -0.098 -21.324 -0.101 -21.383 -0.132 9.997 0.336 4.470 0.260 44.153 42.549
14.200 -21.127 -0.119 -21.176 -0.108 -21.293 -0.098 -21.313 -0.101 -21.376 -0.133 9.944 0.338 4.483 0.266 44.146 42.541
14.600 -21.108 -0.119 -21.159 -0.107 -21.280 -0.098 -21.302 -0.101 -21.369 -0.134 9.857 0.338 4.524 0.272 44.139 42.526
15.000 -21.089 -0.119 -21.141 -0.107 -21.268 -0.098 -21.290 -0.101 -21.362 -0.134 9.790 0.338 4.549 0.278 44.132 42.514
15.400 -21.070 -0.118 -21.124 -0.106 -21.255 -0.097 -21.279 -0.100 -21.355 -0.135 9.725 0.339 4.573 0.283 44.125 42.502
15.800 -21.052 -0.118 -21.107 -0.106 -21.243 -0.097 -21.267 -0.100 -21.348 -0.135 9.663 0.339 4.596 0.289 44.118 42.491
16.200 -21.033 -0.117 -21.090 -0.105 -21.230 -0.096 -21.256 -0.099 -21.341 -0.134 9.604 0.340 4.617 0.294 44.111 42.481
16.600 -21.015 -0.117 -21.073 -0.104 -21.218 -0.095 -21.245 -0.098 -21.333 -0.134 9.548 0.341 4.636 0.299 44.105 42.472
17.000 -20.998 -0.116 -21.057 -0.104 -21.206 -0.095 -21.233 -0.098 -21.326 -0.133 9.507 0.343 4.644 0.304 44.099 42.466
17.400 -20.981 -0.116 -21.042 -0.103 -21.194 -0.094 -21.222 -0.097 -21.318 -0.132 9.447 0.343 4.670 0.310 44.093 42.457
17.800 -20.965 -0.115 -21.027 -0.103 -21.182 -0.094 -21.211 -0.096 -21.311 -0.131 9.402 0.345 4.684 0.315 44.087 42.452
18.200 -20.950 -0.115 -21.012 -0.103 -21.171 -0.093 -21.200 -0.096 -21.303 -0.130 9.359 0.347 4.696 0.321 44.081 42.447
18.600 -20.935 -0.115 -20.998 -0.103 -21.160 -0.092 -21.190 -0.095 -21.296 -0.129 9.319 0.349 4.708 0.325 44.076 42.443
19.000 -20.921 -0.115 -20.985 -0.102 -21.149 -0.091 -21.180 -0.094 -21.289 -0.128 9.282 0.351 4.718 0.330 44.071 42.439
19.400 -20.907 -0.115 -20.972 -0.102 -21.139 -0.090 -21.170 -0.093 -21.282 -0.126 9.246 0.352 4.728 0.333 44.066 42.434
19.800 -20.894 -0.114 -20.960 -0.102 -21.129 -0.089 -21.161 -0.092 -21.275 -0.125 9.212 0.352 4.738 0.337 44.061 42.429
20.200 -20.881 -0.114 -20.948 -0.101 -21.120 -0.088 -21.152 -0.090 -21.269 -0.124 9.180 0.353 4.746 0.339 44.057 42.424
20.600 -20.868 -0.113 -20.937 -0.100 -21.111 -0.087 -21.144 -0.089 -21.262 -0.123 9.149 0.352 4.754 0.342 44.053 42.418
21.000 -20.856 -0.112 -20.926 -0.099 -21.102 -0.086 -21.136 -0.088 -21.256 -0.122 9.120 0.352 4.762 0.344 44.048 42.411
21.400 -20.844 -0.110 -20.915 -0.098 -21.094 -0.085 -21.128 -0.087 -21.250 -0.121 9.094 0.351 4.768 0.345 44.044 42.404
21.800 -20.833 -0.109 -20.904 -0.096 -21.086 -0.084 -21.120 -0.087 -21.245 -0.121 9.068 0.349 4.773 0.346 44.041 42.396
22.200 -20.822 -0.107 -20.894 -0.094 -21.078 -0.083 -21.113 -0.086 -21.239 -0.120 9.045 0.347 4.777 0.347 44.037 42.388
22.600 -20.811 -0.105 -20.884 -0.092 -21.070 -0.082 -21.106 -0.085 -21.234 -0.120 9.024 0.345 4.779 0.347 44.033 42.379
23.000 -20.800 -0.103 -20.874 -0.090 -21.062 -0.081 -21.099 -0.084 -21.229 -0.120 9.005 0.343 4.780 0.347 44.030 42.370
23.400 -20.789 -0.100 -20.864 -0.088 -21.055 -0.079 -21.092 -0.082 -21.223 -0.120 8.987 0.340 4.779 0.345 44.026 42.360
23.800 -20.779 -0.098 -20.855 -0.085 -21.048 -0.078 -21.085 -0.081 -21.218 -0.120 8.972 0.336 4.777 0.344 44.023 42.350
24.200 -20.769 -0.096 -20.845 -0.083 -21.041 -0.076 -21.078 -0.080 -21.212 -0.120 8.957 0.333 4.773 0.342 44.019 42.339
24.600 -20.759 -0.094 -20.836 -0.080 -21.033 -0.074 -21.071 -0.078 -21.206 -0.121 8.944 0.329 4.768 0.339 44.016 42.328
25.000 -20.749 -0.092 -20.827 -0.078 -21.026 -0.073 -21.064 -0.077 -21.200 -0.122 8.932 0.326 4.761 0.336 44.012 42.317
25.400 -20.739 -0.091 -20.817 -0.077 -21.019 -0.072 -21.057 -0.077 -21.194 -0.123 8.922 0.323 4.753 0.334 44.009 42.307
25.800 -20.729 -0.091 -20.808 -0.077 -21.011 -0.072 -21.050 -0.077 -21.187 -0.125 8.912 0.320 4.745 0.332 44.005 42.299
26.200 -20.720 -0.093 -20.799 -0.078 -21.003 -0.073 -21.042 -0.079 -21.180 -0.128 8.904 0.319 4.735 0.331 44.002 42.293
26.600 -20.711 -0.096 -20.790 -0.081 -20.995 -0.076 -21.034 -0.082 -21.172 -0.132 8.897 0.320 4.724 0.331 43.998 42.292
27.000 -20.702 -0.100 -20.781 -0.085 -20.986 -0.081 -21.025 -0.086 -21.164 -0.137 8.892 0.322 4.711 0.333 43.995 42.294
27.400 -20.694 -0.106 -20.773 -0.092 -20.976 -0.087 -21.015 -0.093 -21.155 -0.143 8.889 0.326 4.695 0.336 43.992 42.299
27.800 -20.686 -0.114 -20.764 -0.100 -20.966 -0.095 -21.005 -0.101 -21.146 -0.150 8.888 0.331 4.678 0.340 43.988 42.305
