"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
1.600 -21.856 -0.122 -21.856 -0.122 -21.853 -0.110 -21.813 -0.102 -21.802 -0.103 -21.782 -0.108 -21.683 -0.143 13.835 0.069 3.488 0.024 44.502 42.318
2.000 -21.854 -0.122 -21.854 -0.121 -21.852 -0.110 -21.813 -0.102 -21.803 -0.103 -21.783 -0.107 -21.686 -0.142 13.781 0.072 3.506 0.025 44.500 42.334
2.400 -21.852 -0.121 -21.852 -0.121 -21.850 -0.109 -21.813 -0.101 -21.803 -0.103 -21.784 -0.107 -21.688 -0.141 13.729 0.076 3.523 0.027 44.497 42.351
2.800 -21.849 -0.120 -21.849 -0.120 -21.848 -0.109 -21.812 -0.101 -21.802 -0.102 -21.784 -0.106 -21.690 -0.139 13.677 0.079 3.540 0.028 44.495 42.366
3.200 -21.845 -0.119 -21.845 -0.119 -21.845 -0.108 -21.811 -0.100 -21.801 -0.101 -21.783 -0.105 -21.691 -0.137 13.620 0.082 3.557 0.030 44.492 42.379
3.600 -21.841 -0.118 -21.841 -0.118 -21.841 -0.107 -21.809 -0.099 -21.799 -0.100 -21.782 -0.104 -21.692 -0.135 13.573 0.086 3.571 0.031 44.489 42.393
4.000 -21.837 -0.117 -21.837 -0.116 -21.837 -0.106 -21.807 -0.098 -21.797 -0.099 -21.780 -0.103 -21.692 -0.133 13.516 0.089 3.588 0.033 44.486 42.404
4.400 -21.832 -0.115 -21.832 -0.115 -21.833 -0.105 -21.804 -0.097 -21.795 -0.098 -21.778 -0.101 -21.692 -0.131 13.470 0.092 3.599 0.034 44.483 42.416
4.800 -21.826 -0.113 -21.826 -0.113 -21.828 -0.103 -21.801 -0.095 -21.792 -0.096 -21.775 -0.099 -21.691 -0.129 13.412 0.095 3.615 0.036 44.479 42.424
5.200 -21.820 -0.111 -21.820 -0.111 -21.823 -0.101 -21.797 -0.093 -21.788 -0.094 -21.772 -0.097 -21.689 -0.126 13.361 0.098 3.627 0.037 44.475 42.433
5.600 -21.814 -0.108 -21.814 -0.108 -21.817 -0.099 -21.793 -0.091 -21.784 -0.092 -21.769 -0.095 -21.688 -0.124 13.318 0.101 3.636 0.039 44.472 42.442
6.000 -21.807 -0.106 -21.807 -0.105 -21.810 -0.096 -21.788 -0.089 -21.780 -0.090 -21.765 -0.093 -21.685 -0.121 13.260 0.103 3.650 0.040 44.467 42.447
6.400 -21.799 -0.103 -21.800 -0.103 -21.804 -0.093 -21.783 -0.086 -21.775 -0.087 -21.761 -0.090 -21.683 -0.118 13.218 0.106 3.657 0.042 44.464 42.454
6.800 -21.792 -0.100 -21.792 -0.099 -21.797 -0.090 -21.777 -0.084 -21.770 -0.084 -21.756 -0.087 -21.680 -0.114 13.160 0.108 3.670 0.043 44.459 42.458
7.200 -21.783 -0.096 -21.784 -0.096 -21.789 -0.087 -21.772 -0.081 -21.764 -0.082 -21.751 -0.084 -21.676 -0.111 13.110 0.111 3.679 0.045 44.455 42.461
7.600 -21.775 -0.093 -21.775 -0.092 -21.781 -0.084 -21.765 -0.078 -21.759 -0.079 -21.745 -0.081 -21.672 -0.108 13.061 0.113 3.687 0.046 44.450 42.464
8.000 -21.766 -0.089 -21.766 -0.089 -21.773 -0.080 -21.759 -0.075 -21.752 -0.075 -21.739 -0.078 -21.668 -0.104 13.020 0.115 3.692 0.047 44.446 42.468
8.400 -21.756 -0.085 -21.757 -0.085 -21.764 -0.077 -21.752 -0.071 -21.746 -0.072 -21.733 -0.075 -21.664 -0.101 12.963 0.117 3.703 0.049 44.441 42.467
8.800 -21.747 -0.081 -21.747 -0.080 -21.755 -0.073 -21.745 -0.068 -21.739 -0.069 -21.727 -0.072 -21.659 -0.097 12.914 0.119 3.709 0.050 44.436 42.468
9.200 -21.737 -0.076 -21.737 -0.076 -21.746 -0.069 -21.737 -0.065 -21.731 -0.066 -21.720 -0.068 -21.654 -0.093 12.866 0.122 3.716 0.051 44.431 42.468
9.600 -21.726 -0.072 -21.727 -0.072 -21.736 -0.065 -21.729 -0.062 -21.724 -0.063 -21.712 -0.065 -21.649 -0.090 12.818 0.124 3.721 0.053 44.426 42.468
10.000 -21.716 -0.068 -21.716 -0.067 -21.726 -0.061 -21.721 -0.059 -21.716 -0.060 -21.705 -0.062 -21.643 -0.086 12.770 0.126 3.727 0.054 44.420 42.466
10.400 -21.704 -0.063 -21.705 -0.063 -21.716 -0.057 -21.713 -0.056 -21.708 -0.056 -21.697 -0.059 -21.637 -0.083 12.722 0.128 3.731 0.056 44.415 42.465
10.800 -21.693 -0.059 -21.693 -0.058 -21.705 -0.053 -21.704 -0.053 -21.699 -0.054 -21.689 -0.056 -21.631 -0.079 12.675 0.131 3.736 0.057 44.409 42.463
11.200 -21.681 -0.055 -21.682 -0.054 -21.694 -0.049 -21.695 -0.050 -21.690 -0.051 -21.681 -0.053 -21.625 -0.076 12.627 0.133 3.740 0.059 44.404 42.462
11.600 -21.669 -0.051 -21.670 -0.050 -21.683 -0.046 -21.685 -0.047 -21.681 -0.048 -21.672 -0.051 -21.619 -0.074 12.580 0.136 3.744 0.061 44.398 42.461
12.000 -21.657 -0.047 -21.657 -0.047 -21.671 -0.043 -21.676 -0.045 -21.672 -0.046 -21.664 -0.049 -21.613 -0.071 12.532 0.140 3.747 0.064 44.392 42.461
12.400 -21.644 -0.045 -21.645 -0.044 -21.659 -0.041 -21.666 -0.043 -21.662 -0.045 -21.654 -0.047 -21.606 -0.069 12.483 0.144 3.751 0.066 44.386 42.463
12.800 -21.632 -0.043 -21.632 -0.043 -21.647 -0.039 -21.655 -0.042 -21.652 -0.044 -21.645 -0.046 -21.600 -0.068 12.433 0.149 3.755 0.069 44.380 42.468
13.200 -21.618 -0.042 -21.619 -0.042 -21.634 -0.039 -21.645 -0.042 -21.642 -0.043 -21.636 -0.046 -21.594 -0.067 12.380 0.155 3.760 0.073 44.374 42.476
13.600 -21.605 -0.043 -21.606 -0.043 -21.622 -0.039 -21.634 -0.042 -21.632 -0.043 -21.626 -0.046 -21.588 -0.066 12.323 0.163 3.767 0.077 44.368 42.489
14.000 -21.592 -0.044 -21.592 -0.044 -21.609 -0.040 -21.623 -0.043 -21.621 -0.044 -21.617 -0.046 -21.582 -0.066 12.262 0.171 3.776 0.082 44.361 42.503
14.400 -21.578 -0.046 -21.579 -0.046 -21.596 -0.042 -21.612 -0.044 -21.611 -0.045 -21.607 -0.048 -21.576 -0.067 12.196 0.179 3.787 0.086 44.354 42.519
14.800 -21.565 -0.049 -21.565 -0.049 -21.583 -0.044 -21.601 -0.046 -21.601 -0.047 -21.598 -0.049 -21.570 -0.068 12.127 0.188 3.801 0.092 44.348 42.534
15.200 -21.551 -0.052 -21.552 -0.052 -21.570 -0.047 -21.591 -0.048 -21.590 -0.049 -21.589 -0.050 -21.565 -0.069 12.055 0.197 3.816 0.097 44.341 42.549
15.600 -21.537 -0.056 -21.538 -0.055 -21.557 -0.049 -21.580 -0.050 -21.581 -0.050 -21.580 -0.052 -21.560 -0.070 11.980 0.206 3.834 0.103 44.334 42.562
16.000 -21.524 -0.059 -21.524 -0.059 -21.545 -0.052 -21.570 -0.052 -21.571 -0.052 -21.571 -0.054 -21.555 -0.072 11.903 0.214 3.853 0.108 44.327 42.574
16.400 -21.510 -0.063 -21.511 -0.062 -21.532 -0.056 -21.560 -0.053 -21.561 -0.054 -21.562 -0.055 -21.550 -0.073 11.824 0.222 3.874 0.114 44.320 42.584
16.800 -21.497 -0.066 -21.497 -0.066 -21.519 -0.059 -21.550 -0.055 -21.552 -0.056 -21.554 -0.057 -21.546 -0.074 11.744 0.229 3.897 0.120 44.314 42.592
17.200 -21.483 -0.070 -21.484 -0.070 -21.507 -0.062 -21.541 -0.057 -21.543 -0.057 -21.546 -0.058 -21.542 -0.076 11.664 0.236 3.921 0.125 44.307 42.598
17.600 -21.470 -0.073 -21.471 -0.073 -21.495 -0.064 -21.532 -0.058 -21.535 -0.059 -21.539 -0.060 -21.538 -0.077 11.582 0.242 3.946 0.130 44.300 42.603
18.000 -21.457 -0.077 -21.457 -0.077 -21.483 -0.067 -21.523 -0.060 -21.527 -0.060 -21.532 -0.061 -21.534 -0.078 11.500 0.248 3.973 0.135 44.294 42.605
18.400 -21.444 -0.080 -21.444 -0.080 -21.471 -0.070 -21.514 -0.061 -21.519 -0.061 -21.525 -0.062 -21.530 -0.079 11.418 0.252 4.002 0.140 44.288 42.606
18.800 -21.431 -0.084 -21.431 -0.083 -21.459 -0.073 -21.506 -0.062 -21.511 -0.062 -21.518 -0.063 -21.527 -0.080 11.335 0.256 4.031 0.145 44.281 42.606
19.200 -21.418 -0.087 -21.418 -0.086 -21.448 -0.075 -21.498 -0.064 -21.504 -0.063 -21.512 -0.064 -21.523 -0.081 11.253 0.259 4.062 0.150 44.275 42.604
19.600 -21.405 -0.090 -21.406 -0.090 -21.436 -0.078 -21.490 -0.065 -21.497 -0.064 -21.505 -0.065 -21.520 -0.082 11.171 0.262 4.094 0.154 44.269 42.600
20.000 -21.392 -0.093 -21.393 -0.093 -21.425 -0.080 -21.483 -0.066 -21.490 -0.065 -21.499 -0.065 -21.517 -0.083 11.090 0.264 4.126 0.158 44.264 42.596
20.400 -21.379 -0.096 -21.380 -0.096 -21.414 -0.083 -21.475 -0.067 -21.483 -0.066 -21.493 -0.066 -21.514 -0.084 11.011 0.265 4.158 0.162 44.258 42.591
20.800 -21.367 -0.099 -21.368 -0.099 -21.402 -0.085 -21.468 -0.067 -21.476 -0.067 -21.487 -0.067 -21.511 -0.085 10.933 0.266 4.190 0.166 44.252 42.585
21.200 -21.354 -0.102 -21.355 -0.101 -21.391 -0.088 -21.461 -0.068 -21.469 -0.068 -21.481 -0.068 -21.508 -0.086 10.857 0.267 4.222 0.169 44.247 42.579
21.600 -21.341 -0.104 -21.342 -0.104 -21.380 -0.090 -21.453 -0.069 -21.462 -0.068 -21.475 -0.068 -21.504 -0.087 10.784 0.268 4.253 0.173 44.241 42.572
22.000 -21.329 -0.107 -21.330 -0.107 -21.369 -0.092 -21.445 -0.071 -21.455 -0.070 -21.469 -0.069 -21.501 -0.088 10.714 0.269 4.282 0.177 44.236 42.564
22.400 -21.316 -0.109 -21.317 -0.109 -21.357 -0.094 -21.438 -0.072 -21.448 -0.071 -21.463 -0.071 -21.497 -0.089 10.646 0.270 4.311 0.180 44.231 42.557
22.800 -21.303 -0.112 -21.304 -0.111 -21.346 -0.096 -21.429 -0.073 -21.440 -0.072 -21.456 -0.072 -21.494 -0.091 10.582 0.270 4.337 0.184 44.225 42.549
23.200 -21.290 -0.114 -21.291 -0.114 -21.334 -0.098 -21.421 -0.075 -21.433 -0.074 -21.449 -0.074 -21.490 -0.093 10.521 0.271 4.361 0.187 44.220 42.540
23.600 -21.277 -0.116 -21.278 -0.116 -21.322 -0.100 -21.412 -0.077 -21.425 -0.076 -21.442 -0.076 -21.485 -0.095 10.463 0.271 4.384 0.191 44.215 42.532
24.000 -21.264 -0.118 -21.265 -0.118 -21.310 -0.103 -21.404 -0.079 -21.416 -0.078 -21.434 -0.078 -21.481 -0.097 10.408 0.272 4.404 0.194 44.210 42.523
24.400 -21.250 -0.120 -21.251 -0.120 -21.298 -0.105 -21.394 -0.081 -21.407 -0.080 -21.426 -0.080 -21.476 -0.099 10.356 0.272 4.423 0.197 44.205 42.513
24.800 -21.237 -0.122 -21.238 -0.122 -21.286 -0.106 -21.385 -0.084 -21.398 -0.083 -21.418 -0.083 -21.471 -0.102 10.306 0.273 4.439 0.200 44.200 42.504
25.200 -21.223 -0.124 -21.224 -0.124 -21.273 -0.108 -21.375 -0.086 -21.389 -0.085 -21.410 -0.085 -21.465 -0.105 10.268 0.274 4.447 0.203 44.195 42.497
25.600 -21.209 -0.126 -21.211 -0.125 -21.261 -0.110 -21.365 -0.089 -21.380 -0.088 -21.401 -0.088 -21.460 -0.107 10.211 0.274 4.469 0.207 44.190 42.485
26.000 -21.195 -0.127 -21.197 -0.127 -21.248 -0.112 -21.355 -0.091 -21.370 -0.090 -21.392 -0.090 -21.454 -0.110 10.176 0.275 4.475 0.209 44.185 42.477
26.400 -21.181 -0.129 -21.183 -0.128 -21.235 -0.114 -21.345 -0.094 -21.360 -0.093 -21.383 -0.093 -21.448 -0.113 10.123 0.275 4.493 0.213 44.179 42.466
26.800 -21.167 -0.130 -21.169 -0.129 -21.222 -0.115 -21.334 -0.096 -21.350 -0.095 -21.374 -0.096 -21.441 -0.115 10.082 0.275 4.503 0.215 44.174 42.457
27.200 -21.153 -0.131 -21.154 -0.131 -21.208 -0.116 -21.324 -0.098 -21.340 -0.097 -21.364 -0.098 -21.435 -0.118 10.041 0.275 4.513 0.218 44.169 42.448
27.600 -21.139 -0.132 -21.140 -0.132 -21.195 -0.118 -21.313 -0.100 -21.330 -0.099 -21.355 -0.100 -21.428 -0.120 10.001 0.276 4.521 0.221 44.164 42.438
28.000 -21.124 -0.133 -21.126 -0.132 -21.182 -0.119 -21.302 -0.102 -21.320 -0.101 -21.345 -0.102 -21.421 -0.123 9.962 0.276 4.529 0.224 44.158 42.429
28.400 -21.110 -0.133 -21.111 -0.133 -21.168 -0.119 -21.291 -0.103 -21.309 -0.103 -21.335 -0.104 -21.414 -0.125 9.925 0.276 4.536 0.226 44.153 42.420
28.800 -21.096 -0.134 -21.097 -0.133 -21.155 -0.120 -21.280 -0.105 -21.298 -0.105 -21.325 -0.106 -21.407 -0.127 9.888 0.277 4.542 0.229 44.148 42.411
29.200 -21.081 -0.134 -21.083 -0.134 -21.141 -0.121 -21.269 -0.106 -21.288 -0.106 -21.315 -0.108 -21.399 -0.129 9.852 0.277 4.548 0.231 44.143 42.402
29.600 -21.067 -0.134 -21.068 -0.134 -21.128 -0.121 -21.258 -0.107 -21.277 -0.107 -21.305 -0.109 -21.392 -0.131 9.817 0.277 4.553 0.233 44.137 42.394
30.000 -21.052 -0.134 -21.054 -0.134 -21.114 -0.121 -21.247 -0.108 -21.266 -0.108 -21.295 -0.110 -21.384 -0.132 9.783 0.277 4.557 0.235 44.132 42.385
30.400 -21.038 -0.134 -21.039 -0.134 -21.101 -0.121 -21.235 -0.109 -21.255 -0.109 -21.285 -0.111 -21.377 -0.133 9.749 0.277 4.561 0.238 44.127 42.376
30.800 -21.023 -0.134 -21.025 -0.133 -21.087 -0.121 -21.224 -0.109 -21.244 -0.110 -21.275 -0.112 -21.369 -0.134 9.716 0.277 4.564 0.240 44.122 42.368
31.200 -21.009 -0.133 -21.010 -0.133 -21.073 -0.121 -21.213 -0.110 -21.234 -0.110 -21.265 -0.112 -21.361 -0.135 9.684 0.277 4.567 0.241 44.116 42.360
31.600 -20.994 -0.132 -20.996 -0.132 -21.060 -0.120 -21.201 -0.110 -21.223 -0.110 -21.254 -0.113 -21.353 -0.136 9.653 0.277 4.569 0.243 44.111 42.352
32.000 -20.980 -0.131 -20.981 -0.131 -21.046 -0.120 -21.190 -0.110 -21.212 -0.110 -21.244 -0.113 -21.345 -0.136 9.622 0.277 4.571 0.245 44.106 42.343
32.400 -20.965 -0.130 -20.967 -0.130 -21.033 -0.119 -21.179 -0.109 -21.201 -0.110 -21.234 -0.113 -21.337 -0.136 9.592 0.276 4.573 0.246 44.101 42.335
32.800 -20.951 -0.129 -20.953 -0.129 -21.019 -0.118 -21.168 -0.109 -21.190 -0.110 -21.223 -0.112 -21.328 -0.136 9.563 0.276 4.574 0.247 44.096 42.327
33.200 -20.937 -0.128 -20.938 -0.127 -21.006 -0.116 -21.156 -0.108 -21.179 -0.109 -21.213 -0.112 -21.320 -0.136 9.534 0.276 4.574 0.249 44.091 42.319
33.600 -20.922 -0.126 -20.924 -0.126 -20.992 -0.115 -21.145 -0.107 -21.168 -0.108 -21.202 -0.111 -21.311 -0.135 9.506 0.275 4.575 0.250 44.085 42.312
34.000 -20.908 -0.124 -20.910 -0.124 -20.979 -0.113 -21.134 -0.106 -21.157 -0.107 -21.192 -0.110 -21.303 -0.135 9.478 0.274 4.575 0.251 44.080 42.304
34.400 -20.894 -0.123 -20.895 -0.122 -20.965 -0.112 -21.122 -0.105 -21.146 -0.106 -21.182 -0.109 -21.294 -0.134 9.451 0.274 4.574 0.252 44.075 42.296
34.800 -20.880 -0.120 -20.881 -0.120 -20.952 -0.110 -21.111 -0.104 -21.135 -0.105 -21.171 -0.108 -21.285 -0.132 9.425 0.273 4.573 0.252 44.070 42.288
