"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-1.400 -21.003 -0.089 -20.955 -0.081 -20.818 -0.085 -20.788 -0.091 14.750 0.209 2.147 0.037 44.192 42.549
-1.000 -21.001 -0.089 -20.954 -0.080 -20.820 -0.084 -20.790 -0.090 14.664 0.213 2.163 0.038 44.188 42.555
-0.600 -21.000 -0.088 -20.953 -0.080 -20.822 -0.083 -20.792 -0.089 14.576 0.217 2.179 0.040 44.184 42.560
-0.200 -20.998 -0.088 -20.952 -0.079 -20.823 -0.082 -20.794 -0.088 14.485 0.221 2.196 0.041 44.180 42.564
0.200 -20.997 -0.087 -20.952 -0.078 -20.825 -0.080 -20.797 -0.086 14.394 0.225 2.214 0.043 44.176 42.567
0.600 -20.995 -0.086 -20.951 -0.077 -20.827 -0.079 -20.799 -0.085 14.301 0.229 2.232 0.044 44.172 42.571
1.000 -20.994 -0.085 -20.950 -0.076 -20.829 -0.077 -20.802 -0.083 14.209 0.232 2.250 0.046 44.168 42.573
1.400 -20.993 -0.084 -20.950 -0.075 -20.832 -0.076 -20.805 -0.082 14.117 0.236 2.270 0.047 44.164 42.575
1.800 -20.992 -0.083 -20.950 -0.073 -20.834 -0.074 -20.808 -0.081 14.025 0.238 2.289 0.049 44.160 42.576
2.200 -20.992 -0.081 -20.951 -0.072 -20.837 -0.073 -20.812 -0.080 13.936 0.241 2.309 0.050 44.156 42.576
2.600 -20.991 -0.079 -20.951 -0.070 -20.841 -0.073 -20.816 -0.079 13.851 0.243 2.329 0.052 44.153 42.575
3.000 -20.992 -0.077 -20.953 -0.068 -20.845 -0.072 -20.820 -0.078 13.770 0.244 2.349 0.053 44.150 42.573
3.400 -20.992 -0.075 -20.954 -0.067 -20.848 -0.071 -20.824 -0.078 13.694 0.245 2.368 0.054 44.148 42.569
3.800 -20.993 -0.073 -20.956 -0.065 -20.852 -0.071 -20.829 -0.078 13.623 0.245 2.387 0.055 44.146 42.566
4.200 -20.993 -0.070 -20.957 -0.063 -20.856 -0.071 -20.833 -0.078 13.557 0.246 2.405 0.056 44.144 42.562
4.600 -20.994 -0.067 -20.959 -0.060 -20.860 -0.070 -20.837 -0.078 13.498 0.247 2.421 0.058 44.142 42.558
5.000 -20.995 -0.064 -20.961 -0.058 -20.864 -0.070 -20.841 -0.077 13.446 0.248 2.436 0.059 44.140 42.555
5.400 -20.996 -0.061 -20.963 -0.055 -20.867 -0.070 -20.845 -0.077 13.398 0.249 2.449 0.060 44.139 42.552
5.800 -20.996 -0.057 -20.964 -0.052 -20.870 -0.069 -20.848 -0.077 13.357 0.251 2.461 0.062 44.138 42.549
6.200 -20.996 -0.053 -20.965 -0.049 -20.873 -0.069 -20.850 -0.077 13.322 0.253 2.471 0.063 44.137 42.546
6.600 -20.996 -0.049 -20.966 -0.046 -20.875 -0.068 -20.853 -0.076 13.293 0.255 2.480 0.064 44.136 42.543
7.000 -20.996 -0.045 -20.966 -0.043 -20.876 -0.068 -20.854 -0.076 13.270 0.257 2.486 0.066 44.135 42.541
7.400 -20.995 -0.041 -20.966 -0.040 -20.876 -0.067 -20.855 -0.076 13.253 0.261 2.490 0.067 44.134 42.540
7.800 -20.993 -0.037 -20.965 -0.037 -20.876 -0.067 -20.855 -0.076 13.239 0.265 2.492 0.069 44.133 42.540
8.200 -20.990 -0.034 -20.963 -0.035 -20.875 -0.066 -20.854 -0.075 13.221 0.270 2.494 0.071 44.132 42.539
8.600 -20.985 -0.031 -20.959 -0.033 -20.873 -0.066 -20.852 -0.075 13.197 0.273 2.496 0.072 44.129 42.537
9.000 -20.980 -0.031 -20.954 -0.032 -20.869 -0.065 -20.849 -0.075 13.166 0.274 2.498 0.073 44.126 42.534
9.400 -20.972 -0.032 -20.948 -0.033 -20.865 -0.065 -20.845 -0.074 13.086 0.270 2.512 0.073 44.120 42.523
9.800 -20.964 -0.036 -20.940 -0.035 -20.859 -0.065 -20.840 -0.074 13.030 0.267 2.518 0.072 44.115 42.518
10.200 -20.954 -0.040 -20.930 -0.039 -20.853 -0.066 -20.834 -0.075 12.898 0.258 2.544 0.071 44.106 42.498
10.600 -20.942 -0.045 -20.920 -0.043 -20.845 -0.067 -20.827 -0.075 12.795 0.252 2.561 0.071 44.098 42.486
11.000 -20.930 -0.050 -20.908 -0.047 -20.837 -0.068 -20.820 -0.076 12.691 0.248 2.578 0.070 44.089 42.476
11.400 -20.916 -0.056 -20.896 -0.051 -20.829 -0.069 -20.812 -0.077 12.588 0.245 2.594 0.071 44.080 42.466
11.800 -20.902 -0.061 -20.883 -0.055 -20.819 -0.071 -20.803 -0.079 12.487 0.244 2.608 0.071 44.071 42.458
12.200 -20.888 -0.066 -20.869 -0.060 -20.809 -0.072 -20.794 -0.080 12.389 0.243 2.622 0.072 44.062 42.450
12.600 -20.872 -0.070 -20.855 -0.064 -20.798 -0.074 -20.784 -0.082 12.295 0.242 2.635 0.073 44.053 42.441
13.000 -20.856 -0.075 -20.840 -0.068 -20.787 -0.076 -20.774 -0.083 12.206 0.240 2.645 0.073 44.044 42.432
13.400 -20.840 -0.079 -20.825 -0.071 -20.776 -0.078 -20.763 -0.085 12.120 0.239 2.655 0.074 44.035 42.421
13.800 -20.824 -0.083 -20.810 -0.075 -20.763 -0.081 -20.752 -0.087 12.038 0.238 2.663 0.075 44.026 42.411
14.200 -20.806 -0.087 -20.794 -0.078 -20.751 -0.083 -20.740 -0.089 11.958 0.238 2.671 0.075 44.017 42.400
14.600 -20.789 -0.090 -20.777 -0.082 -20.738 -0.085 -20.727 -0.092 11.881 0.237 2.677 0.076 44.007 42.389
15.000 -20.771 -0.093 -20.760 -0.085 -20.724 -0.088 -20.714 -0.094 11.805 0.237 2.682 0.077 43.998 42.378
15.400 -20.752 -0.096 -20.743 -0.088 -20.709 -0.091 -20.700 -0.097 11.732 0.237 2.686 0.078 43.988 42.367
15.800 -20.733 -0.099 -20.725 -0.090 -20.695 -0.093 -20.686 -0.100 11.660 0.238 2.689 0.079 43.979 42.356
16.200 -20.713 -0.101 -20.706 -0.093 -20.679 -0.096 -20.672 -0.103 11.590 0.238 2.691 0.080 43.969 42.345
16.600 -20.692 -0.104 -20.687 -0.095 -20.663 -0.099 -20.656 -0.105 11.520 0.239 2.692 0.081 43.959 42.333
17.000 -20.671 -0.106 -20.667 -0.098 -20.646 -0.102 -20.640 -0.108 11.451 0.239 2.693 0.083 43.949 42.321
17.400 -20.649 -0.108 -20.646 -0.100 -20.629 -0.105 -20.624 -0.111 11.383 0.240 2.693 0.084 43.938 42.309
17.800 -20.627 -0.110 -20.625 -0.102 -20.612 -0.108 -20.607 -0.114 11.315 0.241 2.692 0.085 43.928 42.296
18.200 -20.604 -0.112 -20.604 -0.104 -20.593 -0.111 -20.589 -0.117 11.248 0.242 2.691 0.086 43.917 42.284
18.600 -20.581 -0.114 -20.581 -0.107 -20.574 -0.114 -20.571 -0.120 11.181 0.243 2.689 0.088 43.906 42.271
19.000 -20.557 -0.116 -20.558 -0.109 -20.555 -0.117 -20.552 -0.123 11.115 0.243 2.686 0.089 43.895 42.258
19.400 -20.532 -0.117 -20.535 -0.111 -20.534 -0.119 -20.533 -0.126 11.049 0.244 2.683 0.090 43.883 42.244
19.800 -20.506 -0.119 -20.511 -0.113 -20.514 -0.122 -20.513 -0.129 10.984 0.245 2.679 0.091 43.872 42.230
20.200 -20.480 -0.121 -20.486 -0.115 -20.492 -0.124 -20.492 -0.131 10.919 0.246 2.674 0.092 43.860 42.216
20.600 -20.454 -0.123 -20.461 -0.117 -20.470 -0.127 -20.471 -0.134 10.855 0.247 2.669 0.094 43.848 42.202
21.000 -20.427 -0.124 -20.435 -0.119 -20.448 -0.129 -20.449 -0.136 10.791 0.247 2.663 0.095 43.836 42.187
21.400 -20.399 -0.126 -20.408 -0.120 -20.425 -0.131 -20.427 -0.138 10.728 0.248 2.656 0.096 43.824 42.173
21.800 -20.371 -0.127 -20.381 -0.122 -20.401 -0.133 -20.404 -0.140 10.666 0.249 2.649 0.097 43.811 42.158
22.200 -20.342 -0.128 -20.353 -0.123 -20.377 -0.135 -20.381 -0.142 10.605 0.250 2.641 0.098 43.798 42.142
22.600 -20.313 -0.129 -20.325 -0.125 -20.353 -0.137 -20.357 -0.143 10.544 0.251 2.632 0.099 43.786 42.127
23.000 -20.283 -0.130 -20.297 -0.126 -20.328 -0.138 -20.333 -0.145 10.485 0.251 2.623 0.100 43.773 42.111
23.400 -20.253 -0.130 -20.268 -0.126 -20.302 -0.139 -20.308 -0.146 10.426 0.252 2.613 0.101 43.760 42.096
23.800 -20.222 -0.130 -20.238 -0.126 -20.276 -0.140 -20.283 -0.147 10.368 0.253 2.602 0.102 43.746 42.080
24.200 -20.191 -0.130 -20.209 -0.126 -20.250 -0.140 -20.257 -0.147 10.311 0.254 2.591 0.103 43.733 42.064
24.600 -20.160 -0.129 -20.178 -0.126 -20.223 -0.140 -20.231 -0.147 10.255 0.256 2.580 0.105 43.720 42.047
25.000 -20.128 -0.128 -20.148 -0.125 -20.196 -0.140 -20.205 -0.147 10.199 0.257 2.568 0.106 43.706 42.031
25.400 -20.096 -0.127 -20.117 -0.124 -20.168 -0.139 -20.178 -0.146 10.144 0.258 2.555 0.107 43.693 42.014
25.800 -20.064 -0.125 -20.085 -0.122 -20.141 -0.138 -20.151 -0.145 10.090 0.259 2.543 0.108 43.679 41.997
26.200 -20.031 -0.123 -20.054 -0.120 -20.112 -0.136 -20.124 -0.143 10.036 0.260 2.530 0.109 43.665 41.981
26.600 -19.998 -0.120 -20.022 -0.118 -20.084 -0.134 -20.097 -0.141 9.982 0.261 2.517 0.110 43.651 41.964
27.000 -19.965 -0.118 -19.990 -0.115 -20.056 -0.131 -20.069 -0.138 9.929 0.263 2.504 0.111 43.638 41.947
27.400 -19.932 -0.115 -19.958 -0.112 -20.027 -0.128 -20.041 -0.135 9.877 0.264 2.490 0.112 43.624 41.929
27.800 -19.898 -0.111 -19.926 -0.108 -19.998 -0.124 -20.013 -0.132 9.825 0.265 2.477 0.113 43.610 41.912
28.200 -19.865 -0.107 -19.893 -0.104 -19.969 -0.120 -19.985 -0.128 9.775 0.267 2.462 0.114 43.596 41.895
28.600 -19.831 -0.103 -19.861 -0.099 -19.940 -0.116 -19.957 -0.124 9.726 0.269 2.448 0.116 43.582 41.878
29.000 -19.798 -0.098 -19.829 -0.094 -19.911 -0.111 -19.929 -0.119 9.679 0.271 2.433 0.117 43.568 41.862
29.400 -19.765 -0.093 -19.796 -0.088 -19.882 -0.106 -19.900 -0.114 9.634 0.273 2.418 0.118 43.555 41.845
29.800 -19.732 -0.088 -19.764 -0.083 -19.853 -0.100 -19.872 -0.109 9.590 0.276 2.402 0.120 43.541 41.828
30.200 -19.699 -0.083 -19.732 -0.077 -19.824 -0.095 -19.844 -0.104 9.550 0.279 2.385 0.122 43.528 41.812
30.600 -19.666 -0.078 -19.701 -0.071 -19.796 -0.090 -19.815 -0.100 9.513 0.283 2.367 0.124 43.514 41.796
31.000 -19.634 -0.074 -19.669 -0.066 -19.767 -0.086 -19.787 -0.096 9.478 0.286 2.349 0.125 43.501 41.780
31.400 -19.602 -0.071 -19.639 -0.063 -19.738 -0.083 -19.759 -0.094 9.448 0.289 2.329 0.126 43.488 41.764
31.800 -19.571 -0.071 -19.608 -0.062 -19.709 -0.082 -19.731 -0.093 9.421 0.289 2.308 0.126 43.476 41.749
32.200 -19.541 -0.073 -19.578 -0.064 -19.681 -0.084 -19.703 -0.095 9.399 0.287 2.287 0.124 43.464 41.735
32.600 -19.511 -0.079 -19.549 -0.069 -19.652 -0.088 -19.674 -0.098 9.383 0.284 2.263 0.121 43.452 41.723
33.000 -19.482 -0.086 -19.520 -0.077 -19.624 -0.094 -19.646 -0.104 9.372 0.279 2.239 0.118 43.440 41.712
33.400 -19.453 -0.096 -19.491 -0.087 -19.595 -0.103 -19.618 -0.112 9.365 0.275 2.213 0.115 43.429 41.702
33.800 -19.425 -0.108 -19.463 -0.099 -19.567 -0.113 -19.590 -0.122 9.363 0.271 2.186 0.111 43.418 41.691
