"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-13.400 -20.125 -0.096 -20.121 -0.088 -20.049 -0.071 -20.020 -0.078 11.929 0.049 1.959 0.011 43.743 41.496
-13.000 -20.173 -0.094 -20.169 -0.086 -20.097 -0.068 -20.067 -0.075 11.940 0.050 2.001 0.011 43.763 41.528
-12.600 -20.220 -0.092 -20.217 -0.085 -20.143 -0.066 -20.113 -0.073 11.966 0.052 2.038 0.012 43.783 41.566
-12.200 -20.265 -0.091 -20.263 -0.084 -20.187 -0.066 -20.156 -0.071 12.008 0.055 2.071 0.013 43.803 41.612
-11.800 -20.310 -0.090 -20.307 -0.083 -20.229 -0.066 -20.197 -0.071 12.067 0.060 2.098 0.014 43.823 41.670
-11.400 -20.353 -0.089 -20.351 -0.082 -20.269 -0.066 -20.236 -0.071 12.139 0.068 2.122 0.015 43.843 41.739
-11.000 -20.395 -0.088 -20.392 -0.081 -20.307 -0.067 -20.274 -0.071 12.222 0.077 2.141 0.018 43.863 41.816
-10.600 -20.436 -0.086 -20.433 -0.080 -20.343 -0.068 -20.309 -0.072 12.312 0.089 2.158 0.020 43.882 41.896
-10.200 -20.474 -0.084 -20.471 -0.079 -20.377 -0.068 -20.342 -0.072 12.407 0.102 2.172 0.023 43.901 41.976
-9.800 -20.511 -0.081 -20.508 -0.077 -20.409 -0.068 -20.374 -0.072 12.501 0.117 2.185 0.027 43.920 42.053
-9.400 -20.546 -0.078 -20.543 -0.074 -20.440 -0.068 -20.404 -0.072 12.591 0.134 2.198 0.030 43.937 42.125
-9.000 -20.579 -0.074 -20.575 -0.071 -20.469 -0.067 -20.433 -0.072 12.673 0.150 2.211 0.034 43.953 42.189
-8.600 -20.609 -0.070 -20.606 -0.067 -20.497 -0.067 -20.460 -0.072 12.742 0.167 2.225 0.038 43.968 42.246
-8.200 -20.638 -0.065 -20.635 -0.063 -20.523 -0.067 -20.485 -0.072 12.794 0.183 2.241 0.042 43.982 42.295
-7.800 -20.664 -0.060 -20.661 -0.058 -20.547 -0.066 -20.509 -0.072 12.828 0.199 2.259 0.046 43.994 42.337
-7.400 -20.687 -0.055 -20.685 -0.053 -20.569 -0.066 -20.532 -0.073 12.844 0.215 2.280 0.050 44.004 42.375
-7.000 -20.708 -0.050 -20.706 -0.048 -20.590 -0.066 -20.553 -0.073 12.841 0.232 2.303 0.055 44.012 42.409
-6.600 -20.726 -0.047 -20.725 -0.043 -20.608 -0.066 -20.572 -0.073 12.819 0.247 2.329 0.060 44.018 42.437
-6.200 -20.742 -0.045 -20.741 -0.039 -20.625 -0.066 -20.589 -0.073 12.778 0.258 2.356 0.064 44.023 42.456
-5.800 -20.754 -0.044 -20.754 -0.035 -20.640 -0.065 -20.606 -0.073 12.716 0.259 2.387 0.066 44.026 42.457
-5.400 -20.763 -0.045 -20.763 -0.033 -20.654 -0.065 -20.620 -0.072 12.627 0.243 2.422 0.063 44.027 42.428
-5.000 -20.769 -0.046 -20.770 -0.033 -20.666 -0.064 -20.634 -0.072 12.503 0.205 2.464 0.055 44.024 42.351
-4.600 -20.773 -0.048 -20.774 -0.033 -20.677 -0.063 -20.647 -0.070 12.341 0.148 2.515 0.042 44.019 42.206
-4.200 -20.774 -0.050 -20.775 -0.034 -20.687 -0.061 -20.660 -0.069 12.147 0.087 2.575 0.026 44.012 41.965
-3.800 -20.774 -0.051 -20.774 -0.035 -20.698 -0.060 -20.672 -0.067 11.927 0.026 2.645 0.008 44.004 41.439
-3.400 -20.772 -0.051 -20.773 -0.035 -20.708 -0.059 -20.685 -0.065 11.691 0.030 2.723 0.010 43.994 41.487
-3.000 -20.769 -0.050 -20.771 -0.034 -20.718 -0.057 -20.697 -0.064 11.448 0.083 2.809 0.029 43.985 41.905
-2.600 -20.767 -0.049 -20.769 -0.032 -20.729 -0.056 -20.711 -0.063 11.206 0.131 2.900 0.050 43.975 42.082
-2.200 -20.765 -0.048 -20.768 -0.030 -20.740 -0.054 -20.724 -0.061 10.975 0.171 2.994 0.070 43.967 42.179
-1.800 -20.763 -0.046 -20.768 -0.029 -20.752 -0.053 -20.738 -0.060 10.764 0.200 3.088 0.087 43.960 42.228
-1.400 -20.763 -0.045 -20.770 -0.030 -20.764 -0.051 -20.752 -0.058 10.580 0.210 3.178 0.097 43.955 42.238
-1.000 -20.763 -0.044 -20.773 -0.032 -20.777 -0.049 -20.767 -0.056 10.420 0.205 3.264 0.100 43.952 42.222
-0.600 -20.764 -0.044 -20.778 -0.035 -20.790 -0.048 -20.781 -0.055 10.275 0.193 3.347 0.099 43.949 42.194
-0.200 -20.765 -0.045 -20.783 -0.039 -20.803 -0.048 -20.795 -0.055 10.141 0.180 3.430 0.096 43.948 42.159
0.200 -20.766 -0.046 -20.788 -0.043 -20.815 -0.049 -20.809 -0.055 10.011 0.167 3.513 0.093 43.946 42.123
0.600 -20.767 -0.048 -20.793 -0.046 -20.827 -0.050 -20.823 -0.057 9.881 0.155 3.599 0.091 43.944 42.088
1.000 -20.767 -0.051 -20.797 -0.050 -20.838 -0.052 -20.836 -0.059 9.752 0.146 3.687 0.090 43.943 42.056
1.400 -20.766 -0.054 -20.800 -0.053 -20.849 -0.054 -20.848 -0.061 9.622 0.139 3.778 0.089 43.940 42.025
1.800 -20.763 -0.057 -20.802 -0.056 -20.859 -0.056 -20.860 -0.063 9.492 0.133 3.872 0.090 43.938 41.998
2.200 -20.759 -0.060 -20.803 -0.059 -20.867 -0.058 -20.870 -0.064 9.361 0.129 3.968 0.091 43.935 41.973
2.600 -20.754 -0.062 -20.801 -0.061 -20.875 -0.059 -20.880 -0.066 9.231 0.126 4.066 0.093 43.932 41.950
3.000 -20.747 -0.064 -20.799 -0.063 -20.881 -0.060 -20.887 -0.067 9.101 0.123 4.167 0.096 43.929 41.930
3.400 -20.738 -0.067 -20.794 -0.065 -20.886 -0.061 -20.894 -0.069 8.970 0.122 4.269 0.100 43.925 41.912
3.800 -20.727 -0.070 -20.787 -0.068 -20.889 -0.063 -20.899 -0.071 8.839 0.121 4.374 0.105 43.920 41.895
4.200 -20.714 -0.073 -20.778 -0.070 -20.890 -0.065 -20.902 -0.073 8.708 0.122 4.480 0.110 43.915 41.879
4.600 -20.698 -0.077 -20.767 -0.073 -20.890 -0.067 -20.904 -0.075 8.576 0.122 4.589 0.116 43.909 41.864
5.000 -20.681 -0.081 -20.754 -0.076 -20.887 -0.070 -20.904 -0.078 8.444 0.123 4.700 0.124 43.903 41.850
5.400 -20.661 -0.085 -20.738 -0.079 -20.883 -0.073 -20.902 -0.080 8.314 0.125 4.813 0.132 43.897 41.838
5.800 -20.640 -0.089 -20.721 -0.083 -20.878 -0.075 -20.899 -0.082 8.184 0.127 4.927 0.141 43.890 41.827
6.200 -20.616 -0.092 -20.701 -0.086 -20.871 -0.077 -20.895 -0.085 8.055 0.129 5.043 0.152 43.883 41.819
6.600 -20.591 -0.096 -20.680 -0.088 -20.862 -0.079 -20.889 -0.087 7.928 0.132 5.162 0.163 43.875 41.813
7.000 -20.563 -0.099 -20.657 -0.090 -20.852 -0.081 -20.881 -0.088 7.802 0.135 5.281 0.176 43.867 41.811
7.400 -20.534 -0.101 -20.632 -0.092 -20.840 -0.082 -20.872 -0.089 7.678 0.138 5.402 0.190 43.859 41.813
7.800 -20.503 -0.103 -20.605 -0.094 -20.827 -0.083 -20.862 -0.090 7.557 0.141 5.523 0.204 43.851 41.819
8.200 -20.471 -0.104 -20.577 -0.095 -20.812 -0.084 -20.850 -0.091 7.439 0.144 5.644 0.220 43.842 41.830
8.600 -20.437 -0.105 -20.547 -0.096 -20.796 -0.084 -20.837 -0.092 7.324 0.148 5.764 0.236 43.833 41.846
9.000 -20.402 -0.106 -20.516 -0.097 -20.779 -0.085 -20.823 -0.092 7.213 0.151 5.882 0.254 43.824 41.866
9.400 -20.365 -0.106 -20.483 -0.097 -20.760 -0.085 -20.807 -0.092 7.105 0.154 5.999 0.272 43.815 41.890
9.800 -20.328 -0.106 -20.450 -0.097 -20.740 -0.086 -20.790 -0.093 7.001 0.157 6.112 0.291 43.806 41.918
10.200 -20.289 -0.106 -20.415 -0.097 -20.719 -0.087 -20.772 -0.093 6.941 0.164 6.146 0.312 43.796 41.949
10.600 -20.249 -0.105 -20.379 -0.096 -20.697 -0.087 -20.753 -0.094 6.807 0.164 6.326 0.332 43.787 41.981
11.000 -20.209 -0.104 -20.342 -0.095 -20.674 -0.088 -20.733 -0.094 6.717 0.167 6.426 0.354 43.777 42.013
11.400 -20.168 -0.102 -20.305 -0.094 -20.650 -0.088 -20.712 -0.095 6.631 0.170 6.520 0.376 43.768 42.045
11.800 -20.127 -0.100 -20.268 -0.093 -20.625 -0.088 -20.690 -0.095 6.551 0.173 6.607 0.398 43.758 42.075
12.200 -20.086 -0.098 -20.230 -0.091 -20.600 -0.088 -20.667 -0.095 6.474 0.176 6.688 0.420 43.748 42.104
12.600 -20.045 -0.096 -20.192 -0.089 -20.574 -0.087 -20.644 -0.094 6.403 0.179 6.762 0.442 43.738 42.129
13.000 -20.005 -0.094 -20.155 -0.088 -20.548 -0.087 -20.620 -0.094 6.336 0.181 6.828 0.462 43.729 42.152
13.400 -19.965 -0.092 -20.118 -0.086 -20.521 -0.086 -20.596 -0.093 6.275 0.183 6.886 0.482 43.719 42.171
13.800 -19.926 -0.090 -20.081 -0.084 -20.495 -0.085 -20.572 -0.092 6.218 0.185 6.934 0.499 43.709 42.187
14.200 -19.887 -0.089 -20.045 -0.083 -20.468 -0.084 -20.547 -0.091 6.167 0.187 6.971 0.515 43.700 42.200
14.600 -19.850 -0.088 -20.010 -0.081 -20.441 -0.083 -20.522 -0.091 6.122 0.188 6.995 0.529 43.690 42.211
15.000 -19.814 -0.086 -19.977 -0.080 -20.414 -0.082 -20.497 -0.090 6.083 0.190 7.004 0.541 43.680 42.220
15.400 -19.779 -0.085 -19.944 -0.078 -20.388 -0.082 -20.471 -0.091 6.051 0.191 6.998 0.551 43.670 42.227
15.800 -19.746 -0.084 -19.913 -0.077 -20.361 -0.083 -20.446 -0.092 6.025 0.193 6.977 0.560 43.660 42.234
16.200 -19.715 -0.084 -19.883 -0.076 -20.335 -0.084 -20.421 -0.093 6.005 0.194 6.941 0.568 43.650 42.238
16.600 -19.686 -0.083 -19.855 -0.075 -20.309 -0.085 -20.396 -0.095 5.992 0.196 6.892 0.574 43.640 42.242
17.000 -19.658 -0.084 -19.828 -0.074 -20.284 -0.087 -20.371 -0.097 5.983 0.198 6.833 0.577 43.630 42.242
17.400 -19.633 -0.084 -19.803 -0.073 -20.259 -0.089 -20.346 -0.099 5.979 0.200 6.764 0.577 43.620 42.239
17.800 -19.609 -0.085 -19.780 -0.073 -20.235 -0.090 -20.322 -0.101 5.979 0.200 6.689 0.573 43.610 42.231
18.200 -19.586 -0.086 -19.757 -0.073 -20.212 -0.091 -20.299 -0.102 5.982 0.199 6.609 0.564 43.601 42.220
18.600 -19.565 -0.088 -19.737 -0.074 -20.189 -0.092 -20.276 -0.103 5.988 0.198 6.526 0.551 43.591 42.204
19.000 -19.545 -0.090 -19.717 -0.075 -20.167 -0.093 -20.253 -0.104 5.997 0.195 6.440 0.534 43.582 42.184
19.400 -19.526 -0.092 -19.698 -0.077 -20.145 -0.093 -20.230 -0.104 6.008 0.191 6.351 0.513 43.573 42.158
19.800 -19.509 -0.095 -19.680 -0.079 -20.124 -0.093 -20.208 -0.104 6.022 0.186 6.259 0.489 43.565 42.129
20.200 -19.492 -0.098 -19.663 -0.082 -20.103 -0.093 -20.187 -0.104 6.039 0.181 6.163 0.463 43.556 42.096
20.600 -19.477 -0.101 -19.648 -0.084 -20.082 -0.093 -20.165 -0.103 6.059 0.176 6.062 0.437 43.548 42.061
21.000 -19.463 -0.105 -19.633 -0.087 -20.062 -0.092 -20.144 -0.102 6.084 0.171 5.955 0.412 43.539 42.023
21.400 -19.449 -0.108 -19.619 -0.090 -20.042 -0.091 -20.122 -0.101 6.113 0.166 5.842 0.387 43.531 41.984
21.800 -19.437 -0.111 -19.605 -0.093 -20.022 -0.091 -20.101 -0.100 6.145 0.161 5.723 0.364 43.522 41.945
22.200 -19.425 -0.113 -19.592 -0.095 -20.002 -0.090 -20.079 -0.099 6.181 0.157 5.602 0.341 43.514 41.904
22.600 -19.413 -0.116 -19.580 -0.097 -19.982 -0.089 -20.057 -0.098 6.219 0.153 5.478 0.319 43.505 41.864
23.000 -19.401 -0.118 -19.566 -0.098 -19.961 -0.089 -20.035 -0.097 6.259 0.149 5.353 0.299 43.496 41.823
23.400 -19.388 -0.119 -19.553 -0.099 -19.940 -0.088 -20.012 -0.096 6.300 0.145 5.229 0.280 43.487 41.782
23.800 -19.375 -0.120 -19.538 -0.100 -19.918 -0.088 -19.988 -0.095 6.341 0.141 5.106 0.262 43.478 41.743
24.200 -19.360 -0.122 -19.523 -0.100 -19.895 -0.088 -19.964 -0.095 6.381 0.137 4.985 0.247 43.468 41.706
24.600 -19.344 -0.122 -19.506 -0.100 -19.870 -0.088 -19.938 -0.095 6.420 0.135 4.868 0.233 43.458 41.672
25.000 -19.326 -0.123 -19.487 -0.100 -19.845 -0.089 -19.912 -0.096 6.456 0.132 4.756 0.221 43.447 41.641
25.400 -19.306 -0.124 -19.466 -0.100 -19.818 -0.089 -19.884 -0.097 6.489 0.131 4.650 0.212 43.436 41.614
25.800 -19.283 -0.125 -19.442 -0.101 -19.790 -0.090 -19.855 -0.097 6.516 0.130 4.551 0.205 43.425 41.591
26.200 -19.258 -0.127 -19.415 -0.101 -19.760 -0.090 -19.825 -0.098 6.538 0.131 4.459 0.201 43.413 41.573
26.600 -19.231 -0.129 -19.386 -0.103 -19.728 -0.090 -19.793 -0.098 6.553 0.134 4.374 0.200 43.400 41.560
27.000 -19.201 -0.131 -19.354 -0.104 -19.695 -0.090 -19.760 -0.098 6.563 0.137 4.295 0.200 43.387 41.549
27.400 -19.169 -0.134 -19.320 -0.106 -19.661 -0.089 -19.726 -0.098 6.570 0.141 4.219 0.201 43.373 41.540
27.800 -19.136 -0.136 -19.284 -0.108 -19.625 -0.088 -19.691 -0.097 6.574 0.146 4.146 0.203 43.359 41.529
28.200 -19.101 -0.140 -19.247 -0.110 -19.588 -0.087 -19.654 -0.096 6.576 0.150 4.073 0.205 43.345 41.518
28.600 -19.065 -0.144 -19.209 -0.113 -19.550 -0.087 -19.617 -0.096 6.577 0.155 4.001 0.206 43.329 41.507
29.000 -19.028 -0.148 -19.170 -0.117 -19.511 -0.086 -19.578 -0.096 6.579 0.160 3.928 0.208 43.314 41.495
29.400 -18.991 -0.153 -19.130 -0.121 -19.472 -0.087 -19.540 -0.097 6.583 0.164 3.854 0.209 43.298 41.483
29.800 -18.954 -0.159 -19.091 -0.126 -19.432 -0.090 -19.500 -0.100 6.589 0.169 3.778 0.210 43.283 41.473
30.200 -18.917 -0.166 -19.052 -0.133 -19.392 -0.094 -19.461 -0.104 6.598 0.174 3.699 0.211 43.267 41.466
30.600 -18.880 -0.174 -19.013 -0.140 -19.353 -0.100 -19.421 -0.111 6.611 0.178 3.619 0.211 43.251 41.460
31.000 -18.844 -0.184 -18.975 -0.149 -19.313 -0.109 -19.382 -0.119 6.626 0.181 3.537 0.210 43.235 41.456
31.400 -18.809 -0.194 -18.938 -0.159 -19.274 -0.120 -19.343 -0.130 6.645 0.185 3.454 0.209 43.219 41.451
31.800 -18.774 -0.205 -18.901 -0.171 -19.235 -0.133 -19.304 -0.142 6.666 0.188 3.371 0.207 43.204 41.446
