"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-32.000 -20.721 -0.177 -20.723 -0.169 -20.728 -0.177 -20.730 -0.184 12.990 0.326 2.300 0.088 44.031 42.442
-31.600 -20.760 -0.171 -20.762 -0.163 -20.768 -0.171 -20.770 -0.178 12.977 0.325 2.345 0.090 44.046 42.455
-31.200 -20.800 -0.167 -20.801 -0.158 -20.808 -0.166 -20.810 -0.173 12.961 0.323 2.393 0.091 44.061 42.468
-30.800 -20.839 -0.163 -20.842 -0.154 -20.849 -0.161 -20.851 -0.168 12.943 0.321 2.443 0.093 44.077 42.480
-30.400 -20.879 -0.159 -20.882 -0.150 -20.890 -0.157 -20.892 -0.164 12.923 0.319 2.495 0.094 44.092 42.492
-30.000 -20.919 -0.156 -20.923 -0.147 -20.932 -0.153 -20.934 -0.160 12.902 0.317 2.549 0.096 44.108 42.504
-29.600 -20.959 -0.153 -20.963 -0.144 -20.973 -0.149 -20.976 -0.156 12.881 0.314 2.604 0.097 44.124 42.516
-29.200 -21.000 -0.150 -21.004 -0.141 -21.015 -0.146 -21.018 -0.153 12.859 0.311 2.661 0.099 44.140 42.528
-28.800 -21.040 -0.148 -21.046 -0.138 -21.057 -0.143 -21.060 -0.150 12.836 0.309 2.719 0.100 44.156 42.540
-28.400 -21.081 -0.146 -21.087 -0.136 -21.099 -0.140 -21.102 -0.147 12.813 0.306 2.779 0.102 44.171 42.551
-28.000 -21.121 -0.144 -21.128 -0.134 -21.141 -0.137 -21.143 -0.144 12.790 0.303 2.840 0.104 44.187 42.563
-27.600 -21.161 -0.142 -21.168 -0.132 -21.183 -0.135 -21.185 -0.141 12.767 0.300 2.903 0.105 44.203 42.574
-27.200 -21.201 -0.140 -21.209 -0.130 -21.224 -0.132 -21.227 -0.139 12.744 0.298 2.966 0.107 44.219 42.586
-26.800 -21.241 -0.139 -21.249 -0.128 -21.266 -0.130 -21.268 -0.136 12.722 0.295 3.031 0.108 44.234 42.597
-26.400 -21.281 -0.137 -21.289 -0.126 -21.307 -0.128 -21.309 -0.134 12.699 0.292 3.096 0.110 44.249 42.608
-26.000 -21.319 -0.135 -21.329 -0.125 -21.347 -0.125 -21.350 -0.132 12.677 0.290 3.162 0.112 44.265 42.619
-25.600 -21.358 -0.133 -21.368 -0.123 -21.387 -0.123 -21.390 -0.129 12.655 0.287 3.228 0.114 44.280 42.630
-25.200 -21.396 -0.132 -21.406 -0.121 -21.426 -0.121 -21.429 -0.127 12.634 0.285 3.295 0.115 44.295 42.641
-24.800 -21.433 -0.130 -21.444 -0.119 -21.465 -0.119 -21.468 -0.125 12.613 0.283 3.361 0.117 44.309 42.652
-24.400 -21.470 -0.128 -21.481 -0.117 -21.503 -0.117 -21.505 -0.123 12.594 0.281 3.428 0.119 44.323 42.663
-24.000 -21.505 -0.126 -21.517 -0.115 -21.540 -0.114 -21.543 -0.121 12.576 0.280 3.494 0.121 44.338 42.674
-23.600 -21.540 -0.124 -21.553 -0.113 -21.576 -0.112 -21.579 -0.118 12.558 0.278 3.559 0.123 44.351 42.685
-23.200 -21.575 -0.122 -21.587 -0.111 -21.611 -0.110 -21.614 -0.116 12.541 0.277 3.625 0.125 44.365 42.696
-22.800 -21.608 -0.120 -21.621 -0.108 -21.646 -0.108 -21.649 -0.114 12.525 0.276 3.689 0.127 44.378 42.707
-22.400 -21.640 -0.117 -21.654 -0.106 -21.679 -0.106 -21.682 -0.112 12.510 0.275 3.752 0.129 44.390 42.718
-22.000 -21.672 -0.115 -21.685 -0.104 -21.711 -0.103 -21.715 -0.110 12.497 0.275 3.814 0.131 44.403 42.729
-21.600 -21.702 -0.113 -21.716 -0.101 -21.743 -0.101 -21.746 -0.107 12.484 0.274 3.875 0.133 44.415 42.739
-21.200 -21.731 -0.110 -21.746 -0.099 -21.773 -0.099 -21.776 -0.105 12.474 0.274 3.934 0.135 44.426 42.750
-20.800 -21.760 -0.108 -21.774 -0.096 -21.802 -0.096 -21.805 -0.103 12.466 0.274 3.990 0.137 44.438 42.761
-20.400 -21.787 -0.106 -21.802 -0.094 -21.830 -0.094 -21.833 -0.101 12.460 0.274 4.045 0.139 44.449 42.771
-20.000 -21.814 -0.103 -21.829 -0.091 -21.856 -0.092 -21.860 -0.099 12.454 0.275 4.097 0.142 44.459 42.782
-19.600 -21.839 -0.101 -21.854 -0.089 -21.882 -0.090 -21.886 -0.096 12.450 0.275 4.148 0.144 44.469 42.792
-19.200 -21.864 -0.099 -21.879 -0.087 -21.907 -0.087 -21.911 -0.094 12.446 0.276 4.197 0.146 44.479 42.802
-18.800 -21.887 -0.096 -21.902 -0.084 -21.931 -0.085 -21.934 -0.092 12.442 0.277 4.245 0.148 44.488 42.813
-18.400 -21.910 -0.094 -21.925 -0.082 -21.953 -0.083 -21.957 -0.090 12.439 0.277 4.292 0.150 44.497 42.823
-18.000 -21.932 -0.093 -21.947 -0.080 -21.975 -0.081 -21.979 -0.088 12.435 0.278 4.337 0.152 44.506 42.833
-17.600 -21.953 -0.091 -21.967 -0.078 -21.996 -0.079 -22.000 -0.087 12.430 0.279 4.381 0.155 44.514 42.842
-17.200 -21.973 -0.089 -21.987 -0.077 -22.016 -0.078 -22.021 -0.085 12.426 0.280 4.425 0.157 44.522 42.852
-16.800 -21.992 -0.088 -22.007 -0.075 -22.036 -0.076 -22.040 -0.083 12.421 0.281 4.467 0.159 44.529 42.861
-16.400 -22.011 -0.087 -22.025 -0.074 -22.055 -0.075 -22.059 -0.082 12.416 0.282 4.508 0.161 44.537 42.870
-16.000 -22.028 -0.087 -22.043 -0.073 -22.073 -0.074 -22.077 -0.081 12.411 0.283 4.549 0.163 44.544 42.879
-15.600 -22.046 -0.086 -22.060 -0.073 -22.090 -0.073 -22.095 -0.080 12.406 0.284 4.588 0.165 44.551 42.887
-15.200 -22.062 -0.086 -22.077 -0.073 -22.107 -0.073 -22.112 -0.080 12.401 0.284 4.626 0.166 44.557 42.895
-14.800 -22.078 -0.087 -22.093 -0.073 -22.123 -0.073 -22.128 -0.080 12.397 0.285 4.663 0.168 44.563 42.903
-14.400 -22.094 -0.087 -22.108 -0.074 -22.139 -0.073 -22.144 -0.080 12.393 0.285 4.699 0.170 44.570 42.910
-14.000 -22.109 -0.088 -22.123 -0.075 -22.154 -0.074 -22.159 -0.081 12.391 0.286 4.733 0.171 44.576 42.917
-13.600 -22.123 -0.090 -22.138 -0.077 -22.169 -0.075 -22.174 -0.082 12.390 0.285 4.767 0.172 44.581 42.923
-13.200 -22.138 -0.091 -22.152 -0.078 -22.183 -0.077 -22.188 -0.083 12.389 0.285 4.799 0.173 44.587 42.928
-12.800 -22.151 -0.093 -22.166 -0.080 -22.197 -0.078 -22.202 -0.084 12.388 0.285 4.829 0.174 44.593 42.934
-12.400 -22.164 -0.094 -22.179 -0.082 -22.210 -0.079 -22.215 -0.085 12.387 0.285 4.860 0.175 44.598 42.939
-12.000 -22.177 -0.096 -22.192 -0.084 -22.223 -0.081 -22.228 -0.087 12.387 0.284 4.889 0.176 44.603 42.944
-11.600 -22.190 -0.098 -22.204 -0.086 -22.235 -0.082 -22.240 -0.088 12.386 0.284 4.917 0.176 44.608 42.949
