"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-28.400 -19.971 -0.104 -20.569 -0.062 -20.697 -0.062 -20.693 -0.069 12.405 0.297 2.430 0.110 43.999 42.276
-28.000 -20.004 -0.102 -20.605 -0.061 -20.732 -0.061 -20.725 -0.069 12.409 0.315 2.467 0.119 44.012 42.316
-27.600 -20.036 -0.100 -20.641 -0.060 -20.765 -0.061 -20.756 -0.068 12.414 0.332 2.504 0.127 44.026 42.354
-27.200 -20.068 -0.097 -20.677 -0.060 -20.799 -0.060 -20.787 -0.068 12.418 0.349 2.540 0.136 44.039 42.389
-26.800 -20.100 -0.095 -20.711 -0.059 -20.832 -0.059 -20.818 -0.067 12.423 0.365 2.577 0.144 44.052 42.423
-26.400 -20.131 -0.093 -20.746 -0.058 -20.864 -0.059 -20.848 -0.067 12.426 0.379 2.614 0.152 44.065 42.453
-26.000 -20.163 -0.091 -20.779 -0.057 -20.897 -0.058 -20.877 -0.066 12.430 0.392 2.652 0.160 44.078 42.482
-25.600 -20.194 -0.089 -20.812 -0.057 -20.929 -0.057 -20.907 -0.066 12.433 0.405 2.689 0.167 44.090 42.509
-25.200 -20.225 -0.088 -20.845 -0.056 -20.961 -0.057 -20.936 -0.065 12.435 0.416 2.727 0.175 44.103 42.534
-24.800 -20.256 -0.086 -20.877 -0.055 -20.992 -0.056 -20.965 -0.065 12.437 0.426 2.765 0.182 44.115 42.557
-24.400 -20.286 -0.083 -20.909 -0.054 -21.024 -0.055 -20.993 -0.064 12.439 0.436 2.804 0.189 44.127 42.580
-24.000 -20.316 -0.081 -20.940 -0.053 -21.054 -0.054 -21.021 -0.064 12.441 0.444 2.842 0.195 44.140 42.601
-23.600 -20.346 -0.079 -20.971 -0.052 -21.085 -0.053 -21.049 -0.063 12.443 0.453 2.881 0.202 44.152 42.621
-23.200 -20.376 -0.077 -21.001 -0.051 -21.116 -0.052 -21.077 -0.062 12.445 0.461 2.920 0.209 44.163 42.641
-22.800 -20.405 -0.076 -21.031 -0.050 -21.146 -0.051 -21.104 -0.061 12.447 0.469 2.958 0.215 44.175 42.660
-22.400 -20.434 -0.074 -21.060 -0.048 -21.175 -0.050 -21.131 -0.061 12.449 0.476 2.997 0.222 44.187 42.679
-22.000 -20.463 -0.072 -21.089 -0.047 -21.205 -0.049 -21.158 -0.060 12.451 0.484 3.036 0.229 44.198 42.697
-21.600 -20.491 -0.070 -21.118 -0.046 -21.234 -0.048 -21.184 -0.059 12.454 0.492 3.075 0.235 44.210 42.715
-21.200 -20.520 -0.068 -21.147 -0.045 -21.263 -0.047 -21.210 -0.058 12.456 0.499 3.114 0.242 44.221 42.732
-20.800 -20.548 -0.066 -21.175 -0.044 -21.292 -0.046 -21.236 -0.057 12.459 0.507 3.153 0.249 44.232 42.750
-20.400 -20.575 -0.065 -21.203 -0.043 -21.320 -0.045 -21.262 -0.056 12.462 0.514 3.192 0.257 44.243 42.767
-20.000 -20.602 -0.063 -21.230 -0.042 -21.348 -0.044 -21.287 -0.055 12.465 0.522 3.231 0.264 44.254 42.784
-19.600 -20.629 -0.062 -21.257 -0.041 -21.376 -0.044 -21.311 -0.054 12.468 0.530 3.269 0.271 44.265 42.801
-19.200 -20.655 -0.061 -21.283 -0.040 -21.403 -0.043 -21.336 -0.054 12.471 0.539 3.308 0.279 44.276 42.818
-18.800 -20.680 -0.060 -21.309 -0.039 -21.429 -0.042 -21.360 -0.053 12.474 0.547 3.346 0.286 44.286 42.834
-18.400 -20.705 -0.059 -21.335 -0.038 -21.456 -0.041 -21.383 -0.052 12.477 0.555 3.383 0.293 44.296 42.851
-18.000 -20.729 -0.058 -21.360 -0.038 -21.482 -0.041 -21.407 -0.051 12.480 0.564 3.420 0.301 44.306 42.867
-17.600 -20.753 -0.058 -21.384 -0.037 -21.507 -0.040 -21.429 -0.051 12.483 0.572 3.457 0.309 44.316 42.884
-17.200 -20.776 -0.057 -21.408 -0.037 -21.532 -0.040 -21.452 -0.050 12.485 0.581 3.494 0.316 44.325 42.900
-16.800 -20.799 -0.057 -21.432 -0.037 -21.556 -0.040 -21.473 -0.050 12.487 0.589 3.530 0.324 44.334 42.916
-16.400 -20.820 -0.058 -21.455 -0.038 -21.580 -0.040 -21.495 -0.050 12.488 0.598 3.565 0.331 44.343 42.932
-16.000 -20.841 -0.058 -21.477 -0.038 -21.603 -0.040 -21.515 -0.050 12.488 0.606 3.601 0.339 44.352 42.948
-15.600 -20.862 -0.059 -21.499 -0.039 -21.625 -0.041 -21.536 -0.050 12.487 0.613 3.636 0.347 44.360 42.964
-15.200 -20.881 -0.060 -21.521 -0.040 -21.647 -0.042 -21.555 -0.051 12.485 0.621 3.671 0.354 44.368 42.980
-14.800 -20.900 -0.061 -21.542 -0.041 -21.668 -0.043 -21.574 -0.052 12.482 0.628 3.706 0.362 44.376 42.995
-14.400 -20.918 -0.062 -21.562 -0.043 -21.688 -0.044 -21.593 -0.053 12.477 0.634 3.741 0.369 44.383 43.009
-14.000 -20.936 -0.063 -21.582 -0.044 -21.708 -0.046 -21.611 -0.054 12.472 0.641 3.775 0.377 44.390 43.024
-13.600 -20.952 -0.065 -21.601 -0.046 -21.727 -0.047 -21.629 -0.055 12.467 0.647 3.809 0.385 44.398 43.037
-13.200 -20.969 -0.066 -21.620 -0.047 -21.745 -0.049 -21.646 -0.057 12.460 0.654 3.843 0.393 44.404 43.050
-12.800 -20.984 -0.068 -21.638 -0.048 -21.763 -0.050 -21.662 -0.058 12.454 0.660 3.877 0.401 44.411 43.063
-12.400 -20.999 -0.069 -21.656 -0.050 -21.780 -0.052 -21.678 -0.060 12.447 0.667 3.910 0.409 44.417 43.076
-12.000 -21.013 -0.071 -21.673 -0.051 -21.797 -0.053 -21.694 -0.061 12.440 0.674 3.943 0.418 44.424 43.087
-11.600 -21.027 -0.072 -21.690 -0.052 -21.813 -0.054 -21.708 -0.063 12.433 0.682 3.975 0.427 44.430 43.099
-11.200 -21.040 -0.074 -21.706 -0.053 -21.828 -0.055 -21.723 -0.064 12.426 0.689 4.007 0.435 44.436 43.110
-10.800 -21.052 -0.075 -21.721 -0.054 -21.843 -0.056 -21.737 -0.065 12.418 0.697 4.039 0.444 44.442 43.121
-10.400 -21.064 -0.076 -21.736 -0.054 -21.857 -0.057 -21.751 -0.066 12.411 0.705 4.070 0.454 44.447 43.131
-10.000 -21.075 -0.078 -21.751 -0.055 -21.870 -0.058 -21.764 -0.067 12.404 0.713 4.100 0.463 44.453 43.141
-9.600 -21.086 -0.079 -21.764 -0.055 -21.883 -0.059 -21.776 -0.068 12.397 0.722 4.130 0.472 44.458 43.150
-9.200 -21.096 -0.080 -21.778 -0.055 -21.896 -0.059 -21.789 -0.069 12.390 0.730 4.159 0.482 44.463 43.159
-8.800 -21.106 -0.081 -21.790 -0.055 -21.907 -0.059 -21.800 -0.070 12.383 0.739 4.187 0.491 44.468 43.167
-8.400 -21.115 -0.082 -21.802 -0.054 -21.919 -0.060 -21.812 -0.071 12.377 0.748 4.215 0.501 44.473 43.174
-8.000 -21.124 -0.083 -21.814 -0.054 -21.929 -0.060 -21.823 -0.072 12.371 0.757 4.242 0.510 44.478 43.181
-7.600 -21.132 -0.085 -21.825 -0.054 -21.940 -0.060 -21.833 -0.073 12.365 0.765 4.269 0.519 44.482 43.188
-7.200 -21.140 -0.086 -21.835 -0.053 -21.949 -0.060 -21.843 -0.074 12.359 0.773 4.295 0.528 44.487 43.193
-6.800 -21.147 -0.087 -21.845 -0.053 -21.959 -0.060 -21.853 -0.075 12.353 0.781 4.320 0.537 44.491 43.198
-6.400 -21.154 -0.089 -21.854 -0.052 -21.968 -0.060 -21.863 -0.076 12.347 0.788 4.344 0.545 44.495 43.202
-6.000 -21.161 -0.090 -21.862 -0.052 -21.976 -0.061 -21.872 -0.077 12.341 0.793 4.368 0.552 44.499 43.205
-5.600 -21.167 -0.092 -21.870 -0.052 -21.984 -0.061 -21.881 -0.079 12.333 0.797 4.392 0.558 44.502 43.207
-5.200 -21.173 -0.094 -21.877 -0.052 -21.992 -0.062 -21.889 -0.080 12.325 0.798 4.415 0.563 44.506 43.209
-4.800 -21.179 -0.096 -21.884 -0.052 -21.999 -0.063 -21.897 -0.082 12.315 0.798 4.438 0.566 44.509 43.209
-4.400 -21.184 -0.099 -21.890 -0.053 -22.005 -0.064 -21.905 -0.084 12.303 0.794 4.461 0.567 44.512 43.209
-4.000 -21.189 -0.101 -21.895 -0.055 -22.012 -0.065 -21.913 -0.087 12.289 0.788 4.483 0.567 44.514 43.208
-3.600 -21.193 -0.104 -21.900 -0.057 -22.018 -0.067 -21.920 -0.090 12.273 0.779 4.506 0.564 44.516 43.206
-3.200 -21.198 -0.108 -21.904 -0.059 -22.024 -0.070 -21.927 -0.093 12.256 0.767 4.528 0.560 44.518 43.204
-2.800 -21.202 -0.111 -21.908 -0.062 -22.029 -0.072 -21.934 -0.096 12.238 0.754 4.549 0.555 44.520 43.201
-2.400 -21.205 -0.115 -21.911 -0.065 -22.034 -0.075 -21.940 -0.100 12.219 0.739 4.570 0.549 44.521 43.198
-2.000 -21.209 -0.119 -21.913 -0.069 -22.039 -0.078 -21.946 -0.104 12.200 0.724 4.591 0.541 44.522 43.193
-1.600 -21.212 -0.123 -21.915 -0.073 -22.043 -0.082 -21.952 -0.108 12.181 0.707 4.611 0.533 44.523 43.188
-1.200 -21.215 -0.127 -21.917 -0.077 -22.047 -0.086 -21.958 -0.112 12.162 0.690 4.630 0.524 44.524 43.183
-0.800 -21.217 -0.132 -21.918 -0.082 -22.050 -0.090 -21.963 -0.117 12.143 0.672 4.648 0.514 44.525 43.176
-0.400 -21.219 -0.137 -21.918 -0.087 -22.053 -0.094 -21.968 -0.122 12.124 0.655 4.666 0.504 44.525 43.169
-0.000 -21.221 -0.142 -21.918 -0.091 -22.056 -0.099 -21.973 -0.127 12.106 0.637 4.682 0.494 44.526 43.161
0.400 -21.223 -0.147 -21.918 -0.097 -22.059 -0.103 -21.978 -0.132 12.088 0.619 4.698 0.483 44.526 43.153
0.800 -21.224 -0.152 -21.917 -0.102 -22.061 -0.108 -21.982 -0.137 12.071 0.601 4.714 0.473 44.526 43.144
1.200 -21.225 -0.158 -21.916 -0.107 -22.063 -0.113 -21.986 -0.142 12.053 0.583 4.728 0.462 44.527 43.135
1.600 -21.226 -0.163 -21.914 -0.113 -22.064 -0.118 -21.990 -0.148 12.036 0.565 4.742 0.450 44.527 43.125
2.000 -21.226 -0.169 -21.913 -0.118 -22.065 -0.123 -21.993 -0.153 12.020 0.548 4.755 0.439 44.527 43.114
2.400 -21.226 -0.174 -21.910 -0.124 -22.066 -0.129 -21.997 -0.159 12.003 0.530 4.768 0.427 44.527 43.102
2.800 -21.226 -0.180 -21.908 -0.130 -22.066 -0.134 -22.000 -0.165 11.987 0.513 4.780 0.415 44.526 43.090
3.200 -21.225 -0.186 -21.905 -0.136 -22.067 -0.140 -22.003 -0.171 11.971 0.495 4.791 0.404 44.526 43.078
3.600 -21.224 -0.192 -21.901 -0.142 -22.066 -0.145 -22.005 -0.177 11.955 0.478 4.802 0.392 44.526 43.065
4.000 -21.223 -0.198 -21.898 -0.148 -22.066 -0.151 -22.007 -0.183 11.939 0.461 4.812 0.380 44.525 43.051
4.400 -21.221 -0.204 -21.894 -0.154 -22.065 -0.157 -22.009 -0.189 11.923 0.444 4.821 0.368 44.525 43.036
4.800 -21.219 -0.210 -21.890 -0.160 -22.064 -0.163 -22.011 -0.195 11.907 0.427 4.830 0.355 44.524 43.021
5.200 -21.217 -0.216 -21.885 -0.166 -22.063 -0.168 -22.013 -0.201 11.891 0.411 4.839 0.343 44.523 43.005
5.600 -21.215 -0.223 -21.880 -0.172 -22.061 -0.174 -22.014 -0.207 11.876 0.394 4.847 0.331 44.522 42.989
6.000 -21.212 -0.229 -21.875 -0.179 -22.059 -0.180 -22.015 -0.213 11.860 0.378 4.854 0.319 44.521 42.972
6.400 -21.209 -0.235 -21.870 -0.185 -22.057 -0.186 -22.016 -0.219 11.844 0.362 4.861 0.307 44.520 42.954
6.800 -21.206 -0.242 -21.864 -0.191 -22.054 -0.192 -22.017 -0.225 11.829 0.346 4.868 0.294 44.519 42.935
7.200 -21.202 -0.248 -21.858 -0.197 -22.051 -0.198 -22.017 -0.231 11.813 0.331 4.873 0.282 44.518 42.915
7.600 -21.199 -0.254 -21.852 -0.204 -22.048 -0.204 -22.017 -0.238 11.797 0.315 4.879 0.270 44.517 42.895
8.000 -21.195 -0.261 -21.846 -0.210 -22.045 -0.210 -22.017 -0.244 11.782 0.300 4.884 0.258 44.515 42.874
8.400 -21.190 -0.267 -21.839 -0.216 -22.041 -0.217 -22.017 -0.250 11.766 0.285 4.888 0.246 44.514 42.852
8.800 -21.186 -0.274 -21.833 -0.223 -22.037 -0.223 -22.016 -0.256 11.750 0.270 4.892 0.235 44.512 42.830
9.200 -21.181 -0.280 -21.826 -0.229 -22.033 -0.229 -22.015 -0.262 11.735 0.256 4.896 0.223 44.510 42.806
9.600 -21.176 -0.286 -21.818 -0.235 -22.029 -0.235 -22.014 -0.268 11.719 0.242 4.899 0.212 44.509 42.782
10.000 -21.170 -0.293 -21.811 -0.241 -22.024 -0.241 -22.013 -0.275 11.703 0.229 4.901 0.200 44.507 42.756
10.400 -21.165 -0.299 -21.803 -0.248 -22.019 -0.247 -22.012 -0.281 11.687 0.216 4.903 0.189 44.505 42.730
10.800 -21.159 -0.305 -21.795 -0.254 -22.014 -0.253 -22.010 -0.287 11.672 0.203 4.905 0.179 44.503 42.704
11.200 -21.153 -0.312 -21.787 -0.260 -22.009 -0.259 -22.008 -0.293 11.656 0.191 4.906 0.169 44.501 42.676
11.600 -21.147 -0.318 -21.779 -0.266 -22.003 -0.265 -22.006 -0.299 11.640 0.179 4.907 0.159 44.498 42.649
12.000 -21.140 -0.325 -21.770 -0.273 -21.997 -0.271 -22.004 -0.305 11.625 0.168 4.908 0.150 44.496 42.621
12.400 -21.133 -0.331 -21.762 -0.279 -21.991 -0.277 -22.002 -0.311 11.609 0.158 4.908 0.141 44.494 42.593
12.800 -21.126 -0.337 -21.753 -0.285 -21.985 -0.283 -21.999 -0.317 11.593 0.149 4.907 0.133 44.491 42.567
13.200 -21.119 -0.343 -21.744 -0.291 -21.979 -0.289 -21.996 -0.323 11.577 0.141 4.906 0.127 44.489 42.542
13.600 -21.112 -0.350 -21.735 -0.297 -21.972 -0.295 -21.993 -0.329 11.562 0.134 4.905 0.121 44.486 42.519
14.000 -21.104 -0.356 -21.725 -0.303 -21.965 -0.301 -21.990 -0.334 11.546 0.129 4.903 0.116 44.484 42.499
14.400 -21.096 -0.362 -21.716 -0.309 -21.959 -0.306 -21.986 -0.340 11.530 0.125 4.901 0.112 44.481 42.484
14.800 -21.088 -0.368 -21.706 -0.315 -21.951 -0.312 -21.983 -0.346 11.515 0.122 4.899 0.110 44.478 42.473
15.200 -21.080 -0.374 -21.696 -0.321 -21.944 -0.318 -21.979 -0.351 11.499 0.121 4.896 0.110 44.475 42.469
15.600 -21.072 -0.380 -21.686 -0.327 -21.936 -0.324 -21.975 -0.357 11.483 0.122 4.893 0.110 44.472 42.469
16.000 -21.063 -0.386 -21.676 -0.333 -21.929 -0.329 -21.971 -0.363 11.467 0.124 4.889 0.113 44.469 42.475
16.400 -21.055 -0.392 -21.666 -0.338 -21.921 -0.335 -21.966 -0.368 11.452 0.127 4.885 0.116 44.466 42.485
16.800 -21.046 -0.398 -21.655 -0.344 -21.913 -0.340 -21.962 -0.373 11.436 0.132 4.881 0.120 44.463 42.499
17.200 -21.036 -0.404 -21.645 -0.350 -21.904 -0.346 -21.957 -0.379 11.420 0.138 4.876 0.126 44.460 42.516
17.600 -21.027 -0.409 -21.634 -0.355 -21.896 -0.351 -21.952 -0.384 11.405 0.144 4.871 0.132 44.456 42.535
18.000 -21.018 -0.415 -21.623 -0.361 -21.888 -0.357 -21.947 -0.389 11.389 0.152 4.866 0.139 44.453 42.555
18.400 -21.008 -0.421 -21.612 -0.366 -21.879 -0.362 -21.942 -0.395 11.374 0.160 4.860 0.147 44.450 42.575
18.800 -20.998 -0.426 -21.601 -0.372 -21.870 -0.367 -21.937 -0.400 11.358 0.168 4.855 0.155 44.446 42.596
19.200 -20.988 -0.432 -21.589 -0.377 -21.861 -0.372 -21.931 -0.405 11.342 0.177 4.848 0.163 44.443 42.616
19.600 -20.978 -0.438 -21.578 -0.382 -21.852 -0.377 -21.925 -0.410 11.327 0.186 4.842 0.172 44.439 42.636
20.000 -20.968 -0.443 -21.566 -0.388 -21.843 -0.382 -21.920 -0.414 11.311 0.196 4.835 0.181 44.436 42.655
20.400 -20.957 -0.448 -21.555 -0.393 -21.833 -0.387 -21.914 -0.419 11.296 0.205 4.828 0.190 44.432 42.674
20.800 -20.947 -0.454 -21.543 -0.398 -21.824 -0.392 -21.908 -0.424 11.280 0.215 4.821 0.199 44.428 42.692
21.200 -20.936 -0.459 -21.531 -0.403 -21.814 -0.397 -21.901 -0.429 11.265 0.225 4.813 0.208 44.425 42.709
21.600 -20.925 -0.464 -21.519 -0.408 -21.804 -0.402 -21.895 -0.433 11.249 0.235 4.805 0.218 44.421 42.725
22.000 -20.914 -0.469 -21.507 -0.413 -21.794 -0.406 -21.888 -0.438 11.234 0.244 4.797 0.227 44.417 42.741
22.400 -20.903 -0.474 -21.495 -0.417 -21.784 -0.411 -21.882 -0.442 11.218 0.254 4.789 0.236 44.413 42.756
22.800 -20.892 -0.479 -21.483 -0.422 -21.774 -0.415 -21.875 -0.446 11.203 0.264 4.780 0.246 44.409 42.770
23.200 -20.880 -0.484 -21.470 -0.427 -21.764 -0.420 -21.868 -0.451 11.187 0.274 4.771 0.255 44.405 42.783
23.600 -20.869 -0.489 -21.458 -0.431 -21.753 -0.424 -21.861 -0.455 11.172 0.284 4.762 0.265 44.401 42.796
24.000 -20.857 -0.494 -21.445 -0.436 -21.743 -0.428 -21.854 -0.459 11.156 0.294 4.753 0.274 44.397 42.808
24.400 -20.845 -0.498 -21.432 -0.440 -21.732 -0.432 -21.847 -0.463 11.141 0.304 4.744 0.283 44.393 42.820
24.800 -20.833 -0.503 -21.419 -0.445 -21.721 -0.437 -21.839 -0.467 11.126 0.314 4.734 0.293 44.389 42.831
25.200 -20.821 -0.507 -21.407 -0.449 -21.710 -0.441 -21.832 -0.470 11.110 0.323 4.724 0.302 44.384 42.842
25.600 -20.809 -0.512 -21.394 -0.453 -21.699 -0.444 -21.824 -0.474 11.095 0.333 4.714 0.311 44.380 42.852
26.000 -20.797 -0.516 -21.381 -0.457 -21.688 -0.448 -21.816 -0.478 11.079 0.342 4.704 0.320 44.376 42.861
26.400 -20.785 -0.520 -21.367 -0.461 -21.677 -0.452 -21.809 -0.481 11.064 0.352 4.694 0.329 44.372 42.870
26.800 -20.772 -0.525 -21.354 -0.465 -21.666 -0.456 -21.801 -0.485 11.049 0.361 4.683 0.338 44.367 42.879
27.200 -20.760 -0.529 -21.341 -0.469 -21.655 -0.459 -21.793 -0.488 11.033 0.371 4.673 0.347 44.363 42.887
27.600 -20.747 -0.533 -21.328 -0.472 -21.643 -0.463 -21.785 -0.491 11.018 0.380 4.662 0.355 44.358 42.895
28.000 -20.734 -0.537 -21.314 -0.476 -21.632 -0.466 -21.776 -0.495 11.002 0.389 4.651 0.364 44.354 42.902
28.400 -20.721 -0.541 -21.301 -0.479 -21.620 -0.469 -21.768 -0.498 10.987 0.398 4.640 0.373 44.349 42.909
28.800 -20.708 -0.544 -21.287 -0.483 -21.609 -0.472 -21.760 -0.501 10.972 0.407 4.629 0.381 44.345 42.916
29.200 -20.695 -0.548 -21.273 -0.486 -21.597 -0.475 -21.751 -0.503 10.956 0.416 4.618 0.390 44.340 42.923
29.600 -20.682 -0.552 -21.260 -0.489 -21.585 -0.478 -21.743 -0.506 10.941 0.425 4.607 0.398 44.336 42.929
30.000 -20.669 -0.555 -21.246 -0.493 -21.574 -0.481 -21.734 -0.509 10.926 0.434 4.595 0.406 44.331 42.935
30.400 -20.656 -0.559 -21.232 -0.496 -21.562 -0.484 -21.725 -0.511 10.910 0.443 4.584 0.414 44.327 42.940
30.800 -20.642 -0.562 -21.218 -0.499 -21.550 -0.487 -21.716 -0.514 10.895 0.451 4.572 0.422 44.322 42.945
31.200 -20.629 -0.565 -21.204 -0.501 -21.538 -0.489 -21.708 -0.516 10.880 0.460 4.561 0.430 44.317 42.950
31.600 -20.615 -0.568 -21.190 -0.504 -21.526 -0.492 -21.699 -0.518 10.864 0.469 4.549 0.438 44.313 42.955
32.000 -20.602 -0.572 -21.176 -0.507 -21.514 -0.494 -21.690 -0.521 10.849 0.477 4.537 0.446 44.308 42.960
32.400 -20.588 -0.575 -21.162 -0.509 -21.502 -0.496 -21.681 -0.523 10.833 0.485 4.526 0.454 44.303 42.964
32.800 -20.575 -0.577 -21.148 -0.512 -21.489 -0.498 -21.671 -0.525 10.818 0.493 4.514 0.462 44.299 42.968
33.200 -20.561 -0.580 -21.134 -0.514 -21.477 -0.500 -21.662 -0.526 10.803 0.502 4.502 0.469 44.294 42.972
33.600 -20.547 -0.583 -21.120 -0.517 -21.465 -0.502 -21.653 -0.528 10.787 0.510 4.490 0.477 44.289 42.976
34.000 -20.533 -0.586 -21.106 -0.519 -21.452 -0.504 -21.644 -0.530 10.772 0.518 4.478 0.484 44.284 42.979
34.400 -20.519 -0.588 -21.091 -0.521 -21.440 -0.506 -21.634 -0.531 10.756 0.526 4.466 0.491 44.279 42.983
34.800 -20.505 -0.591 -21.077 -0.523 -21.428 -0.508 -21.625 -0.533 10.741 0.533 4.454 0.499 44.275 42.986
35.200 -20.491 -0.593 -21.063 -0.525 -21.415 -0.509 -21.616 -0.534 10.725 0.541 4.442 0.506 44.270 42.989
35.600 -20.477 -0.595 -21.048 -0.526 -21.403 -0.511 -21.606 -0.535 10.710 0.549 4.431 0.513 44.265 42.992
36.000 -20.463 -0.597 -21.034 -0.528 -21.390 -0.512 -21.596 -0.536 10.694 0.557 4.419 0.520 44.260 42.994
36.400 -20.449 -0.600 -21.020 -0.530 -21.378 -0.513 -21.587 -0.537 10.679 0.564 4.407 0.527 44.255 42.997
36.800 -20.435 -0.602 -21.005 -0.531 -21.365 -0.514 -21.577 -0.538 10.663 0.572 4.395 0.534 44.250 42.999
37.200 -20.420 -0.603 -20.991 -0.532 -21.353 -0.515 -21.568 -0.539 10.648 0.579 4.383 0.541 44.245 43.001
37.600 -20.406 -0.605 -20.976 -0.534 -21.340 -0.516 -21.558 -0.540 10.632 0.586 4.371 0.547 44.241 43.004
38.000 -20.392 -0.607 -20.962 -0.535 -21.327 -0.517 -21.548 -0.540 10.616 0.594 4.360 0.554 44.236 43.006
38.400 -20.377 -0.609 -20.947 -0.536 -21.315 -0.517 -21.539 -0.541 10.601 0.601 4.348 0.561 44.231 43.007
38.800 -20.363 -0.610 -20.933 -0.537 -21.302 -0.518 -21.529 -0.541 10.585 0.608 4.336 0.567 44.226 43.009
39.200 -20.349 -0.612 -20.918 -0.538 -21.289 -0.518 -21.519 -0.541 10.569 0.615 4.325 0.574 44.221 43.011
39.600 -20.334 -0.613 -20.904 -0.538 -21.277 -0.519 -21.509 -0.541 10.553 0.622 4.313 0.580 44.216 43.012
40.000 -20.320 -0.614 -20.889 -0.539 -21.264 -0.519 -21.499 -0.541 10.538 0.629 4.302 0.587 44.211 43.014
40.400 -20.305 -0.615 -20.875 -0.539 -21.252 -0.519 -21.490 -0.541 10.522 0.636 4.291 0.593 44.206 43.015
40.800 -20.291 -0.616 -20.860 -0.540 -21.239 -0.519 -21.480 -0.541 10.506 0.642 4.279 0.599 44.201 43.016
41.200 -20.276 -0.617 -20.846 -0.540 -21.226 -0.519 -21.470 -0.541 10.490 0.649 4.268 0.605 44.196 43.018
41.600 -20.262 -0.618 -20.831 -0.540 -21.214 -0.519 -21.460 -0.540 10.474 0.656 4.257 0.612 44.192 43.019
