"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
9.400 -20.509 -0.034 -20.469 -0.030 -20.343 -0.034 -20.313 -0.038 13.086 0.152 2.041 0.030 43.940 42.195
9.800 -20.507 -0.034 -20.467 -0.030 -20.341 -0.033 -20.311 -0.037 13.085 0.148 2.039 0.029 43.939 42.182
10.200 -20.504 -0.034 -20.465 -0.029 -20.338 -0.033 -20.308 -0.036 13.083 0.144 2.037 0.028 43.938 42.168
10.600 -20.501 -0.033 -20.462 -0.028 -20.335 -0.032 -20.305 -0.035 13.079 0.140 2.035 0.027 43.936 42.155
11.000 -20.497 -0.033 -20.458 -0.028 -20.332 -0.031 -20.302 -0.035 13.072 0.136 2.033 0.026 43.934 42.141
11.400 -20.493 -0.033 -20.455 -0.027 -20.328 -0.031 -20.298 -0.034 13.062 0.133 2.031 0.026 43.932 42.128
11.800 -20.488 -0.033 -20.450 -0.027 -20.324 -0.030 -20.294 -0.034 13.047 0.129 2.030 0.025 43.930 42.115
12.200 -20.483 -0.033 -20.445 -0.027 -20.320 -0.030 -20.289 -0.034 13.028 0.127 2.029 0.024 43.927 42.103
12.600 -20.477 -0.033 -20.439 -0.027 -20.314 -0.030 -20.284 -0.034 13.003 0.124 2.029 0.024 43.923 42.091
13.000 -20.469 -0.034 -20.433 -0.027 -20.309 -0.031 -20.278 -0.035 12.974 0.122 2.028 0.024 43.919 42.082
13.400 -20.462 -0.035 -20.425 -0.029 -20.302 -0.031 -20.272 -0.035 12.941 0.121 2.028 0.024 43.915 42.074
13.800 -20.453 -0.037 -20.417 -0.030 -20.295 -0.032 -20.265 -0.035 12.903 0.120 2.029 0.024 43.910 42.069
14.200 -20.443 -0.038 -20.408 -0.032 -20.288 -0.033 -20.258 -0.036 12.862 0.121 2.029 0.024 43.904 42.065
14.600 -20.433 -0.040 -20.398 -0.033 -20.279 -0.034 -20.250 -0.037 12.817 0.121 2.029 0.024 43.899 42.062
15.000 -20.422 -0.042 -20.388 -0.035 -20.270 -0.035 -20.241 -0.038 12.769 0.122 2.029 0.024 43.892 42.061
15.400 -20.410 -0.044 -20.376 -0.037 -20.261 -0.036 -20.232 -0.039 12.719 0.124 2.029 0.025 43.885 42.061
15.800 -20.397 -0.046 -20.364 -0.039 -20.250 -0.038 -20.222 -0.041 12.666 0.126 2.029 0.025 43.878 42.062
16.200 -20.384 -0.048 -20.351 -0.041 -20.239 -0.039 -20.211 -0.042 12.612 0.129 2.029 0.026 43.870 42.064
16.600 -20.369 -0.049 -20.337 -0.043 -20.227 -0.041 -20.199 -0.044 12.556 0.132 2.028 0.027 43.862 42.066
17.000 -20.354 -0.051 -20.322 -0.045 -20.214 -0.042 -20.187 -0.045 12.499 0.135 2.027 0.028 43.854 42.068
17.400 -20.337 -0.053 -20.306 -0.047 -20.200 -0.044 -20.174 -0.046 12.441 0.138 2.025 0.029 43.845 42.069
17.800 -20.320 -0.055 -20.290 -0.048 -20.186 -0.045 -20.160 -0.048 12.383 0.142 2.023 0.029 43.836 42.070
18.200 -20.303 -0.056 -20.273 -0.050 -20.171 -0.046 -20.145 -0.049 12.323 0.145 2.020 0.030 43.827 42.072
18.600 -20.284 -0.058 -20.255 -0.051 -20.155 -0.048 -20.130 -0.050 12.264 0.149 2.017 0.031 43.817 42.072
19.000 -20.265 -0.059 -20.236 -0.053 -20.139 -0.049 -20.114 -0.051 12.204 0.153 2.013 0.032 43.807 42.073
19.400 -20.245 -0.061 -20.217 -0.054 -20.121 -0.050 -20.098 -0.052 12.145 0.157 2.009 0.033 43.796 42.073
19.800 -20.224 -0.062 -20.197 -0.055 -20.104 -0.051 -20.080 -0.053 12.085 0.161 2.005 0.034 43.786 42.073
20.200 -20.203 -0.063 -20.176 -0.056 -20.085 -0.052 -20.063 -0.054 12.025 0.165 2.000 0.036 43.775 42.073
20.600 -20.181 -0.064 -20.155 -0.057 -20.067 -0.052 -20.045 -0.055 11.965 0.169 1.994 0.037 43.764 42.072
21.000 -20.159 -0.064 -20.133 -0.058 -20.047 -0.053 -20.026 -0.055 11.904 0.173 1.989 0.038 43.753 42.071
21.400 -20.136 -0.065 -20.111 -0.058 -20.028 -0.053 -20.007 -0.056 11.842 0.177 1.983 0.039 43.741 42.069
21.800 -20.113 -0.066 -20.089 -0.059 -20.008 -0.054 -19.988 -0.056 11.780 0.182 1.978 0.040 43.730 42.067
22.200 -20.090 -0.066 -20.066 -0.059 -19.987 -0.054 -19.968 -0.057 11.718 0.186 1.972 0.041 43.718 42.065
22.600 -20.066 -0.066 -20.043 -0.059 -19.967 -0.054 -19.948 -0.057 11.655 0.190 1.967 0.043 43.706 42.062
23.000 -20.042 -0.066 -20.019 -0.059 -19.946 -0.055 -19.928 -0.057 11.591 0.195 1.961 0.044 43.694 42.059
23.400 -20.018 -0.067 -19.995 -0.059 -19.925 -0.055 -19.908 -0.058 11.528 0.199 1.955 0.045 43.682 42.055
23.800 -19.993 -0.067 -19.971 -0.059 -19.904 -0.055 -19.887 -0.058 11.465 0.203 1.949 0.046 43.670 42.051
24.200 -19.968 -0.066 -19.947 -0.059 -19.882 -0.055 -19.866 -0.058 11.402 0.207 1.943 0.048 43.658 42.046
24.600 -19.943 -0.066 -19.923 -0.059 -19.860 -0.055 -19.845 -0.058 11.341 0.212 1.937 0.049 43.646 42.041
25.000 -19.918 -0.066 -19.898 -0.059 -19.839 -0.055 -19.824 -0.058 11.280 0.216 1.930 0.050 43.633 42.036
25.400 -19.893 -0.066 -19.873 -0.058 -19.817 -0.055 -19.803 -0.058 11.219 0.220 1.924 0.052 43.621 42.030
25.800 -19.867 -0.065 -19.849 -0.058 -19.795 -0.054 -19.782 -0.058 11.160 0.224 1.917 0.053 43.609 42.024
26.200 -19.842 -0.065 -19.824 -0.057 -19.773 -0.054 -19.761 -0.058 11.102 0.228 1.911 0.054 43.597 42.018
26.600 -19.817 -0.065 -19.799 -0.057 -19.751 -0.054 -19.740 -0.058 11.045 0.232 1.904 0.055 43.585 42.012
27.000 -19.791 -0.064 -19.775 -0.056 -19.729 -0.054 -19.718 -0.058 10.989 0.236 1.897 0.057 43.573 42.005
27.400 -19.766 -0.063 -19.750 -0.055 -19.707 -0.054 -19.697 -0.058 10.934 0.240 1.890 0.058 43.561 41.998
27.800 -19.742 -0.062 -19.726 -0.055 -19.685 -0.054 -19.676 -0.058 10.880 0.244 1.883 0.060 43.549 41.991
28.200 -19.717 -0.062 -19.702 -0.054 -19.664 -0.054 -19.656 -0.058 10.828 0.248 1.876 0.061 43.538 41.984
28.600 -19.692 -0.061 -19.678 -0.053 -19.643 -0.054 -19.635 -0.058 10.777 0.253 1.869 0.062 43.526 41.977
29.000 -19.668 -0.060 -19.655 -0.052 -19.622 -0.054 -19.615 -0.059 10.727 0.257 1.862 0.064 43.515 41.970
29.400 -19.644 -0.059 -19.631 -0.051 -19.601 -0.054 -19.595 -0.059 10.679 0.262 1.855 0.066 43.504 41.963
29.800 -19.621 -0.058 -19.609 -0.050 -19.581 -0.054 -19.575 -0.059 10.632 0.267 1.849 0.067 43.493 41.957
30.200 -19.598 -0.057 -19.586 -0.049 -19.561 -0.054 -19.556 -0.060 10.586 0.272 1.842 0.069 43.482 41.950
30.600 -19.576 -0.056 -19.564 -0.048 -19.541 -0.054 -19.537 -0.060 10.543 0.277 1.835 0.071 43.472 41.943
31.000 -19.554 -0.055 -19.543 -0.047 -19.522 -0.055 -19.519 -0.061 10.501 0.282 1.828 0.072 43.462 41.937
31.400 -19.532 -0.054 -19.522 -0.046 -19.504 -0.055 -19.501 -0.061 10.461 0.287 1.822 0.074 43.452 41.930
31.800 -19.511 -0.053 -19.502 -0.046 -19.485 -0.055 -19.483 -0.062 10.424 0.292 1.815 0.076 43.443 41.923
32.200 -19.491 -0.053 -19.482 -0.045 -19.468 -0.056 -19.466 -0.063 10.388 0.296 1.809 0.077 43.434 41.916
32.600 -19.471 -0.053 -19.463 -0.045 -19.451 -0.057 -19.449 -0.064 10.354 0.299 1.802 0.078 43.425 41.909
33.000 -19.452 -0.053 -19.444 -0.045 -19.434 -0.058 -19.433 -0.065 10.322 0.301 1.796 0.079 43.416 41.900
33.400 -19.434 -0.053 -19.427 -0.046 -19.418 -0.058 -19.418 -0.066 10.291 0.302 1.790 0.080 43.408 41.891
33.800 -19.417 -0.054 -19.410 -0.046 -19.403 -0.059 -19.403 -0.067 10.261 0.303 1.784 0.080 43.401 41.882
34.200 -19.400 -0.054 -19.394 -0.047 -19.389 -0.061 -19.389 -0.068 10.232 0.302 1.779 0.080 43.393 41.872
34.600 -19.384 -0.055 -19.378 -0.048 -19.375 -0.062 -19.375 -0.069 10.203 0.301 1.774 0.080 43.386 41.862
35.000 -19.368 -0.056 -19.363 -0.049 -19.361 -0.063 -19.362 -0.070 10.175 0.300 1.770 0.080 43.379 41.852
35.400 -19.353 -0.057 -19.349 -0.051 -19.348 -0.064 -19.350 -0.071 10.147 0.298 1.767 0.080 43.372 41.842
35.800 -19.339 -0.059 -19.335 -0.052 -19.336 -0.065 -19.338 -0.072 10.119 0.296 1.763 0.079 43.366 41.832
36.200 -19.325 -0.060 -19.322 -0.054 -19.325 -0.067 -19.327 -0.074 10.091 0.294 1.761 0.079 43.360 41.822
36.600 -19.312 -0.062 -19.310 -0.056 -19.314 -0.068 -19.316 -0.075 10.063 0.291 1.758 0.078 43.354 41.813
37.000 -19.299 -0.064 -19.298 -0.058 -19.303 -0.070 -19.306 -0.076 10.036 0.288 1.756 0.078 43.348 41.803
37.400 -19.287 -0.066 -19.286 -0.060 -19.293 -0.071 -19.296 -0.078 10.008 0.285 1.755 0.077 43.343 41.793
37.800 -19.276 -0.068 -19.275 -0.062 -19.284 -0.072 -19.287 -0.079 9.981 0.282 1.754 0.077 43.338 41.784
38.200 -19.265 -0.070 -19.265 -0.064 -19.275 -0.074 -19.278 -0.080 9.953 0.280 1.754 0.076 43.333 41.775
38.600 -19.254 -0.072 -19.255 -0.066 -19.266 -0.075 -19.270 -0.081 9.925 0.277 1.754 0.076 43.328 41.766
39.000 -19.244 -0.074 -19.245 -0.068 -19.258 -0.076 -19.262 -0.083 9.898 0.274 1.754 0.075 43.323 41.757
39.400 -19.234 -0.076 -19.236 -0.070 -19.250 -0.078 -19.255 -0.084 9.870 0.272 1.755 0.075 43.318 41.749
39.800 -19.225 -0.078 -19.228 -0.072 -19.243 -0.079 -19.248 -0.085 9.843 0.269 1.756 0.075 43.314 41.741
40.200 -19.216 -0.080 -19.219 -0.074 -19.236 -0.080 -19.241 -0.086 9.815 0.267 1.757 0.074 43.310 41.734
40.600 -19.207 -0.082 -19.211 -0.075 -19.230 -0.081 -19.235 -0.086 9.788 0.265 1.759 0.074 43.306 41.726
41.000 -19.199 -0.084 -19.204 -0.077 -19.224 -0.082 -19.229 -0.087 9.761 0.263 1.761 0.074 43.302 41.719
41.400 -19.191 -0.086 -19.197 -0.079 -19.218 -0.083 -19.224 -0.088 9.734 0.261 1.763 0.074 43.298 41.712
41.800 -19.184 -0.087 -19.190 -0.080 -19.213 -0.084 -19.219 -0.089 9.708 0.259 1.765 0.073 43.295 41.705
42.200 -19.177 -0.089 -19.183 -0.081 -19.208 -0.084 -19.214 -0.089 9.681 0.257 1.768 0.073 43.292 41.699
42.600 -19.170 -0.090 -19.177 -0.083 -19.203 -0.085 -19.210 -0.090 9.655 0.255 1.771 0.073 43.288 41.692
43.000 -19.163 -0.092 -19.171 -0.084 -19.199 -0.085 -19.206 -0.090 9.633 0.254 1.773 0.073 43.285 41.687
43.400 -19.157 -0.093 -19.166 -0.085 -19.195 -0.086 -19.202 -0.091 9.603 0.252 1.778 0.073 43.282 41.680
43.800 -19.151 -0.094 -19.160 -0.086 -19.191 -0.086 -19.198 -0.091 9.577 0.251 1.781 0.073 43.279 41.674
44.200 -19.145 -0.095 -19.155 -0.086 -19.187 -0.086 -19.195 -0.091 9.552 0.249 1.785 0.073 43.276 41.668
44.600 -19.140 -0.096 -19.151 -0.087 -19.184 -0.086 -19.192 -0.091 9.530 0.248 1.788 0.073 43.274 41.663
45.000 -19.134 -0.096 -19.146 -0.088 -19.181 -0.086 -19.189 -0.091 9.501 0.247 1.793 0.073 43.271 41.657
45.400 -19.129 -0.097 -19.141 -0.088 -19.178 -0.086 -19.186 -0.091 9.476 0.245 1.798 0.073 43.269 41.652
45.800 -19.124 -0.098 -19.137 -0.088 -19.175 -0.086 -19.184 -0.090 9.455 0.244 1.801 0.073 43.266 41.647
46.200 -19.119 -0.098 -19.133 -0.089 -19.173 -0.086 -19.181 -0.090 9.426 0.243 1.807 0.074 43.264 41.642
46.600 -19.115 -0.098 -19.129 -0.089 -19.170 -0.085 -19.179 -0.089 9.402 0.241 1.811 0.074 43.262 41.637
47.000 -19.110 -0.099 -19.125 -0.089 -19.168 -0.085 -19.177 -0.089 9.378 0.240 1.816 0.074 43.260 41.632
47.400 -19.106 -0.099 -19.122 -0.089 -19.166 -0.084 -19.175 -0.088 9.353 0.239 1.821 0.074 43.257 41.627
47.800 -19.102 -0.099 -19.118 -0.089 -19.163 -0.083 -19.173 -0.088 9.330 0.237 1.826 0.074 43.255 41.622
48.200 -19.098 -0.100 -19.115 -0.089 -19.161 -0.083 -19.171 -0.087 9.306 0.236 1.831 0.074 43.253 41.618
48.600 -19.094 -0.100 -19.111 -0.088 -19.160 -0.082 -19.170 -0.086 9.285 0.235 1.835 0.074 43.251 41.614
49.000 -19.090 -0.100 -19.108 -0.088 -19.158 -0.081 -19.168 -0.085 9.260 0.234 1.841 0.074 43.249 41.609
49.400 -19.086 -0.100 -19.105 -0.088 -19.156 -0.080 -19.166 -0.085 9.240 0.233 1.845 0.074 43.248 41.605
49.800 -19.082 -0.100 -19.101 -0.088 -19.154 -0.080 -19.165 -0.084 9.215 0.232 1.851 0.074 43.246 41.600
50.200 -19.078 -0.101 -19.098 -0.088 -19.152 -0.079 -19.163 -0.083 9.196 0.231 1.855 0.074 43.244 41.597
50.600 -19.074 -0.101 -19.095 -0.088 -19.150 -0.078 -19.161 -0.083 9.172 0.230 1.860 0.075 43.242 41.592
