"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-30.000 -20.390 -0.125 -20.382 -0.123 -20.315 -0.115 -20.137 -0.124 -20.090 -0.130 -20.039 -0.138 -19.869 -0.186 20.701 0.091 1.044 0.005 44.154 42.093
-29.600 -20.413 -0.126 -20.405 -0.124 -20.338 -0.116 -20.161 -0.125 -20.114 -0.131 -20.064 -0.139 -19.892 -0.186 20.636 0.081 1.059 0.004 44.161 42.048
-29.200 -20.435 -0.127 -20.428 -0.125 -20.361 -0.117 -20.185 -0.125 -20.138 -0.131 -20.088 -0.140 -19.916 -0.186 20.569 0.071 1.074 0.004 44.168 41.999
-28.800 -20.458 -0.127 -20.450 -0.126 -20.384 -0.118 -20.209 -0.126 -20.162 -0.132 -20.112 -0.140 -19.940 -0.186 20.500 0.062 1.089 0.003 44.174 41.949
-28.400 -20.480 -0.128 -20.473 -0.126 -20.408 -0.119 -20.233 -0.127 -20.186 -0.133 -20.137 -0.141 -19.964 -0.186 20.429 0.055 1.105 0.003 44.181 41.902
-28.000 -20.503 -0.128 -20.496 -0.127 -20.431 -0.119 -20.258 -0.127 -20.211 -0.133 -20.161 -0.141 -19.988 -0.186 20.357 0.049 1.121 0.003 44.187 41.863
-27.600 -20.525 -0.129 -20.518 -0.127 -20.454 -0.120 -20.282 -0.128 -20.235 -0.134 -20.185 -0.142 -20.012 -0.186 20.283 0.047 1.138 0.003 44.193 41.844
-27.200 -20.548 -0.129 -20.541 -0.128 -20.477 -0.120 -20.306 -0.128 -20.259 -0.134 -20.210 -0.142 -20.036 -0.186 20.207 0.046 1.155 0.003 44.200 41.850
-26.800 -20.570 -0.129 -20.563 -0.128 -20.500 -0.121 -20.330 -0.129 -20.284 -0.134 -20.234 -0.142 -20.060 -0.186 20.131 0.049 1.172 0.003 44.206 41.880
-26.400 -20.592 -0.129 -20.585 -0.128 -20.523 -0.121 -20.354 -0.129 -20.308 -0.135 -20.258 -0.142 -20.084 -0.186 20.053 0.054 1.189 0.003 44.212 41.927
-26.000 -20.614 -0.129 -20.608 -0.128 -20.546 -0.121 -20.378 -0.129 -20.332 -0.135 -20.282 -0.142 -20.108 -0.186 19.974 0.060 1.207 0.004 44.218 41.982
-25.600 -20.637 -0.129 -20.630 -0.128 -20.569 -0.121 -20.402 -0.129 -20.356 -0.134 -20.307 -0.142 -20.131 -0.185 19.895 0.067 1.225 0.004 44.224 42.037
-25.200 -20.658 -0.129 -20.652 -0.127 -20.592 -0.120 -20.426 -0.128 -20.380 -0.134 -20.331 -0.142 -20.155 -0.185 19.814 0.075 1.243 0.005 44.230 42.091
-24.800 -20.680 -0.128 -20.674 -0.127 -20.614 -0.120 -20.450 -0.128 -20.404 -0.134 -20.355 -0.141 -20.179 -0.184 19.733 0.083 1.262 0.006 44.236 42.141
-24.400 -20.702 -0.128 -20.695 -0.126 -20.637 -0.119 -20.473 -0.127 -20.428 -0.133 -20.379 -0.141 -20.203 -0.184 19.652 0.091 1.281 0.006 44.241 42.187
-24.000 -20.724 -0.127 -20.717 -0.126 -20.659 -0.119 -20.497 -0.127 -20.451 -0.133 -20.402 -0.140 -20.226 -0.183 19.569 0.099 1.300 0.007 44.247 42.229
-23.600 -20.745 -0.126 -20.739 -0.125 -20.681 -0.118 -20.520 -0.126 -20.475 -0.132 -20.426 -0.140 -20.250 -0.183 19.487 0.107 1.320 0.008 44.253 42.268
-23.200 -20.766 -0.125 -20.760 -0.124 -20.703 -0.117 -20.544 -0.125 -20.499 -0.131 -20.450 -0.139 -20.273 -0.182 19.404 0.114 1.339 0.008 44.258 42.304
-22.800 -20.787 -0.124 -20.781 -0.123 -20.725 -0.116 -20.567 -0.124 -20.522 -0.130 -20.473 -0.138 -20.296 -0.181 19.321 0.121 1.359 0.009 44.264 42.337
-22.400 -20.808 -0.123 -20.802 -0.121 -20.747 -0.115 -20.590 -0.123 -20.545 -0.129 -20.496 -0.137 -20.320 -0.180 19.237 0.128 1.380 0.010 44.269 42.367
-22.000 -20.829 -0.122 -20.823 -0.120 -20.769 -0.113 -20.612 -0.122 -20.568 -0.128 -20.519 -0.136 -20.343 -0.179 19.153 0.135 1.400 0.011 44.274 42.395
-21.600 -20.850 -0.120 -20.844 -0.119 -20.790 -0.112 -20.635 -0.121 -20.591 -0.126 -20.542 -0.134 -20.365 -0.178 19.070 0.141 1.421 0.011 44.279 42.420
-21.200 -20.870 -0.119 -20.864 -0.117 -20.811 -0.110 -20.657 -0.119 -20.613 -0.125 -20.565 -0.133 -20.388 -0.176 18.986 0.147 1.442 0.012 44.285 42.443
-20.800 -20.890 -0.117 -20.884 -0.116 -20.832 -0.109 -20.680 -0.118 -20.636 -0.124 -20.588 -0.132 -20.411 -0.175 18.902 0.153 1.463 0.013 44.290 42.465
-20.400 -20.910 -0.116 -20.904 -0.114 -20.853 -0.107 -20.702 -0.116 -20.658 -0.122 -20.610 -0.130 -20.433 -0.174 18.819 0.158 1.485 0.014 44.295 42.485
-20.000 -20.930 -0.114 -20.924 -0.113 -20.873 -0.106 -20.723 -0.115 -20.680 -0.121 -20.632 -0.129 -20.455 -0.172 18.735 0.163 1.506 0.014 44.299 42.503
-19.600 -20.949 -0.112 -20.944 -0.111 -20.894 -0.104 -20.745 -0.113 -20.701 -0.119 -20.654 -0.127 -20.477 -0.171 18.652 0.167 1.528 0.015 44.304 42.520
-19.200 -20.968 -0.111 -20.963 -0.109 -20.914 -0.102 -20.766 -0.112 -20.723 -0.117 -20.675 -0.125 -20.498 -0.169 18.569 0.171 1.550 0.016 44.309 42.536
-18.800 -20.987 -0.109 -20.982 -0.107 -20.933 -0.101 -20.787 -0.110 -20.744 -0.116 -20.696 -0.124 -20.520 -0.167 18.486 0.175 1.572 0.016 44.313 42.550
-18.400 -21.006 -0.107 -21.001 -0.106 -20.953 -0.099 -20.808 -0.108 -20.765 -0.114 -20.717 -0.122 -20.541 -0.165 18.404 0.179 1.595 0.017 44.318 42.563
-18.000 -21.024 -0.105 -21.019 -0.104 -20.972 -0.097 -20.828 -0.107 -20.785 -0.112 -20.738 -0.120 -20.562 -0.164 18.322 0.182 1.617 0.018 44.322 42.575
-17.600 -21.042 -0.104 -21.037 -0.102 -20.991 -0.096 -20.848 -0.105 -20.806 -0.111 -20.759 -0.118 -20.583 -0.162 18.240 0.184 1.640 0.018 44.326 42.586
-17.200 -21.060 -0.102 -21.055 -0.101 -21.009 -0.094 -20.868 -0.104 -20.825 -0.109 -20.779 -0.117 -20.603 -0.160 18.159 0.187 1.662 0.019 44.330 42.596
-16.800 -21.077 -0.101 -21.072 -0.099 -21.027 -0.093 -20.887 -0.102 -20.845 -0.107 -20.798 -0.115 -20.623 -0.158 18.077 0.189 1.685 0.020 44.334 42.605
-16.400 -21.094 -0.099 -21.089 -0.098 -21.045 -0.091 -20.906 -0.100 -20.864 -0.106 -20.818 -0.113 -20.643 -0.156 17.995 0.190 1.708 0.020 44.338 42.613
-16.000 -21.110 -0.097 -21.106 -0.096 -21.063 -0.090 -20.925 -0.099 -20.883 -0.104 -20.837 -0.111 -20.662 -0.154 17.912 0.192 1.731 0.021 44.342 42.620
-15.600 -21.126 -0.096 -21.122 -0.095 -21.080 -0.089 -20.943 -0.098 -20.902 -0.103 -20.856 -0.110 -20.682 -0.151 17.829 0.193 1.754 0.021 44.345 42.626
-15.200 -21.142 -0.095 -21.138 -0.093 -21.096 -0.088 -20.961 -0.096 -20.920 -0.101 -20.874 -0.108 -20.701 -0.149 17.745 0.193 1.777 0.022 44.349 42.631
-14.800 -21.157 -0.093 -21.153 -0.092 -21.113 -0.087 -20.978 -0.095 -20.937 -0.100 -20.892 -0.106 -20.719 -0.147 17.661 0.193 1.800 0.022 44.352 42.634
-14.400 -21.172 -0.092 -21.168 -0.091 -21.128 -0.085 -20.995 -0.094 -20.955 -0.098 -20.909 -0.105 -20.737 -0.145 17.576 0.193 1.824 0.023 44.355 42.637
-14.000 -21.186 -0.091 -21.183 -0.089 -21.144 -0.084 -21.012 -0.092 -20.971 -0.097 -20.926 -0.103 -20.755 -0.142 17.491 0.192 1.848 0.023 44.357 42.638
-13.600 -21.200 -0.089 -21.197 -0.088 -21.159 -0.083 -21.028 -0.091 -20.988 -0.095 -20.943 -0.101 -20.773 -0.140 17.405 0.191 1.871 0.024 44.360 42.638
-13.200 -21.214 -0.088 -21.210 -0.087 -21.173 -0.082 -21.044 -0.090 -21.004 -0.094 -20.959 -0.100 -20.790 -0.137 17.318 0.189 1.895 0.024 44.362 42.637
-12.800 -21.227 -0.087 -21.223 -0.086 -21.187 -0.081 -21.059 -0.088 -21.019 -0.092 -20.975 -0.098 -20.807 -0.135 17.230 0.187 1.919 0.024 44.364 42.634
-12.400 -21.239 -0.086 -21.236 -0.085 -21.201 -0.080 -21.074 -0.087 -21.035 -0.091 -20.991 -0.096 -20.823 -0.132 17.141 0.184 1.943 0.024 44.366 42.630
-12.000 -21.251 -0.085 -21.248 -0.083 -21.214 -0.079 -21.088 -0.086 -21.049 -0.089 -21.005 -0.095 -20.839 -0.130 17.051 0.181 1.967 0.024 44.367 42.623
-11.600 -21.263 -0.083 -21.259 -0.082 -21.226 -0.078 -21.102 -0.084 -21.063 -0.088 -21.020 -0.093 -20.855 -0.127 16.960 0.177 1.991 0.024 44.369 42.616
-11.200 -21.273 -0.082 -21.270 -0.081 -21.238 -0.077 -21.116 -0.083 -21.077 -0.086 -21.034 -0.091 -20.871 -0.124 16.867 0.172 2.015 0.024 44.370 42.606
-10.800 -21.284 -0.081 -21.281 -0.080 -21.249 -0.076 -21.128 -0.082 -21.090 -0.085 -21.048 -0.089 -20.886 -0.121 16.773 0.167 2.040 0.024 44.370 42.594
-10.400 -21.294 -0.079 -21.291 -0.078 -21.260 -0.074 -21.141 -0.080 -21.103 -0.083 -21.061 -0.087 -20.900 -0.118 16.676 0.162 2.065 0.024 44.371 42.580
-10.000 -21.303 -0.078 -21.300 -0.077 -21.270 -0.073 -21.153 -0.079 -21.115 -0.081 -21.073 -0.085 -20.915 -0.116 16.578 0.155 2.090 0.023 44.371 42.564
-9.600 -21.311 -0.076 -21.309 -0.075 -21.280 -0.072 -21.164 -0.077 -21.127 -0.079 -21.085 -0.083 -20.929 -0.113 16.477 0.149 2.115 0.023 44.371 42.545
-9.200 -21.319 -0.074 -21.317 -0.073 -21.289 -0.070 -21.175 -0.075 -21.138 -0.078 -21.097 -0.081 -20.942 -0.109 16.373 0.142 2.141 0.022 44.371 42.524
-8.800 -21.327 -0.073 -21.325 -0.072 -21.297 -0.068 -21.185 -0.074 -21.149 -0.076 -21.108 -0.079 -20.955 -0.106 16.267 0.134 2.167 0.021 44.370 42.500
-8.400 -21.334 -0.071 -21.331 -0.070 -21.305 -0.067 -21.195 -0.072 -21.159 -0.074 -21.119 -0.077 -20.968 -0.103 16.157 0.127 2.193 0.021 44.369 42.473
-8.000 -21.340 -0.069 -21.338 -0.068 -21.312 -0.065 -21.204 -0.070 -21.169 -0.072 -21.129 -0.075 -20.980 -0.100 16.045 0.118 2.220 0.020 44.367 42.443
-7.600 -21.345 -0.067 -21.343 -0.066 -21.319 -0.063 -21.213 -0.068 -21.178 -0.070 -21.139 -0.072 -20.992 -0.097 15.929 0.110 2.248 0.019 44.365 42.408
-7.200 -21.350 -0.064 -21.348 -0.063 -21.325 -0.061 -21.221 -0.066 -21.187 -0.068 -21.148 -0.070 -21.004 -0.094 15.811 0.101 2.276 0.018 44.363 42.370
-6.800 -21.354 -0.062 -21.353 -0.061 -21.330 -0.059 -21.229 -0.064 -21.195 -0.066 -21.157 -0.068 -21.015 -0.091 15.689 0.092 2.305 0.017 44.360 42.327
-6.400 -21.358 -0.060 -21.356 -0.059 -21.335 -0.057 -21.236 -0.062 -21.202 -0.063 -21.165 -0.066 -21.026 -0.087 15.564 0.083 2.334 0.015 44.357 42.278
-6.000 -21.360 -0.057 -21.359 -0.056 -21.339 -0.055 -21.242 -0.060 -21.210 -0.061 -21.173 -0.063 -21.037 -0.084 15.435 0.074 2.364 0.014 44.354 42.223
-5.600 -21.363 -0.055 -21.361 -0.054 -21.342 -0.053 -21.248 -0.058 -21.216 -0.059 -21.181 -0.061 -21.047 -0.081 15.304 0.065 2.394 0.013 44.350 42.161
-5.200 -21.364 -0.052 -21.363 -0.052 -21.345 -0.051 -21.254 -0.056 -21.222 -0.057 -21.188 -0.059 -21.056 -0.078 15.169 0.056 2.426 0.011 44.346 42.089
-4.800 -21.365 -0.050 -21.364 -0.049 -21.347 -0.049 -21.258 -0.054 -21.228 -0.055 -21.194 -0.057 -21.066 -0.075 15.031 0.046 2.458 0.010 44.342 42.004
-4.400 -21.365 -0.048 -21.364 -0.047 -21.348 -0.047 -21.263 -0.052 -21.233 -0.053 -21.200 -0.055 -21.075 -0.072 14.891 0.037 2.491 0.008 44.337 41.904
-4.000 -21.364 -0.045 -21.363 -0.044 -21.349 -0.045 -21.267 -0.050 -21.238 -0.051 -21.206 -0.053 -21.083 -0.069 14.748 0.029 2.525 0.006 44.332 41.783
-3.600 -21.363 -0.043 -21.362 -0.042 -21.349 -0.043 -21.270 -0.049 -21.242 -0.050 -21.211 -0.051 -21.092 -0.066 14.604 0.021 2.559 0.005 44.327 41.635
-3.200 -21.361 -0.041 -21.360 -0.040 -21.348 -0.041 -21.273 -0.047 -21.246 -0.048 -21.216 -0.050 -21.100 -0.064 14.457 0.015 2.595 0.004 44.321 41.481
-2.800 -21.358 -0.039 -21.357 -0.038 -21.346 -0.040 -21.275 -0.046 -21.249 -0.047 -21.220 -0.049 -21.107 -0.062 14.309 0.014 2.631 0.003 44.315 41.431
-2.400 -21.354 -0.038 -21.354 -0.037 -21.344 -0.039 -21.277 -0.045 -21.252 -0.045 -21.224 -0.047 -21.114 -0.060 14.159 0.018 2.668 0.004 44.309 41.535
-2.000 -21.350 -0.037 -21.350 -0.036 -21.341 -0.038 -21.278 -0.044 -21.254 -0.045 -21.227 -0.046 -21.121 -0.058 14.008 0.024 2.706 0.006 44.303 41.665
-1.600 -21.345 -0.036 -21.345 -0.035 -21.338 -0.037 -21.279 -0.043 -21.256 -0.044 -21.230 -0.046 -21.127 -0.057 13.854 0.031 2.745 0.009 44.296 41.770
-1.200 -21.340 -0.036 -21.340 -0.035 -21.334 -0.037 -21.279 -0.043 -21.257 -0.043 -21.232 -0.045 -21.133 -0.056 13.700 0.039 2.785 0.011 44.289 41.853
-0.800 -21.333 -0.036 -21.334 -0.035 -21.329 -0.037 -21.279 -0.043 -21.258 -0.043 -21.235 -0.045 -21.139 -0.055 13.544 0.046 2.826 0.013 44.282 41.919
-0.400 -21.327 -0.036 -21.327 -0.035 -21.324 -0.037 -21.278 -0.043 -21.259 -0.043 -21.237 -0.045 -21.145 -0.055 13.411 0.054 2.861 0.016 44.276 41.983
-0.000 -21.319 -0.037 -21.320 -0.036 -21.318 -0.037 -21.277 -0.043 -21.259 -0.043 -21.238 -0.045 -21.150 -0.055 13.233 0.060 2.911 0.019 44.267 42.015
0.400 -21.312 -0.038 -21.312 -0.037 -21.312 -0.038 -21.276 -0.043 -21.259 -0.044 -21.239 -0.045 -21.154 -0.055 13.079 0.066 2.955 0.021 44.260 42.049
0.800 -21.303 -0.039 -21.304 -0.038 -21.306 -0.038 -21.274 -0.043 -21.259 -0.044 -21.240 -0.046 -21.159 -0.055 12.926 0.072 2.999 0.024 44.253 42.078
1.200 -21.295 -0.039 -21.296 -0.038 -21.299 -0.039 -21.272 -0.044 -21.258 -0.044 -21.241 -0.046 -21.163 -0.055 12.775 0.078 3.044 0.027 44.245 42.100
1.600 -21.285 -0.040 -21.287 -0.039 -21.291 -0.039 -21.270 -0.044 -21.257 -0.045 -21.241 -0.046 -21.167 -0.055 12.627 0.083 3.089 0.030 44.238 42.118
2.000 -21.276 -0.041 -21.277 -0.040 -21.284 -0.040 -21.267 -0.045 -21.256 -0.045 -21.241 -0.047 -21.170 -0.055 12.481 0.088 3.135 0.032 44.230 42.132
2.400 -21.266 -0.041 -21.268 -0.040 -21.276 -0.040 -21.265 -0.045 -21.254 -0.046 -21.241 -0.047 -21.173 -0.056 12.338 0.092 3.181 0.035 44.223 42.143
2.800 -21.256 -0.042 -21.258 -0.041 -21.267 -0.041 -21.261 -0.045 -21.252 -0.046 -21.240 -0.047 -21.176 -0.056 12.198 0.096 3.227 0.038 44.216 42.151
3.200 -21.245 -0.042 -21.247 -0.041 -21.259 -0.041 -21.258 -0.045 -21.250 -0.046 -21.239 -0.048 -21.179 -0.056 12.061 0.100 3.273 0.041 44.208 42.156
3.600 -21.235 -0.043 -21.237 -0.042 -21.250 -0.041 -21.254 -0.046 -21.248 -0.047 -21.238 -0.048 -21.182 -0.057 11.928 0.104 3.320 0.044 44.201 42.160
4.000 -21.224 -0.043 -21.226 -0.042 -21.241 -0.042 -21.251 -0.046 -21.245 -0.047 -21.237 -0.049 -21.184 -0.057 11.799 0.107 3.366 0.047 44.194 42.161
4.400 -21.213 -0.044 -21.215 -0.043 -21.231 -0.042 -21.246 -0.046 -21.243 -0.048 -21.235 -0.049 -21.186 -0.057 11.674 0.110 3.411 0.050 44.188 42.162
4.800 -21.202 -0.044 -21.204 -0.043 -21.222 -0.043 -21.242 -0.047 -21.240 -0.048 -21.233 -0.050 -21.187 -0.058 11.553 0.113 3.457 0.053 44.181 42.161
5.200 -21.190 -0.045 -21.193 -0.044 -21.212 -0.043 -21.238 -0.047 -21.236 -0.049 -21.231 -0.051 -21.189 -0.058 11.435 0.115 3.501 0.056 44.174 42.159
5.600 -21.179 -0.046 -21.182 -0.044 -21.203 -0.044 -21.233 -0.048 -21.233 -0.049 -21.229 -0.051 -21.190 -0.059 11.322 0.118 3.546 0.059 44.168 42.157
6.000 -21.167 -0.046 -21.170 -0.045 -21.193 -0.045 -21.228 -0.049 -21.229 -0.050 -21.227 -0.052 -21.191 -0.060 11.212 0.120 3.589 0.062 44.162 42.155
6.400 -21.155 -0.048 -21.159 -0.046 -21.183 -0.045 -21.223 -0.050 -21.225 -0.051 -21.224 -0.053 -21.192 -0.061 11.106 0.123 3.632 0.065 44.155 42.151
6.800 -21.144 -0.049 -21.147 -0.048 -21.173 -0.046 -21.217 -0.051 -21.221 -0.052 -21.221 -0.054 -21.192 -0.062 11.004 0.125 3.674 0.068 44.149 42.148
7.200 -21.132 -0.050 -21.135 -0.049 -21.163 -0.048 -21.212 -0.052 -21.217 -0.053 -21.218 -0.055 -21.192 -0.063 10.905 0.127 3.716 0.071 44.143 42.144
7.600 -21.120 -0.051 -21.124 -0.050 -21.153 -0.049 -21.206 -0.053 -21.212 -0.054 -21.214 -0.056 -21.192 -0.065 10.810 0.128 3.757 0.074 44.138 42.139
8.000 -21.108 -0.053 -21.112 -0.052 -21.143 -0.050 -21.200 -0.054 -21.207 -0.055 -21.211 -0.057 -21.192 -0.066 10.717 0.130 3.797 0.076 44.132 42.135
8.400 -21.095 -0.054 -21.100 -0.053 -21.133 -0.051 -21.194 -0.055 -21.202 -0.056 -21.207 -0.058 -21.192 -0.067 10.626 0.131 3.837 0.079 44.126 42.130
8.800 -21.083 -0.056 -21.088 -0.055 -21.123 -0.052 -21.188 -0.056 -21.197 -0.058 -21.203 -0.059 -21.191 -0.068 10.539 0.133 3.877 0.082 44.121 42.124
9.200 -21.071 -0.057 -21.076 -0.056 -21.112 -0.054 -21.182 -0.058 -21.192 -0.059 -21.199 -0.060 -21.191 -0.069 10.453 0.134 3.916 0.085 44.115 42.118
9.600 -21.058 -0.058 -21.063 -0.057 -21.102 -0.055 -21.175 -0.059 -21.187 -0.060 -21.194 -0.061 -21.190 -0.070 10.369 0.135 3.955 0.088 44.110 42.112
10.000 -21.046 -0.059 -21.051 -0.058 -21.091 -0.056 -21.169 -0.060 -21.181 -0.060 -21.190 -0.062 -21.189 -0.071 10.287 0.136 3.993 0.090 44.105 42.105
10.400 -21.033 -0.060 -21.038 -0.059 -21.081 -0.057 -21.162 -0.060 -21.175 -0.061 -21.186 -0.062 -21.187 -0.072 10.207 0.137 4.032 0.093 44.099 42.097
10.800 -21.020 -0.061 -21.026 -0.060 -21.070 -0.058 -21.155 -0.061 -21.170 -0.062 -21.181 -0.063 -21.186 -0.073 10.128 0.138 4.071 0.096 44.094 42.089
11.200 -21.007 -0.062 -21.013 -0.061 -21.059 -0.058 -21.148 -0.062 -21.164 -0.062 -21.176 -0.063 -21.184 -0.073 10.050 0.138 4.109 0.098 44.089 42.081
11.600 -20.994 -0.063 -21.000 -0.062 -21.048 -0.059 -21.141 -0.062 -21.158 -0.063 -21.171 -0.064 -21.183 -0.073 9.974 0.138 4.147 0.101 44.084 42.072
12.000 -20.981 -0.063 -20.987 -0.062 -21.036 -0.060 -21.134 -0.063 -21.152 -0.063 -21.166 -0.064 -21.181 -0.074 9.899 0.139 4.186 0.104 44.079 42.063
12.400 -20.968 -0.064 -20.974 -0.063 -21.025 -0.060 -21.127 -0.063 -21.146 -0.063 -21.161 -0.064 -21.179 -0.074 9.825 0.139 4.224 0.106 44.074 42.054
12.800 -20.954 -0.064 -20.961 -0.063 -21.014 -0.060 -21.120 -0.063 -21.140 -0.063 -21.156 -0.064 -21.177 -0.074 9.753 0.139 4.263 0.109 44.069 42.044
13.200 -20.940 -0.064 -20.947 -0.063 -21.002 -0.060 -21.113 -0.063 -21.133 -0.063 -21.151 -0.064 -21.175 -0.074 9.681 0.139 4.302 0.111 44.064 42.034
13.600 -20.927 -0.063 -20.934 -0.063 -20.990 -0.060 -21.105 -0.063 -21.127 -0.063 -21.145 -0.064 -21.172 -0.073 9.610 0.139 4.341 0.114 44.059 42.025
14.000 -20.913 -0.063 -20.920 -0.062 -20.978 -0.059 -21.098 -0.062 -21.120 -0.063 -21.140 -0.063 -21.170 -0.073 9.540 0.139 4.380 0.116 44.054 42.015
14.400 -20.899 -0.063 -20.906 -0.062 -20.966 -0.059 -21.090 -0.062 -21.114 -0.062 -21.134 -0.063 -21.167 -0.072 9.472 0.138 4.419 0.118 44.049 42.005
14.800 -20.885 -0.062 -20.892 -0.061 -20.954 -0.058 -21.082 -0.061 -21.107 -0.062 -21.128 -0.062 -21.165 -0.072 9.404 0.138 4.458 0.121 44.044 41.995
15.200 -20.871 -0.061 -20.878 -0.060 -20.942 -0.058 -21.075 -0.060 -21.100 -0.061 -21.123 -0.062 -21.162 -0.071 9.336 0.138 4.498 0.123 44.040 41.986
15.600 -20.856 -0.061 -20.864 -0.060 -20.930 -0.057 -21.067 -0.060 -21.094 -0.060 -21.117 -0.061 -21.159 -0.070 9.284 0.138 4.525 0.126 44.035 41.979
16.000 -20.842 -0.060 -20.850 -0.059 -20.917 -0.056 -21.059 -0.059 -21.087 -0.059 -21.111 -0.060 -21.156 -0.069 9.204 0.137 4.579 0.128 44.030 41.968
16.400 -20.827 -0.059 -20.836 -0.058 -20.905 -0.055 -21.051 -0.058 -21.080 -0.058 -21.105 -0.059 -21.153 -0.068 9.138 0.137 4.619 0.131 44.025 41.960
16.800 -20.813 -0.058 -20.821 -0.057 -20.892 -0.055 -21.043 -0.057 -21.073 -0.057 -21.099 -0.058 -21.150 -0.067 9.074 0.136 4.661 0.133 44.021 41.953
17.200 -20.798 -0.057 -20.807 -0.056 -20.879 -0.054 -21.035 -0.056 -21.066 -0.057 -21.093 -0.057 -21.147 -0.066 9.009 0.136 4.703 0.136 44.016 41.947
17.600 -20.783 -0.056 -20.792 -0.055 -20.867 -0.053 -21.027 -0.055 -21.059 -0.056 -21.087 -0.057 -21.144 -0.065 8.946 0.135 4.745 0.139 44.012 41.941
18.000 -20.768 -0.055 -20.777 -0.054 -20.853 -0.052 -21.018 -0.054 -21.052 -0.055 -21.081 -0.056 -21.141 -0.064 8.882 0.135 4.789 0.142 44.007 41.937
18.400 -20.753 -0.055 -20.762 -0.054 -20.840 -0.052 -21.010 -0.053 -21.044 -0.054 -21.075 -0.055 -21.138 -0.063 8.819 0.135 4.833 0.145 44.003 41.934
18.800 -20.737 -0.054 -20.747 -0.053 -20.827 -0.051 -21.002 -0.053 -21.037 -0.053 -21.069 -0.055 -21.135 -0.062 8.756 0.135 4.878 0.148 43.998 41.932
