"Time (MJD)" g-4810.16 g-4810.16_err i-7503.03 i-7503.03_err r-6155.47 r-6155.47_err z-8668.36 z-8668.36_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-18.200 -20.622 -0.151 -20.692 -0.125 -20.660 -0.107 -20.621 -0.166 17.967 0.460 1.387 0.052 44.155 42.641
-17.800 -20.638 -0.153 -20.718 -0.126 -20.693 -0.106 -20.654 -0.164 17.746 0.431 1.431 0.052 44.160 42.617
-17.400 -20.653 -0.155 -20.745 -0.127 -20.725 -0.105 -20.687 -0.162 17.526 0.403 1.476 0.051 44.166 42.593
-17.000 -20.669 -0.157 -20.770 -0.129 -20.758 -0.104 -20.721 -0.161 17.308 0.376 1.523 0.050 44.171 42.566
-16.600 -20.684 -0.160 -20.796 -0.130 -20.791 -0.104 -20.754 -0.160 17.091 0.348 1.572 0.049 44.177 42.538
-16.200 -20.698 -0.162 -20.822 -0.131 -20.823 -0.103 -20.788 -0.158 16.877 0.322 1.623 0.047 44.183 42.508
-15.800 -20.712 -0.164 -20.847 -0.132 -20.856 -0.102 -20.821 -0.158 16.664 0.296 1.676 0.046 44.188 42.476
-15.400 -20.726 -0.167 -20.872 -0.133 -20.889 -0.101 -20.854 -0.157 16.455 0.272 1.731 0.044 44.194 42.443
-15.000 -20.740 -0.169 -20.897 -0.134 -20.922 -0.100 -20.888 -0.156 16.248 0.249 1.787 0.043 44.200 42.408
-14.600 -20.753 -0.172 -20.922 -0.134 -20.954 -0.099 -20.921 -0.155 16.044 0.228 1.846 0.041 44.207 42.373
-14.200 -20.765 -0.174 -20.946 -0.134 -20.987 -0.097 -20.953 -0.154 15.842 0.210 1.907 0.040 44.213 42.341
-13.800 -20.777 -0.176 -20.970 -0.135 -21.020 -0.096 -20.986 -0.154 15.643 0.196 1.971 0.039 44.219 42.314
-13.400 -20.789 -0.178 -20.994 -0.135 -21.052 -0.095 -21.018 -0.153 15.447 0.187 2.036 0.040 44.226 42.297
-13.000 -20.800 -0.180 -21.017 -0.134 -21.085 -0.093 -21.050 -0.152 15.255 0.184 2.104 0.041 44.232 42.293
-12.600 -20.811 -0.182 -21.040 -0.134 -21.117 -0.091 -21.082 -0.151 15.066 0.187 2.174 0.044 44.239 42.304
-12.200 -20.821 -0.183 -21.062 -0.133 -21.149 -0.089 -21.113 -0.151 14.880 0.197 2.246 0.049 44.246 42.328
-11.800 -20.831 -0.185 -21.084 -0.133 -21.180 -0.087 -21.144 -0.150 14.699 0.211 2.320 0.055 44.253 42.360
-11.400 -20.840 -0.186 -21.106 -0.132 -21.211 -0.085 -21.175 -0.149 14.522 0.228 2.395 0.063 44.260 42.397
-11.000 -20.849 -0.187 -21.127 -0.131 -21.242 -0.084 -21.205 -0.148 14.350 0.248 2.473 0.072 44.267 42.434
-10.600 -20.858 -0.189 -21.148 -0.130 -21.272 -0.082 -21.234 -0.147 14.183 0.269 2.552 0.082 44.274 42.471
-10.200 -20.865 -0.190 -21.168 -0.129 -21.301 -0.080 -21.263 -0.146 14.020 0.290 2.633 0.093 44.281 42.505
-9.800 -20.873 -0.190 -21.187 -0.128 -21.330 -0.079 -21.291 -0.145 13.864 0.310 2.715 0.105 44.288 42.536
-9.400 -20.879 -0.191 -21.206 -0.127 -21.358 -0.077 -21.318 -0.144 13.713 0.330 2.797 0.117 44.295 42.563
-9.000 -20.885 -0.192 -21.224 -0.126 -21.385 -0.077 -21.345 -0.143 13.569 0.347 2.879 0.130 44.302 42.587
-8.600 -20.891 -0.193 -21.242 -0.125 -21.411 -0.077 -21.371 -0.142 13.431 0.363 2.961 0.142 44.308 42.608
-8.200 -20.896 -0.193 -21.259 -0.125 -21.436 -0.077 -21.397 -0.142 13.301 0.376 3.043 0.154 44.315 42.625
-7.800 -20.900 -0.194 -21.276 -0.124 -21.461 -0.078 -21.421 -0.141 13.178 0.387 3.123 0.165 44.321 42.641
-7.400 -20.904 -0.195 -21.292 -0.124 -21.484 -0.079 -21.445 -0.140 13.061 0.395 3.202 0.177 44.328 42.654
-7.000 -20.907 -0.195 -21.307 -0.124 -21.507 -0.081 -21.468 -0.140 12.949 0.402 3.280 0.187 44.334 42.667
-6.600 -20.910 -0.196 -21.322 -0.124 -21.529 -0.083 -21.490 -0.139 12.843 0.408 3.357 0.198 44.339 42.679
-6.200 -20.912 -0.196 -21.336 -0.124 -21.550 -0.085 -21.511 -0.138 12.740 0.413 3.433 0.208 44.345 42.690
-5.800 -20.913 -0.197 -21.350 -0.124 -21.570 -0.087 -21.532 -0.137 12.642 0.417 3.509 0.218 44.350 42.702
-5.400 -20.914 -0.198 -21.362 -0.124 -21.589 -0.089 -21.552 -0.137 12.547 0.421 3.583 0.228 44.356 42.714
-5.000 -20.914 -0.198 -21.375 -0.125 -21.608 -0.091 -21.571 -0.136 12.455 0.424 3.658 0.238 44.361 42.726
-4.600 -20.914 -0.198 -21.386 -0.125 -21.625 -0.093 -21.590 -0.135 12.366 0.427 3.732 0.248 44.366 42.739
-4.200 -20.913 -0.199 -21.397 -0.125 -21.642 -0.095 -21.607 -0.134 12.279 0.430 3.805 0.259 44.370 42.751
-3.800 -20.912 -0.199 -21.408 -0.126 -21.659 -0.096 -21.624 -0.132 12.193 0.434 3.879 0.269 44.375 42.765
-3.400 -20.909 -0.199 -21.418 -0.126 -21.675 -0.097 -21.641 -0.131 12.110 0.437 3.952 0.280 44.379 42.778
-3.000 -20.907 -0.199 -21.427 -0.126 -21.690 -0.098 -21.657 -0.130 12.029 0.441 4.025 0.292 44.383 42.793
-2.600 -20.904 -0.199 -21.435 -0.126 -21.704 -0.099 -21.672 -0.128 11.949 0.446 4.098 0.304 44.387 42.807
-2.200 -20.900 -0.199 -21.443 -0.126 -21.718 -0.099 -21.687 -0.126 11.870 0.451 4.171 0.317 44.391 42.821
-1.800 -20.896 -0.199 -21.451 -0.125 -21.732 -0.099 -21.701 -0.124 11.793 0.456 4.244 0.330 44.395 42.836
-1.400 -20.891 -0.199 -21.458 -0.125 -21.744 -0.099 -21.715 -0.122 11.717 0.462 4.317 0.344 44.399 42.851
-1.000 -20.886 -0.199 -21.464 -0.124 -21.757 -0.098 -21.728 -0.120 11.642 0.469 4.391 0.359 44.402 42.867
-0.600 -20.880 -0.198 -21.470 -0.123 -21.769 -0.097 -21.740 -0.118 11.568 0.476 4.465 0.374 44.405 42.882
-0.200 -20.874 -0.198 -21.476 -0.122 -21.780 -0.096 -21.752 -0.115 11.495 0.484 4.539 0.391 44.409 42.897
0.200 -20.868 -0.197 -21.480 -0.121 -21.791 -0.095 -21.764 -0.113 11.423 0.493 4.614 0.408 44.412 42.913
0.600 -20.860 -0.196 -21.485 -0.120 -21.802 -0.093 -21.775 -0.110 11.351 0.502 4.689 0.427 44.415 42.929
1.000 -20.853 -0.196 -21.489 -0.119 -21.813 -0.091 -21.786 -0.108 11.279 0.512 4.766 0.447 44.418 42.945
1.400 -20.845 -0.195 -21.492 -0.117 -21.823 -0.089 -21.797 -0.106 11.208 0.523 4.844 0.469 44.421 42.961
1.800 -20.837 -0.194 -21.495 -0.116 -21.832 -0.087 -21.807 -0.104 11.136 0.534 4.924 0.492 44.424 42.977
2.200 -20.828 -0.193 -21.497 -0.115 -21.842 -0.085 -21.817 -0.102 11.064 0.545 5.005 0.516 44.427 42.994
2.600 -20.819 -0.192 -21.499 -0.113 -21.851 -0.082 -21.826 -0.100 10.992 0.557 5.089 0.542 44.430 43.011
3.000 -20.809 -0.191 -21.500 -0.112 -21.860 -0.080 -21.835 -0.099 10.918 0.569 5.175 0.569 44.433 43.028
3.400 -20.799 -0.190 -21.500 -0.111 -21.869 -0.078 -21.844 -0.097 10.844 0.581 5.264 0.598 44.436 43.046
3.800 -20.789 -0.189 -21.501 -0.110 -21.878 -0.076 -21.853 -0.096 10.769 0.592 5.356 0.628 44.439 43.064
4.200 -20.778 -0.188 -21.500 -0.109 -21.886 -0.075 -21.861 -0.096 10.694 0.602 5.450 0.658 44.442 43.082
4.600 -20.767 -0.187 -21.499 -0.108 -21.894 -0.073 -21.869 -0.095 10.618 0.612 5.546 0.689 44.445 43.101
5.000 -20.756 -0.186 -21.498 -0.108 -21.902 -0.072 -21.877 -0.095 10.542 0.619 5.645 0.720 44.448 43.120
5.400 -20.745 -0.185 -21.495 -0.107 -21.910 -0.072 -21.885 -0.094 10.465 0.625 5.746 0.750 44.451 43.138
5.800 -20.733 -0.185 -21.493 -0.108 -21.917 -0.071 -21.893 -0.095 10.388 0.629 5.850 0.779 44.453 43.156
6.200 -20.721 -0.184 -21.489 -0.108 -21.924 -0.071 -21.900 -0.095 10.311 0.630 5.956 0.807 44.456 43.173
6.600 -20.708 -0.183 -21.485 -0.108 -21.930 -0.071 -21.908 -0.095 10.233 0.629 6.064 0.833 44.458 43.189
7.000 -20.696 -0.182 -21.481 -0.108 -21.935 -0.071 -21.915 -0.096 10.157 0.626 6.173 0.856 44.461 43.204
7.400 -20.683 -0.181 -21.476 -0.109 -21.940 -0.071 -21.921 -0.097 10.081 0.620 6.282 0.877 44.463 43.217
7.800 -20.670 -0.180 -21.470 -0.109 -21.943 -0.071 -21.927 -0.098 10.008 0.612 6.390 0.895 44.465 43.229
8.200 -20.656 -0.179 -21.464 -0.109 -21.945 -0.071 -21.933 -0.098 9.936 0.602 6.496 0.908 44.467 43.239
8.600 -20.643 -0.177 -21.457 -0.110 -21.946 -0.071 -21.938 -0.100 9.867 0.589 6.599 0.917 44.468 43.247
9.000 -20.629 -0.176 -21.449 -0.110 -21.946 -0.072 -21.942 -0.101 9.800 0.574 6.697 0.919 44.470 43.252
9.400 -20.615 -0.175 -21.441 -0.110 -21.944 -0.072 -21.946 -0.102 9.738 0.555 6.789 0.915 44.470 43.253
9.800 -20.600 -0.173 -21.432 -0.110 -21.940 -0.073 -21.949 -0.103 9.679 0.535 6.875 0.905 44.471 43.252
10.200 -20.586 -0.172 -21.423 -0.109 -21.935 -0.073 -21.951 -0.105 9.623 0.512 6.955 0.890 44.471 43.248
10.600 -20.571 -0.170 -21.413 -0.109 -21.929 -0.073 -21.952 -0.106 9.570 0.489 7.029 0.870 44.470 43.242
11.000 -20.556 -0.168 -21.403 -0.108 -21.922 -0.074 -21.952 -0.108 9.520 0.465 7.097 0.847 44.469 43.233
11.400 -20.541 -0.167 -21.392 -0.107 -21.913 -0.074 -21.952 -0.109 9.473 0.441 7.158 0.820 44.468 43.222
11.800 -20.526 -0.165 -21.381 -0.106 -21.904 -0.074 -21.951 -0.111 9.429 0.418 7.212 0.791 44.467 43.208
12.200 -20.511 -0.163 -21.369 -0.105 -21.893 -0.074 -21.949 -0.112 9.388 0.394 7.259 0.759 44.465 43.192
12.600 -20.496 -0.161 -21.357 -0.104 -21.882 -0.074 -21.946 -0.113 9.350 0.371 7.299 0.727 44.463 43.175
13.000 -20.480 -0.159 -21.344 -0.103 -21.870 -0.074 -21.943 -0.115 9.315 0.349 7.332 0.693 44.460 43.155
13.400 -20.465 -0.157 -21.331 -0.101 -21.857 -0.074 -21.939 -0.116 9.284 0.328 7.357 0.660 44.457 43.135
13.800 -20.450 -0.155 -21.317 -0.100 -21.844 -0.074 -21.934 -0.117 9.255 0.308 7.376 0.627 44.454 43.113
14.200 -20.434 -0.153 -21.303 -0.098 -21.830 -0.074 -21.928 -0.118 9.226 0.290 7.392 0.595 44.450 43.090
14.600 -20.419 -0.151 -21.289 -0.097 -21.816 -0.074 -21.921 -0.119 9.204 0.273 7.394 0.565 44.446 43.068
15.000 -20.404 -0.149 -21.274 -0.095 -21.801 -0.074 -21.914 -0.120 9.184 0.257 7.390 0.536 44.442 43.046
15.400 -20.389 -0.147 -21.258 -0.094 -21.786 -0.074 -21.907 -0.121 9.167 0.244 7.379 0.511 44.438 43.024
15.800 -20.375 -0.145 -21.243 -0.093 -21.771 -0.074 -21.898 -0.122 9.152 0.233 7.363 0.489 44.433 43.004
16.200 -20.360 -0.144 -21.227 -0.092 -21.756 -0.074 -21.889 -0.123 9.138 0.223 7.341 0.470 44.428 42.986
16.600 -20.345 -0.143 -21.211 -0.090 -21.740 -0.074 -21.879 -0.124 9.127 0.215 7.314 0.454 44.423 42.970
17.000 -20.331 -0.142 -21.195 -0.089 -21.725 -0.074 -21.869 -0.125 9.118 0.209 7.283 0.441 44.417 42.957
17.400 -20.317 -0.141 -21.178 -0.088 -21.708 -0.074 -21.858 -0.127 9.110 0.205 7.248 0.431 44.411 42.945
17.800 -20.303 -0.140 -21.161 -0.087 -21.692 -0.075 -21.847 -0.128 9.104 0.202 7.209 0.424 44.405 42.937
18.200 -20.289 -0.140 -21.144 -0.087 -21.676 -0.075 -21.835 -0.130 9.100 0.201 7.166 0.420 44.399 42.930
18.600 -20.275 -0.140 -21.127 -0.086 -21.659 -0.076 -21.823 -0.132 9.097 0.201 7.119 0.419 44.393 42.926
19.000 -20.261 -0.141 -21.110 -0.086 -21.642 -0.077 -21.811 -0.134 9.096 0.202 7.068 0.419 44.387 42.925
19.400 -20.248 -0.142 -21.093 -0.087 -21.625 -0.078 -21.798 -0.137 9.097 0.205 7.013 0.421 44.380 42.925
19.800 -20.234 -0.144 -21.076 -0.088 -21.608 -0.080 -21.784 -0.140 9.100 0.208 6.954 0.425 44.373 42.926
20.200 -20.221 -0.146 -21.058 -0.090 -21.591 -0.082 -21.771 -0.144 9.105 0.212 6.891 0.429 44.366 42.929
20.600 -20.208 -0.149 -21.040 -0.092 -21.573 -0.085 -21.757 -0.148 9.112 0.217 6.825 0.435 44.359 42.933
21.000 -20.195 -0.152 -21.023 -0.095 -21.556 -0.089 -21.743 -0.152 9.121 0.222 6.754 0.440 44.352 42.937
21.400 -20.183 -0.156 -21.005 -0.100 -21.538 -0.094 -21.728 -0.158 9.132 0.228 6.681 0.447 44.345 42.942
21.800 -20.171 -0.161 -20.987 -0.104 -21.521 -0.099 -21.713 -0.163 9.145 0.234 6.606 0.453 44.337 42.947
