"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
1.600 -21.733 -0.060 -21.693 -0.054 -21.566 -0.062 -21.537 -0.070 15.478 0.199 2.788 0.045 44.502 42.798
2.000 -21.731 -0.062 -21.691 -0.055 -21.563 -0.064 -21.535 -0.071 15.479 0.196 2.785 0.044 44.501 42.791
2.400 -21.727 -0.064 -21.687 -0.058 -21.561 -0.066 -21.533 -0.073 15.449 0.193 2.788 0.043 44.499 42.783
2.800 -21.722 -0.067 -21.683 -0.060 -21.558 -0.069 -21.530 -0.076 15.388 0.191 2.796 0.043 44.495 42.774
3.200 -21.715 -0.070 -21.677 -0.064 -21.554 -0.072 -21.526 -0.078 15.304 0.191 2.809 0.044 44.489 42.767
3.600 -21.707 -0.073 -21.669 -0.067 -21.550 -0.075 -21.522 -0.081 15.203 0.191 2.824 0.045 44.482 42.762
4.000 -21.697 -0.076 -21.661 -0.070 -21.544 -0.078 -21.517 -0.084 15.090 0.193 2.841 0.046 44.475 42.758
4.400 -21.687 -0.079 -21.651 -0.073 -21.538 -0.081 -21.512 -0.087 14.969 0.195 2.859 0.048 44.466 42.755
4.800 -21.675 -0.082 -21.641 -0.076 -21.531 -0.083 -21.506 -0.090 14.844 0.199 2.878 0.049 44.457 42.753
5.200 -21.662 -0.085 -21.629 -0.078 -21.523 -0.086 -21.499 -0.092 14.716 0.202 2.896 0.051 44.448 42.750
5.600 -21.648 -0.086 -21.616 -0.080 -21.515 -0.088 -21.491 -0.094 14.587 0.206 2.915 0.053 44.438 42.748
6.000 -21.633 -0.088 -21.603 -0.082 -21.505 -0.089 -21.482 -0.096 14.504 0.215 2.920 0.056 44.430 42.756
6.400 -21.618 -0.089 -21.589 -0.083 -21.495 -0.091 -21.473 -0.097 14.399 0.223 2.931 0.059 44.420 42.762
6.800 -21.601 -0.089 -21.574 -0.084 -21.484 -0.092 -21.463 -0.098 14.284 0.230 2.944 0.062 44.410 42.763
7.200 -21.584 -0.089 -21.558 -0.084 -21.473 -0.092 -21.452 -0.099 14.165 0.236 2.957 0.065 44.399 42.761
7.600 -21.566 -0.089 -21.541 -0.083 -21.460 -0.093 -21.440 -0.100 13.954 0.228 2.996 0.066 44.385 42.730
8.000 -21.548 -0.088 -21.524 -0.083 -21.447 -0.093 -21.428 -0.100 13.833 0.233 3.010 0.069 44.374 42.725
8.400 -21.529 -0.087 -21.507 -0.081 -21.434 -0.093 -21.416 -0.100 13.715 0.238 3.023 0.072 44.362 42.720
8.800 -21.509 -0.085 -21.489 -0.080 -21.420 -0.092 -21.403 -0.100 13.599 0.242 3.035 0.074 44.351 42.714
9.200 -21.489 -0.084 -21.470 -0.078 -21.405 -0.092 -21.389 -0.099 13.485 0.247 3.046 0.077 44.340 42.707
9.600 -21.469 -0.082 -21.451 -0.077 -21.390 -0.091 -21.375 -0.099 13.374 0.251 3.056 0.080 44.328 42.699
10.000 -21.448 -0.080 -21.431 -0.075 -21.375 -0.090 -21.361 -0.098 13.265 0.255 3.066 0.083 44.317 42.691
10.400 -21.427 -0.079 -21.412 -0.073 -21.359 -0.089 -21.346 -0.097 13.159 0.258 3.075 0.086 44.305 42.682
10.800 -21.405 -0.078 -21.392 -0.072 -21.343 -0.088 -21.331 -0.096 13.054 0.260 3.083 0.088 44.294 42.671
11.200 -21.383 -0.078 -21.371 -0.072 -21.327 -0.087 -21.315 -0.095 12.951 0.262 3.091 0.090 44.282 42.660
11.600 -21.361 -0.078 -21.351 -0.071 -21.310 -0.086 -21.300 -0.094 12.850 0.263 3.098 0.092 44.271 42.648
12.000 -21.339 -0.078 -21.330 -0.071 -21.293 -0.085 -21.283 -0.094 12.750 0.264 3.105 0.093 44.259 42.636
12.400 -21.316 -0.078 -21.308 -0.071 -21.276 -0.085 -21.267 -0.093 12.651 0.264 3.112 0.095 44.247 42.623
12.800 -21.293 -0.079 -21.287 -0.072 -21.259 -0.084 -21.251 -0.093 12.552 0.264 3.118 0.096 44.236 42.609
13.200 -21.270 -0.079 -21.265 -0.072 -21.241 -0.084 -21.234 -0.092 12.453 0.264 3.125 0.098 44.224 42.595
13.600 -21.246 -0.080 -21.243 -0.072 -21.223 -0.084 -21.217 -0.092 12.354 0.265 3.133 0.100 44.212 42.582
14.000 -21.222 -0.080 -21.221 -0.072 -21.205 -0.084 -21.200 -0.092 12.255 0.265 3.140 0.102 44.200 42.568
14.400 -21.198 -0.081 -21.198 -0.073 -21.187 -0.084 -21.182 -0.092 12.155 0.266 3.148 0.104 44.188 42.555
14.800 -21.173 -0.081 -21.174 -0.073 -21.168 -0.084 -21.165 -0.092 12.055 0.268 3.156 0.106 44.176 42.542
15.200 -21.148 -0.082 -21.151 -0.074 -21.149 -0.084 -21.147 -0.092 11.956 0.270 3.163 0.109 44.164 42.529
15.600 -21.123 -0.082 -21.127 -0.074 -21.130 -0.084 -21.129 -0.092 11.859 0.272 3.171 0.111 44.151 42.517
16.000 -21.098 -0.082 -21.103 -0.075 -21.111 -0.084 -21.111 -0.092 11.764 0.274 3.178 0.114 44.139 42.504
16.400 -21.072 -0.082 -21.079 -0.075 -21.091 -0.085 -21.092 -0.092 11.671 0.276 3.184 0.117 44.127 42.491
16.800 -21.047 -0.082 -21.055 -0.075 -21.072 -0.085 -21.074 -0.092 11.582 0.279 3.189 0.120 44.115 42.478
17.200 -21.022 -0.082 -21.031 -0.075 -21.053 -0.084 -21.056 -0.092 11.495 0.281 3.194 0.123 44.104 42.465
17.600 -20.996 -0.082 -21.007 -0.074 -21.033 -0.084 -21.037 -0.091 11.411 0.283 3.199 0.125 44.092 42.452
18.000 -20.971 -0.081 -20.984 -0.073 -21.014 -0.083 -21.019 -0.091 11.330 0.284 3.202 0.128 44.081 42.439
18.400 -20.947 -0.080 -20.960 -0.072 -20.995 -0.082 -21.001 -0.090 11.252 0.286 3.206 0.130 44.070 42.425
18.800 -20.922 -0.080 -20.937 -0.071 -20.976 -0.081 -20.983 -0.089 11.176 0.287 3.208 0.133 44.059 42.412
19.200 -20.898 -0.079 -20.915 -0.070 -20.957 -0.079 -20.965 -0.087 11.104 0.288 3.210 0.135 44.048 42.398
19.600 -20.875 -0.078 -20.892 -0.069 -20.938 -0.078 -20.947 -0.086 11.035 0.289 3.211 0.137 44.037 42.385
20.000 -20.851 -0.078 -20.870 -0.068 -20.920 -0.076 -20.929 -0.085 10.970 0.289 3.212 0.138 44.027 42.373
20.400 -20.829 -0.078 -20.848 -0.067 -20.902 -0.075 -20.911 -0.084 10.909 0.289 3.210 0.139 44.017 42.360
20.800 -20.806 -0.079 -20.827 -0.067 -20.883 -0.074 -20.894 -0.083 10.853 0.288 3.207 0.140 44.007 42.348
21.200 -20.784 -0.081 -20.806 -0.068 -20.865 -0.074 -20.876 -0.083 10.804 0.287 3.202 0.140 43.998 42.336
21.600 -20.763 -0.084 -20.785 -0.071 -20.847 -0.076 -20.858 -0.085 10.763 0.285 3.193 0.139 43.989 42.325
22.000 -20.742 -0.088 -20.765 -0.074 -20.828 -0.079 -20.840 -0.088 10.731 0.284 3.180 0.139 43.980 42.314
22.400 -20.722 -0.093 -20.745 -0.080 -20.810 -0.083 -20.822 -0.092 10.711 0.282 3.162 0.137 43.972 42.304
22.800 -20.702 -0.100 -20.726 -0.087 -20.791 -0.090 -20.803 -0.099 10.700 0.281 3.140 0.136 43.964 42.294
23.200 -20.683 -0.109 -20.707 -0.096 -20.772 -0.098 -20.785 -0.106 10.695 0.280 3.115 0.134 43.957 42.286
23.600 -20.664 -0.118 -20.688 -0.106 -20.753 -0.108 -20.766 -0.115 10.696 0.278 3.088 0.133 43.949 42.277
