"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-18.600 -20.615 -0.048 -20.615 -0.041 -20.586 -0.051 -20.568 -0.056 11.033 0.160 2.772 0.059 43.909 42.122
-18.200 -20.634 -0.049 -20.634 -0.041 -20.602 -0.051 -20.584 -0.056 11.080 0.149 2.778 0.055 43.918 42.102
-17.800 -20.653 -0.049 -20.653 -0.042 -20.618 -0.051 -20.599 -0.056 11.127 0.138 2.783 0.050 43.927 42.080
-17.400 -20.671 -0.049 -20.671 -0.042 -20.634 -0.052 -20.614 -0.056 11.174 0.127 2.788 0.046 43.936 42.054
-17.000 -20.688 -0.050 -20.689 -0.043 -20.649 -0.052 -20.628 -0.056 11.221 0.116 2.792 0.042 43.945 42.025
-16.600 -20.705 -0.050 -20.706 -0.044 -20.663 -0.052 -20.642 -0.056 11.266 0.104 2.796 0.037 43.953 41.991
-16.200 -20.721 -0.051 -20.722 -0.045 -20.677 -0.052 -20.655 -0.057 11.311 0.093 2.799 0.033 43.961 41.953
-15.800 -20.736 -0.051 -20.737 -0.046 -20.690 -0.053 -20.667 -0.057 11.353 0.083 2.803 0.029 43.968 41.910
-15.400 -20.750 -0.052 -20.752 -0.047 -20.702 -0.053 -20.679 -0.057 11.393 0.072 2.806 0.025 43.976 41.862
-15.000 -20.763 -0.053 -20.765 -0.049 -20.713 -0.054 -20.690 -0.058 11.430 0.063 2.809 0.022 43.982 41.808
-14.600 -20.776 -0.054 -20.778 -0.050 -20.724 -0.054 -20.700 -0.058 11.464 0.053 2.813 0.019 43.988 41.747
-14.200 -20.787 -0.054 -20.790 -0.051 -20.734 -0.055 -20.710 -0.059 11.494 0.045 2.816 0.015 43.994 41.678
-13.800 -20.798 -0.055 -20.801 -0.053 -20.744 -0.056 -20.719 -0.060 11.521 0.037 2.820 0.013 43.999 41.606
-13.400 -20.808 -0.056 -20.811 -0.054 -20.752 -0.056 -20.727 -0.060 11.545 0.031 2.824 0.011 44.004 41.535
-13.000 -20.816 -0.057 -20.820 -0.055 -20.760 -0.057 -20.734 -0.061 11.567 0.027 2.828 0.009 44.009 41.478
-12.600 -20.824 -0.058 -20.829 -0.056 -20.767 -0.057 -20.741 -0.061 11.585 0.025 2.832 0.009 44.012 41.449
-12.200 -20.832 -0.058 -20.836 -0.057 -20.774 -0.058 -20.748 -0.061 11.600 0.025 2.835 0.008 44.016 41.451
-11.800 -20.838 -0.059 -20.843 -0.058 -20.780 -0.058 -20.753 -0.062 11.613 0.026 2.839 0.009 44.019 41.477
-11.400 -20.843 -0.059 -20.849 -0.059 -20.785 -0.058 -20.758 -0.062 11.624 0.028 2.842 0.010 44.022 41.512
-11.000 -20.848 -0.060 -20.854 -0.060 -20.789 -0.058 -20.763 -0.062 11.632 0.030 2.846 0.010 44.024 41.547
-10.600 -20.852 -0.060 -20.858 -0.060 -20.793 -0.058 -20.766 -0.062 11.637 0.032 2.849 0.011 44.026 41.577
-10.200 -20.855 -0.060 -20.861 -0.061 -20.796 -0.058 -20.769 -0.062 11.640 0.034 2.852 0.012 44.027 41.601
-9.800 -20.858 -0.060 -20.864 -0.061 -20.799 -0.058 -20.772 -0.062 11.641 0.035 2.855 0.012 44.028 41.617
-9.400 -20.860 -0.060 -20.866 -0.062 -20.800 -0.058 -20.774 -0.061 11.640 0.036 2.858 0.012 44.029 41.627
-9.000 -20.861 -0.060 -20.868 -0.062 -20.802 -0.057 -20.776 -0.061 11.637 0.036 2.861 0.012 44.029 41.630
-8.600 -20.861 -0.060 -20.869 -0.062 -20.803 -0.057 -20.777 -0.060 11.631 0.036 2.864 0.012 44.029 41.627
-8.200 -20.861 -0.060 -20.869 -0.062 -20.803 -0.056 -20.777 -0.059 11.623 0.035 2.867 0.012 44.029 41.619
-7.800 -20.861 -0.060 -20.868 -0.062 -20.803 -0.055 -20.777 -0.059 11.613 0.034 2.870 0.012 44.028 41.606
-7.400 -20.859 -0.059 -20.867 -0.062 -20.802 -0.054 -20.777 -0.058 11.601 0.032 2.873 0.011 44.028 41.586
-7.000 -20.858 -0.059 -20.866 -0.061 -20.801 -0.053 -20.776 -0.057 11.586 0.031 2.877 0.010 44.026 41.561
-6.600 -20.855 -0.059 -20.864 -0.061 -20.800 -0.052 -20.775 -0.056 11.571 0.029 2.880 0.010 44.025 41.530
-6.200 -20.853 -0.058 -20.861 -0.061 -20.798 -0.051 -20.774 -0.055 11.551 0.026 2.884 0.009 44.023 41.491
-5.800 -20.849 -0.058 -20.858 -0.060 -20.796 -0.050 -20.772 -0.054 11.532 0.024 2.887 0.008 44.021 41.446
-5.400 -20.846 -0.057 -20.855 -0.060 -20.793 -0.049 -20.770 -0.052 11.507 0.021 2.892 0.007 44.019 41.390
-5.000 -20.841 -0.057 -20.851 -0.059 -20.791 -0.048 -20.768 -0.051 11.485 0.018 2.895 0.006 44.017 41.330
-4.600 -20.837 -0.056 -20.847 -0.059 -20.788 -0.047 -20.765 -0.051 11.454 0.015 2.901 0.005 44.014 41.251
-4.200 -20.832 -0.056 -20.842 -0.058 -20.784 -0.046 -20.762 -0.050 11.428 0.013 2.905 0.005 44.011 41.180
-3.800 -20.827 -0.055 -20.837 -0.058 -20.781 -0.045 -20.759 -0.049 11.397 0.011 2.911 0.004 44.008 41.111
-3.400 -20.821 -0.055 -20.832 -0.058 -20.777 -0.044 -20.756 -0.049 11.356 0.009 2.920 0.003 44.004 41.010
-3.000 -20.816 -0.055 -20.827 -0.057 -20.774 -0.044 -20.753 -0.048 11.318 0.009 2.927 0.003 44.001 41.005
-2.600 -20.809 -0.055 -20.821 -0.057 -20.770 -0.043 -20.750 -0.048 11.278 0.011 2.936 0.004 43.997 41.074
-2.200 -20.803 -0.055 -20.815 -0.057 -20.766 -0.043 -20.747 -0.049 11.234 0.013 2.946 0.005 43.993 41.173
-1.800 -20.796 -0.055 -20.809 -0.057 -20.762 -0.043 -20.744 -0.049 11.187 0.017 2.957 0.006 43.989 41.272
-1.400 -20.790 -0.056 -20.803 -0.057 -20.759 -0.044 -20.741 -0.050 11.137 0.021 2.969 0.008 43.985 41.362
-1.000 -20.783 -0.056 -20.796 -0.058 -20.755 -0.045 -20.737 -0.050 11.084 0.026 2.982 0.010 43.981 41.440
-0.600 -20.775 -0.057 -20.790 -0.058 -20.751 -0.046 -20.734 -0.052 11.027 0.031 2.997 0.012 43.976 41.507
-0.200 -20.768 -0.058 -20.783 -0.059 -20.747 -0.047 -20.731 -0.053 10.980 0.037 3.008 0.014 43.972 41.578
0.200 -20.760 -0.059 -20.776 -0.059 -20.743 -0.048 -20.728 -0.054 10.907 0.041 3.029 0.016 43.966 41.612
0.600 -20.752 -0.060 -20.769 -0.060 -20.740 -0.050 -20.725 -0.056 10.844 0.046 3.048 0.018 43.961 41.654
1.000 -20.744 -0.062 -20.762 -0.061 -20.736 -0.051 -20.722 -0.057 10.778 0.050 3.067 0.021 43.956 41.690
1.400 -20.736 -0.063 -20.755 -0.062 -20.732 -0.053 -20.720 -0.058 10.711 0.055 3.088 0.023 43.951 41.721
1.800 -20.728 -0.065 -20.747 -0.064 -20.729 -0.054 -20.717 -0.060 10.642 0.060 3.109 0.026 43.946 41.748
2.200 -20.719 -0.067 -20.740 -0.065 -20.725 -0.056 -20.714 -0.061 10.587 0.065 3.125 0.028 43.942 41.779
2.600 -20.711 -0.068 -20.732 -0.066 -20.722 -0.057 -20.711 -0.062 10.519 0.070 3.147 0.031 43.937 41.802
3.000 -20.702 -0.070 -20.725 -0.068 -20.718 -0.058 -20.709 -0.063 10.428 0.072 3.180 0.033 43.931 41.808
3.400 -20.693 -0.072 -20.717 -0.069 -20.715 -0.059 -20.706 -0.064 10.355 0.076 3.206 0.035 43.925 41.823
3.800 -20.684 -0.073 -20.710 -0.070 -20.711 -0.060 -20.703 -0.065 10.282 0.080 3.232 0.038 43.920 41.835
4.200 -20.676 -0.075 -20.702 -0.071 -20.708 -0.061 -20.701 -0.066 10.208 0.083 3.260 0.040 43.915 41.846
4.600 -20.667 -0.076 -20.695 -0.072 -20.705 -0.061 -20.699 -0.066 10.134 0.086 3.288 0.043 43.910 41.855
5.000 -20.658 -0.077 -20.687 -0.073 -20.702 -0.062 -20.696 -0.067 10.059 0.089 3.317 0.045 43.905 41.862
5.400 -20.649 -0.078 -20.679 -0.074 -20.699 -0.062 -20.694 -0.067 10.001 0.093 3.339 0.048 43.900 41.873
5.800 -20.639 -0.079 -20.672 -0.075 -20.696 -0.062 -20.692 -0.067 9.911 0.095 3.377 0.050 43.894 41.871
6.200 -20.630 -0.080 -20.664 -0.076 -20.693 -0.063 -20.690 -0.067 9.837 0.097 3.409 0.052 43.890 41.874
6.600 -20.621 -0.081 -20.656 -0.076 -20.690 -0.063 -20.688 -0.067 9.764 0.099 3.441 0.055 43.885 41.876
7.000 -20.612 -0.082 -20.649 -0.077 -20.687 -0.062 -20.686 -0.067 9.690 0.101 3.474 0.057 43.880 41.877
7.400 -20.603 -0.082 -20.641 -0.077 -20.684 -0.062 -20.684 -0.067 9.617 0.103 3.508 0.059 43.875 41.876
7.800 -20.594 -0.083 -20.634 -0.078 -20.682 -0.062 -20.682 -0.066 9.545 0.105 3.542 0.062 43.870 41.875
8.200 -20.585 -0.083 -20.626 -0.078 -20.679 -0.062 -20.680 -0.066 9.487 0.107 3.569 0.064 43.866 41.878
8.600 -20.576 -0.083 -20.619 -0.078 -20.677 -0.062 -20.678 -0.066 9.402 0.108 3.613 0.067 43.861 41.871
9.000 -20.567 -0.083 -20.611 -0.078 -20.674 -0.062 -20.677 -0.065 9.331 0.109 3.650 0.069 43.857 41.868
9.400 -20.558 -0.083 -20.604 -0.078 -20.672 -0.061 -20.675 -0.065 9.261 0.111 3.687 0.072 43.853 41.865
9.800 -20.549 -0.083 -20.597 -0.078 -20.670 -0.061 -20.674 -0.064 9.192 0.112 3.725 0.074 43.849 41.861
10.200 -20.540 -0.083 -20.590 -0.078 -20.668 -0.061 -20.673 -0.064 9.135 0.114 3.756 0.077 43.845 41.860
10.600 -20.531 -0.083 -20.583 -0.078 -20.666 -0.060 -20.672 -0.063 9.055 0.114 3.803 0.079 43.841 41.852
11.000 -20.522 -0.083 -20.576 -0.077 -20.664 -0.060 -20.671 -0.063 8.989 0.115 3.843 0.082 43.837 41.847
11.400 -20.513 -0.082 -20.569 -0.077 -20.662 -0.060 -20.670 -0.062 8.923 0.116 3.883 0.084 43.833 41.841
11.800 -20.505 -0.082 -20.562 -0.077 -20.660 -0.059 -20.669 -0.062 8.859 0.117 3.923 0.087 43.830 41.835
12.200 -20.496 -0.082 -20.555 -0.076 -20.658 -0.059 -20.668 -0.061 8.796 0.117 3.963 0.089 43.826 41.829
12.600 -20.488 -0.082 -20.548 -0.076 -20.656 -0.058 -20.667 -0.060 8.744 0.118 3.997 0.092 43.823 41.825
13.000 -20.479 -0.081 -20.542 -0.075 -20.655 -0.058 -20.666 -0.059 8.674 0.118 4.045 0.094 43.820 41.815
13.400 -20.471 -0.081 -20.535 -0.075 -20.653 -0.057 -20.665 -0.059 8.624 0.119 4.078 0.096 43.817 41.809
13.800 -20.463 -0.081 -20.529 -0.074 -20.652 -0.056 -20.664 -0.058 8.558 0.118 4.127 0.098 43.813 41.798
14.200 -20.455 -0.080 -20.523 -0.073 -20.650 -0.055 -20.664 -0.057 8.501 0.118 4.168 0.100 43.810 41.789
14.600 -20.447 -0.079 -20.517 -0.072 -20.649 -0.055 -20.663 -0.056 8.445 0.117 4.209 0.102 43.808 41.780
15.000 -20.439 -0.079 -20.511 -0.071 -20.647 -0.054 -20.662 -0.055 8.391 0.117 4.251 0.104 43.805 41.770
15.400 -20.431 -0.078 -20.505 -0.070 -20.646 -0.053 -20.662 -0.054 8.337 0.116 4.293 0.105 43.802 41.760
15.800 -20.423 -0.077 -20.499 -0.069 -20.645 -0.051 -20.661 -0.053 8.284 0.115 4.336 0.107 43.800 41.749
16.200 -20.415 -0.076 -20.493 -0.068 -20.644 -0.050 -20.661 -0.051 8.232 0.114 4.378 0.108 43.798 41.738
16.600 -20.408 -0.075 -20.488 -0.067 -20.643 -0.049 -20.660 -0.050 8.181 0.113 4.422 0.109 43.795 41.726
17.000 -20.400 -0.073 -20.482 -0.065 -20.642 -0.048 -20.660 -0.049 8.130 0.112 4.466 0.110 43.793 41.715
17.400 -20.393 -0.072 -20.477 -0.063 -20.642 -0.047 -20.660 -0.048 8.080 0.111 4.510 0.112 43.791 41.703
17.800 -20.385 -0.070 -20.472 -0.062 -20.641 -0.046 -20.660 -0.046 8.031 0.110 4.556 0.113 43.789 41.690
18.200 -20.378 -0.069 -20.466 -0.060 -20.641 -0.045 -20.660 -0.045 7.982 0.108 4.601 0.114 43.787 41.678
18.600 -20.371 -0.067 -20.461 -0.058 -20.641 -0.044 -20.660 -0.044 7.934 0.107 4.648 0.115 43.785 41.666
19.000 -20.364 -0.065 -20.457 -0.057 -20.640 -0.043 -20.661 -0.043 7.886 0.106 4.696 0.117 43.784 41.654
19.400 -20.357 -0.064 -20.452 -0.055 -20.640 -0.042 -20.661 -0.043 7.839 0.105 4.744 0.118 43.782 41.643
19.800 -20.350 -0.062 -20.447 -0.053 -20.641 -0.041 -20.662 -0.042 7.792 0.104 4.793 0.120 43.781 41.632
20.200 -20.343 -0.060 -20.443 -0.052 -20.641 -0.040 -20.662 -0.041 7.746 0.103 4.842 0.121 43.779 41.621
20.600 -20.336 -0.059 -20.438 -0.050 -20.641 -0.040 -20.663 -0.041 7.702 0.102 4.891 0.123 43.778 41.610
21.000 -20.329 -0.057 -20.434 -0.049 -20.641 -0.039 -20.664 -0.040 7.659 0.100 4.940 0.123 43.777 41.599
21.400 -20.323 -0.056 -20.430 -0.047 -20.641 -0.039 -20.664 -0.040 7.617 0.098 4.987 0.124 43.776 41.587
21.800 -20.316 -0.054 -20.426 -0.046 -20.641 -0.039 -20.664 -0.040 7.577 0.096 5.033 0.124 43.774 41.575
22.200 -20.309 -0.053 -20.421 -0.045 -20.641 -0.038 -20.665 -0.040 7.539 0.094 5.077 0.123 43.773 41.563
22.600 -20.302 -0.052 -20.417 -0.045 -20.641 -0.038 -20.664 -0.040 7.502 0.091 5.120 0.122 43.772 41.551
23.000 -20.295 -0.051 -20.413 -0.044 -20.640 -0.038 -20.664 -0.040 7.467 0.088 5.162 0.121 43.771 41.538
23.400 -20.287 -0.051 -20.408 -0.043 -20.639 -0.038 -20.663 -0.040 7.432 0.085 5.201 0.119 43.770 41.525
23.800 -20.280 -0.050 -20.403 -0.043 -20.637 -0.038 -20.662 -0.040 7.399 0.082 5.240 0.116 43.768 41.509
24.200 -20.272 -0.050 -20.398 -0.043 -20.635 -0.038 -20.660 -0.040 7.367 0.078 5.276 0.113 43.767 41.492
24.600 -20.263 -0.050 -20.392 -0.043 -20.633 -0.039 -20.658 -0.041 7.335 0.074 5.312 0.108 43.765 41.471
25.000 -20.254 -0.050 -20.386 -0.043 -20.630 -0.039 -20.655 -0.041 7.304 0.070 5.345 0.103 43.763 41.447
25.400 -20.245 -0.050 -20.380 -0.043 -20.626 -0.039 -20.652 -0.041 7.274 0.065 5.377 0.098 43.761 41.421
25.800 -20.235 -0.050 -20.373 -0.043 -20.622 -0.039 -20.648 -0.041 7.244 0.060 5.408 0.092 43.759 41.392
26.200 -20.224 -0.050 -20.365 -0.043 -20.617 -0.039 -20.643 -0.041 7.219 0.056 5.429 0.087 43.756 41.362
26.600 -20.213 -0.051 -20.357 -0.043 -20.612 -0.039 -20.638 -0.042 7.185 0.052 5.465 0.081 43.754 41.330
27.000 -20.201 -0.051 -20.348 -0.043 -20.606 -0.039 -20.633 -0.042 7.156 0.048 5.491 0.076 43.751 41.298
27.400 -20.188 -0.051 -20.339 -0.043 -20.599 -0.039 -20.626 -0.042 7.127 0.044 5.515 0.071 43.748 41.268
27.800 -20.175 -0.052 -20.328 -0.044 -20.592 -0.039 -20.619 -0.042 7.098 0.042 5.538 0.067 43.744 41.241
28.200 -20.162 -0.052 -20.317 -0.044 -20.584 -0.039 -20.612 -0.042 7.069 0.039 5.560 0.064 43.740 41.217
28.600 -20.147 -0.052 -20.305 -0.044 -20.575 -0.039 -20.603 -0.042 7.041 0.037 5.580 0.062 43.737 41.198
29.000 -20.132 -0.053 -20.292 -0.044 -20.565 -0.039 -20.594 -0.042 7.013 0.036 5.597 0.060 43.732 41.182
29.400 -20.117 -0.053 -20.279 -0.045 -20.555 -0.039 -20.584 -0.042 6.985 0.035 5.614 0.059 43.728 41.169
29.800 -20.100 -0.053 -20.264 -0.045 -20.544 -0.039 -20.574 -0.042 6.957 0.034 5.628 0.058 43.723 41.159
30.200 -20.083 -0.053 -20.249 -0.045 -20.532 -0.039 -20.563 -0.042 6.929 0.033 5.641 0.057 43.718 41.152
30.600 -20.066 -0.054 -20.233 -0.045 -20.520 -0.040 -20.552 -0.042 6.901 0.032 5.653 0.056 43.713 41.147
31.000 -20.047 -0.054 -20.217 -0.046 -20.507 -0.040 -20.540 -0.042 6.873 0.032 5.664 0.056 43.708 41.145
31.400 -20.029 -0.054 -20.200 -0.046 -20.493 -0.040 -20.527 -0.043 6.845 0.032 5.673 0.057 43.702 41.146
31.800 -20.009 -0.055 -20.182 -0.046 -20.479 -0.041 -20.514 -0.043 6.817 0.032 5.682 0.057 43.696 41.151
32.200 -19.989 -0.055 -20.163 -0.047 -20.464 -0.041 -20.500 -0.043 6.789 0.032 5.690 0.059 43.690 41.160
32.600 -19.969 -0.056 -20.144 -0.048 -20.449 -0.041 -20.486 -0.044 6.760 0.033 5.698 0.061 43.684 41.173
33.000 -19.947 -0.056 -20.124 -0.048 -20.433 -0.042 -20.472 -0.044 6.731 0.034 5.707 0.064 43.678 41.192
33.400 -19.926 -0.057 -20.104 -0.049 -20.417 -0.043 -20.457 -0.045 6.700 0.036 5.716 0.067 43.671 41.216
33.800 -19.903 -0.058 -20.083 -0.050 -20.400 -0.043 -20.442 -0.046 6.669 0.038 5.726 0.072 43.665 41.245
34.200 -19.881 -0.059 -20.061 -0.051 -20.383 -0.044 -20.426 -0.046 6.637 0.041 5.737 0.078 43.658 41.278
34.600 -19.858 -0.060 -20.039 -0.052 -20.366 -0.045 -20.411 -0.047 6.604 0.044 5.750 0.085 43.651 41.315
35.000 -19.834 -0.062 -20.016 -0.053 -20.349 -0.046 -20.395 -0.048 6.570 0.048 5.765 0.094 43.645 41.355
35.400 -19.810 -0.063 -19.993 -0.055 -20.331 -0.047 -20.379 -0.049 6.534 0.052 5.781 0.103 43.638 41.396
35.800 -19.785 -0.065 -19.969 -0.056 -20.313 -0.047 -20.363 -0.050 6.498 0.057 5.800 0.114 43.631 41.436
36.200 -19.760 -0.067 -19.944 -0.058 -20.295 -0.048 -20.346 -0.051 6.460 0.062 5.821 0.126 43.624 41.476
36.600 -19.735 -0.069 -19.920 -0.060 -20.277 -0.049 -20.330 -0.052 6.422 0.067 5.845 0.138 43.617 41.514
37.000 -19.710 -0.071 -19.895 -0.062 -20.258 -0.050 -20.314 -0.053 6.383 0.072 5.870 0.150 43.610 41.551
37.400 -19.684 -0.073 -19.869 -0.064 -20.240 -0.051 -20.297 -0.054 6.343 0.077 5.898 0.164 43.603 41.586
37.800 -19.658 -0.075 -19.844 -0.065 -20.222 -0.052 -20.281 -0.055 6.303 0.082 5.928 0.177 43.597 41.619
38.200 -19.631 -0.077 -19.818 -0.067 -20.203 -0.053 -20.265 -0.056 6.262 0.087 5.959 0.191 43.590 41.650
38.600 -19.605 -0.079 -19.792 -0.069 -20.185 -0.054 -20.248 -0.057 6.221 0.092 5.992 0.205 43.584 41.679
39.000 -19.578 -0.081 -19.766 -0.071 -20.166 -0.055 -20.232 -0.058 6.180 0.097 6.026 0.220 43.577 41.707
39.400 -19.552 -0.083 -19.740 -0.073 -20.148 -0.056 -20.215 -0.059 6.140 0.101 6.062 0.234 43.571 41.733
39.800 -19.525 -0.085 -19.714 -0.075 -20.130 -0.057 -20.199 -0.060 6.099 0.106 6.098 0.249 43.564 41.758
40.200 -19.499 -0.087 -19.688 -0.076 -20.112 -0.058 -20.183 -0.060 6.060 0.110 6.134 0.263 43.558 41.780
40.600 -19.472 -0.088 -19.662 -0.078 -20.093 -0.058 -20.166 -0.061 6.020 0.114 6.170 0.277 43.552 41.801
41.000 -19.445 -0.090 -19.636 -0.079 -20.075 -0.059 -20.150 -0.062 5.982 0.117 6.206 0.291 43.546 41.821
41.400 -19.419 -0.092 -19.610 -0.081 -20.057 -0.060 -20.133 -0.062 5.944 0.121 6.241 0.305 43.540 41.839
41.800 -19.393 -0.093 -19.584 -0.082 -20.039 -0.060 -20.117 -0.062 5.908 0.124 6.274 0.318 43.534 41.856
42.200 -19.367 -0.095 -19.559 -0.083 -20.020 -0.061 -20.100 -0.063 5.873 0.127 6.307 0.331 43.528 41.871
42.600 -19.341 -0.096 -19.534 -0.085 -20.002 -0.061 -20.084 -0.063 5.839 0.130 6.337 0.343 43.522 41.885
43.000 -19.315 -0.098 -19.509 -0.086 -19.984 -0.061 -20.067 -0.063 5.806 0.132 6.364 0.355 43.516 41.897
43.400 -19.290 -0.099 -19.484 -0.087 -19.966 -0.062 -20.051 -0.064 5.776 0.135 6.388 0.366 43.510 41.908
43.800 -19.265 -0.100 -19.460 -0.088 -19.948 -0.062 -20.034 -0.064 5.747 0.137 6.409 0.376 43.504 41.918
44.200 -19.240 -0.101 -19.436 -0.089 -19.930 -0.062 -20.017 -0.064 5.719 0.138 6.426 0.386 43.498 41.927
44.600 -19.216 -0.102 -19.412 -0.089 -19.912 -0.062 -20.001 -0.065 5.694 0.140 6.440 0.394 43.492 41.934
45.000 -19.192 -0.103 -19.389 -0.090 -19.894 -0.063 -19.984 -0.065 5.670 0.141 6.450 0.402 43.486 41.940
45.400 -19.168 -0.104 -19.367 -0.091 -19.876 -0.063 -19.967 -0.065 5.647 0.143 6.456 0.408 43.480 41.945
45.800 -19.145 -0.104 -19.344 -0.091 -19.858 -0.063 -19.950 -0.066 5.627 0.143 6.459 0.414 43.474 41.948
46.200 -19.123 -0.105 -19.323 -0.092 -19.841 -0.063 -19.934 -0.066 5.607 0.144 6.459 0.419 43.468 41.951
46.600 -19.101 -0.106 -19.301 -0.093 -19.823 -0.063 -19.917 -0.066 5.589 0.145 6.456 0.423 43.462 41.953
47.000 -19.079 -0.106 -19.280 -0.093 -19.806 -0.063 -19.901 -0.067 5.573 0.145 6.450 0.427 43.456 41.955
47.400 -19.058 -0.107 -19.260 -0.093 -19.789 -0.063 -19.884 -0.067 5.558 0.146 6.441 0.430 43.450 41.956
47.800 -19.037 -0.107 -19.240 -0.094 -19.772 -0.064 -19.868 -0.067 5.543 0.146 6.430 0.432 43.444 41.956
48.200 -19.017 -0.107 -19.220 -0.094 -19.756 -0.064 -19.852 -0.068 5.531 0.147 6.416 0.435 43.438 41.956
48.600 -18.997 -0.108 -19.201 -0.094 -19.739 -0.064 -19.836 -0.068 5.519 0.147 6.400 0.437 43.433 41.956
49.000 -18.977 -0.108 -19.183 -0.094 -19.723 -0.064 -19.821 -0.069 5.508 0.147 6.381 0.438 43.427 41.956
49.400 -18.959 -0.108 -19.164 -0.094 -19.707 -0.064 -19.805 -0.069 5.498 0.148 6.361 0.439 43.421 41.955
49.800 -18.940 -0.108 -19.147 -0.094 -19.691 -0.064 -19.790 -0.070 5.490 0.148 6.338 0.440 43.415 41.955
50.200 -18.922 -0.108 -19.129 -0.094 -19.675 -0.065 -19.774 -0.070 5.482 0.148 6.313 0.441 43.409 41.954
50.600 -18.904 -0.108 -19.112 -0.093 -19.659 -0.065 -19.759 -0.071 5.475 0.148 6.286 0.441 43.403 41.952
51.000 -18.887 -0.108 -19.095 -0.093 -19.644 -0.065 -19.744 -0.071 5.469 0.149 6.258 0.441 43.397 41.951
51.400 -18.871 -0.108 -19.079 -0.093 -19.629 -0.065 -19.729 -0.072 5.464 0.149 6.228 0.441 43.392 41.950
51.800 -18.854 -0.108 -19.063 -0.092 -19.614 -0.066 -19.714 -0.073 5.460 0.149 6.196 0.441 43.386 41.948
52.200 -18.838 -0.108 -19.048 -0.092 -19.599 -0.066 -19.700 -0.074 5.457 0.149 6.163 0.440 43.380 41.947
52.600 -18.823 -0.108 -19.032 -0.092 -19.584 -0.066 -19.685 -0.075 5.454 0.150 6.128 0.439 43.374 41.945
