"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-23.200 -20.445 -0.100 -20.885 -0.080 -20.819 -0.073 -20.622 -0.067 11.604 1.003 2.752 0.366 43.991 42.999
-22.800 -20.500 -0.100 -20.928 -0.081 -20.860 -0.075 -20.663 -0.070 11.659 0.984 2.789 0.362 44.010 43.008
-22.400 -20.553 -0.100 -20.968 -0.082 -20.899 -0.076 -20.703 -0.072 11.719 0.965 2.823 0.358 44.030 43.017
-22.000 -20.605 -0.100 -21.008 -0.083 -20.937 -0.077 -20.741 -0.074 11.782 0.947 2.854 0.353 44.049 43.026
-21.600 -20.656 -0.098 -21.046 -0.083 -20.973 -0.078 -20.778 -0.075 11.849 0.929 2.883 0.347 44.067 43.034
-21.200 -20.705 -0.097 -21.083 -0.082 -21.007 -0.078 -20.814 -0.075 11.918 0.910 2.909 0.341 44.085 43.042
-20.800 -20.753 -0.094 -21.118 -0.081 -21.040 -0.077 -20.849 -0.075 11.988 0.891 2.933 0.334 44.103 43.049
-20.400 -20.799 -0.091 -21.153 -0.079 -21.072 -0.076 -20.883 -0.074 12.061 0.872 2.956 0.327 44.120 43.056
-20.000 -20.844 -0.088 -21.185 -0.077 -21.102 -0.074 -20.915 -0.073 12.134 0.853 2.977 0.319 44.136 43.061
-19.600 -20.888 -0.084 -21.217 -0.075 -21.131 -0.072 -20.946 -0.071 12.208 0.833 2.996 0.311 44.152 43.066
-19.200 -20.930 -0.080 -21.248 -0.071 -21.159 -0.069 -20.976 -0.069 12.281 0.813 3.014 0.303 44.168 43.070
-18.800 -20.970 -0.075 -21.277 -0.067 -21.185 -0.065 -21.005 -0.066 12.355 0.792 3.031 0.294 44.183 43.073
-18.400 -21.009 -0.070 -21.305 -0.063 -21.210 -0.061 -21.033 -0.062 12.427 0.772 3.047 0.286 44.198 43.075
-18.000 -21.046 -0.064 -21.332 -0.058 -21.234 -0.057 -21.060 -0.058 12.497 0.751 3.062 0.277 44.212 43.076
-17.600 -21.082 -0.058 -21.357 -0.053 -21.257 -0.052 -21.086 -0.054 12.565 0.730 3.077 0.269 44.226 43.076
-17.200 -21.117 -0.051 -21.382 -0.047 -21.279 -0.046 -21.111 -0.049 12.629 0.710 3.092 0.261 44.239 43.075
-16.800 -21.150 -0.044 -21.406 -0.041 -21.300 -0.040 -21.135 -0.043 12.687 0.689 3.108 0.254 44.251 43.072
-16.400 -21.181 -0.037 -21.428 -0.034 -21.320 -0.034 -21.158 -0.038 12.736 0.669 3.126 0.247 44.263 43.067
-16.000 -21.211 -0.029 -21.449 -0.027 -21.340 -0.027 -21.180 -0.032 12.771 0.648 3.149 0.242 44.274 43.058
-15.600 -21.239 -0.021 -21.470 -0.020 -21.358 -0.020 -21.201 -0.026 12.781 0.626 3.180 0.238 44.284 43.042
-15.200 -21.265 -0.014 -21.489 -0.014 -21.376 -0.014 -21.221 -0.022 12.751 0.596 3.228 0.234 44.293 43.012
-14.800 -21.290 -0.010 -21.508 -0.010 -21.394 -0.010 -21.240 -0.020 12.720 0.561 3.274 0.228 44.301 42.976
-14.400 -21.313 -0.012 -21.526 -0.012 -21.411 -0.012 -21.258 -0.021 12.818 0.561 3.262 0.222 44.311 42.997
-14.000 -21.335 -0.019 -21.542 -0.018 -21.427 -0.018 -21.276 -0.025 12.943 0.568 3.236 0.216 44.321 43.032
-13.600 -21.354 -0.025 -21.558 -0.025 -21.443 -0.025 -21.293 -0.030 13.023 0.564 3.230 0.210 44.330 43.050
-13.200 -21.373 -0.032 -21.573 -0.031 -21.458 -0.031 -21.309 -0.036 13.070 0.558 3.236 0.205 44.338 43.059
-12.800 -21.390 -0.039 -21.588 -0.038 -21.473 -0.037 -21.324 -0.041 13.099 0.550 3.248 0.202 44.345 43.064
-12.400 -21.406 -0.045 -21.601 -0.043 -21.488 -0.043 -21.339 -0.047 13.115 0.543 3.263 0.199 44.351 43.066
-12.000 -21.420 -0.050 -21.614 -0.048 -21.502 -0.048 -21.353 -0.052 13.121 0.537 3.282 0.198 44.357 43.068
-11.600 -21.433 -0.055 -21.627 -0.053 -21.515 -0.053 -21.366 -0.056 13.120 0.531 3.302 0.197 44.362 43.068
-11.200 -21.445 -0.059 -21.638 -0.057 -21.528 -0.057 -21.379 -0.060 13.112 0.525 3.324 0.196 44.367 43.069
-10.800 -21.456 -0.062 -21.649 -0.060 -21.541 -0.060 -21.392 -0.064 13.098 0.520 3.347 0.196 44.371 43.069
-10.400 -21.466 -0.065 -21.659 -0.063 -21.553 -0.063 -21.404 -0.067 13.078 0.515 3.372 0.196 44.375 43.068
-10.000 -21.475 -0.067 -21.669 -0.065 -21.565 -0.065 -21.415 -0.069 13.053 0.511 3.398 0.197 44.378 43.068
-9.600 -21.483 -0.069 -21.679 -0.066 -21.577 -0.066 -21.427 -0.070 13.023 0.508 3.425 0.198 44.381 43.068
-9.200 -21.489 -0.069 -21.688 -0.066 -21.588 -0.067 -21.438 -0.071 12.989 0.505 3.453 0.199 44.384 43.067
-8.800 -21.496 -0.070 -21.696 -0.066 -21.599 -0.067 -21.449 -0.071 12.950 0.502 3.483 0.201 44.386 43.067
-8.400 -21.501 -0.069 -21.704 -0.066 -21.609 -0.066 -21.459 -0.071 12.907 0.500 3.514 0.203 44.388 43.066
-8.000 -21.505 -0.068 -21.712 -0.064 -21.620 -0.064 -21.469 -0.070 12.861 0.498 3.546 0.205 44.389 43.066
-7.600 -21.509 -0.067 -21.719 -0.062 -21.630 -0.062 -21.479 -0.068 12.812 0.497 3.579 0.208 44.391 43.067
-7.200 -21.512 -0.064 -21.726 -0.060 -21.640 -0.059 -21.489 -0.065 12.759 0.497 3.614 0.211 44.392 43.068
-6.800 -21.515 -0.062 -21.733 -0.057 -21.650 -0.056 -21.499 -0.062 12.705 0.498 3.649 0.215 44.393 43.070
-6.400 -21.516 -0.059 -21.739 -0.053 -21.660 -0.052 -21.509 -0.058 12.649 0.499 3.685 0.219 44.394 43.073
-6.000 -21.518 -0.055 -21.746 -0.049 -21.669 -0.047 -21.518 -0.054 12.591 0.502 3.722 0.223 44.395 43.078
-5.600 -21.518 -0.052 -21.752 -0.045 -21.679 -0.042 -21.528 -0.049 12.534 0.507 3.760 0.228 44.395 43.085
-5.200 -21.519 -0.048 -21.758 -0.041 -21.688 -0.037 -21.537 -0.044 12.478 0.514 3.797 0.234 44.396 43.096
-4.800 -21.518 -0.045 -21.764 -0.037 -21.697 -0.031 -21.547 -0.039 12.422 0.523 3.835 0.240 44.397 43.110
-4.400 -21.518 -0.042 -21.770 -0.033 -21.707 -0.026 -21.556 -0.034 12.367 0.535 3.874 0.247 44.398 43.127
-4.000 -21.517 -0.039 -21.775 -0.030 -21.716 -0.022 -21.566 -0.031 12.305 0.547 3.917 0.254 44.399 43.142
-3.600 -21.515 -0.038 -21.781 -0.029 -21.726 -0.020 -21.575 -0.029 12.224 0.552 3.969 0.261 44.399 43.147
-3.200 -21.513 -0.038 -21.786 -0.029 -21.735 -0.021 -21.585 -0.032 12.121 0.543 4.031 0.268 44.398 43.132
-2.800 -21.511 -0.040 -21.792 -0.031 -21.745 -0.025 -21.594 -0.036 12.004 0.527 4.102 0.275 44.396 43.103
-2.400 -21.509 -0.042 -21.797 -0.035 -21.754 -0.031 -21.604 -0.043 11.883 0.512 4.177 0.282 44.394 43.072
-2.000 -21.506 -0.045 -21.803 -0.038 -21.764 -0.038 -21.613 -0.051 11.764 0.499 4.255 0.290 44.393 43.043
-1.600 -21.503 -0.048 -21.808 -0.042 -21.773 -0.044 -21.623 -0.060 11.647 0.488 4.335 0.299 44.392 43.017
-1.200 -21.499 -0.051 -21.813 -0.046 -21.783 -0.051 -21.633 -0.069 11.533 0.479 4.416 0.309 44.391 42.993
-0.800 -21.496 -0.053 -21.818 -0.049 -21.792 -0.057 -21.642 -0.079 11.421 0.471 4.499 0.318 44.390 42.971
-0.400 -21.492 -0.056 -21.823 -0.051 -21.801 -0.064 -21.652 -0.088 11.309 0.464 4.585 0.329 44.389 42.951
-0.000 -21.487 -0.057 -21.827 -0.053 -21.810 -0.070 -21.661 -0.098 11.197 0.457 4.673 0.339 44.389 42.930
0.400 -21.483 -0.058 -21.832 -0.054 -21.819 -0.076 -21.670 -0.108 11.085 0.450 4.766 0.350 44.388 42.910
0.800 -21.478 -0.059 -21.836 -0.055 -21.827 -0.081 -21.679 -0.118 10.973 0.442 4.862 0.361 44.388 42.890
1.200 -21.473 -0.059 -21.840 -0.055 -21.836 -0.087 -21.688 -0.128 10.859 0.434 4.963 0.372 44.387 42.869
1.600 -21.467 -0.058 -21.844 -0.054 -21.843 -0.092 -21.697 -0.138 10.744 0.424 5.069 0.382 44.387 42.848
2.000 -21.462 -0.056 -21.847 -0.052 -21.851 -0.097 -21.705 -0.148 10.628 0.413 5.181 0.391 44.387 42.827
2.400 -21.456 -0.054 -21.850 -0.050 -21.858 -0.102 -21.713 -0.158 10.510 0.399 5.300 0.398 44.388 42.805
2.800 -21.450 -0.052 -21.852 -0.047 -21.865 -0.107 -21.721 -0.167 10.391 0.383 5.424 0.401 44.388 42.782
3.200 -21.444 -0.049 -21.854 -0.043 -21.871 -0.112 -21.729 -0.177 10.272 0.363 5.554 0.400 44.389 42.757
3.600 -21.437 -0.045 -21.855 -0.039 -21.877 -0.117 -21.736 -0.187 10.155 0.339 5.686 0.392 44.389 42.727
4.000 -21.431 -0.042 -21.856 -0.035 -21.882 -0.123 -21.743 -0.197 10.046 0.313 5.816 0.377 44.390 42.693
4.400 -21.424 -0.040 -21.856 -0.032 -21.887 -0.128 -21.750 -0.207 9.949 0.286 5.932 0.357 44.390 42.655
4.800 -21.417 -0.039 -21.855 -0.030 -21.891 -0.134 -21.756 -0.216 9.874 0.264 6.023 0.339 44.390 42.620
5.200 -21.410 -0.039 -21.854 -0.030 -21.894 -0.139 -21.762 -0.226 9.822 0.252 6.082 0.330 44.390 42.604
5.600 -21.403 -0.042 -21.852 -0.033 -21.897 -0.145 -21.768 -0.236 9.792 0.251 6.110 0.333 44.388 42.612
6.000 -21.396 -0.048 -21.849 -0.039 -21.900 -0.152 -21.773 -0.246 9.777 0.256 6.114 0.341 44.386 42.632
6.400 -21.389 -0.054 -21.845 -0.046 -21.902 -0.158 -21.778 -0.256 9.774 0.261 6.100 0.349 44.384 42.652
6.800 -21.381 -0.063 -21.840 -0.055 -21.903 -0.165 -21.782 -0.265 9.774 0.264 6.081 0.352 44.381 42.664
7.200 -21.374 -0.072 -21.835 -0.064 -21.903 -0.172 -21.786 -0.275 9.774 0.264 6.061 0.350 44.378 42.669
7.600 -21.366 -0.081 -21.830 -0.074 -21.903 -0.180 -21.790 -0.285 9.772 0.260 6.045 0.343 44.375 42.667
8.000 -21.358 -0.091 -21.823 -0.084 -21.902 -0.188 -21.793 -0.295 9.766 0.254 6.031 0.334 44.373 42.660
8.400 -21.350 -0.102 -21.816 -0.095 -21.901 -0.196 -21.795 -0.305 9.758 0.246 6.021 0.322 44.370 42.649
8.800 -21.341 -0.113 -21.809 -0.106 -21.899 -0.204 -21.797 -0.315 9.747 0.237 6.015 0.309 44.367 42.634
9.200 -21.333 -0.124 -21.801 -0.117 -21.897 -0.213 -21.799 -0.324 9.733 0.226 6.011 0.294 44.364 42.617
9.600 -21.324 -0.136 -21.792 -0.129 -21.893 -0.222 -21.800 -0.334 9.718 0.215 6.008 0.280 44.361 42.597
10.000 -21.314 -0.148 -21.783 -0.140 -21.890 -0.231 -21.801 -0.344 9.701 0.204 6.008 0.265 44.357 42.575
10.400 -21.304 -0.160 -21.773 -0.152 -21.885 -0.241 -21.801 -0.354 9.682 0.193 6.008 0.250 44.354 42.552
10.800 -21.294 -0.172 -21.764 -0.164 -21.881 -0.251 -21.801 -0.364 9.663 0.182 6.009 0.235 44.351 42.526
11.200 -21.284 -0.184 -21.753 -0.176 -21.875 -0.261 -21.800 -0.374 9.643 0.171 6.010 0.221 44.347 42.499
11.600 -21.274 -0.196 -21.742 -0.188 -21.869 -0.271 -21.799 -0.384 9.622 0.160 6.012 0.207 44.344 42.471
12.000 -21.263 -0.209 -21.731 -0.200 -21.863 -0.281 -21.798 -0.394 9.600 0.150 6.013 0.194 44.340 42.442
12.400 -21.251 -0.221 -21.720 -0.212 -21.856 -0.291 -21.796 -0.404 9.578 0.140 6.014 0.182 44.336 42.413
12.800 -21.240 -0.234 -21.708 -0.225 -21.849 -0.302 -21.793 -0.414 9.556 0.131 6.014 0.171 44.332 42.384
13.200 -21.228 -0.246 -21.695 -0.237 -21.841 -0.312 -21.790 -0.424 9.534 0.123 6.014 0.161 44.328 42.356
13.600 -21.216 -0.259 -21.683 -0.249 -21.833 -0.323 -21.787 -0.434 9.512 0.116 6.014 0.152 44.324 42.330
14.000 -21.203 -0.272 -21.670 -0.262 -21.824 -0.334 -21.783 -0.444 9.489 0.111 6.013 0.145 44.320 42.308
14.400 -21.190 -0.284 -21.657 -0.274 -21.815 -0.345 -21.779 -0.454 9.467 0.107 6.011 0.140 44.315 42.290
14.800 -21.177 -0.297 -21.643 -0.286 -21.805 -0.355 -21.774 -0.464 9.444 0.105 6.008 0.137 44.311 42.279
15.200 -21.164 -0.310 -21.629 -0.299 -21.795 -0.366 -21.769 -0.474 9.421 0.104 6.005 0.137 44.306 42.274
15.600 -21.150 -0.323 -21.615 -0.311 -21.784 -0.377 -21.764 -0.484 9.399 0.105 6.000 0.139 44.301 42.277
16.000 -21.136 -0.336 -21.600 -0.324 -21.774 -0.388 -21.758 -0.494 9.376 0.108 5.995 0.142 44.297 42.285
16.400 -21.121 -0.348 -21.586 -0.336 -21.762 -0.399 -21.751 -0.504 9.354 0.112 5.989 0.148 44.292 42.299
16.800 -21.107 -0.361 -21.570 -0.348 -21.751 -0.410 -21.745 -0.514 9.332 0.117 5.983 0.155 44.286 42.316
17.200 -21.092 -0.374 -21.555 -0.360 -21.739 -0.421 -21.738 -0.524 9.310 0.124 5.975 0.164 44.281 42.335
17.600 -21.077 -0.386 -21.539 -0.373 -21.727 -0.432 -21.730 -0.534 9.288 0.131 5.967 0.173 44.276 42.356
18.000 -21.061 -0.399 -21.524 -0.385 -21.714 -0.443 -21.722 -0.544 9.266 0.138 5.957 0.184 44.270 42.378
18.400 -21.045 -0.411 -21.507 -0.397 -21.701 -0.454 -21.714 -0.553 9.244 0.146 5.947 0.195 44.265 42.399
18.800 -21.029 -0.424 -21.491 -0.409 -21.688 -0.464 -21.706 -0.563 9.223 0.155 5.936 0.206 44.259 42.420
19.200 -21.013 -0.436 -21.475 -0.421 -21.675 -0.475 -21.697 -0.572 9.201 0.164 5.925 0.218 44.254 42.440
19.600 -20.997 -0.449 -21.458 -0.433 -21.661 -0.486 -21.688 -0.582 9.180 0.173 5.912 0.230 44.248 42.459
20.000 -20.980 -0.461 -21.441 -0.444 -21.647 -0.496 -21.678 -0.591 9.159 0.182 5.899 0.242 44.242 42.477
20.400 -20.963 -0.473 -21.423 -0.456 -21.632 -0.507 -21.668 -0.601 9.138 0.191 5.885 0.255 44.236 42.494
20.800 -20.945 -0.485 -21.406 -0.468 -21.618 -0.517 -21.658 -0.610 9.118 0.200 5.870 0.267 44.230 42.510
21.200 -20.928 -0.497 -21.388 -0.479 -21.603 -0.528 -21.648 -0.619 9.097 0.209 5.855 0.279 44.223 42.525
21.600 -20.910 -0.509 -21.370 -0.490 -21.588 -0.538 -21.637 -0.628 9.077 0.218 5.838 0.292 44.217 42.539
22.000 -20.892 -0.521 -21.352 -0.502 -21.572 -0.548 -21.626 -0.637 9.056 0.227 5.822 0.304 44.211 42.552
22.400 -20.874 -0.533 -21.334 -0.513 -21.557 -0.558 -21.615 -0.646 9.036 0.236 5.804 0.316 44.204 42.565
22.800 -20.855 -0.544 -21.315 -0.524 -21.541 -0.568 -21.603 -0.655 9.016 0.245 5.786 0.328 44.198 42.576
23.200 -20.837 -0.556 -21.296 -0.535 -21.525 -0.578 -21.591 -0.663 8.996 0.254 5.768 0.339 44.191 42.586
23.600 -20.818 -0.567 -21.278 -0.545 -21.508 -0.587 -21.579 -0.672 8.977 0.262 5.748 0.351 44.184 42.596
24.000 -20.799 -0.578 -21.258 -0.556 -21.492 -0.597 -21.567 -0.680 8.957 0.271 5.729 0.362 44.178 42.605
24.400 -20.780 -0.589 -21.239 -0.567 -21.475 -0.606 -21.554 -0.688 8.937 0.279 5.708 0.374 44.171 42.613
24.800 -20.760 -0.600 -21.220 -0.577 -21.458 -0.616 -21.541 -0.696 8.918 0.288 5.687 0.385 44.164 42.621
25.200 -20.741 -0.611 -21.200 -0.587 -21.441 -0.625 -21.528 -0.704 8.899 0.296 5.666 0.395 44.157 42.628
25.600 -20.721 -0.622 -21.180 -0.597 -21.424 -0.634 -21.515 -0.712 8.880 0.304 5.644 0.406 44.150 42.634
26.000 -20.701 -0.632 -21.161 -0.607 -21.406 -0.642 -21.501 -0.720 8.861 0.312 5.622 0.416 44.143 42.640
26.400 -20.681 -0.642 -21.141 -0.617 -21.389 -0.651 -21.488 -0.727 8.842 0.320 5.600 0.426 44.135 42.646
26.800 -20.660 -0.653 -21.120 -0.626 -21.371 -0.660 -21.474 -0.735 8.823 0.328 5.577 0.436 44.128 42.650
27.200 -20.640 -0.663 -21.100 -0.636 -21.353 -0.668 -21.459 -0.742 8.804 0.335 5.554 0.446 44.121 42.655
27.600 -20.619 -0.673 -21.080 -0.645 -21.335 -0.676 -21.445 -0.749 8.786 0.343 5.530 0.456 44.113 42.659
28.000 -20.598 -0.682 -21.059 -0.654 -21.317 -0.684 -21.431 -0.756 8.767 0.350 5.506 0.465 44.106 42.662
28.400 -20.577 -0.692 -21.038 -0.663 -21.298 -0.692 -21.416 -0.763 8.749 0.357 5.482 0.474 44.098 42.666
28.800 -20.556 -0.701 -21.017 -0.672 -21.280 -0.700 -21.401 -0.770 8.730 0.364 5.457 0.483 44.091 42.669
29.200 -20.535 -0.711 -20.997 -0.680 -21.261 -0.707 -21.386 -0.776 8.712 0.371 5.433 0.491 44.083 42.671
29.600 -20.513 -0.720 -20.975 -0.688 -21.242 -0.715 -21.371 -0.782 8.694 0.378 5.408 0.500 44.076 42.673
30.000 -20.492 -0.728 -20.954 -0.697 -21.223 -0.722 -21.356 -0.788 8.676 0.385 5.383 0.508 44.068 42.675
30.400 -20.470 -0.737 -20.933 -0.705 -21.204 -0.729 -21.340 -0.794 8.658 0.391 5.357 0.516 44.060 42.677
30.800 -20.448 -0.746 -20.912 -0.712 -21.185 -0.735 -21.325 -0.800 8.640 0.398 5.332 0.524 44.053 42.678
31.200 -20.426 -0.754 -20.890 -0.720 -21.166 -0.742 -21.309 -0.806 8.622 0.404 5.306 0.532 44.045 42.679
31.600 -20.404 -0.762 -20.868 -0.727 -21.147 -0.748 -21.293 -0.811 8.604 0.411 5.281 0.539 44.037 42.680
32.000 -20.382 -0.770 -20.847 -0.735 -21.127 -0.755 -21.277 -0.816 8.586 0.417 5.255 0.547 44.029 42.680
32.400 -20.359 -0.778 -20.825 -0.742 -21.108 -0.761 -21.261 -0.821 8.568 0.423 5.229 0.554 44.021 42.681
32.800 -20.337 -0.786 -20.803 -0.748 -21.088 -0.767 -21.245 -0.826 8.550 0.429 5.203 0.561 44.013 42.681
33.200 -20.314 -0.793 -20.781 -0.755 -21.068 -0.772 -21.228 -0.831 8.532 0.435 5.177 0.567 44.005 42.681
33.600 -20.292 -0.800 -20.759 -0.761 -21.048 -0.778 -21.212 -0.835 8.514 0.441 5.151 0.574 43.997 42.680
34.000 -20.269 -0.807 -20.737 -0.768 -21.029 -0.783 -21.195 -0.839 8.496 0.446 5.125 0.580 43.989 42.680
34.400 -20.246 -0.814 -20.715 -0.774 -21.009 -0.788 -21.179 -0.843 8.479 0.452 5.099 0.587 43.981 42.679
34.800 -20.223 -0.821 -20.693 -0.779 -20.989 -0.793 -21.162 -0.847 8.461 0.457 5.073 0.593 43.973 42.678
35.200 -20.200 -0.827 -20.670 -0.785 -20.969 -0.797 -21.145 -0.851 8.443 0.463 5.047 0.599 43.965 42.677
35.600 -20.177 -0.834 -20.648 -0.790 -20.948 -0.802 -21.128 -0.854 8.425 0.468 5.021 0.605 43.957 42.676
36.000 -20.154 -0.840 -20.626 -0.796 -20.928 -0.806 -21.111 -0.858 8.408 0.473 4.995 0.610 43.949 42.675
36.400 -20.131 -0.846 -20.603 -0.801 -20.908 -0.810 -21.094 -0.861 8.390 0.478 4.969 0.616 43.940 42.673
36.800 -20.107 -0.851 -20.581 -0.805 -20.888 -0.813 -21.077 -0.864 8.372 0.483 4.944 0.621 43.932 42.672
37.200 -20.084 -0.857 -20.558 -0.810 -20.867 -0.817 -21.060 -0.866 8.354 0.488 4.918 0.627 43.924 42.670
37.600 -20.060 -0.862 -20.536 -0.814 -20.847 -0.820 -21.043 -0.869 8.337 0.493 4.892 0.632 43.916 42.668
38.000 -20.037 -0.867 -20.513 -0.818 -20.827 -0.823 -21.026 -0.871 8.319 0.498 4.867 0.637 43.908 42.667
38.400 -20.013 -0.872 -20.490 -0.822 -20.806 -0.826 -21.009 -0.873 8.301 0.502 4.842 0.642 43.899 42.665
38.800 -19.990 -0.877 -20.468 -0.826 -20.786 -0.829 -20.991 -0.875 8.283 0.507 4.817 0.647 43.891 42.663
39.200 -19.966 -0.881 -20.445 -0.829 -20.765 -0.831 -20.974 -0.876 8.266 0.512 4.792 0.651 43.883 42.660
39.600 -19.942 -0.885 -20.422 -0.833 -20.745 -0.834 -20.957 -0.878 8.248 0.516 4.767 0.656 43.875 42.658
40.000 -19.918 -0.889 -20.400 -0.836 -20.724 -0.836 -20.939 -0.879 8.230 0.520 4.743 0.660 43.866 42.656
40.400 -19.894 -0.893 -20.377 -0.838 -20.704 -0.837 -20.922 -0.880 8.212 0.525 4.718 0.665 43.858 42.653
40.800 -19.871 -0.897 -20.354 -0.841 -20.683 -0.839 -20.904 -0.881 8.194 0.529 4.694 0.669 43.850 42.651
41.200 -19.847 -0.900 -20.331 -0.843 -20.663 -0.840 -20.887 -0.881 8.176 0.533 4.671 0.674 43.842 42.648
41.600 -19.823 -0.904 -20.309 -0.845 -20.642 -0.841 -20.869 -0.882 8.158 0.537 4.647 0.678 43.834 42.646
42.000 -19.799 -0.907 -20.286 -0.847 -20.622 -0.842 -20.852 -0.882 8.140 0.541 4.624 0.682 43.825 42.643
42.400 -19.775 -0.909 -20.263 -0.849 -20.601 -0.843 -20.834 -0.882 8.122 0.545 4.601 0.686 43.817 42.640
42.800 -19.751 -0.912 -20.240 -0.851 -20.581 -0.843 -20.817 -0.881 8.104 0.549 4.578 0.690 43.809 42.638
43.200 -19.727 -0.914 -20.218 -0.852 -20.560 -0.844 -20.800 -0.881 8.086 0.552 4.555 0.694 43.801 42.635
43.600 -19.703 -0.917 -20.195 -0.853 -20.540 -0.844 -20.782 -0.880 8.068 0.556 4.533 0.698 43.793 42.632
44.000 -19.679 -0.919 -20.172 -0.854 -20.520 -0.843 -20.765 -0.879 8.049 0.560 4.511 0.701 43.784 42.629
44.400 -19.655 -0.921 -20.150 -0.854 -20.499 -0.843 -20.747 -0.878 8.031 0.563 4.489 0.705 43.776 42.626
44.800 -19.631 -0.922 -20.127 -0.855 -20.479 -0.842 -20.730 -0.876 8.013 0.567 4.468 0.709 43.768 42.623
45.200 -19.606 -0.924 -20.104 -0.855 -20.458 -0.841 -20.713 -0.875 7.994 0.570 4.447 0.713 43.760 42.620
45.600 -19.582 -0.925 -20.082 -0.855 -20.438 -0.840 -20.695 -0.873 7.976 0.574 4.426 0.716 43.752 42.617
46.000 -19.558 -0.926 -20.059 -0.855 -20.418 -0.839 -20.678 -0.871 7.957 0.577 4.406 0.720 43.744 42.614
46.400 -19.534 -0.927 -20.037 -0.854 -20.398 -0.837 -20.661 -0.868 7.938 0.580 4.386 0.723 43.736 42.611
46.800 -19.510 -0.927 -20.014 -0.853 -20.378 -0.836 -20.644 -0.866 7.920 0.583 4.366 0.727 43.728 42.608
47.200 -19.486 -0.928 -19.992 -0.853 -20.358 -0.833 -20.626 -0.863 7.901 0.586 4.347 0.731 43.720 42.605
47.600 -19.462 -0.928 -19.969 -0.851 -20.338 -0.831 -20.609 -0.860 7.882 0.590 4.328 0.734 43.712 42.602
48.000 -19.438 -0.928 -19.947 -0.850 -20.318 -0.829 -20.592 -0.857 7.863 0.593 4.309 0.738 43.704 42.599
48.400 -19.414 -0.928 -19.925 -0.848 -20.298 -0.826 -20.575 -0.854 7.844 0.595 4.291 0.741 43.696 42.596
48.800 -19.390 -0.927 -19.902 -0.847 -20.278 -0.823 -20.558 -0.850 7.825 0.598 4.273 0.745 43.688 42.593
49.200 -19.367 -0.927 -19.880 -0.845 -20.258 -0.820 -20.542 -0.846 7.806 0.601 4.256 0.748 43.680 42.590
49.600 -19.343 -0.926 -19.858 -0.843 -20.239 -0.817 -20.525 -0.842 7.786 0.604 4.239 0.752 43.673 42.587
