          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 59709.607643  19.6746  19.8962    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59711.604031   19.652  19.9548    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59717.601995  19.0488  19.2704    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59725.595248  19.4975  19.7191    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59727.605069  19.2197  19.5224    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59733.595289  19.6363   19.858    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59735.578168  19.7223  20.0251    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59739.455011   20.359  20.5961    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59739.599945  19.7068  20.0096    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
   59741.3664  19.2509   19.488    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 59741.448055  20.2733  20.6149    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59741.596284   19.481  19.7026    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59744.412604  19.1484  19.3855    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 59744.436805  18.7714   19.113    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59745.599521  18.8393   19.061    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59748.414895  19.2886  19.6302    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59748.430231  19.6476  19.8847    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59748.430231   19.638  19.8847    -1.0        P48         ZTF       r   True      AB   False                  TNS 
 59750.391168  20.3567  20.6034  0.3182        P48         ZTF       r  False      AB   False                  TNS 
 59750.391168  20.3663  20.6034  0.3182        P48         ZTF       r  False      AB   False                  ZTF 
 59750.422696   19.656  19.9976    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59751.564075  19.3415  19.5631    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
