 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -32.03875   0.0073  1.44009     13.23294  1.34545  1.08911   4.32839  0.24654     0.33493  12454.46892   5565.36155  0.13114         3294.30313     19.61002  0.02263  59718.35242  4.00501   0.0316   8862909.52229  45.13336  18.95195  59801.50039    51.83924       44.88965   40.72837  73.99712  103.5    0.08198  -22.67678  0.99946 
  -30.13143  0.08123  1.82648     13.38595  1.77952   1.3834   6.00772  0.20252     0.16986  12974.71708   7571.86116  0.57879         2232.24745     17.78007  0.00033  59720.25974  6.03299  0.48798   9320595.13581  45.02648  18.94483  59803.40906    51.75181       44.81502   45.51175  70.92607   83.0     0.0901  -22.68161   0.9912 
  -29.14941  0.00411  1.79131     13.52019  1.73726  0.74616   6.84438  0.11648     0.08641  10498.77165   7258.67942   0.5132         3948.23813     18.54906  0.00197  59721.24175  4.50027  0.02815    4716807.7281  45.32872   18.9684  59800.54773    51.78052       44.85215   36.69539  76.31778   92.5    0.08044  -22.59596  0.99949 
  -32.64465  0.13963    2.051     13.56354  2.12558  0.98551   5.50654  0.23289      0.4731    12717.505   5881.85434  0.16676         2765.14143     16.12612    1e-05  59717.74651  5.31263  0.76889   6196405.56847  45.18025  18.91243  59803.44822      51.835       44.87329    43.4085  67.89235  113.0    0.08602  -22.69276  0.98666 
  -18.54356  0.00645  2.03107     13.53653  2.04203  0.87225   3.74794  0.09343     0.31589  14362.84735   7072.62832   0.1285         3997.79961     17.35219  0.00013  59731.84761  4.61213  0.02418   6610913.76083  45.14319  18.92022  59799.50607    51.78019        44.9043   37.27077  63.10979   89.0    0.06183  -22.67603  0.99955 
   -17.3059  0.04576  1.76738     13.33603  1.76432  0.90393   3.99675  0.06414     0.08995  12061.96096   8219.21731  0.55018         4044.31195     16.56927    2e-05  59733.08527  3.46873   0.1829  10889221.74494  44.98377  18.93933  59803.40906    51.86516       44.88901    41.0957   73.6298   72.0    0.05821  -22.60437  0.99667 
  -20.97922  0.04167  1.68578      13.2082  1.67663   1.4014   6.55966  0.04841     0.06848  12186.98955   8920.35348   0.4414         3775.18836     18.53513   0.0019  59729.41195  5.81168  0.27335   16961194.0864  44.81023  18.91269  59799.50607    51.77639       44.84644   36.55922  76.45396   69.5    0.05312  -22.61217  0.99514 
  -33.08097  0.07999  1.68761     13.43616  1.56617  0.88438  10.07282  0.12063     0.19495  10634.26429   7390.31512  0.78111         3474.37817     18.56969  0.00206   59717.3102  6.79506  0.80573   5557541.50386  45.26426  18.90861  59797.57986     51.8632       44.90613   36.69539   69.4685  107.0    0.08556  -22.62598  0.98517 
  -30.50612  0.39122  1.83375     13.39096  1.73279  1.28639   4.86512  0.31214     0.31994  13162.49977    7164.9577  1.73351         2266.04496     16.62344    2e-05  59719.88505  5.02803  1.90335   8939828.77425  45.02958  18.96957  59798.61178    51.76627       44.85387   35.95874  71.91748   93.5    0.08788  -22.71263  0.96496 
  -35.06316   0.0346  1.87511     13.45239  1.93208  1.36535    6.1111  0.23954     0.24135  12407.15595   6942.94155  0.04194         3791.97505     18.88225  0.00424  59715.32801  5.61166  0.21147   7854496.19268   45.1137  18.95373  59798.61178    51.75145       44.87298    27.1425  72.00293   95.5    0.08823  -22.69743  0.99646 
