       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 56081.661    99.0    99.0    99.0  3551.05    1438.73       U 
 56081.661    99.0    99.0    99.0  4369.53    4323.91       B 
 56081.661    99.0    99.0    99.0  5467.57     3617.5       V 
 56081.661    99.0    99.0    99.0  6695.83    2908.68       R 
 56081.661    99.0    99.0    99.0  8568.89    2309.23       I 
 56084.074    99.0    99.0    99.0  3551.05    1438.73       U 
 56084.074    99.0    99.0    99.0  4369.53    4323.91       B 
 56084.074    99.0    99.0    99.0  5467.57     3617.5       V 
 56084.074    99.0    99.0    99.0  6695.83    2908.68       R 
 56084.074    99.0    99.0    99.0  8568.89    2309.23       I 
 56086.487    99.0    99.0    99.0  3551.05    1438.73       U 
 56086.487    99.0    99.0    99.0  4369.53    4323.91       B 
 56086.487    99.0    99.0    99.0  5467.57     3617.5       V 
 56086.487    99.0    99.0    99.0  6695.83    2908.68       R 
 56086.487    99.0    99.0    99.0  8568.89    2309.23       I 
   56088.9    99.0    99.0    99.0  3551.05    1438.73       U 
   56088.9    99.0    99.0    99.0  4369.53    4323.91       B 
   56088.9    99.0    99.0    99.0  5467.57     3617.5       V 
   56088.9    99.0    99.0    99.0  6695.83    2908.68       R 
   56088.9    99.0    99.0    99.0  8568.89    2309.23       I 
 56091.314    99.0    99.0    99.0  3551.05    1438.73       U 
 56091.314    99.0    99.0    99.0  4369.53    4323.91       B 
 56091.314    99.0    99.0    99.0  5467.57     3617.5       V 
 56091.314    99.0    99.0    99.0  6695.83    2908.68       R 
 56091.314    99.0    99.0    99.0  8568.89    2309.23       I 
 56093.727    99.0    99.0    99.0  3551.05    1438.73       U 
 56093.727    99.0    99.0    99.0  4369.53    4323.91       B 
 56093.727    99.0    99.0    99.0  5467.57     3617.5       V 
 56093.727    99.0    99.0    99.0  6695.83    2908.68       R 
 56093.727    99.0    99.0    99.0  8568.89    2309.23       I 
  56096.14    99.0    99.0    99.0  3551.05    1438.73       U 
  56096.14    99.0    99.0    99.0  4369.53    4323.91       B 
  56096.14    99.0    99.0    99.0  5467.57     3617.5       V 
  56096.14    99.0    99.0    99.0  6695.83    2908.68       R 
  56096.14    99.0    99.0    99.0  8568.89    2309.23       I 
 56098.553    99.0    99.0    99.0  3551.05    1438.73       U 
 56098.553    99.0    99.0    99.0  4369.53    4323.91       B 
 56098.553    99.0    99.0    99.0  5467.57     3617.5       V 
 56098.553    99.0    99.0    99.0  6695.83    2908.68       R 
 56098.553    99.0    99.0    99.0  8568.89    2309.23       I 
 56100.966    99.0    99.0    99.0  3551.05    1438.73       U 
 56100.966    99.0    99.0    99.0  4369.53    4323.91       B 
 56100.966    99.0    99.0    99.0  5467.57     3617.5       V 
 56100.966    99.0    99.0    99.0  6695.83    2908.68       R 
 56100.966    99.0    99.0    99.0  8568.89    2309.23       I 
 56103.379    99.0    99.0    99.0  3551.05    1438.73       U 
 56103.379    99.0    99.0    99.0  4369.53    4323.91       B 
 56103.379    99.0    99.0    99.0  5467.57     3617.5       V 
 56103.379    99.0    99.0    99.0  6695.83    2908.68       R 
 56103.379    99.0    99.0    99.0  8568.89    2309.23       I 
 56105.793    99.0    99.0    99.0  3551.05    1438.73       U 
 56105.793    99.0    99.0    99.0  4369.53    4323.91       B 
 56105.793    99.0    99.0    99.0  5467.57     3617.5       V 
 56105.793    99.0    99.0    99.0  6695.83    2908.68       R 
 56105.793    99.0    99.0    99.0  8568.89    2309.23       I 
 56108.206    99.0    99.0    99.0  3551.05    1438.73       U 
 56108.206    99.0    99.0    99.0  4369.53    4323.91       B 
 56108.206    99.0    99.0    99.0  5467.57     3617.5       V 
 56108.206    99.0    99.0    99.0  6695.83    2908.68       R 
 56108.206    99.0    99.0    99.0  8568.89    2309.23       I 
 56110.619    99.0    99.0  20.208  3551.05    1438.73       U 
 56110.619    99.0    99.0  21.296  4369.53    4323.91       B 
 56110.619    99.0    99.0  21.542  5467.57     3617.5       V 
 56110.619    99.0    99.0  21.651  6695.83    2908.68       R 
 56110.619    99.0    99.0  21.849  8568.89    2309.23       I 
 56113.032    99.0    99.0  18.293  3551.05    1438.73       U 
 56113.032    99.0    99.0  19.431  4369.53    4323.91       B 
 56113.032    99.0    99.0  19.701  5467.57     3617.5       V 
 56113.032    99.0    99.0  19.799  6695.83    2908.68       R 
 56113.032    99.0    99.0  19.982  8568.89    2309.23       I 
 56115.445    99.0    99.0  17.863  3551.05    1438.73       U 
 56115.445    99.0    99.0  18.874  4369.53    4323.91       B 
 56115.445    99.0    99.0  19.088  5467.57     3617.5       V 
 56115.445    99.0    99.0  19.172  6695.83    2908.68       R 
 56115.445    99.0    99.0  19.345  8568.89    2309.23       I 
 56117.859    99.0    99.0  17.558  3551.05    1438.73       U 
 56117.859    99.0    99.0  18.506  4369.53    4323.91       B 
 56117.859    99.0    99.0   18.67  5467.57     3617.5       V 
 56117.859    99.0    99.0  18.753  6695.83    2908.68       R 
 56117.859    99.0    99.0  18.909  8568.89    2309.23       I 
 56120.272    99.0  20.381   17.23  3551.05    1438.73       U 
 56120.272    99.0  21.436  18.206  4369.53    4323.91       B 
 56120.272    99.0  21.648   18.33  5467.57     3617.5       V 
 56120.272    99.0  21.732  18.385  6695.83    2908.68       R 
 56120.272    99.0  21.919  18.536  8568.89    2309.23       I 
 56122.685    99.0  18.905   17.08  3551.05    1438.73       U 
 56122.685    99.0  19.908  18.009  4369.53    4323.91       B 
 56122.685    99.0  20.021  18.135  5467.57     3617.5       V 
 56122.685    99.0  20.054  18.183  6695.83    2908.68       R 
 56122.685    99.0  20.185  18.312  8568.89    2309.23       I 
 56125.098    99.0  18.311  16.999  3551.05    1438.73       U 
 56125.098    99.0  19.239  17.872  4369.53    4323.91       B 
 56125.098    99.0  19.316  17.973  5467.57     3617.5       V 
 56125.098    99.0  19.344  17.979  6695.83    2908.68       R 
 56125.098    99.0  19.502  18.119  8568.89    2309.23       I 
