 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -23.57187  0.00352  3.11567     13.81237  1.64602  0.89154   4.52193   0.1755     0.11071  6969.40408   7423.05114  0.94224         4036.59044     17.96219  0.00051  55538.02813  1.31021  0.01593  3520594.75471  44.95156  20.20388  55612.63773     51.2715        44.3715   41.36389   58.9895   78.0    0.12215  -21.57886  0.99908 
  -23.84611   0.0021  2.85176     13.61838  1.46116  1.40938   4.68755  0.17071     0.17323  7441.92645   7190.45346  0.92136         3912.39126     19.36588   0.0129  55537.75389  1.54862  0.00987  6397046.00839  44.71734  20.19815  55612.63773    51.28114       44.37799   38.46525  59.62113   83.0    0.12261  -21.60459  0.99943 
  -22.90135  0.09197  3.26075     13.87029  1.71093   0.8702   7.29822  0.11497     0.08138   7300.0881   7403.41318   0.8598         4193.19873     16.54923    2e-05  55538.69865  2.32006   0.6712  3069791.92651  44.98833  20.20356      55610.5      51.296       44.39967   38.46525  57.69787   76.0    0.12499    -21.607  0.96165 
  -19.78615  0.24489  3.63323     14.10893  1.78355  0.59515   12.1281   0.0743     0.06739  7367.60979   7156.09911  1.17164          3915.5788     18.40433  0.00141  55541.81385  3.92711  2.97001   1323805.4853  45.27772  20.19353      55610.5     51.2545       44.33874   40.38851  61.54439   80.5    0.12422   -21.6041  0.83033 
  -22.17147  0.40744  3.09359      13.8941  1.48063  0.63356   4.91708  0.15288     0.11216  7088.96905   7462.36555  0.98719         4158.23798     18.01754  0.00058  55539.42853  1.47401   2.0034   2142786.9614  45.12739  20.18247      55610.5    51.30017       44.41448   38.46525  55.77461   82.0    0.12428  -21.59054   0.8822 
  -23.54268  0.00695  3.53992     13.83004  1.92772  1.28268   4.20063  0.22148     0.17705  7614.53238   7629.83309  0.89768         4015.38345     17.10737    7e-05  55538.05732  1.45288   0.0292  4906505.18088  44.76513  20.21377      55610.5    51.28093       44.38581   40.38851  57.69787   75.5    0.12534  -21.60914  0.99829 
  -21.34676  0.12994  3.77389     13.92184  2.05373  1.10166   7.79837  0.10881     0.10454  7596.75162   7238.36206   0.8306         4106.50647      16.4895    2e-05  55540.25324  2.68464  1.01334  3892822.24932  44.83755  20.17395      55610.5    51.26092       44.36124   42.31177  59.35395   78.5     0.1226  -21.61871  0.94217 
  -20.16491  0.13825  3.50476     13.87075  1.83248  1.04033   5.58009  0.15395     0.14226  7426.75388   7414.84046   1.2137         3861.49641     17.52593  0.00019  55541.43509  1.83597  0.77145  3790363.72671  44.86389    20.213      55610.5    51.27813       44.38903   38.46525  57.69787   77.0    0.13084  -21.62107   0.9544 
  -23.65715  0.04626  3.32477     13.76065  1.79082  1.26134   3.50301  0.20986     0.14647  6972.08707   7587.58016  0.82389         4208.21298     17.15025    8e-05  55537.94285  1.01577  0.16203  5534572.58796  44.73529  20.20108  55612.63773    51.27509       44.38149   39.44063  56.72249   82.0    0.11943  -21.57859  0.99067 
   -20.6415  0.00153  3.40167     13.93269  1.82243  0.81741   8.59445  0.09329     0.06746   7203.2735   7653.41333  1.06798          4016.8658     16.63938    2e-05   55540.9585  2.66014  0.01318  2669739.88382  45.03964   20.2188      55610.5    51.29961       44.40791   38.46525  55.77461   74.0    0.12766  -21.60886  0.99923 
  -23.05662  0.04753  2.89476     13.77204  1.49532  0.86452   5.13095  0.17327     0.11418  7561.92952   7113.84661    0.822         3995.31833     16.87934    4e-05  55538.54338  1.75021  0.24385  3324327.02467  44.99865  20.18243      55610.5    51.27528       44.37811   39.44063  58.64575   77.5    0.12516  -21.61003   0.9862 
