 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -9.98987  0.09915   2.7671     13.64206  1.51762   1.3355    5.3221  0.14425     0.02888   9954.64921   4541.46075  0.25326         4559.47904     20.02182  0.05842  54027.17013   3.14603   0.52771   5609226.01975  44.81706  19.39441  54090.88621    51.24746       44.49983   36.21756  42.25382   49.0    0.18636  -21.77625  0.97362 
   -9.03808  0.37801  3.05054     14.11342  1.72354  0.32926   5.88172  0.05994     0.05594   8336.79849   3816.69159  0.54819         4127.82595     20.41413  0.14417  54028.12192   2.43854   2.22336    883368.52331  45.59037  19.52992  54085.34895    51.12297       44.36599   34.20547   44.2659   87.5    0.10405  -21.72357   0.8951 
   -8.56909  0.37976  3.91268     14.18079  1.89253  0.43217   3.22853   0.0995     0.06981    7660.9726    8126.8269  0.62732         4224.65579     18.23298  0.00095  54028.59091   1.13032   1.22606   1170094.93157  45.29272  19.52143  54082.58032    51.10289       44.42418    30.1813  36.21756   73.5    0.13519  -21.43561  0.91627 
   -7.74726  0.15673  3.22047     13.97108  1.47696  0.93614   6.57384  0.11051     0.05197   9176.58411   5255.70754  0.61198         3997.06993       16.692    3e-05  54029.41274   3.30224   1.03035   1625056.10978  45.21151  19.32749  54093.65484    51.33892       44.55962   36.21756  46.27799   53.5    0.20789  -21.49388  0.93217 
   -9.70311  0.03978  3.24189     13.74368  1.65094   1.4526   6.58159  0.08876     0.01757   8554.22969   5524.17849  0.51779         4155.86621     16.21939    1e-05  54027.45689   2.87289   0.26182   5245472.62846   44.7452   19.3615  54096.42347    51.30848       44.45836   40.24173  54.32634   51.5    0.19203  -21.57819  0.98404 
   -8.73259    0.136  3.95617      13.8468  1.82445  1.38962  11.16231  0.04151      0.0344   8041.73325   5485.21522  0.92389         3752.34225     16.18868    1e-05  54028.42741   4.30606   1.51808   5368962.92257  44.60554  19.61174  54079.81169    51.10853       44.36233   28.16921  46.27799   78.5     0.1544  -21.47551  0.89205 
   -8.64057  0.30255  3.38925      14.0282   1.6263  0.59212   4.70985  0.13261     0.01777   9105.92776   5984.99001  0.58403         3763.02653     17.57319  0.00021  54028.51943   2.32961   1.42498   1523434.49957  45.23701  19.62347  54077.04306    51.18363       44.44499   24.14504  40.24173   44.5    0.23636   -21.5447  0.91047 
   -9.35985  0.41824  4.10603     13.90835  2.08576  0.95241   4.24003  0.10367     0.03632   7887.67133   3913.41434  0.91877         3887.01547     18.32069  0.00116  54027.80015    1.5736   1.77335   4980029.14721  44.66403  19.51148  54085.34895    51.22049       44.44065    30.1813  42.25382   68.0    0.13464  -21.55098   0.8873 
   -9.18449  0.00644  3.97653      14.1141  1.79923   0.8206   3.80762  0.15477      0.0287  10003.26844    6377.1023  0.40808         3680.17974     19.55791  0.02007  54027.97551   2.27282   0.02452   1562137.79439   45.1312  19.69851  54074.27442     50.9637       44.35499   26.15712   30.1813   38.5    0.27891  -21.39609  0.99803 
   -8.41847  0.04212   3.5774     13.93042  1.78323  1.44718    4.3511  0.11681     0.07493   7086.72547   5740.23439   0.7791         4080.73262     18.01093  0.00057  54028.74153   1.30352   0.18326   2919541.85491   44.9476   19.5935  54079.81169    51.09117        44.4338   28.16921  34.20547   66.0    0.18086  -21.40996  0.98804 
    -4.9321  0.06688  0.75576     14.40531  1.67305  0.44547  46.62803  0.12928     0.01504  10343.68009   4019.09604  0.64071         3865.51401      19.6467  0.02463   54032.2279  29.75941   3.11864     13723.43259  48.59812  19.57487  54082.58032    51.15604       44.39654    30.1813  42.25382   63.0    0.06872  -21.91756  0.99157 
   -9.91736   0.0409  3.61133     13.82829  1.71042  1.04469   6.19505  0.09664     0.09491   9479.67544   4313.41974  0.73086          3558.9418     18.00879  0.00057  54027.24264   3.32092   0.25337   4567425.12421  44.72694  19.38358  54093.65484    51.22971       44.44306   36.21756  46.27799   70.0    0.15969  -21.54445  0.98174 
  -10.30648  0.17617  2.93691     14.08483  1.76083  0.59463   7.16502  0.17442     0.01754    8701.2591   3237.21125  0.59826         3791.51359     16.74552    3e-05  54026.85352     3.236   1.26229    954213.86899  45.59913  19.37433  54093.65484    51.28544       44.54214   34.20547  42.25382   48.0    0.17476   -21.7271  0.94581 
   -8.18243  0.07782  3.01385     13.82982  1.50985  1.40261  15.73884  0.04463     0.33163   7729.24189   3633.62062   0.7499         4054.34984     19.19136  0.00863  54028.97757   5.60885   1.22477   2788339.07434  45.04419  19.37246  54093.65484    51.34103       44.48676   36.21756  50.30216   67.0    0.16516  -21.54046  0.93152 
   -9.66317  0.00942  2.87005     13.45327  1.58064  1.46117   5.35029  0.07412     0.07761   10226.3991   3710.66244  0.43908         3665.97357     19.68929  0.02717  54027.49683   3.33772   0.05039  14993334.50083    44.376  19.31599  54096.42347    51.31399          44.47   38.22964  52.31425   77.5    0.09675  -21.67808  0.99721 
   -8.46252  0.09658  3.22758     13.92966  1.71505  0.93121  13.03976  0.05012     0.03646    7413.7961     4114.093  0.76705         3953.00208     18.68001  0.00266  54028.69748   4.27541   1.25932   2293612.90288  45.12485  19.56748  54082.58032    51.07647       44.38361    30.1813  38.22964   74.5    0.15136  -21.57776  0.93275 
  -10.59685  0.46076  3.19594     13.64543  1.58169  1.36593   4.32846   0.1937     0.02229  10905.33079   4160.87167   0.5602         3190.12559     17.01568    6e-05  54026.56315   3.07071    1.9944   7678377.28537   44.5735  19.63525  54079.81169    51.06575       44.39147   28.16921  36.21756   43.0    0.23821  -21.63828  0.88458 
  -10.21507  0.37591  2.93664     14.05247  1.74381  0.49396   5.85783  0.18663     0.01096   8551.03369    3017.7423  0.71717         3704.08586       16.136    1e-05  54026.94493   2.55506     2.202   1096664.98795  45.53457  19.31732  54096.42347    51.48096       44.64504   38.22964  50.30216   46.5    0.20085  -21.70871  0.90672 
  -11.33811  0.00368  2.51111     13.45389   1.6593  0.92485   5.73796  0.11165     0.01247   10744.8748   3721.91483  0.43079         3276.76829     19.54982   0.0197  54025.82189   3.95173   0.02111  12014281.88238  44.60934   19.5541  54085.34895    51.21514       44.39395    30.1813  50.30216   49.5    0.21056  -21.67877  0.99914 
   -8.17872  0.25647  3.11196     14.23744  1.89406  0.65347   5.73704  0.23378     0.06298  10201.22517   4628.75542  0.28435         5184.09143     17.13671    8e-05  54028.98128   3.56139   1.47135    570678.23701  45.80378  19.36411  54090.88621    51.39352       44.69086   32.19338  38.22964   47.5    0.16804    -21.738   0.9377 
   -9.06346  0.03997    3.437     14.04086  1.74236  0.53673   4.49258  0.11732     0.07794   10212.7549   6216.66934  0.24227         3846.24515     19.67253  0.02614  54028.09654   2.79517   0.17958   1583442.06067  45.23802  19.52007  54085.34895    51.18841       44.39728   32.19338  46.27799   64.5    0.16479  -21.60631  0.98852 
