      MJD      Mag    Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 57211.36  21.8023  21.85    0.07     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
 57211.37  21.7764  21.84    0.08     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57211.38   21.491  21.58    0.09     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
 57211.43  21.8343  21.87     0.1     Blanco       DECam       z  False      AB   False  2019MNRAS.487.2215A 
 57228.33  21.2943  21.33    0.03     Blanco       DECam       z  False      AB   False  2019MNRAS.487.2215A 
 57228.34  21.2723  21.32    0.02     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
 57228.35  21.1964  21.26    0.01     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57228.36   21.201  21.29    0.01     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
  57249.3   21.501  21.59    0.01     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
 57249.31  21.1564  21.22    0.01     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57249.33  21.1923  21.24    0.01     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
 57249.36  21.1643   21.2    0.01     Blanco       DECam       z  False      AB   False  2019MNRAS.487.2215A 
 57253.35   21.611   21.7    0.01     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
 57253.36  21.2164  21.28    0.01     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57253.38  21.2223  21.27    0.01     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
  57255.3  21.2643   21.3    0.02     Blanco       DECam       z  False      AB   False  2019MNRAS.487.2215A 
 57257.33   21.821  21.91    0.02     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
 57257.34  21.3064  21.37    0.01     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57257.36  21.3023  21.35    0.01     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
 57265.26  21.4543  21.49    0.02     Blanco       DECam       z  False      AB   False  2019MNRAS.487.2215A 
  57265.4  21.4723  21.52    0.02     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
 57268.24  21.6764  21.74    0.04     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57269.23   22.461  22.55    0.08     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
