 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB  mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -7.00039  0.00176  5.76957     14.31125  1.76463  0.97843  1.86734  0.15354     0.01652  7782.25801   4270.13411  0.05167         4527.08032     20.11714  0.07276  56261.59961  0.67462  0.00329  1300946.25942  44.87895  20.28478      56300.6    50.64428       44.14747   21.13636  23.32853   29.5    0.46518  -20.48121  0.99943 
   -7.35128  0.00511  5.11531      14.1449  1.62758   0.7755  1.27139  0.19496      0.0108  7502.69745    6186.5436  0.04204         5531.87553     19.04768   0.0062  56261.24872  0.42691   0.0065  2029125.91817  44.75534  20.22415  56300.49132    50.59574       44.10378   20.62743  22.50266   30.0    0.46485  -20.43574  0.99899 
    -6.6529  0.03183  6.48992     14.51688  1.79996  0.49071  2.12634  0.15091     0.01135  7738.66091   6067.24583  1.68532         2166.21491     16.80864    4e-05   56261.9471  0.75961  0.06768   651314.83898  45.08584  20.25641      56300.6    50.62296       44.13714   17.92634  23.32853   30.0    0.43906  -20.41837   0.9857 
   -6.63747   0.2375  6.99043     14.44029  2.05808  0.89199  1.79127  0.16459     0.01295  7687.46262   3130.44313  0.31247         2245.39255     17.38443  0.00013  56261.96253  0.63147  0.42542  1229444.91537  44.80359  20.29779      56302.4    50.49198       43.96185   20.95664  25.60606   29.5    0.48513  -20.40018  0.92081 
   -6.54569    0.004  5.04665     14.30594  1.71574  1.56956  1.87305  0.22084     0.01317  7507.21751   5454.61207  0.06619         4737.44249     16.76126    3e-05  56262.05431   0.6297   0.0075   991742.01864  45.10089  20.27673      56300.6    50.57166       44.05598   16.87699   26.2531   26.5    0.48334  -20.42919  0.99897 
   -6.63248  0.00348   6.5849     14.39918  2.02577   1.5425  1.37261  0.20162     0.02912  7434.72252   4182.79188  0.10983         5334.34809     16.28542    1e-05  56261.96752  0.45259  0.00478  1297580.16164   44.8252  20.27378      56300.6    50.58638       44.08197   20.62743  24.37788   30.0    0.43213  -20.41033  0.99913 
    -7.5056  0.00718  5.52522     14.24492  1.58712  1.06894  1.08951  0.29849     0.03246  7633.23829   4315.31386  0.21915         2393.62583     19.62355  0.02335   56261.0944  0.37868  0.00782  1456425.56929  44.82147  20.25917      56300.6    50.58377       44.07585   20.62743  24.37788   30.0    0.44126  -20.42113  0.99855 
   -4.67412  0.17315  4.50155     14.43619  1.68706   1.3304  2.63747  0.18241     0.01126  7712.06466   7617.63193  0.33138         3489.76062     19.20335  0.00887  56263.92588  0.93574  0.45667   425875.13911  45.55997  20.24125  56300.49132    50.47484        43.9447   24.34702  24.40874   25.0    0.48859   -20.4377  0.95182 
   -7.01374  0.00577  6.45623     14.26057  1.99997  1.47444  1.45822  0.17392     0.01459  7334.58552   8102.52496  0.03935         3967.41213     18.44587  0.00155  56261.58626  0.46795  0.00842  2331561.50054  44.58226  20.26368  56300.49132     50.6237       44.11069   16.33543  24.91944   27.5    0.45861  -20.39405  0.99848 
    -4.0063  0.00433  4.89624     14.42566   1.6368  1.10052    1.907  0.30325     0.01646  7984.76456   6042.93962   3.5959          2006.9594     16.33898    1e-05   56264.5937  0.72527  0.00825   513114.98315   45.3929   20.2377  56300.49132    50.54682       44.03983   22.50266  23.05648   26.5    0.44241  -20.38826  0.99886 
   -8.26134  0.03605  5.34937     14.01284   1.7789   1.3428   1.0007  0.31655     0.01209  7623.64074   4855.82351  0.54118           2118.974     16.99394    5e-05  56260.33866  0.34694  0.03608  4455526.22236  44.41349  20.26276  56300.49132    50.58933       44.08989   19.80156  23.32853   30.0    0.45501  -20.41061  0.99461 
   -6.95591   0.0053  6.28982     14.18955   1.8491  1.48624  0.96876  0.27019      0.0238  7757.43575   5604.25829   0.2319          2012.7033     16.92192    5e-05  56261.64409  0.34776  0.00513  2837627.14513  44.48557  20.28031      56300.6    50.52388       43.99427   22.50266  24.57163   30.0    0.48026   -20.4127  0.99901 
   -6.38518  0.19635   7.4504     14.35729  2.18495  1.31046  2.07778  0.17976     0.01028  7868.00951   6043.94352  1.51304         2416.39956     18.81651  0.00364  56262.21482  0.76728  0.40796    2172859.548   44.5269  20.24995      56300.6    50.52854       44.02097   22.50266  23.81406   29.0     0.4704   -20.4564  0.92088 
   -6.72595  0.00123  5.50279     14.25213  1.71395  1.46259  1.13687  0.32512     0.01949   7374.0246   7375.99978  0.22464         3156.28578     17.63144  0.00024  56261.87405  0.36876   0.0014  1509127.82936  44.84295  20.26324      56300.6    50.46073       43.92771   24.34702  24.92424   26.5    0.48715   -20.4089  0.99977 
   -5.90013  0.23829  5.62844     14.38653  1.69633  0.88412  1.75068  0.15912     0.01537   7654.5654   3813.30931  0.09474         3941.59911      16.4636    2e-05  56262.69987  0.61189  0.41716   841480.63573  45.07254  20.27066      56300.6    50.58462       44.07506   19.80156  25.20375   28.5    0.50994  -20.44005  0.93235 
