# STATUS =
# OBJECT = 2009jh
# TELESCOPE = Keck1
# INSTRUMENT = LRIS
# DATE-OBS = 2010-02-11 00:00:00.00
# MJD = 55238.0
# EXPTIME = 0
# AIRMASS = --
# SLIT = 0
# DISPERSER = --
# SOURCE = 2018ApJ...855....2Q
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = Other
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 3183.1235303
# MAX_WAVE = 9977.64045
# COMMENT = Spectrum is the smoothed version. For the unbinned versions check the related files - clipped or raw.  [Data obtained from:R. Quimby] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]
   Wavelength        Flux       Error 
 3186.3098178  -1.3587538   -1.749386 
 3189.4964348  -1.1822963   1.7037798 
 3192.6830519   -1.279536      1.6458 
 3195.8828544  -1.3057415   1.6054024 
 3199.0694715  -0.9177296  -1.5664014 
 3202.2692741  -1.1181387   1.5233854 
 3205.4829215  -1.1514091   1.4878209 
 3208.6827241    -1.11322   1.4538502 
 3211.8963715  -1.0192451   1.4162666 
 3215.0961741  -0.8297157   1.3802009 
 3218.3233367  -0.9029675   1.3512754 
 3221.5366544  -0.7842742   1.3235811 
  3224.763817  -0.9675314   1.2846348 
   3227.99065  -0.7015825   1.2599114 
  3231.217483  -0.6458663   1.2360865 
 3234.4446456  -0.5848345   1.2059613 
 3237.6849936  -0.6447155   1.1850966 
 3240.9121564  -0.4341661   1.1661296 
 3244.1525044  -0.2309609   1.1430792 
 3247.4063678   0.0034584   1.1238874 
 3250.6470456   0.0129453   1.1044039 
 3253.9009089   0.0670004   1.0784312 
 3257.1551019  -0.0978202   1.0589992 
 3260.4089652    0.072237   1.0398895 
 3263.6763436   0.0138359   1.0149947 
 3266.9305367  -0.2739615    0.997111 
 3270.1979152  -0.1722175   0.9797252 
 3273.4788089  -0.0562995   0.9572264 
  3276.746517  -0.0831209   0.9408693 
 3280.0274108  -0.0796338   0.9250834 
 3283.3083044  -0.1491932   0.9059178 
 3286.5891981  -0.1990515   0.8917686 
 3289.8704215  -0.1577868   0.8772385 
 3293.1648303  -0.2362086   0.8603306 
 3296.4592392  -0.0221144   0.8474128 
 3299.7536481   0.0527152   0.8347652 
 3303.0483867   0.0397074   0.8182257 
 3306.3563108  -0.0808534     0.80651 
 3309.6642348   -0.219255   0.7946875 
 3312.9721589  -0.3196211   0.7789809 
  3316.280083  -0.2550716   0.7677081 
 3319.6018519  -0.2235047   0.7571989 
 3322.9232911  -0.2031392   0.7436854 
 3326.2447303  -0.2314331   0.7334773 
 3329.5661697  -0.2542565   0.7202096 
 3332.9011241  -0.3062134   0.7100861 
 3336.2360785  -0.1984823   0.7001273 
  3339.571033   -0.232399   0.6872529 
  3342.906317  -0.1015213   0.6780466 
 3346.2547867  -0.0524969   0.6695915 
 3349.6032564   -0.198477   0.6591891 
 3352.9517259   -0.083912    0.651574 
 3356.3001956   0.0945965   0.6410143 
 3359.6621803    0.099496   0.6329881 
 3363.0241652   0.1270643   0.6250577 
   3366.38615   0.0979473   0.6144962 
 3369.7481348   0.1498642   0.6071482 
 3373.1236348   0.1326985   0.5973654 
 3376.4991348    0.106228   0.5905816 
 3379.8746348    0.215446   0.5839813 
 3383.2501348    0.200573   0.5754767 
   3386.63915   0.2658845   0.5693179 
   3390.01465   0.3180711   0.5613074 
 3393.4036652   0.2976816   0.5556313 
