          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
     58608.46    20.98      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58608.48     21.0      nan    0.26        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58612.537525   19.657  19.8103    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58614.568212  19.6603  19.8135    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58618.563398  19.6449  19.7981    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58623.605746  19.2073  19.3605    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58624.531792  19.0039  19.1571    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58630.53596  19.0705  19.2237    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58632.45    20.21      nan    0.16        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58632.46    20.36      nan     0.2        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58632.542579   19.326  19.4792    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58634.45    20.42      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58634.537294  19.8712  20.0805  0.2294      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
      58635.4    20.11      nan    0.11        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58635.48    20.35      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58636.517603  19.4413  19.5945    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58638.44    20.07      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58641.44    19.85      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58642.520727  20.0381  20.2474  0.3214      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
     58644.44    19.65      nan    0.09        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58644.476833  19.0623  19.2155    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
  58646.47915  19.0362  19.1894    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58647.38    19.54      nan    0.16        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58648.507399  18.8974  19.0506    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58650.35     19.7      nan    0.25        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58651.505412  19.1276  19.2808    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58653.42    19.67      nan    0.26        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58660.509716  19.6887  19.8419  0.3251      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58664.555493  19.6459  19.7991  0.3035      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58665.48    19.44      nan    0.24        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58666.489976  19.4418  19.6511  0.1511      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
