# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2019aamq
# TELESCOPE = P200
# INSTRUMENT =
# DATE-OBS = 2019.0801
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE = 2023ApJ...943...41C
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = False
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/s/cm^2/Angstroms
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3400.0 7.2397e-18
3401.525 2.0913e-17
3403.05 3.1835e-17
3404.575 -1.1971e-17
3406.1 4.3294e-17
3407.625 -5.4203e-18
3409.15 5.7778e-18
3410.675 -5.9889e-18
3412.2 -3.4373e-17
3413.725 1.6661e-17
3415.25 7.4751e-18
3416.775 -1.9114e-17
3418.3 -7.7001e-18
3419.825 4.3463e-18
3421.35 -3.2236e-17
3422.875 3.664e-18
3424.4 -3.2033e-18
3425.925 3.1875e-17
3427.45 7.3657e-18
3428.975 9.4221e-18
3430.5 3.3234e-17
3432.025 1.4059e-17
3433.55 3.7157e-17
3435.075 -1.1139e-17
3436.6 8.3066e-19
3438.125 2.5803e-17
3439.65 3.3923e-17
3441.175 7.5333e-19
3442.7 -8.6607e-18
3444.225 1.9168e-17
3445.75 -2.0098e-17
3447.275 1.2742e-17
3448.8 3.2982e-17
3450.325 3.9305e-18
3451.85 8.2431e-18
3453.375 2.2769e-17
3454.9 -2.7679e-18
3456.425 1.1419e-18
3457.95 6.6357e-18
3459.475 3.6841e-17
3461.0 1.2204e-17
3462.525 -8.2992e-18
3464.05 -3.8364e-18
3465.575 -9.6046e-18
3467.1 -5.7323e-18
3468.625 4.8635e-18
3470.15 1.8512e-18
3471.675 2.2424e-18
3473.2 -5.4554e-18
3474.725 2.7182e-18
3476.25 3.8166e-17
3477.775 -5.7505e-18
3479.3 -1.6663e-17
3480.825 4.0278e-18
3482.35 -9.1536e-18
3483.875 1.0063e-17
3485.4 -6.3653e-18
3486.925 1.5992e-17
3488.45 2.3584e-17
3489.975 6.4995e-18
3491.5 6.2448e-18
3493.025 -1.8681e-17
3494.55 -1.3329e-18
3496.075 1.722e-17
3497.6 1.3771e-17
3499.125 1.851e-18
3500.65 2.9889e-18
3502.175 1.6826e-17
3503.7 8.5306e-18
3505.225 1.2699e-17
3506.75 1.3977e-18
3508.275 1.1387e-17
3509.8 2.343e-17
3511.325 1.1206e-17
3512.85 -3.6206e-18
3514.375 -6.7283e-18
3515.9 3.2933e-18
3517.425 4.1732e-18
3518.95 5.5054e-18
3520.475 1.7088e-17
3522.0 2.794e-17
3523.525 1.4751e-17
3525.05 6.6135e-18
3526.575 7.516e-18
3528.1 -9.1875e-18
3529.625 7.4945e-18
3531.15 9.9795e-18
3532.675 -6.6751e-19
3534.2 5.6055e-18
3535.725 -7.207e-18
3537.25 -1.4884e-17
3538.775 1.5343e-17
3540.3 3.9042e-17
3541.825 1.9884e-17
3543.35 -1.1368e-18
3544.875 5.3418e-18
3546.4 -4.6282e-19
3547.925 -2.023e-17
3549.45 -2.0624e-17
3550.975 1.1718e-17
3552.5 3.7477e-17
3554.025 1.0051e-17
3555.55 1.2766e-17
3557.075 2.2839e-17
3558.6 5.1737e-18
3560.125 7.8884e-18
3561.65 2.1488e-18
3563.175 -1.4765e-17
3564.7 -6.3572e-18
3566.225 1.0938e-17
3567.75 2.6546e-17
3569.275 3.291e-18
3570.8 -9.6639e-19
3572.325 7.2654e-18
3573.85 3.8259e-18
3575.375 -3.1612e-18
3576.9 1.0094e-18
3578.425 6.1686e-18
3579.95 2.2663e-18
3581.475 9.754e-18
3583.0 1.4152e-17
3584.525 4.7919e-18
3586.05 9.6216e-18
3587.575 4.8899e-18
3589.1 5.9985e-18
3590.625 -4.4514e-18
3592.15 -6.1748e-18
3593.675 -3.3964e-18
3595.2 -1.1554e-18
3596.725 8.9452e-18
3598.25 1.2108e-17
3599.775 2.8779e-18
3601.3 -1.0553e-18
3602.825 -4.2281e-18
3604.35 -3.9502e-18
3605.875 9.1933e-18
3607.4 5.4003e-18
3608.925 5.61e-18
3610.45 2.9237e-18
3611.975 3.4606e-18
3613.5 1.1019e-18
3615.025 8.0267e-18
3616.55 7.6822e-18
3618.075 1.8032e-17
3619.6 2.3483e-17
3621.125 1.9153e-17
3622.65 1.1032e-17
3624.175 -1.1646e-18
3625.7 4.6955e-18
3627.225 -9.8777e-19
3628.75 5.8759e-18
3630.275 -1.0484e-17
3631.8 4.3951e-19
3633.325 3.6642e-18
3634.85 2.2925e-18
3636.375 1.0378e-17
3637.9 3.9517e-18
3639.425 -1.9297e-18
3640.95 4.2915e-18
3642.475 1.6635e-17
3644.0 2.0936e-17
3645.525 2.1339e-17
3647.05 -2.1846e-18
3648.575 1.6643e-17
3650.1 1.4039e-17
3651.625 6.2871e-18
3653.15 -1.2517e-17
3654.675 -2.4677e-18
3656.2 1.1597e-17
3657.725 -1.0219e-17
3659.25 4.8215e-18
3660.775 1.4756e-17
3662.3 7.5423e-18
3663.825 7.3908e-18
3665.35 1.0547e-17
3666.875 9.1377e-19
3668.4 1.5057e-17
3669.925 9.6562e-19
3671.45 -7.6639e-19
3672.975 -1.2456e-17
3674.5 -1.0743e-18
3676.025 -4.8143e-18
3677.55 -3.401e-18
3679.075 -7.7927e-18
3680.6 1.0326e-18
3682.125 6.8931e-18
3683.65 1.253e-18
3685.175 -3.6448e-20
3686.7 -6.8911e-19
3688.225 3.85e-18
3689.75 -1.4566e-18
3691.275 1.0408e-17
3692.8 4.819e-18
3694.325 1.4809e-17
3695.85 1.2722e-17
3697.375 4.5367e-18
3698.9 4.1782e-18
3700.425 4.1605e-18
3701.95 -1.0609e-18
3703.475 1.0302e-18
3705.0 1.0129e-17
3706.525 7.3511e-18
3708.05 6.8914e-18
3709.575 1.2709e-18
3711.1 3.7008e-18
3712.625 -4.8482e-18
3714.15 2.7935e-18
3715.675 1.7431e-17
3717.2 1.2978e-17
3718.725 7.0585e-18
3720.25 1.385e-17
3721.775 2.1927e-18
3723.3 1.8835e-17
3724.825 1.7351e-17
3726.35 1.7258e-18
3727.875 -4.6577e-18
3729.4 1.2446e-17
3730.925 1.8678e-17
3732.45 8.9614e-18
3733.975 2.6935e-18
3735.5 1.4451e-18
3737.025 5.8017e-18
3738.55 3.6142e-18
3740.075 4.8277e-18
3741.6 7.0198e-18
3743.125 1.061e-17
3744.65 -4.3999e-18
3746.175 -4.7638e-18
3747.7 7.7058e-18
3749.225 6.3207e-18
3750.75 1.3328e-17
3752.275 1.2068e-17
3753.8 4.4696e-18
3755.325 5.4673e-18
3756.85 2.203e-17
3758.375 1.2756e-17
3759.9 1.8295e-18
3761.425 7.19e-18
3762.95 8.1984e-18
3764.475 8.4251e-18
3766.0 5.4807e-18
3767.525 1.1053e-17
3769.05 1.2466e-17
3770.575 1.0217e-17
3772.1 1.5482e-17
3773.625 1.2572e-17
3775.15 3.6734e-18
3776.675 9.0881e-18
3778.2 6.3265e-18
3779.725 4.0174e-19
3781.25 9.5871e-18
3782.775 1.467e-17
3784.3 7.9788e-18
3785.825 1.1768e-17
3787.35 4.8921e-18
3788.875 6.2377e-18
3790.4 7.1428e-18
3791.925 1.0299e-17
3793.45 6.6896e-18
3794.975 2.951e-18
3796.5 1.2703e-17
3798.025 1.4905e-17
3799.55 1.5834e-17
3801.075 9.163e-18
3802.6 7.913e-18
3804.125 1.1298e-17
3805.65 1.2863e-17
3807.175 7.6835e-18
3808.7 1.0597e-17
3810.225 8.6933e-18
3811.75 8.7047e-18
3813.275 1.6239e-17
3814.8 1.0903e-17
3816.325 1.3997e-17
3817.85 1.3688e-17
3819.375 7.2935e-18
3820.9 7.2197e-18
3822.425 1.0747e-17
3823.95 1.3717e-17
3825.475 1.2473e-17
3827.0 1.198e-17
3828.525 1.7639e-17
3830.05 1.8576e-17
3831.575 1.271e-17
3833.1 1.2283e-17
3834.625 2.0153e-17
3836.15 1.2174e-17
3837.675 1.0204e-17
3839.2 1.0978e-17
3840.725 1.7503e-17
3842.25 2.1743e-17
3843.775 1.9404e-17
3845.3 9.4494e-18
3846.825 1.2714e-17
3848.35 2.021e-17
3849.875 1.736e-17
3851.4 1.4046e-17
3852.925 1.218e-17
3854.45 1.2037e-17
3855.975 5.3599e-18
3857.5 8.299e-18
3859.025 1.9809e-17
3860.55 2.2232e-17
3862.075 2.3562e-17
3863.6 2.3209e-17
3865.125 2.2232e-17
3866.65 1.5168e-17
3868.175 1.7951e-17
3869.7 2.2193e-17
3871.225 1.382e-17
3872.75 1.6663e-17
3874.275 1.44e-17
3875.8 9.9625e-18
3877.325 1.3027e-17
3878.85 1.7837e-17
3880.375 1.0295e-17
3881.9 1.1028e-17
3883.425 1.5344e-17
3884.95 1.1533e-17
3886.475 1.7287e-17
3888.0 1.7381e-17
3889.525 1.8641e-17
3891.05 1.137e-17
3892.575 1.4196e-17
3894.1 2.2053e-17
3895.625 1.2031e-17
3897.15 2.4082e-17
3898.675 1.9996e-17
3900.2 1.8889e-17
3901.725 1.5605e-17
3903.25 1.9449e-17
3904.775 9.284e-18
3906.3 1.8064e-17
3907.825 2.7016e-17
3909.35 2.0057e-17
3910.875 1.2854e-17
3912.4 8.8391e-18
3913.925 1.7795e-17
3915.45 1.4665e-17
3916.975 1.7701e-17
3918.5 1.5084e-17
3920.025 1.5972e-17
3921.55 2.3015e-17
3923.075 1.6826e-17
3924.6 1.7836e-17
3926.125 1.9029e-17
3927.65 1.368e-17
3929.175 1.8416e-17
3930.7 2.0971e-17
3932.225 1.7173e-17
3933.75 1.8622e-17
3935.275 1.3671e-17
3936.8 2.1082e-17
3938.325 2.1647e-17
3939.85 1.2393e-17
3941.375 1.7988e-17
3942.9 1.8585e-17
3944.425 1.8425e-17
3945.95 1.2765e-17
3947.475 1.4602e-17
3949.0 1.4987e-17
3950.525 5.2139e-18
3952.05 9.9319e-18
3953.575 7.7541e-18
3955.1 1.3301e-17
3956.625 1.454e-17
3958.15 1.667e-17
3959.675 1.8879e-17
3961.2 2.6575e-17
3962.725 2.6472e-17
3964.25 1.9701e-17
3965.775 2.0488e-17
3967.3 1.2631e-17
3968.825 1.7263e-17
3970.35 1.3374e-17
3971.875 1.772e-17
3973.4 1.6622e-17
3974.925 1.9071e-17
3976.45 1.9993e-17
3977.975 1.6149e-17
3979.5 1.7599e-17
3981.025 2.0138e-17
3982.55 2.5801e-17
3984.075 2.3738e-17
3985.6 1.4245e-17
3987.125 2.1105e-17
3988.65 2.2199e-17
3990.175 1.387e-17
3991.7 2.3304e-17
3993.225 8.2966e-18
3994.75 1.4373e-17
3996.275 2.2274e-17
3997.8 2.7388e-17
3999.325 2.6905e-17
4000.85 2.5879e-17
4002.375 2.0698e-17
4003.9 3.1662e-17
4005.425 3.2129e-17
4006.95 2.9388e-17
4008.475 1.654e-17
4010.0 2.2175e-17
4011.525 2.7748e-17
4013.05 2.6461e-17
4014.575 2.6884e-17
4016.1 2.7502e-17
4017.625 1.7341e-17
4019.15 2.2519e-17
4020.675 1.7155e-17
4022.2 2.4569e-17
4023.725 2.1862e-17
4025.25 2.9343e-17
4026.775 2.3949e-17
4028.3 1.957e-17
4029.825 2.9726e-17
4031.35 2.5915e-17
4032.875 2.2578e-17
4034.4 2.7296e-17
4035.925 2.6439e-17
4037.45 2.4012e-17
4038.975 3.4275e-17
4040.5 3.2295e-17
4042.025 2.4235e-17
4043.55 2.8806e-17
