 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -12.79134  0.01478  0.81524     13.94523  1.66678  0.75295  75.34659  0.02378     0.02786   2740.2462   4189.07103  1.51822         3976.26725     16.51199    2e-05  59154.55333   3.37497  1.11378   132374.12521  47.54635  18.03575  59246.94175    51.69521       44.67847   44.11131  85.28187   99.0    0.03961  -21.79428  0.99593 
  -18.91029    0.011  0.84878     13.67309  1.45934  1.22035   89.1175  0.02048     0.01917  3391.81077   3963.74385  1.02796         3595.51799     18.11976  0.00073  59148.43439    6.1158  0.98026   439928.19168  46.93203  18.03688  59245.28215    51.68551       44.68592   44.11131  79.40036  101.5    0.04574  -21.66079  0.99522 
   -8.01188  0.00454  0.70093     13.71254  1.45838  1.54492  88.23586  0.01442     0.01127  2434.49334   3551.70532  1.44338          4434.2181      19.1851  0.00851  59159.33279   3.11953  0.40056   250004.54674  47.34342  18.04025  59245.28215    51.66361       44.65464   45.30523  81.14719   89.0    0.05011  -21.84342  0.99868 
   -5.68668  0.00492  0.75939     14.05227  1.71198  0.67051  92.07636  0.02701     0.01038  4702.77498   8889.62136  2.23002         2614.70053     19.75938  0.03192  59161.65799  12.14741  0.45262    72060.87133  47.88372   18.0456  59244.28134    51.67379       44.66925   47.05206  79.40036   79.5    0.04776  -21.87512  0.99864 
  -18.76399  0.00229   1.2283     13.68487  1.61046  1.32959   54.9528  0.03529     0.04227  3525.35544   3988.99792  1.79971         3159.45898      16.8615    4e-05  59148.58068   4.07402  0.12607   963002.97845  46.31356  18.05728  59243.33638    51.60431       44.57367   48.45437  83.87956  104.0    0.04435  -21.72802  0.99888 
  -14.85033   0.0096  1.36544     13.79035  1.89115  1.25683  40.57913  0.05691     0.20084  4016.82168   3470.23567  2.69691         2622.68903      18.2718  0.00104  59152.49434   3.90567  0.38951   859776.52594  46.34064  18.07492  59243.33638    51.69037       44.67516   49.99282  82.34111  104.5    0.04041  -21.82268  0.99664 
  -14.28942  0.00276  1.36832     13.93044  2.09648  1.12773  55.67633  0.03993     0.01454  3039.14258    3802.7207  1.99617         3791.23474      19.4682  0.01633  59153.05526   3.06761  0.15369   502109.16521  46.61716  18.06708  59245.28215     51.5553       44.49002   55.29064   88.8063  105.0    0.03857  -21.80658  0.99886 
  -12.65956  0.02082  1.28262      14.0329  1.72788  0.59574  62.97325  0.03523     0.06323  3277.17522   3006.22185  2.48841         3478.84702     16.20582    1e-05  59154.68511   4.03443  1.31118   226841.48432  46.93444  18.05931  59245.28215    51.81353       44.85483   43.28376  68.46489  103.5    0.03944  -21.80596  0.98869 
  -13.69983  0.00372  0.88647     14.11065  1.60884  0.40196  75.61887  0.02849     0.01923  3124.65807   3917.68376  1.75442         3651.63151      20.3074  0.11275  59153.64484   4.40415  0.28126    70527.55848  47.73167  18.05705  59243.33638     51.6536       44.70043   45.30523  72.32493  101.5    0.03774  -21.89922   0.9987 
   -9.51113  0.01638   1.4484       13.793  1.64488  1.12589  39.16712  0.05395     0.02425  2964.62313   3058.44962  4.43717         3346.56123     16.08782    1e-05  59157.83355   2.05347  0.64159   831239.21769  46.24348  18.02575  59243.33638     51.6073       44.58478   49.65833  79.73485  105.0    0.04066  -21.79495  0.99235 
