 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB  mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
    -8.5197  0.00203   2.5078     13.50554  1.54811  1.18096  3.57949  0.17213     0.01733  8950.81904   6650.99208  1.85583          3637.1018     18.08534  0.00068   58223.9583   1.7107  0.00726   8813005.82375  44.71494  18.34337   58275.8945    51.23542       44.51952   35.80047  37.83578   48.0     0.2353  -21.98428  0.99969 
   -9.83288  0.03906  2.56981     13.67922  1.80877  0.73001  2.93744  0.26113     0.01419  8382.73992   6508.48512  2.21348         3526.35116     16.52261    2e-05  58222.64512  1.23131  0.11474   4859181.86108  45.01986   18.3593   58275.8984    51.23242       44.51795   36.74095  38.48883   48.5    0.21942  -21.97078  0.99594 
   -8.94768  0.00105  2.41602     13.53102  1.68857   0.9067  3.09521  0.21386     0.01211  8205.67126   6716.94407  2.54511         3452.57311     18.10558  0.00071  58223.53032  1.24321  0.00326   7933933.14406  44.83068  18.34286   58275.3745    51.22665       44.50152   36.74095  39.35178   48.5    0.22759   -21.9661  0.99989 
   -9.43995  0.01962  2.28459     13.40222   1.4382  1.25766  3.96845  0.16437     0.01174  8192.73736   6705.88786  2.55257         3416.38657     16.97281    5e-05  58223.03805  1.58894  0.07787  10934695.94795  44.67024  18.36098   58275.8984    51.22159       44.49812   36.95838  39.19095   49.0    0.22326  -21.95422  0.99693 
  -10.26809  0.00192  2.21856     13.41641  1.52388  1.13263  3.06067  0.22573     0.01146  7844.85426   6658.67378  2.14945         3601.87111     18.95284  0.00498  58222.20991  1.12361  0.00589  10235075.80286  44.74956  18.32497   58275.8906     51.2164       44.49864    36.0179  38.56469   49.0    0.22291  -21.95592   0.9998 
   -8.95522  0.06043  2.32735     13.43328  1.54496  1.25406  2.80693  0.26851     0.01774  8997.24648   6546.32183  2.27404          3373.9487     18.71805   0.0029  58223.52278  1.35543  0.16962  10565628.58927  44.70015  18.36549   58276.4572    51.23563       44.51294   36.95838  39.13435   48.0    0.23049   -21.9784  0.99379 
   -9.79187  0.00197  2.35745     13.51245  1.64023  0.91043  2.24577  0.33051     0.01893  8572.57376   6484.14364  2.39592         3442.47309     17.23651   0.0001  58222.68613   0.9845  0.00443   7993031.60799  44.83615  18.35464   58275.3745    51.22958       44.51421   36.74095  38.48883   49.0    0.21711  -21.97038  0.99985 
   -9.83249  0.00115   2.4519      13.4602  1.75318  1.24018  2.72764  0.26374     0.01538   8599.4435   6502.11519  2.20507         3535.39501     17.34933  0.00012  58222.64551  1.20325  0.00313  11755897.92509  44.66341  18.34452   58275.8906    51.24208       44.51649   36.74095  39.40838   49.0    0.22049  -21.97251  0.99989 
   -9.25533  0.17199  2.29408     13.42493  1.56226  1.22735  3.11432  0.25037     0.01325  8560.09977   6764.67585  2.58005         3364.28579     17.24765   0.0001  58223.22267  1.36128  0.53565  10787821.36751  44.70845  18.37124  58275.43512     51.2389       44.51837   36.74095  38.59181   48.0    0.22378  -21.97213  0.98141 
   -9.18544   0.0225  2.68901     13.80358  1.75263   0.5837  3.66716  0.19248     0.01285  8214.42378   6943.42408  2.31308         3627.74376     16.99419    5e-05  58223.29256  1.47608   0.0825   2907545.01519  45.18982  18.37399   58276.3276    51.21882       44.49591   36.95838  39.13506   47.5    0.23245  -21.98903  0.99669 
   -9.79847  0.20617  2.57185     13.66695  1.73484  0.77986  3.15797  0.24098      0.0153  8658.44829    6670.3579  2.11717         3392.95196      17.5222  0.00018  58222.67953  1.41226  0.65108   4939334.38926  44.99395  18.36286   58275.8984     51.2165       44.48507   37.73919  39.78556   48.0    0.21673  -21.96299  0.97614 
   -9.82975  0.22801  2.11257     13.38076  1.35255  1.12156  4.38298   0.1841     0.01085  8796.79644   6536.64223  2.12962         3455.21361       17.359  0.00013  58222.64825  2.02323  0.99935   9706542.30866  44.76331  18.35827   58275.8906     51.2235       44.49758   36.95838  39.19095   48.0    0.21561  -21.97834  0.96439 
   -9.97455  0.06657  2.55584     13.73783  1.78459  0.60988  4.38967   0.1813        0.01  8582.20367   6564.30868  2.22127         3546.45527     18.60823  0.00225  58222.50345  1.92866   0.2922   3620514.53397  45.14655  18.35362   58275.8984    51.23546       44.51115   36.74095  39.35178   48.0    0.22312   -21.9845  0.98963 
   -9.05851  0.47793  2.94919     13.66982  1.74689  1.20434  6.74497  0.11567     0.01024    9142.597   6485.55972  2.34709         3244.45478     17.78088  0.00034  58223.41949  3.36315  3.22366   6454275.88523  44.76186  18.33399   58275.3745    51.22115       44.50325   36.95838  38.56469   48.0    0.21986    -21.968   0.8662 
   -10.5353  0.00433  2.75582     13.59436  1.87405   1.3713  4.37306  0.17633     0.01051  8227.43715   6782.12624  1.97273          3639.6689     18.15654   0.0008   58221.9427   1.7658  0.01893   8558001.07207  44.72875  18.35993   58275.8906    51.21477       44.49173   37.73919  39.06217   47.5    0.21882  -21.96368  0.99928 
   -9.65409  0.21091  2.64033     13.53347  1.69074  1.30775  5.85069  0.12864        0.01  9019.98945   6490.25999   2.0559          3393.2745     18.32932  0.00119  58222.82391  2.83953  1.23398   9381611.67147  44.68133  18.35385   58275.8984    51.23303       44.51466   36.95838  38.56469   48.5    0.22031  -21.96015  0.95173 
   -9.03123  0.04696   2.0919     13.56794  1.28921  0.60694  2.54518  0.25458     0.01843  8306.02829   6608.69841   2.1743         3511.00015     17.24461   0.0001  58223.44677  1.04745  0.11952   3831252.98616  45.15475  18.35833   58276.3276    51.22873       44.50191   36.95838  39.84298   48.5    0.22336  -21.97377  0.99538 
   -9.92102  0.00709  2.54085     13.50961  1.67614  1.26786  4.60527  0.15136     0.01084  8508.92825   6626.08925  2.33982         3422.50738     17.51521  0.00018  58222.55698  1.98899  0.03263   9613094.52484  44.70034  18.35542   58275.3745    51.22998       44.50721   36.74095  39.35178   48.5    0.21839  -21.97313  0.99874 
   -9.81374  0.00492   2.1821     13.38319  1.38237  1.23738  3.46283  0.22664     0.01442  8719.32893   6571.60611   2.3477          3470.1407     16.97477    5e-05  58222.66426  1.57045  0.01703  10466826.17867  44.71191  18.36195   58275.8984    51.21889       44.49513   36.95838  39.19095   48.0    0.21938  -21.97939  0.99935 
     -9.631  0.04601  2.44699     13.65568  1.50041  0.72562  4.79827  0.14244      0.0107  8129.53963   6870.94905  2.16421         3527.21914     16.86909    4e-05    58222.847  1.89166  0.22077   4073188.55254  45.05786  18.37203   58275.8906    51.23797       44.52314   36.74095  38.48883   48.0    0.22634  -21.95266  0.99085 
   -9.70854  0.12821  2.32637     13.72825  1.53858  0.50446   3.2778  0.24053     0.01514  8846.47445   6446.46684  2.44241         3322.79235     16.61826    2e-05  58222.76946   1.5302  0.42026   2702668.55663  45.29081   18.3519   58275.3745    51.24308       44.53053   35.79571  38.70965   48.5    0.21542   -21.9737  0.98468 
   -9.97204  0.08033  2.42905     13.46498  1.49394  1.33945  3.64092  0.19583     0.01408  8195.97068   6574.94139  2.44108         3522.20734     17.41246  0.00014  58222.50596  1.45895  0.29248   9617399.14202  44.68925  18.34686  58275.43512    51.22509       44.50022   36.74095  39.40838   48.5    0.21735  -21.97096  0.98794 
   -9.95223   0.0159  2.55623     13.64579   1.7514  0.81097  2.82664  0.24785     0.01342  7788.25621   6695.52593  2.26761         3576.17057     19.05186  0.00626  58222.52577  1.02277  0.04495   5430328.66431  44.96221  18.34772   58275.3745    51.24864       44.54116   35.79571  37.95981   48.5     0.2242  -21.96103  0.99835 
   -9.90535   0.0013  1.88456     13.42443  1.22185  0.72121  3.96867  0.19892     0.01077  8640.84933    6625.3601  2.19699         3431.61221     17.69356  0.00027  58222.57265   1.7676  0.00514   5706715.96967  45.04905   18.3405   58275.8984    51.22742       44.50959    36.0179  39.13435   48.0    0.22768  -21.97684  0.99982 
   -9.94128  0.03984  2.49677      13.5239  1.65689  1.12466  2.68022  0.28799     0.01524  7925.69916   6676.01046  2.42182         3575.89878     16.93114    5e-05  58222.53672  1.00432  0.10678   8591491.68352  44.75931  18.33914   58275.3745    51.22829       44.51008   36.74095  38.59181   48.0    0.21735  -21.95684  0.99596 
   -9.71633  0.06212  2.39969      13.5521  1.69086  0.84606  3.05607  0.25628      0.0143  8784.48624   6685.40903  2.48261         3399.08337     17.50089  0.00018  58222.76167  1.40677  0.18984   7112578.84038  44.88462  18.36694   58275.3745    51.22454       44.50351   36.74095  39.35178   48.5    0.22847  -21.97863  0.99347 
   -8.96086  0.01805   2.3924     13.43314  1.54976  1.34344  2.51711  0.26446     0.01967  8650.04936   6654.75223  2.30137         3461.32499     16.25289    1e-05  58223.51714  1.12348  0.04544  11206473.70615  44.65197  18.34217  58275.43512    51.21999       44.49964   36.95838  39.13435   48.5    0.22661  -21.97256  0.99824 
   -9.61535  0.00464  2.77572     13.59245  1.90934  1.23553  2.91264  0.23541     0.01395  7880.53719   6758.29313  2.21472         3620.67682     16.86294    4e-05  58222.86265  1.07901   0.0135   8923914.70367  44.71242  18.36587   58276.3276    51.22939       44.50688   36.95838  39.19095   48.5    0.22779  -21.95845  0.99949 
   -8.82685  0.06907  2.59963     13.65653  1.78967  0.75353  3.48051  0.18417     0.01174  8265.84822   6681.38967  2.27199         3560.54142     17.15044    8e-05  58223.65115  1.41855  0.24038   5462091.78653  44.95444  18.36681   58275.3745    51.23795       44.51186   35.79571  40.29702   48.5    0.23603  -21.97349  0.99116 
   -9.93254  0.00136  2.55448     13.68114  1.70429  0.69809  2.92181  0.23992     0.01544  8271.02663   6696.20568  2.32336          3543.6696     18.65056  0.00248  58222.54546  1.19234  0.00396   4484136.70259  45.03411  18.34375   58275.3936    51.21853       44.49855    36.0179  39.13435   48.5    0.21885  -21.97441  0.99985 
