 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.79153  1.44957  0.92895       1.35894         2000.56045  0.01925  0.15468     0.34302  19.65514     19.88795    4293.7995   -52.89896  0.91721   8910.06439  0.04292  58641.56104   52.5589   1.47177  19.30696     58711.42 
    13.94331  2.03083  1.38226        1.5477         2333.59169  0.01832  0.12276      0.1666  18.38121     17.22204    6464.6358   -52.33629  1.27034   7892.59977    9e-05  58642.12371  52.44804   1.38321  19.27697  58708.10986 
    14.33244  1.78461  1.45714       3.32698         2003.39834  0.02631  0.25839     0.18747  10.65958     16.95264   4778.85024   -52.81576  0.29158    9457.2343    5e-05  58641.64424  52.55725   1.77886   19.3616     58714.42 
    14.22726  1.46651  1.17844       1.89378         2815.26092  0.04908  0.14613     0.03781  18.58905      19.9863   7612.48033   -51.24563  0.28959   8592.53057  0.05383  58643.21437  52.52277    3.7138  19.34827     58714.42 
    13.95022  1.73988  0.81357       0.48726         2750.37539  0.00206  0.08136     0.17676  50.18089      16.6154   5363.67303   -66.15809  0.85304   8599.75352    2e-05  58628.30191  52.59898   0.18536  19.33335  58713.63298 
    13.92779  1.54968  0.73008       0.23978         3463.04037  0.02835  0.03646     0.05772  83.84514     19.60601   3472.25964   -56.01914  0.86515   8665.75062  0.02243  58638.44086  52.64003   2.76323  19.32404  58713.63298 
    13.77147  1.57191  4.01047       0.61599         4070.19125  0.43642  0.01146      0.3113  47.49635     17.74263   5690.57609     -34.295  1.44415   9177.65277  0.00031    58660.165  52.65161  38.94328  19.27466     58712.44 
    14.08268  1.83486  0.78691       0.07639           3059.475  0.01332  0.03289     0.02268  88.79199     17.70886   9955.00161   -56.39978  0.73989   8089.91598  0.00028  58638.06022  52.58398   1.30914  19.32175  58717.63137 
    13.85032  1.52161  0.88813       1.57229         2223.77238  0.04243  0.17234     0.42515  20.12547     16.50899   5643.21585   -57.67393  0.93275    9032.9326    2e-05  58636.78607  52.57273   3.25926  19.37431     58711.42 
    14.24688  1.63974  1.21826       0.36634         2767.14855  0.03783  0.13032     0.31186  23.71762     19.61505   3732.82449   -54.72001  0.31752  10542.92093   0.0229  58639.73999  52.72022   2.99553  19.30148  58708.10986 
