 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel              TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -19.99763  0.47461  1.61923     13.11395  1.97339  0.38404  26.01223  0.26471     0.01049  8939.87787   9951.50974  1.74624          3104.8774     18.16177  0.00081  58833.56237  12.40132  12.34556   28428119.20585   44.6917  18.91256     58962.39    51.32343       44.10565  102.10814  122.08722  114.0    0.03039  -21.30366   0.7226 
  -26.55772   0.2577   2.1667     13.29377    1.727  0.59721   19.1469  0.25595     0.01061  6475.87652    9862.1834  2.34897         2860.32331     17.73449   0.0003  58827.00228   4.78986   4.93415   19461123.31097  44.54537   18.9657  58967.42674    51.29358       44.07813  113.41918  121.26107  114.0    0.03118   -21.2802  0.84526 
  -26.74245  0.29064  2.03051     13.34176  1.70879   0.4203  20.15981  0.31012     0.01649  8300.63252   9966.75325  3.08135         2882.26491     18.25123  0.00099  58826.81755   8.28583   5.85922   13558000.73672  44.75413  18.95816   58969.4397    51.35154       44.10279  107.78058  126.59329  118.0    0.02724  -21.26788  0.82353 
  -29.86227  0.15687  2.11517     13.50438  1.69819  0.38896  20.80664  0.31932     0.01423  7791.63781   9906.31938  0.67622         3211.50692     18.20185  0.00088  58823.69773   7.53506   3.26402    6913916.65449  45.00842   18.9607  58967.42674    51.29962       44.07759  115.88482  125.74736  114.0    0.02656  -21.27013  0.90128 
  -26.67148  0.29489  1.89755     13.19945  1.75867  0.48714  20.11615  0.28429     0.01422  7906.34547   9966.45839  3.18657          2933.5371     19.00489  0.00562  58826.88852   7.50108   5.93204    23468384.7773  44.58716  18.97633  58965.39722    51.31602       44.09157  114.25179  124.91475  120.0    0.03023  -21.25406  0.82962 
  -29.36415  0.09837  2.20227     13.33804  1.83135  0.57754  18.29814  0.29266     0.01512  7417.04194   9906.72289   1.7688         3125.48475     18.68674   0.0027  58824.19585   6.00476   1.79999   17388008.06197  44.60562  18.97558     58965.26    51.28615       44.06797  114.14138  123.00451  118.0    0.02747   -21.2491  0.94101 
  -31.42715  0.19923  1.88944     13.32879  1.68754  0.43225   19.1794  0.31353     0.01214  7084.56672   9995.49651    3.146         2450.77228     18.42071  0.00146  58822.13285   5.74234   3.82121   12307322.57256  44.85327  18.94973  58967.42674     51.3285        44.1089  111.77723  122.87034  120.0    0.02397  -21.25613  0.89583 
  -34.13391  0.16792  1.82592       13.443  1.71858  0.31646  20.76519  0.31708      0.0101  6914.36991   9994.28923  2.42841         2496.65556     17.90281  0.00044  58819.42609     5.922   3.48695    6917603.32691  45.14109  18.98756  58967.42674    51.32834       44.09395  113.41918  128.21299  124.0    0.02367  -21.22973  0.91126 
  -29.70001  0.20711  2.31924     13.41773  1.80777  0.51087  19.09261  0.28693      0.0131  6882.14854   9942.93525  2.58759         3035.69749      18.4071  0.00142  58823.85999   5.39437   3.95425   13188123.06828  44.67511   18.9472  58964.36245    51.27416       44.06571  110.95355  120.81609  116.0    0.02919  -21.24959  0.86756 
  -26.90746  0.20542  1.78693      13.6808  1.50792  0.15973  26.34296  0.27014     0.01322  8808.70393   9982.98759  1.02383         3115.98893     17.65738  0.00025  58826.65254  12.19314   5.41129     1944490.1766   45.6542  18.96604  58967.42674    51.27153       44.05778  110.95355  120.81609  116.0    0.02772  -21.26929  0.84988 
