          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
     58805.54    20.13      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58828.51    20.87      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
     58828.51     21.0      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
     58828.55    20.21      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58830.49     21.1      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
      58831.5    20.62      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
      58831.5    20.62      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
     58831.56    20.17      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58835.49    20.33      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58835.54    21.01      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
     58835.55    20.65      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58836.54    21.15      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
     58838.55    18.95      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58846.55     21.7      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58846.573983  19.9676  19.9987    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58849.53    20.99      nan    -1.0        P48         ZTF       i   True      AB   False  2023ApJ...943...41C 
     58850.52    20.97      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58850.55    21.54      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58850.621329  19.8142  19.8453    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58853.53    21.61      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58853.56    20.58      nan    0.14        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58855.41    20.48      nan    -1.0        P48         ZTF       i   True      AB    True  2023ApJ...943...41C 
     58855.43    20.34      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58855.48    20.87      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58855.55    20.63      nan    0.17        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58856.56    20.87      nan     0.2        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58856.57     20.7      nan    0.23        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58856.58    20.75      nan    0.25        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58859.39     20.0      nan    -1.0        P48         ZTF       i   True      AB    True  2023ApJ...943...41C 
     58859.41    19.97      nan    -1.0        P48         ZTF       i   True      AB    True  2023ApJ...943...41C 
     58859.47    20.74      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
      58859.5    20.24      nan     0.2        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58859.5    20.76      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58859.54    20.38      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58859.55    20.39      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58860.38    20.02      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
      58860.4    19.97      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
      58861.4    20.17      nan    -1.0        P48         ZTF       i   True      AB    True  2023ApJ...943...41C 
     58861.43    20.41      nan    -1.0        P48         ZTF       i   True      AB    True  2023ApJ...943...41C 
     58861.49    20.41      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58861.52    20.22      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58862.39    20.23      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
      58862.4    20.11      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58862.48    20.53      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
