       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 56176.795    99.0    99.0    99.0  4810.16     3631.0       g 
 56176.795    99.0    99.0    99.0  6155.47     3631.0       r 
 56176.795    99.0    99.0    99.0  7503.03     3631.0       i 
 56176.795    99.0    99.0    99.0  8668.36     3631.0       z 
 56176.795    99.0    99.0    99.0   9613.6     3631.0       y 
 56179.265    99.0    99.0    99.0  4810.16     3631.0       g 
 56179.265    99.0    99.0    99.0  6155.47     3631.0       r 
 56179.265    99.0    99.0    99.0  7503.03     3631.0       i 
 56179.265    99.0    99.0    99.0  8668.36     3631.0       z 
 56179.265    99.0    99.0    99.0   9613.6     3631.0       y 
 56181.735    99.0    99.0  27.961  4810.16     3631.0       g 
 56181.735    99.0    99.0   28.04  6155.47     3631.0       r 
 56181.735    99.0    99.0  28.195  7503.03     3631.0       i 
 56181.735    99.0    99.0  28.356  8668.36     3631.0       z 
 56181.735    99.0    99.0  28.487   9613.6     3631.0       y 
 56184.205    99.0  27.641  25.998  4810.16     3631.0       g 
 56184.205    99.0  27.749  26.033  6155.47     3631.0       r 
 56184.205    99.0   27.91  26.197  7503.03     3631.0       i 
 56184.205    99.0  28.079   26.37  8668.36     3631.0       z 
 56184.205    99.0  28.211  26.497   9613.6     3631.0       y 
 56186.675  27.413  25.691  24.974  4810.16     3631.0       g 
 56186.675  27.494  25.779  25.062  6155.47     3631.0       r 
 56186.675  27.652  25.948  25.213  7503.03     3631.0       i 
 56186.675  27.823  26.101  25.363  8668.36     3631.0       z 
 56186.675   27.96  26.232  25.488   9613.6     3631.0       y 
 56189.145  25.526  24.737  24.317  4810.16     3631.0       g 
 56189.145   25.63  24.788  24.388  6155.47     3631.0       r 
 56189.145  25.793  24.957  24.527  7503.03     3631.0       i 
 56189.145  25.953  25.124  24.684  8668.36     3631.0       z 
 56189.145  26.084   25.26  24.812   9613.6     3631.0       y 
 56191.615  24.538  24.096  23.836  4810.16     3631.0       g 
 56191.615  24.625  24.168   23.89  6155.47     3631.0       r 
 56191.615  24.803  24.323  24.028  7503.03     3631.0       i 
 56191.615  24.986  24.475  24.183  8668.36     3631.0       z 
 56191.615  25.121  24.607  24.311   9613.6     3631.0       y 
 56194.085  23.925  23.641  23.459  4810.16     3631.0       g 
 56194.085  23.992  23.699  23.509  6155.47     3631.0       r 
 56194.085  24.154  23.849  23.648  7503.03     3631.0       i 
 56194.085  24.318  24.003    23.8  8668.36     3631.0       z 
 56194.085  24.459  24.131  23.923   9613.6     3631.0       y 
 56196.556  23.483  23.291  23.149  4810.16     3631.0       g 
 56196.556  23.522  23.338  23.206  6155.47     3631.0       r 
 56196.556  23.681  23.477  23.341  7503.03     3631.0       i 
 56196.556   23.85  23.632  23.489  8668.36     3631.0       z 
 56196.556  23.993  23.759  23.615   9613.6     3631.0       y 
   56196.6  23.477  23.285  23.144  4810.16     3631.0       g 
   56196.6  23.514  23.333  23.201  6155.47     3631.0       r 
   56196.6  23.674  23.471  23.336  7503.03     3631.0       i 
   56196.6  23.843  23.626  23.484  8668.36     3631.0       z 
   56196.6  23.985  23.753  23.611   9613.6     3631.0       y 
   56197.5  23.342  23.176  23.049  4810.16     3631.0       g 
   56197.5  23.376  23.218  23.098  6155.47     3631.0       r 
   56197.5  23.534   23.36  23.235  7503.03     3631.0       i 
   56197.5  23.701   23.51  23.387  8668.36     3631.0       z 
   56197.5  23.838  23.637  23.514   9613.6     3631.0       y 
   56198.5  23.204  23.062   22.95  4810.16     3631.0       g 
   56198.5  23.235  23.103  22.996  6155.47     3631.0       r 
   56198.5  23.389  23.243  23.135  7503.03     3631.0       i 
   56198.5  23.557  23.392  23.287  8668.36     3631.0       z 
   56198.5  23.692  23.517  23.409   9613.6     3631.0       y 
 56199.026  23.134  23.005  22.902  4810.16     3631.0       g 
 56199.026  23.166  23.046  22.945  6155.47     3631.0       r 
 56199.026  23.318  23.185  23.083  7503.03     3631.0       i 
 56199.026  23.486  23.332  23.233  8668.36     3631.0       z 
 56199.026  23.618  23.455  23.357   9613.6     3631.0       y 
 56201.496  22.846  22.773  22.692  4810.16     3631.0       g 
 56201.496  22.883    22.8  22.728  6155.47     3631.0       r 
 56201.496  23.029  22.937  22.852  7503.03     3631.0       i 
 56201.496   23.19  23.086  23.004  8668.36     3631.0       z 
 56201.496  23.322  23.208   23.13   9613.6     3631.0       y 
 56203.966  22.626  22.575  22.509  4810.16     3631.0       g 
 56203.966  22.651  22.591  22.544  6155.47     3631.0       r 
 56203.966  22.794  22.723  22.657  7503.03     3631.0       i 
 56203.966  22.947  22.873  22.805  8668.36     3631.0       z 
 56203.966  23.073  22.997  22.933   9613.6     3631.0       y 
   56205.6  22.505  22.463  22.403  4810.16     3631.0       g 
   56205.6  22.522  22.473  22.435  6155.47     3631.0       r 
   56205.6  22.659  22.603  22.552  7503.03     3631.0       i 
   56205.6  22.809   22.75  22.692  8668.36     3631.0       z 
   56205.6  22.935  22.873  22.811   9613.6     3631.0       y 
 56206.436  22.447  22.409  22.354  4810.16     3631.0       g 
 56206.436  22.462  22.417  22.382  6155.47     3631.0       r 
 56206.436  22.594  22.546  22.502  7503.03     3631.0       i 
 56206.436  22.744   22.69  22.638  8668.36     3631.0       z 
 56206.436  22.872  22.813  22.759   9613.6     3631.0       y 
   56206.6  22.437  22.399  22.346  4810.16     3631.0       g 
   56206.6  22.451  22.407  22.372  6155.47     3631.0       r 
   56206.6  22.582  22.535  22.491  7503.03     3631.0       i 
   56206.6  22.732  22.679  22.627  8668.36     3631.0       z 
   56206.6   22.86  22.801  22.749   9613.6     3631.0       y 
   56207.6  22.377   22.34  22.293  4810.16     3631.0       g 
   56207.6  22.383  22.344  22.312  6155.47     3631.0       r 
   56207.6   22.51   22.47   22.43  7503.03     3631.0       i 
   56207.6  22.662  22.612  22.568  8668.36     3631.0       z 
   56207.6  22.788  22.736  22.686   9613.6     3631.0       y 
   56208.6  22.322  22.282  22.242  4810.16     3631.0       g 
   56208.6  22.323  22.286  22.254  6155.47     3631.0       r 
   56208.6  22.445   22.41  22.375  7503.03     3631.0       i 
   56208.6  22.595  22.551   22.51  8668.36     3631.0       z 
   56208.6  22.724  22.673  22.627   9613.6     3631.0       y 
 56208.906  22.306  22.269  22.238  6155.47     3631.0       r 
 56208.906  22.307  22.266  22.227  4810.16     3631.0       g 
 56208.906  22.427  22.393  22.359  7503.03     3631.0       i 
 56208.906  22.575  22.533  22.493  8668.36     3631.0       z 
 56208.906  22.703  22.653   22.61   9613.6     3631.0       y 
   56209.6  22.265  22.231  22.201  6155.47     3631.0       r 
   56209.6  22.274   22.23  22.195  4810.16     3631.0       g 
   56209.6  22.386  22.354  22.321  7503.03     3631.0       i 
   56209.6  22.531  22.494  22.456  8668.36     3631.0       z 
   56209.6  22.656  22.614   22.57   9613.6     3631.0       y 
   56210.5  22.215  22.186  22.157  6155.47     3631.0       r 
   56210.5  22.228  22.187  22.155  4810.16     3631.0       g 
   56210.5  22.334  22.305  22.276  7503.03     3631.0       i 
   56210.5  22.479  22.443   22.41  8668.36     3631.0       z 
   56210.5  22.602  22.564  22.522   9613.6     3631.0       y 
 56211.376   22.17  22.145  22.115  6155.47     3631.0       r 
 56211.376  22.188  22.147  22.117  4810.16     3631.0       g 
 56211.376  22.285  22.261  22.234  7503.03     3631.0       i 
 56211.376   22.43  22.398  22.366  8668.36     3631.0       z 
 56211.376  22.553  22.517  22.477   9613.6     3631.0       y 
   56211.5  22.164  22.139  22.109  6155.47     3631.0       r 
   56211.5  22.183  22.142  22.112  4810.16     3631.0       g 
   56211.5  22.278  22.255  22.228  7503.03     3631.0       i 
   56211.5  22.423  22.392   22.36  8668.36     3631.0       z 
   56211.5  22.547  22.511  22.471   9613.6     3631.0       y 
   56213.4   22.08  22.054  22.025  6155.47     3631.0       r 
   56213.4  22.105  22.066  22.037  4810.16     3631.0       g 
   56213.4  22.183  22.164  22.139  7503.03     3631.0       i 
   56213.4  22.326    22.3  22.268  8668.36     3631.0       z 
   56213.4  22.446  22.417   22.38   9613.6     3631.0       y 
 56213.846   22.06  22.037  22.007  6155.47     3631.0       r 
 56213.846  22.089   22.05  22.021  4810.16     3631.0       g 
 56213.846  22.164  22.145   22.12  7503.03     3631.0       i 
 56213.846  22.305   22.28  22.248  8668.36     3631.0       z 
 56213.846  22.424  22.395   22.36   9613.6     3631.0       y 
   56214.4   22.04  22.015  21.986  6155.47     3631.0       r 
   56214.4   22.07  22.032  22.002  4810.16     3631.0       g 
   56214.4   22.14  22.121  22.097  7503.03     3631.0       i 
   56214.4  22.279  22.255  22.226  8668.36     3631.0       z 
   56214.4  22.397  22.369  22.336   9613.6     3631.0       y 
   56214.5  22.036  22.011  21.982  6155.47     3631.0       r 
   56214.5  22.067  22.028  21.999  4810.16     3631.0       g 
   56214.5  22.136  22.117  22.093  7503.03     3631.0       i 
   56214.5  22.275   22.25  22.222  8668.36     3631.0       z 
   56214.5  22.393  22.365  22.332   9613.6     3631.0       y 
   56215.5    22.0  21.973  21.945  6155.47     3631.0       r 
   56215.5  22.031  21.997  21.966  4810.16     3631.0       g 
   56215.5  22.095  22.077  22.055  7503.03     3631.0       i 
   56215.5  22.232  22.209  22.181  8668.36     3631.0       z 
   56215.5  22.347   22.32  22.291   9613.6     3631.0       y 
 56216.317  21.971  21.944  21.916  6155.47     3631.0       r 
 56216.317  22.005  21.973  21.942  4810.16     3631.0       g 
 56216.317  22.062  22.045  22.024  7503.03     3631.0       i 
 56216.317  22.198  22.176   22.15  8668.36     3631.0       z 
 56216.317  22.312  22.287  22.259   9613.6     3631.0       y 
   56216.6  21.961  21.935  21.907  6155.47     3631.0       r 
   56216.6  21.996  21.966  21.934  4810.16     3631.0       g 
   56216.6  22.052  22.035  22.014  7503.03     3631.0       i 
   56216.6  22.187  22.166   22.14  8668.36     3631.0       z 
   56216.6  22.301  22.276  22.247   9613.6     3631.0       y 
   56217.5  21.932  21.905   21.88  6155.47     3631.0       r 
   56217.5  21.971  21.942  21.908  4810.16     3631.0       g 
   56217.5  22.019  22.002  21.981  7503.03     3631.0       i 
   56217.5  22.151  22.132  22.107  8668.36     3631.0       z 
   56217.5  22.267  22.241  22.212   9613.6     3631.0       y 
   56218.5  21.901  21.875   21.85  6155.47     3631.0       r 
   56218.5  21.946  21.917  21.882  4810.16     3631.0       g 
   56218.5  21.986  21.968  21.948  7503.03     3631.0       i 
   56218.5  22.115  22.096   22.07  8668.36     3631.0       z 
   56218.5  22.229  22.205  22.176   9613.6     3631.0       y 
 56218.787  21.893  21.867  21.841  6155.47     3631.0       r 
 56218.787   21.94  21.911  21.876  4810.16     3631.0       g 
 56218.787  21.976  21.959  21.939  7503.03     3631.0       i 
