          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 59179.624449  19.9452  19.9823    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59181.547198  19.7139   19.751    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59183.562244  19.2478  19.2849    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59184.539029  19.4597  19.4967    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59185.606106  19.7808  19.8179    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
  59186.62554  19.4924  19.5295    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59187.615541  19.4129    19.45    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59191.587406   19.766  19.8031    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59193.606066  19.6982  19.7352    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59194.631004  19.9411  19.9918    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
  59195.60849  20.1657  20.2164    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59197.530059  20.3487  20.3994    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
  59205.55983  20.3466  20.3973    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59207.544741  20.3088  20.3595    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59209.561481  19.8858  19.9229    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59212.523036  19.4904  19.5275    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59214.472506  19.3807  19.4178    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59219.598585  19.6911  19.7282    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59221.618907  19.7297  19.7668    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59222.394618  20.7529  20.8101    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59222.442395  20.2935  20.3332    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59222.501041  20.1657  20.2164    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59224.454293  19.9409  19.9981    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
  59224.49221  20.2671  20.3068    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59226.456898  20.4442  20.5014    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59226.487222  20.3515  20.3912    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59227.619558  20.1515  20.2022    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59228.435463   20.717  20.7742    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59228.467453   20.479  20.5187    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59229.578579   20.175  20.2257    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59230.457048  20.5156  20.5553    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59230.471886  20.7083  20.7655    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59231.435825  20.3887  20.4394    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59232.415231  20.6027  20.6424    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59232.433449   20.815  20.8722    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59235.554834  19.4079  19.4586    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59238.543713  19.4353  19.4724    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59249.287604  18.9653  19.0225    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59249.350995  19.5187    19.56    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 59249.351053  19.5251  19.5648    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 59249.654585  19.6708  19.7079  0.3575      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59250.414305  20.2422     20.3    0.24        P48         ZTF       g  False      AB   False                  ZTF 
 59251.406898  20.1157  20.1728  0.1875        P48         ZTF       g  False      AB   False                  ZTF 
 59251.447916  20.1523   20.192  0.2244        P48         ZTF       r  False      AB   False                  ZTF 
 59251.551181  19.8731  19.9102  0.3305      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59252.529207  19.9274  19.9781  0.2476      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59253.349606  20.0375  20.0772  0.1493        P48         ZTF       r  False      AB   False                  ZTF 
  59253.36199  20.0565  20.1137  0.1718        P48         ZTF       g  False      AB   False                  ZTF 
  59253.40584  19.5731  19.6238    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59255.363078  19.9761  20.0333  0.1473        P48         ZTF       g  False      AB   False                  ZTF 
 59255.452845  19.5764  19.6271    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59257.413402  20.0376  20.0773  0.2062        P48         ZTF       r  False      AB   False                  ZTF 
 59257.490509  20.1537  20.2044  0.2331      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59261.442337   19.848  19.8987  0.1794      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59262.326493  19.7889   19.846  0.1292        P48         ZTF       g  False      AB   False                  ZTF 
 59262.339386  19.9965  20.0362   0.181        P48         ZTF       r  False      AB   False                  ZTF 
  59264.29743  19.8956  19.9353  0.1796        P48         ZTF       r  False      AB   False                  ZTF 
 59264.329791  19.7879   19.845  0.1775        P48         ZTF       g  False      AB   False                  ZTF 
 59266.306643  19.8751  19.9323  0.1827        P48         ZTF       g  False      AB   False                  ZTF 
 59266.331111  19.8423   19.882   0.339        P48         ZTF       r  False      AB   False                  ZTF 
 59267.463479  19.3887  19.4258    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
  59268.22133  19.7218   19.779  0.1904        P48         ZTF       g  False      AB   False                  ZTF 
 59268.322812  19.8074  19.8471  0.1501        P48         ZTF       r  False      AB   False                  ZTF 
 59270.287696  19.9522  20.0094  0.3421        P48         ZTF       g  False      AB   False                  ZTF 
 59270.320833  19.8403    19.88  0.3461        P48         ZTF       r  False      AB   False                  ZTF 
 59272.280173  18.9539  18.9936    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 59272.381041  18.9189  18.9761    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
