          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
   58957.6258  19.5052  19.6158    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58989.595502  20.0674   20.178    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58997.576339  20.0811  20.1917    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58999.555225  20.1426  20.2937    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59002.445312  20.4207  20.5929    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59003.603849  18.9774  19.0879    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59005.556487  19.5316  19.6422    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59007.574985  19.7084   19.819    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59009.594918  19.1329  19.2434    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59010.597035  19.9731  20.0836    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59013.596815  20.3275  20.4381    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59014.394531  20.5699  20.7421    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59014.472656  20.8901  21.0131    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 59017.581906  19.7318  19.8423    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59018.394531  20.6558   20.828    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
  59018.46875  20.9542  21.0772    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
  59021.54527  19.8144   19.925    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59022.390625   20.585  20.7572    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59022.476562  20.6874  20.8105    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 59025.339843  20.5411  20.7133    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59025.583131  20.0879  20.1985    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  59027.44295   20.165  20.3161  0.3359      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59028.476562  20.7252  20.8482    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 59029.561192   19.914  20.0246    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  59031.34375  20.0775  20.2497    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59031.441406  20.9079   21.031    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 59031.554407   19.673  19.8241    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 59032.484375  20.3257  20.4979    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59033.570719  19.5831  19.6937    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59034.378906   20.228   20.351    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 59034.464843  20.2213  20.3935    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 59035.567478  19.6087  19.7193    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59037.511861  19.3832  19.4938    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59039.388261  19.2032  19.3138    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59040.382812  20.3241  20.4471  0.1928        P48         ZTF       r  False      AB   False             ThisWork 
 59040.480468  20.2874  20.4595  0.0914        P48         ZTF       g  False      AB   False             ThisWork 
 59041.581271   19.381  19.4915    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59043.371093  20.5723  20.7445  0.1179        P48         ZTF       g  False      AB   False             ThisWork 
 59043.382812  20.3514  20.4745  0.0848        P48         ZTF       r  False      AB   False             ThisWork 
 59043.612029   19.327  19.4376    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59044.476562  20.1511  20.2741  0.0888        P48         ZTF       r  False      AB   False             ThisWork 
 59046.410156  20.1624  20.2855  0.1918        P48         ZTF       r  False      AB   False             ThisWork 
 59046.460937   20.057  20.2292   0.177        P48         ZTF       g  False      AB   False             ThisWork 
   59047.5239  19.6267  19.7778  0.1873      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59048.40625   20.186   20.309  0.0928        P48         ZTF       r  False      AB   False             ThisWork 
 59048.472656  20.0905  20.2627  0.0553        P48         ZTF       g  False      AB   False             ThisWork 
  59049.40625  20.2032  20.3262  0.2185        P48         ZTF       r  False      AB   False             ThisWork 
 59050.410156  19.9714  20.1436  0.0728        P48         ZTF       g  False      AB   False             ThisWork 
 59050.441406  19.9963  20.1193  0.0763        P48         ZTF       r  False      AB   False             ThisWork 
 59051.394531  19.9523  20.0754  0.0689        P48         ZTF       r  False      AB   False             ThisWork 
 59051.453125   19.832  20.0042  0.1035        P48         ZTF       g  False      AB   False             ThisWork 
    59051.474  19.9933    20.12    0.04        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 59051.490514  19.6331  19.7842  0.1801      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59052.40625  19.9702  20.0932  0.1692        P48         ZTF       r  False      AB   False             ThisWork 
 59052.464843  19.8623  20.0345  0.1868        P48         ZTF       g  False      AB   False             ThisWork 
 59053.390625  19.1576  19.3298  0.3563        P48         ZTF       g  False      AB   False             ThisWork 
 59053.505356   19.638  19.7485  0.2347      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59054.390625  19.9642  20.0873  0.1854        P48         ZTF       r  False      AB   False             ThisWork 
 59054.476562  20.0759  20.2481   0.078        P48         ZTF       g  False      AB   False             ThisWork 
  59055.40625  19.8356  20.0078  0.0657        P48         ZTF       g  False      AB   False             ThisWork 
 59055.453125  19.8751  19.9981  0.0762        P48         ZTF       r  False      AB   False             ThisWork 
 59056.429687  19.9066  20.0787   0.068        P48         ZTF       g  False      AB   False             ThisWork 
   59056.4375  20.0393  20.1623  0.0938        P48         ZTF       r  False      AB   False             ThisWork 
 59057.402343  19.8791  20.0513  0.0918        P48         ZTF       g  False      AB   False             ThisWork 
 59057.414062   19.809  19.9321  0.0947        P48         ZTF       r  False      AB   False             ThisWork 
 59059.410156  19.8948   20.067  0.0665        P48         ZTF       g  False      AB   False             ThisWork 
 59059.417968  19.8811  20.0041  0.0581        P48         ZTF       r  False      AB   False             ThisWork 
 59059.575834  19.4211  19.5721  0.1303      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59060.347656  19.8099  19.9821  0.2059        P48         ZTF       g  False      AB   False             ThisWork 
 59060.425781  19.8073  19.9304  0.0717        P48         ZTF       r  False      AB   False             ThisWork 
    59061.375  19.8707  19.9938  0.0702        P48         ZTF       r  False      AB   False             ThisWork 
 59061.464843  19.7731  19.9453  0.0889        P48         ZTF       g  False      AB   False             ThisWork 
 59061.480118  19.8216  19.9322  0.2924      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59062.464843  19.8133  19.9363  0.1016        P48         ZTF       r  False      AB   False             ThisWork 
 59063.371093  19.5771  19.7001   0.132        P48         ZTF       r  False      AB   False             ThisWork 
 59063.453125  19.6985  19.8707  0.1018        P48         ZTF       g  False      AB   False             ThisWork 
 59064.390625  19.8364  19.9594  0.0565        P48         ZTF       r  False      AB   False             ThisWork 
 59064.472656  19.6406  19.8127   0.127        P48         ZTF       g  False      AB   False             ThisWork 
 59065.253906  19.4813  19.6535    -1.0        P48         ZTF       g   True      AB    True             ThisWork 
  59065.40625  19.6445  19.7676  0.0989        P48         ZTF       r  False      AB   False             ThisWork 
 59065.538656  19.8288  19.9393  0.3402      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
    59066.375  19.6997  19.8719   0.073        P48         ZTF       g  False      AB   False             ThisWork 
 59066.445312  19.4791  19.6022  0.1956        P48         ZTF       r  False      AB   False             ThisWork 
 59067.378906  19.9773  20.1495     0.1        P48         ZTF       g  False      AB   False             ThisWork 
