          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
     58448.51    20.66      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58448.56    20.92      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58469.55    18.83      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58472.53    21.67      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
      58475.5     21.0      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58480.54    20.95      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58482.54    21.34      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
 58520.666983  19.9443   19.991    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
     58522.48    21.72      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
 58522.667949  19.2207  19.2549    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
   58530.6375  20.3662  20.4004    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58534.42    20.01      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58538.37    19.23      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58538.41    19.31      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58538.43    19.44      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58538.45    20.03      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58538.47    20.14      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58538.49    20.62      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
      58539.3    19.27      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58539.35     20.7      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58539.39    20.41      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58539.41    20.47      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
      58540.3    21.06      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58540.32    19.92      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58540.41    21.12      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58540.42     21.4      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58541.52    21.67      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
 58542.631891  19.9715  20.0057    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58543.41    21.87      nan    -1.0        P48         ZTF       i   True      AB    True  2023ApJ...943...41C 
     58543.46    19.19      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58543.49    20.89      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58543.52    20.79      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58547.34    20.54      nan    0.13        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58547.39    20.45      nan     0.1        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58547.49     20.5      nan    0.14        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58550.593549   19.814  19.8482    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58556.382395  20.1522  20.2049    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
     58556.43    19.96      nan    0.15        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58556.46    20.05      nan    0.09        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58556.46    19.99      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
      58556.5    19.96      nan     0.1        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58557.39    19.98      nan    0.17        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58557.4    20.05      nan    0.13        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58557.43    20.15      nan    0.13        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58557.44     19.9      nan     0.1        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58558.35    19.85      nan    0.11        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58558.37    19.97      nan    0.12        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58558.42    19.75      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58558.565363  20.0355  20.0697  0.3294      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58560.24    20.53      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58560.26    19.61      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58560.28    19.63      nan    0.15        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58560.286666  19.4368  19.4895    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
     58560.37    19.91      nan    0.12        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58560.38    19.74      nan    0.15        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58560.39    19.83      nan    0.11        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58560.41    19.94      nan    0.13        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58561.27    19.55      nan     0.2        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
      58561.3    19.74      nan     0.2        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58561.32    20.22      nan    -1.0        P48         ZTF       g   True      AB    True  2023ApJ...943...41C 
     58561.34    19.58      nan    0.12        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58561.36    19.89      nan    0.16        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58561.39    19.58      nan    0.14        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58562.36    19.94      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
      58567.3     19.5      nan     0.1        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58567.31    19.51      nan     0.2        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58567.32    19.54      nan    0.08        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58567.37    19.65      nan    0.08        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58567.39    19.52      nan    0.09        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58567.39    19.74      nan    0.21        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58567.4    19.67      nan    0.13        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58567.41    19.43      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58567.44    19.65      nan    0.16        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58568.22    19.42      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58568.26    19.58      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58568.34    18.87      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
  58568.54604  19.6843  19.7185  0.1893      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58569.39    19.55      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58570.574136  19.7584  19.7926    0.18      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58572.32    19.53      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58572.34    19.53      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58572.342418  20.2291  20.2819    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
     58572.37     19.6      nan    0.13        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58572.37    20.23      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58572.39     19.5      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58572.42    19.51      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58572.44    19.58      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58572.528012  19.7286  19.7628    0.24      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58573.29    19.52      nan    0.08        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58573.32    19.46      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58573.37    19.51      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58573.41    19.61      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58573.42    19.57      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58574.35    19.71      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58574.37    19.59      nan    0.05        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58574.39    19.49      nan    0.05        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58574.46    19.51      nan    0.12        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58574.565773  18.9886  19.0228    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
      58575.3    19.61      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
