 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB  mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -10.21628  0.03772  8.43052     14.36952   1.8014  0.84068  9.59498  0.03091     0.02057  6981.18847   6814.27068  1.27615         2459.17281      16.8957    4e-05  58533.27372  2.78952  0.36194  2168126.69815  44.33666  19.56789      58575.3    50.53079       43.80598   26.41839  38.83288   55.0    0.25224  -20.14578  0.88356 
  -11.18573  0.00184  6.32471     14.00212  1.32346  1.46368   2.2647  0.13794     0.10504  7155.53294   7416.85018  0.53908         2995.50685     17.61293  0.00023  58532.30427  0.69171  0.00418  4868243.14031   44.1011  19.54097  58576.39689    50.50737       43.77317   26.41839  45.30503   50.5    0.25879  -20.17966  0.99864 
  -11.72227  0.00349  7.39345     14.22459  1.64835  0.89299  3.34375  0.09563     0.05377   7063.1963   7151.38787  0.65204         3044.85528     19.62971  0.02368  58531.76773  0.99509  0.01167  2974300.51672  44.27482  19.55998      58575.4     50.4626       43.68862    30.1863  45.85188   51.5    0.25342  -20.19568  0.99626 
   -9.72346  0.00795  8.38297     14.25943  1.76799  0.88216  3.09645  0.10405     0.05645  6891.63701   7009.41358   4.7011         2766.83782     16.30887    1e-05  58533.76654  0.87728  0.02462  3493244.30753   44.1263  19.53925     58574.46    50.49024       43.74043   27.45262   44.2708   55.0    0.25392  -20.17519  0.99083 
  -10.83406  0.01706  9.36227     14.27872  2.09234  1.31609  4.63865  0.07594     0.03551  7370.10119   6723.48292  3.35954         2633.40855      16.7964    3e-05  58532.65594  1.50302  0.07912  4718225.90198  43.97294  19.54607  58576.57603    50.52299       43.78166   28.04597  41.99607   52.5    0.25238  -20.20163  0.97207 
  -10.76344  0.00803  7.01744     14.07559  1.50663  1.21817  3.66613  0.07624     0.04282  7381.07533   6971.20009  0.98716         2257.71427     16.25333    1e-05  58532.72656  1.19145  0.02943  4864100.55216  44.06749  19.55658      58575.4    50.52162       43.78968   26.41839  41.99607   51.5    0.24547  -20.17099   0.9903 
  -11.49041  0.01544  7.10243     14.26542  1.55481  0.82819  3.47372  0.10584     0.07859  6974.57671   6961.48538   1.1509             2509.7     16.76205    3e-05  58531.99959  1.00799  0.05364  2145207.03047  44.42624  19.54712      58575.4    50.52133       43.80152   26.41839  40.99026   51.0    0.26517  -20.17116  0.98304 
  -11.54805  0.02312  8.65064     14.28478  2.01334   1.3783   4.2926  0.07427      0.0478  7476.45096   7008.18952   0.0294         2211.31354     16.92249    5e-05  58531.94195  1.43133  0.09925  3769457.91361  44.12239  19.54315      58575.3    50.54056       43.81636   24.26101  40.70518   50.5    0.26512  -20.18507  0.96875 
   -11.4504  0.01635  8.78649     14.36075  2.03402   0.9098  3.97326  0.07916     0.04656  7252.13456   6977.66408  2.26082         2058.99794     16.96194    5e-05   58532.0396  1.24654  0.06496  2768893.97287  44.24726  19.57101      58575.3    50.52565       43.80539   26.41839  40.99026   52.5     0.2446  -20.17505   0.9789 
  -11.06942  0.01676  7.45726     14.30928  1.65366  0.80461  5.88136  0.05191     0.06079  7257.87894   6525.88888  0.14932         3492.82738     16.03603    1e-05  58532.42058  1.84809  0.09854  2055208.73388  44.42928  19.57355     58575.34    50.71511       43.89655   23.94474  44.95059   54.0    0.27996  -20.18073  0.96909 
