          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58624.499892  19.3447  19.5523    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58626.535087  19.7415  19.9492    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58628.381342  19.7069  19.9146    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58633.270324  20.3413  20.6613    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58633.270775  20.3535  20.6735    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58633.313611  20.4625  20.6846    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58633.334814  20.4111  20.6331    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58634.469557  19.9707  20.2544    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58636.315324   20.435  20.6571    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58636.316226  20.4698  20.6919    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58636.441611   19.583  19.7906    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58639.253715  20.4499    20.77    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58639.255069  20.4527  20.7728    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58639.295173  20.2878  20.5098    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58639.296527  20.4097  20.6317    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58641.449037  19.6213   19.829    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58642.272719  20.5656  20.7877    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58642.273622  20.4889   20.711    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58642.294791  20.4824  20.8024    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58642.431737  19.7665  20.0502    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58644.330614  19.5933  19.8009    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58645.249386  19.6539   19.974    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58645.249838  19.6731  19.9932    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58645.292685  19.9705  20.1926    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58645.293587  20.0425  20.2646    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58645.394806  19.4212  19.6289    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58646.356178  19.5009  19.7086    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58648.230324  18.9417  19.1637    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 58648.230775  19.0183  19.2404    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58648.315717  19.0501  19.3701    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58648.337893  19.0723  19.3924    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58651.212847  18.2945  18.6145    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 58651.213298  18.4284  18.7485    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
  58651.27368  18.6948  18.9169    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 58651.292569  18.9613  19.1833    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 58654.211342  20.2506  20.4727    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58654.274444  19.3995  19.7196    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58654.297407  19.3023  19.6224    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
  58654.34449  19.4392  19.6613    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58654.413285   19.714  19.9217    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58656.44184  19.5148  19.7224    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58657.230879  20.1795  20.4995    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58657.231782  20.1707  20.4908    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58657.340138   19.951   20.173    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
  58657.34059  19.9688  20.1909    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
  58658.44093  19.4815  19.6892    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58659.379487  19.8187  20.0263    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58660.206608  18.5535  18.8736   0.084        P48         ZTF       g  False      AB   False                  ZTF 
  58660.20706  18.5576  18.8777    0.09        P48         ZTF       g  False      AB   False                  ZTF 
 58660.388979   18.549  18.7566  0.1177      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58660.430561  18.3538  18.5918  0.0328        PS1          --       w  False      AB   False  2015ATel.7153....1H 
  58660.44304   18.424   18.662  0.0314        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 58660.455509  18.4005  18.6385  0.0818        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 58660.468023  18.2951  18.5331  0.0344        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 58663.210451  16.9124  17.2325  0.0406        P48         ZTF       g  False      AB   False                  ZTF 
 58663.301157  17.0411  17.2632  0.0423        P48         ZTF       r  False      AB   False                  ZTF 
 58663.316261  17.0438  17.2659  0.0439        P48         ZTF       r  False      AB   False                  ZTF 
 58663.379735  16.9406  17.2243  0.0194      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58663.418301  17.0279  17.2659   0.006        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 58663.430176  17.0134  17.2514  0.0082        PS1          --       w  False      AB   False  2015ATel.7153....1H 
  58663.44204  17.0131  17.2511  0.0074        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 58663.453937  17.0039  17.2419  0.0092        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 58664.448955  16.9964   17.204  0.0423      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58666.210925  16.6039  16.9239  0.0556        P48         ZTF       g  False      AB   False                  ZTF 
 58666.230428   16.601  16.9211  0.0388        P48         ZTF       g  False      AB   False                  ZTF 
 58666.252025  16.6697  16.8918  0.0485        P48         ZTF       r  False      AB   False                  ZTF 
 58666.254791  16.6776  16.8997  0.0403        P48         ZTF       r  False      AB   False                  ZTF 
  58666.39226   16.589  16.8727   0.018      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58668.375945  16.6489  16.8565  0.0217      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
  58669.31427   16.537  16.7591  0.0493        P48         ZTF       r  False      AB   False                  ZTF 
 58669.314722  16.5155  16.7376  0.0528        P48         ZTF       r  False      AB   False                  ZTF 
 58670.381706   16.602  16.8097  0.0237      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58671.810539  16.5461    16.79  0.0153       Gaia        Gaia       G  False      AB   False                 Gaia 
  58671.98669  16.5561     16.8  0.0153       Gaia        Gaia       G  False      AB   False                 Gaia 
  58672.06069  16.5561     16.8  0.0153       Gaia        Gaia       G  False      AB   False                 Gaia 
 58672.208912  16.4767  16.6988   0.038        P48         ZTF       r  False      AB   False                  ZTF 
 58672.209814  16.4885  16.7106  0.0394        P48         ZTF       r  False      AB   False                  ZTF 
 58672.299004  16.5356  16.8557  0.0481        P48         ZTF       g  False      AB   False                  ZTF 
 58672.299455  16.5238  16.8439   0.034        P48         ZTF       g  False      AB   False                  ZTF 
 58673.465751  16.6229  16.8306  0.0186      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58675.231921  16.6035  16.8256  0.0566        P48         ZTF       r  False      AB   False                  ZTF 
 58675.246203  16.5981  16.8202  0.0303        P48         ZTF       r  False      AB   False                  ZTF 
 58675.295324   16.715  17.0351  0.0456        P48         ZTF       g  False      AB   False                  ZTF 
 58675.310995   16.738  17.0581  0.0434        P48         ZTF       g  False      AB   False                  ZTF 
 58676.256251  16.6947  16.9024  0.0396      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58678.209583  16.7086  16.9307  0.0293        P48         ZTF       r  False      AB   False                  ZTF 
