 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.50588  1.83756   4.37051       0.48895         3486.84878  0.06434  0.10393     0.16064   7.41887     18.77503   6653.23602   -15.38834  0.19768  13161.60596  0.00331  55385.01266  52.80931    4.0139  18.01837    55435.296 
    13.69318  1.32398   9.47382       4.73061          4179.5161  0.26163   0.0612     0.23703  44.99581     17.32235    3072.9508   -10.87766  0.55347  22025.56044  0.00012  55389.52334  53.40818   23.1416  18.03572     55434.29 
    14.51393  1.71582   4.87086       0.46091         4346.57197  0.30123  0.14974     0.40298  12.05475     17.89965   3898.99451   -13.24275  0.22689  22409.40708  0.00044  55387.15825  53.31786  20.90632    18.229  55437.03818 
    13.71214   1.4647   4.39088       2.51728         3590.32859  0.23562  0.10067     0.16601  25.73701     19.14358    4562.6179   -11.64581  1.29799  22428.19238  0.00773  55388.75519  53.38232  18.93717  18.09737    55431.246 
    14.34493  1.55809    2.6847       1.43175          4806.2603   0.0586  0.01098     0.19934   32.4103     20.16966   7625.96394   -17.72371  0.40586   2796.28118  0.08211  55382.67729  51.59154   4.90527  17.85454    55428.257 
    13.75023  1.35216   3.62716       0.52407         3082.15616  0.04517  0.01691     0.07702  55.19821     19.53321   6832.87636   -10.46885  1.34171  13355.88818  0.01896  55389.93215  52.98795   4.12907  18.20836     55433.16 
    13.98497  1.68734   3.64937       3.36984         2445.48931    0.031  0.01876     0.20782  22.78869      17.2138   6247.53757   -11.31857  0.91294   6133.83237    9e-05  55389.08243  52.24658    2.4369  18.06475  55440.31036 
    14.26644  1.62631   6.14191       3.94026         3700.72221  0.16497  0.01717     0.11187   37.7309     18.16152   7336.03158    -9.59943  0.94615   9256.26452  0.00081  55390.80157  52.64251  14.17158  18.06486  55433.76601 
    14.61497  1.87565   7.48692       2.50451         3730.31923  0.40592  0.06469     0.13917  27.33704      18.8236   5443.01148    -8.43073    1.552  18072.18052   0.0037  55391.97027  53.19944  32.97825   17.9154  55430.49383 
    14.51465  1.87411   5.57131       0.17193          5761.5287  0.25235  0.04431     0.12312  32.53463     17.34146   4696.21387   -10.60986  1.48038  17359.85688  0.00012  55389.79114  53.17776  21.13698  18.06735     55433.16 
    14.95247  1.44993   7.27192       1.58661         3548.57854  0.38809  0.08775     0.29777  29.99961     16.30389   3788.91836    -9.85243  0.77185  32375.90832    1e-05  55390.54857  53.71299  32.05116  18.05318     55431.29 
    14.35981  1.44003   4.18239       1.37961         3533.59847  0.19792  0.12259      0.2968   14.8227     19.95972   4178.26279    -13.3051  0.24382  18577.12093  0.05063   55387.0959  53.17327  14.32755  17.84267    55427.261 
    14.49331  1.57811   5.65995       0.71717         4107.55252   0.4846  0.10848     0.45806  13.40742     16.49675    6955.8067   -12.57015  0.25269  14474.93944    2e-05  55387.83085  52.94776  34.37801  18.11333     55434.29 
    13.88951  1.77992    4.2645       2.30579         3630.63612  0.06337  0.08674     0.39315   3.81784     17.88428    3626.4693   -15.18523  1.31603   5959.59828  0.00043  55385.21577  52.04849    3.3444  18.19492  55437.03818 
    14.32118  1.86096   5.06462       3.24227         4128.56093  0.03906   0.0166     0.09389  31.92373     18.70274    6133.6999   -19.38749  0.36852   6651.45894   0.0028  55381.01351  52.34308   3.26136  18.00768    55427.261 
    14.14343  1.68244   6.21509       0.21533         4075.51907  0.13418  0.01861     0.38025  56.19678     17.12012   5459.79277    -10.5102  1.33946  12331.74866    7e-05   55389.8908  52.91988  12.29935  18.06842    55427.211 
    14.82915   2.0621   1.69427       1.04825         4942.24473   0.1394   0.0155     0.09732  60.14599     20.26759   6953.61796    -3.22078  1.15679  12147.76377  0.10288  55397.18022  52.91145  12.91463  18.09543    55436.268 
    14.49651  1.34539   5.22057       0.01819         3247.65132  0.45557  0.08209     0.18615  24.03241     16.37329   4631.09292    -5.46655  1.10695  27652.39295    1e-05  55394.93445  53.55881   36.1631  18.00177    55430.242 
    14.44872  1.54131   7.84762       1.09316         5209.21125  0.15909  0.02909     0.19692  49.59518      17.1079   5683.12082   -11.10511   0.4749  16298.64166    7e-05  55389.29589  53.15349   14.2955  18.16457     55433.16 
    13.72435  1.65045   4.72453       4.99178          4172.9095  0.05514  0.03265     0.04685   13.6145     17.08678   5428.93057   -20.83461  1.36596   5697.16656    7e-05  55379.56639  52.13919   3.92385  18.00927     55433.16 
    14.59404   1.2926   1.72522       1.21116         4677.47629  0.12822  0.01713     0.06032  27.58477     16.28247   8874.24473   -15.88445  0.26139   3058.40271    1e-05  55384.51655   51.6571  10.43416  17.99591    55428.257 
    13.82332  1.71966   1.67061       0.74398         4755.53106  0.07791  0.01096     0.23311  68.68017     21.32933    5522.1442    -9.85587  1.55518  11114.28475  1.18592  55390.54513  52.84313   7.36772  18.23982    55428.257 
    14.17699  1.75787    6.5203       4.00038         3870.04877  0.08229   0.0121     0.06148  53.70897     19.24901   4777.66302    -9.17447  1.04046  14478.09056  0.00986  55391.22653  53.05614   7.48963  17.87067  55430.49383 
    14.71546  1.44484   0.97454       3.91962         4740.67957  0.11341  0.01063     0.01458  49.39988      19.2236   7303.30177    -2.13248  1.22197    4777.2356   0.0093  55398.26852  52.08726  10.18394   18.0112  55440.31036 
    15.02268  1.49223   5.08496       2.33067         3451.45385  0.25615  0.09913     0.23657  25.50776     19.56254   5505.70042    -13.2745  0.06421  22810.00547  0.02029   55387.1265  53.39628  20.55375  18.02923     55430.18 
