          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58973.606704  19.4753   19.556    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58975.60266  19.2193     19.3    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58989.602577  19.3917  19.4724    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58997.575711  19.7288  19.8095  0.3417      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59007.600168  19.0394  19.1201    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59017.603009  19.4571  19.5378  0.2336      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59018.388854  19.3195  19.4439  0.1406        P48         ZTF       g  False      AB   False                  ZTF 
 59018.467951  19.2602  19.3465  0.0935        P48         ZTF       r  False      AB   False                  ZTF 
 59021.561978  19.5989  19.6796  0.2608      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59023.559699  18.9631  19.0734  0.2868      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59024.38199  19.3572  19.4816  0.1564        P48         ZTF       g  False      AB   False                  ZTF 
 59024.474571  19.3004  19.3867  0.1118        P48         ZTF       r  False      AB   False                  ZTF 
 59025.595792   19.667  19.7477   0.275      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59027.370648   19.509  19.6333  0.1992        P48         ZTF       g  False      AB   False                  ZTF 
 59027.572702  19.4659  19.5761  0.0855      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59029.57466  19.4816  19.5623  0.2559      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59030.384641  19.6585  19.7828   0.182        P48         ZTF       g  False      AB   False                  ZTF 
   59030.4678  19.3507   19.437  0.1066        P48         ZTF       r  False      AB   False                  ZTF 
 59031.565124   19.589  19.6993  0.0987      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59032.48309  19.9236   20.048    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59033.577629  19.1913   19.272    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59034.381539  19.4589  19.5452  0.1717        P48         ZTF       r  False      AB   False                  ZTF 
 59034.462395  19.8695  19.9939  0.2457        P48         ZTF       g  False      AB   False                  ZTF 
 59035.585885  19.5156  19.5963  0.2883      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59037.351377  19.2194  19.3437    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59037.456088  19.4241  19.5104  0.2213        P48         ZTF       r  False      AB   False                  ZTF 
