       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
  58335.54  22.382  22.003  21.674  3520.88     3631.0       U 
  58335.54  22.555  22.181  21.841  4345.28     3631.0       B 
  58335.54  22.628  22.185  21.774  2681.67     3631.0    UVW1 
  58335.54  22.655  22.277  21.932  4671.78     3631.0       g 
  58335.54  22.696  22.317   21.97  4746.48     3631.0   g-P48 
  58335.54  22.726  22.244  21.795  2245.03     3631.0    UVM2 
  58335.54  22.821  22.439  22.097  5182.42     3631.0    cyan 
  58335.54  22.886  22.504  22.166  5411.45     3631.0       V 
  58335.54  22.887  22.394  21.927  2083.95     3631.0    UVW2 
  58335.54    23.0  22.617  22.283  5850.88     3631.0       G 
  58335.54  23.091  22.703  22.372  6120.65     3631.0    r-LT 
  58335.54  23.091  22.703  22.372  6141.12     3631.0       r 
  58335.54  23.134  22.745  22.415  6366.38     3631.0   r-P48 
  58335.54  23.205  22.814  22.485  6629.82     3631.0  orange 
  58335.54  23.407  23.011  22.684  7457.89     3631.0       i 
  58335.54  23.454  23.058  22.731  7589.41     3631.0    i-LT 
 58336.023  21.404  21.216  20.986  3520.88     3631.0       U 
 58336.023  21.562  21.369  21.167  4345.28     3631.0       B 
 58336.023   21.66  21.456  21.257  4671.78     3631.0       g 
 58336.023  21.667  21.407   21.11  2681.67     3631.0    UVW1 
 58336.023    21.7  21.495  21.293  4746.48     3631.0   g-P48 
 58336.023  21.778  21.471  21.142  2245.03     3631.0    UVM2 
 58336.023  21.825  21.616  21.419  5182.42     3631.0    cyan 
 58336.023  21.893  21.681  21.487  5411.45     3631.0       V 
 58336.023  21.968  21.619   21.26  2083.95     3631.0    UVW2 
 58336.023  22.007  21.795  21.604  5850.88     3631.0       G 
 58336.023  22.098  21.882   21.69  6120.65     3631.0    r-LT 
 58336.023  22.099  21.883  21.691  6141.12     3631.0       r 
 58336.023  22.141  21.925  21.733  6366.38     3631.0   r-P48 
 58336.023  22.211  21.994  21.803  6629.82     3631.0  orange 
 58336.023  22.408  22.191  22.002  7457.89     3631.0       i 
 58336.023  22.455  22.238  22.048  7589.41     3631.0    i-LT 
  58337.37  20.095  19.994  19.888  3520.88     3631.0       U 
  58337.37  20.209  20.148  20.064  4345.28     3631.0       B 
  58337.37  20.302  20.241  20.152  4671.78     3631.0       g 
  58337.37   20.34  20.278   20.19  4746.48     3631.0   g-P48 
  58337.37  20.366  20.234  20.064  2681.67     3631.0    UVW1 
  58337.37  20.457  20.394   20.31  5182.42     3631.0    cyan 
  58337.37  20.514  20.323  20.125  2245.03     3631.0    UVM2 
  58337.37   20.52  20.457  20.375  5411.45     3631.0       V 
  58337.37  20.635  20.572  20.487  5850.88     3631.0       G 
  58337.37  20.719   20.49   20.26  2083.95     3631.0    UVW2 
  58337.37  20.719   20.65  20.572  6120.65     3631.0    r-LT 
  58337.37   20.72  20.651  20.572  6141.12     3631.0       r 
  58337.37  20.761  20.692  20.614  6366.38     3631.0   r-P48 
  58337.37   20.83   20.76  20.682  6629.82     3631.0  orange 
  58337.37  21.022  20.951  20.873  7457.89     3631.0       i 
  58337.37  21.068  20.997  20.919  7589.41     3631.0    i-LT 
 58337.531  19.998  19.899  19.799  3520.88     3631.0       U 
