 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB  mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -3.22909   0.0055  7.65362     14.61206  1.74948  1.52327  2.76845  0.09239     0.09989  8881.18228   4829.99912  0.94296         3589.30072     17.30613  0.00011  58334.14091  1.30259  0.01522  567984.15367  44.98969  18.05106  58357.72989    50.33515       43.89343   13.44119  19.85416   24.5    0.68555  -20.16746  0.99539 
   -2.85401  0.00105  6.07497     14.43121   1.2964  1.35774  1.60158  0.15636      0.1921  8710.29603    4949.4726   1.1213         3484.29576     18.31036  0.00114  58334.51599  0.72484  0.00168  609863.70918  45.02926  18.03608  58357.72989    50.31153       43.85812   13.58116  20.81425   24.5    0.68646  -20.17009   0.9995 
   -2.97906  0.00217  7.00225     14.57783  1.63848  1.53704  2.75675  0.08525     0.11344  8427.14978   4856.07017  0.88307         3779.98937     18.07353  0.00066  58334.39094  1.16785  0.00598  521279.69153  45.07574  18.02222     58357.24    50.30912       43.85981   14.48784    20.668   24.5    0.69785  -20.16379  0.99832 
   -2.98569  0.00109  7.64212     14.62119  1.67533   1.1495  1.79041  0.12784      0.1336  8508.03013   4970.66639  1.04372         3834.44853     16.92126    5e-05  58334.38431   0.7731  0.00195  519939.88496  45.01056  18.01496  58357.72989    50.34278       43.91308   13.44119  19.85416   24.5    0.68746  -20.18224  0.99937 
   -3.02386  0.00184  6.73186     14.61675  1.53285   0.9586  1.99904  0.13417     0.25291  9042.91425   4850.85649  1.00815         3301.60929     18.85934  0.00402  58334.34614  0.97514  0.00369  376782.14092  45.22198   18.0277  58357.72989    50.32554       43.88233   13.58116  20.67557   24.5     0.6634  -20.16378  0.99895 
   -3.09875  0.00861  6.89842     14.62021  1.57131  0.95938  2.16127  0.11571     0.14984  8991.24776   4747.81566  1.10745         3274.11972     19.47096  0.01643  58334.27125  1.04226  0.01861  399164.17761  45.18646   18.0319  58357.72989    50.34448       43.91848   13.44119  19.85416   25.0    0.69662  -20.19562  0.99463 
    -2.4857  0.00338  8.55763     14.66026  1.88096  1.48383  1.42896  0.17324     0.18399  8961.68273   4953.90027  1.41659          3458.8332     16.19763    1e-05   58334.8843  0.68458  0.00483  611491.87192  44.89213  18.02476  58357.72989    50.31461       43.87238   13.58116  20.67557   24.5     0.6731    -20.197  0.99835 
   -2.80272  0.00472  6.80478     14.52177  1.42886  1.12415   3.0787  0.08737     0.10097   9293.8573   4814.96667  1.11785         3566.12608      19.1436  0.00773  58334.56728   1.5863  0.01454  555754.50317  45.01332  18.02952  58357.72989    50.30104       43.84294   14.48784    20.668   24.5    0.68737  -20.20783  0.99528 
   -3.02883  0.00425  8.71538      14.7581   1.9742  1.03187  0.97205  0.27129     0.27032   8725.9763   4712.64388  1.08575         3828.89317     17.33112  0.00012  58334.34117  0.44151  0.00413  424213.13073  45.05608   18.0552  58357.72989    50.33853       43.89357   13.58116  20.67557   24.5    0.66703  -20.17902  0.99864 
   -2.54259  0.00381  8.37183     14.66249  1.84341  1.44833  1.79186  0.14729     0.38695  8648.12433   4846.90376  1.47973         3493.98607     17.10979    7e-05  58334.82741  0.79942  0.00683  567663.16149  44.93474  18.05238  58357.72989    50.31329        43.8632   14.48784    20.668   24.5    0.66485  -20.15931  0.99771 
