# STATUS =
# OBJECT = 2020qlb
# TELESCOPE = Keck1
# INSTRUMENT = LRIS
# DATE-OBS = 2022-04-04 13:27:21.00
# MJD = 59673.56065999996
# EXPTIME = 2700.0
# AIRMASS = --
# SLIT = --
# DISPERSER = --
# SOURCE = 2023A&amp;A...670A...7W
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = None
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = erg cm(-2) sec(-1) Ang(-1)
# WAVE_UNITS = Angstrom
# QUALITY = High
# MIN_WAVE = 3079.4917
# MAX_WAVE = 10292.797
# COMMENT = --
 Wavelength          Flux        Error 
  3079.4917  -1.04349e-16  7.65305e-16 
  3081.4429   -1.1511e-16  8.53553e-16 
  3083.3948   5.53364e-17  8.61297e-16 
  3085.3472  -2.85668e-18  7.58005e-16 
  3087.3003  -9.48881e-18  7.30782e-16 
  3089.2539  -3.09874e-17  6.87833e-16 
   3091.208  -3.45074e-17  6.87223e-16 
  3093.1628   9.73388e-17  5.80248e-16 
  3095.1182   3.55908e-17  5.93466e-16 
  3097.0742   4.79673e-18  5.95109e-16 
  3099.0305   8.09344e-17  5.40586e-16 
  3100.9878   3.26878e-17  4.94518e-16 
  3102.9453   9.52151e-17  4.79171e-16 
  3104.9038   3.95485e-18  4.90858e-16 
  3106.8625   7.86459e-17    4.769e-16 
   3108.822   1.77269e-17   4.9356e-16 
   3110.782   4.85918e-17  4.71567e-16 
  3112.7427  -7.23502e-17  4.23454e-16 
  3114.7039   5.34643e-17  4.15515e-16 
  3116.6655   2.41496e-17   3.9277e-16 
  3118.6277   1.02497e-16  3.97402e-16 
  3120.5908   5.89779e-17  3.68457e-16 
  3122.5542   8.66568e-18   3.7447e-16 
  3124.5183   2.15439e-17  3.76869e-16 
  3126.4829   2.51266e-18  3.33457e-16 
   3128.448  -5.93631e-18  3.09209e-16 
  3130.4138   2.94523e-17   3.2601e-16 
  3132.3801  -4.99454e-18  3.55032e-16 
