       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 59890.836    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59890.836    99.0    99.0    99.0  6629.82     3631.0  orange 
 59893.203    99.0    99.0  23.106  5182.42     3631.0    cyan 
 59893.203    99.0    99.0   23.32  6629.82     3631.0  orange 
  59895.57  23.509  21.383  20.526  5182.42     3631.0    cyan 
  59895.57   23.82  21.666  20.745  6629.82     3631.0  orange 
 59897.938   20.21  19.814  19.505  5182.42     3631.0    cyan 
 59897.938  20.524    20.1  19.764  6629.82     3631.0  orange 
 59900.149  19.326  19.139  18.979  5182.42     3631.0    cyan 
 59900.149  19.592  19.411  19.226  6629.82     3631.0  orange 
 59900.305  19.282  19.106  18.952  5182.42     3631.0    cyan 
 59900.305  19.544  19.374  19.195  6629.82     3631.0  orange 
 59902.001  18.896  18.798  18.697  5182.42     3631.0    cyan 
 59902.001  19.145  19.046  18.933  6629.82     3631.0  orange 
 59902.672  18.772  18.698  18.614  5182.42     3631.0    cyan 
 59902.672  19.025  18.946  18.847  6629.82     3631.0  orange 
 59904.185  18.565  18.513  18.462  5182.42     3631.0    cyan 
 59904.185  18.813  18.752  18.688  6629.82     3631.0  orange 
  59905.04  18.476  18.436  18.392  5182.42     3631.0    cyan 
  59905.04  18.721  18.665  18.603  6629.82     3631.0  orange 
 59905.945  18.401  18.362  18.327  5182.42     3631.0    cyan 
 59905.945   18.64   18.59   18.53  6629.82     3631.0  orange 
 59907.407  18.309  18.275  18.239  5182.42     3631.0    cyan 
 59907.407  18.542  18.486  18.434  6629.82     3631.0  orange 
  59908.17  18.274  18.241    18.2  5182.42     3631.0    cyan 
  59908.17  18.499  18.444  18.394  6629.82     3631.0  orange 
 59909.774  18.218  18.187  18.147  5182.42     3631.0    cyan 
 59909.774  18.433  18.384  18.329  6629.82     3631.0  orange 
 59909.903  18.215  18.184  18.143  5182.42     3631.0    cyan 
 59909.903  18.429   18.38  18.324  6629.82     3631.0  orange 
 59912.139  18.185   18.15  18.111  5182.42     3631.0    cyan 
 59912.139  18.379  18.331  18.275  6629.82     3631.0  orange 
 59912.141  18.185   18.15  18.111  5182.42     3631.0    cyan 
 59912.141  18.379  18.331  18.275  6629.82     3631.0  orange 
 59913.891  18.186   18.15  18.112  5182.42     3631.0    cyan 
 59913.891  18.364  18.318  18.261  6629.82     3631.0  orange 
 59914.509  18.191  18.156  18.119  5182.42     3631.0    cyan 
 59914.509  18.364  18.318  18.262  6629.82     3631.0  orange 
 59916.188  18.219  18.182  18.146  5182.42     3631.0    cyan 
 59916.188  18.373  18.328  18.275  6629.82     3631.0  orange 
 59916.876  18.236  18.197  18.163  5182.42     3631.0    cyan 
 59916.876  18.382  18.335  18.282  6629.82     3631.0  orange 
 59917.924  18.268  18.226  18.192  5182.42     3631.0    cyan 
 59917.924  18.396  18.353  18.297  6629.82     3631.0  orange 
 59919.243  18.308  18.266  18.233  5182.42     3631.0    cyan 
 59919.243  18.421  18.378  18.323  6629.82     3631.0  orange 
 59920.182  18.342  18.297  18.267  5182.42     3631.0    cyan 
 59920.182  18.444  18.399  18.344  6629.82     3631.0  orange 
  59921.61  18.396  18.351  18.319  5182.42     3631.0    cyan 
  59921.61  18.486  18.437  18.385  6629.82     3631.0  orange 
 59921.886  18.407  18.362  18.329  5182.42     3631.0    cyan 
 59921.886  18.494  18.444  18.394  6629.82     3631.0  orange 
 59923.978  18.498  18.452  18.416  5182.42     3631.0    cyan 
 59923.978  18.561  18.509  18.456  6629.82     3631.0  orange 
 59924.138  18.505  18.459  18.422  5182.42     3631.0    cyan 
 59924.138  18.566  18.514  18.461  6629.82     3631.0  orange 
 59926.345  18.609  18.562  18.526  5182.42     3631.0    cyan 
 59926.345  18.643  18.591   18.54  6629.82     3631.0  orange 
 59928.143  18.699   18.65  18.614  5182.42     3631.0    cyan 
 59928.143  18.704  18.654  18.603  6629.82     3631.0  orange 
 59928.712  18.727  18.673  18.623  6629.82     3631.0  orange 
 59928.712  18.728  18.679  18.643  5182.42     3631.0    cyan 
 59931.079   18.81  18.756   18.71  6629.82     3631.0  orange 
 59931.079  18.847  18.798  18.762  5182.42     3631.0    cyan 
 59932.121  18.849  18.796  18.747  6629.82     3631.0  orange 
 59932.121    18.9  18.847  18.813  5182.42     3631.0    cyan 
 59933.447    18.9  18.842  18.789  6629.82     3631.0  orange 
 59933.447  18.963  18.913  18.877  5182.42     3631.0    cyan 
 59933.884  18.916  18.856  18.802  6629.82     3631.0  orange 
 59933.884  18.984  18.934  18.899  5182.42     3631.0    cyan 
 59935.814  18.989  18.926  18.874  6629.82     3631.0  orange 
 59935.814  19.079  19.025  18.986  5182.42     3631.0    cyan 
 59936.132    19.0  18.937  18.886  6629.82     3631.0  orange 
 59936.132  19.095  19.039  19.001  5182.42     3631.0    cyan 
 59938.181   19.08   19.01  18.955  6629.82     3631.0  orange 
 59938.181  19.188  19.132  19.081  5182.42     3631.0    cyan 
 59940.108  19.153  19.071  19.014  6629.82     3631.0  orange 
 59940.108  19.278  19.214  19.162  5182.42     3631.0    cyan 
 59940.548   19.17  19.085  19.028  6629.82     3631.0  orange 
 59940.548  19.297  19.233  19.182  5182.42     3631.0    cyan 
 59941.853   19.22  19.129  19.065  6629.82     3631.0  orange 
 59941.853  19.354   19.28  19.229  5182.42     3631.0    cyan 
 59942.916  19.256  19.164  19.093  6629.82     3631.0  orange 
 59942.916  19.401  19.319  19.267  5182.42     3631.0    cyan 
 59945.283  19.343  19.235  19.153  6629.82     3631.0  orange 
 59945.283  19.494  19.404   19.34  5182.42     3631.0    cyan 
 59945.848  19.364  19.252  19.167  6629.82     3631.0  orange 
 59945.848  19.514  19.424   19.36  5182.42     3631.0    cyan 
  59947.65  19.426  19.303  19.213  6629.82     3631.0  orange 
  59947.65  19.581   19.49  19.415  5182.42     3631.0    cyan 
 59950.018  19.502  19.368  19.271  6629.82     3631.0  orange 
 59950.018  19.661  19.566  19.482  5182.42     3631.0    cyan 
 59952.385  19.565  19.427  19.325  6629.82     3631.0  orange 
 59952.385  19.735  19.637  19.543  5182.42     3631.0    cyan 
 59953.834  19.607  19.462  19.355  6629.82     3631.0  orange 
 59953.834  19.774  19.676  19.585  5182.42     3631.0    cyan 
 59954.752  19.635  19.486  19.374  6629.82     3631.0  orange 
 59954.752  19.805  19.699  19.608  5182.42     3631.0    cyan 
 59957.119  19.701   19.54  19.422  6629.82     3631.0  orange 
 59957.119  19.865  19.764   19.66  5182.42     3631.0    cyan 
 59959.487  19.762  19.589  19.472  6629.82     3631.0  orange 
 59959.487  19.927  19.826  19.713  5182.42     3631.0    cyan 
 59960.086  19.776  19.603  19.485  6629.82     3631.0  orange 
 59960.086  19.943  19.842  19.724  5182.42     3631.0    cyan 
 59961.854  19.819  19.643   19.52  6629.82     3631.0  orange 
 59961.854  19.991  19.889  19.759  5182.42     3631.0    cyan 
 59961.926  19.821  19.644  19.521  6629.82     3631.0  orange 
 59961.926  19.993   19.89   19.76  5182.42     3631.0    cyan 
 59964.093   19.87  19.691  19.559  6629.82     3631.0  orange 
 59964.093   20.05  19.941  19.802  5182.42     3631.0    cyan 
 59964.221  19.874  19.694  19.561  6629.82     3631.0  orange 
 59964.221  20.053  19.944  19.804  5182.42     3631.0    cyan 
 59965.818  19.914  19.729  19.588  6629.82     3631.0  orange 
 59965.818   20.09  19.977  19.837  5182.42     3631.0    cyan 
 59966.588  19.933  19.744  19.602  6629.82     3631.0  orange 
 59966.588  20.108  19.994  19.851  5182.42     3631.0    cyan 
 59968.093   19.97  19.776  19.627  6629.82     3631.0  orange 
 59968.093  20.148  20.031  19.877  5182.42     3631.0    cyan 
 59968.956  19.989  19.794  19.641  6629.82     3631.0  orange 
 59968.956  20.168   20.05  19.891  5182.42     3631.0    cyan 
 59969.796  20.007  19.813  19.655  6629.82     3631.0  orange 
 59969.796  20.188  20.069  19.903  5182.42     3631.0    cyan 
 59971.323  20.039  19.845  19.676  6629.82     3631.0  orange 
 59971.323  20.227  20.107  19.929  5182.42     3631.0    cyan 
 59972.048  20.054   19.86  19.689  6629.82     3631.0  orange 
 59972.048  20.245  20.123  19.943  5182.42     3631.0    cyan 
  59973.69  20.091  19.894   19.71  6629.82     3631.0  orange 
  59973.69  20.285  20.158  19.968  5182.42     3631.0    cyan 
 59976.057  20.144  19.939   19.74  6629.82     3631.0  orange 
 59976.057  20.342  20.196  20.001  5182.42     3631.0    cyan 
  59977.79  20.182  19.969  19.765  6629.82     3631.0  orange 
  59977.79   20.38  20.231  20.029  5182.42     3631.0    cyan 
 59978.425  20.196  19.979  19.773  6629.82     3631.0  orange 
 59978.425  20.392  20.242  20.039  5182.42     3631.0    cyan 
 59980.792  20.247  20.011  19.801  6629.82     3631.0  orange 
 59980.792  20.442  20.281   20.07  5182.42     3631.0    cyan 
 59983.159  20.299  20.049  19.837  6629.82     3631.0  orange 
 59983.159  20.499  20.314    20.1  5182.42     3631.0    cyan 
 59984.043  20.321  20.063  19.851  6629.82     3631.0  orange 
 59984.043  20.519  20.328  20.111  5182.42     3631.0    cyan 
 59985.526  20.357   20.09  19.873  6629.82     3631.0  orange 
 59985.526  20.552   20.36  20.129  5182.42     3631.0    cyan 
 59986.799  20.388  20.113  19.892  6629.82     3631.0  orange 
 59986.799  20.582  20.387  20.143  5182.42     3631.0    cyan 
