 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.47966  1.85397  10.00627       1.88516         4552.33273  0.00901    0.011     0.42256   4.94457     16.24416   7480.67861     -4.9651  1.00093   5657.30487    1e-05  59895.18429  52.03301   0.50926  18.26415  59913.62243 
    14.77213  1.57413    7.8294       2.07701         4082.41386  0.43495  0.03775     0.07653    3.6171      20.0801   9723.56864    -4.49666  1.43082   6645.62967  0.06681  59895.65273  52.13665  22.61449  18.17494  59912.13886 
    14.15678  1.46953   9.33282       4.72019         4311.70868  0.01574  0.01374     0.04644   5.98119      16.4835   4762.43494    -9.80406  1.49645   5535.85639    2e-05  59890.34534  52.03481   0.93262  18.20256  59913.62243 
    14.51644  1.65316   9.52857       2.59175          4108.9135  0.01311  0.02013       0.026   4.82869     16.03806   9434.21988    -6.80014  0.56917   8066.26793    1e-05  59893.34926  52.33849   0.73626  18.25575  59913.62243 
    14.39224  1.57484   9.07686       3.67414         3865.17827  0.02014  0.02294     0.29165   5.50407     16.08951   8841.43592   -10.54506  0.75245   5829.63124    1e-05  59889.60434  52.07082   1.16964  18.19345  59913.62243 
    14.49629  1.83737  11.59953       4.73734         4398.59098  0.01177  0.04025     0.32314   1.19542     18.89266   7037.68673    -5.42537  1.02028   3676.35266  0.00434  59894.72403  51.46254   0.42336  18.30228  59913.62243 
    14.64348  1.67087  10.63076       4.73353         4273.19753  0.03111  0.01327      0.0302   6.47377     19.29594   5196.85408    -8.17279  0.50587   5006.70194  0.01098  59891.97661  51.95585   1.87951  18.19616  59913.62243 
     14.7622  1.76241  12.79178       3.23442         3587.57341  0.31991  0.03296     0.15356   4.76425     18.07326     8895.782    -5.51564  1.46842   8493.03481  0.00066  59894.63375  52.38176  17.90765  18.24814  59913.62243 
    14.65131  1.59391  11.53555       3.96033         3970.00718  0.10946    0.018     0.11998   8.76573     17.74556   9352.90194    -8.99571  0.61663   7636.33626  0.00031  59891.15369  52.35294   7.09216  18.35362  59916.18776 
    14.39967   1.5851   12.0598       4.61494         4337.87164   0.2504  0.02609     0.05986   2.79219     16.44028   8172.54616    -6.03153  0.86953   6560.76496    2e-05  59894.11786  52.09303  12.08181  18.22755  59913.62243 
    14.96112  1.85588  12.36368       2.40385         4313.34824  0.14996  0.01696     0.01363   5.60142      17.6785    9943.8801     -7.0331    0.334    6741.3915  0.00026   59893.1163  52.19893   8.74542  18.27628  59913.89089 
     15.0018   1.5058  12.84437       4.67194         4480.83604   0.1776  0.01207     0.25267   5.18434     19.98393   7506.19606    -5.42852   0.2869   4460.93066  0.05354  59894.72088  51.83187  10.15872  18.16698  59913.62243 
    14.59457   1.8363  11.11205       2.75195         3785.01006  0.22502  0.02718     0.28391   3.51793     19.43057   3284.96458    -5.95982  1.34584    5697.7292  0.01497  59894.18957  51.99961  11.60898  18.23647  59913.62243 
    14.40023  1.72738  10.32413       3.65629         3651.64892  0.10944  0.03326     0.07264   4.40741     18.87475   6624.31934    -8.99474  1.49645   7064.86027  0.00416  59891.15465  52.21302   6.00306  18.26823  59913.62243 
    15.04904  2.17835   17.6251       4.49265         4109.16054  0.49361   0.0299     0.08133   3.98629     20.44562   7800.54826    -5.36012  1.47041   6007.12827    0.155  59894.78927  52.06049  26.35826  18.31532  59913.62243 
    14.93771  2.08472  13.04496       4.52124          3692.3725  0.22875  0.02079     0.06356   7.08891     20.77305   7666.83854    -5.15411  0.59472   8858.89498  0.32944  59894.99528  52.46084  14.11939  18.20767  59912.13886 
    15.15852  1.64407    6.8215       0.75811         5365.85149   0.1776  0.03468     0.13544   4.16642      16.1757    5594.1515    -7.37085   0.2448   6552.91431    1e-05  59892.77854   52.1412     9.597   18.2847  59913.62243 
    15.11073   1.8457  17.30192       4.44855         4118.49664  0.10391  0.01108     0.02374  15.03754     17.59954    8008.4375    -6.26399  0.53239   8173.11763  0.00022   59893.8854  52.46134   7.54419   18.2324  59913.89089 
    14.49461  1.72086   9.19018       2.70312         3543.02312   0.1108  0.01486     0.01746  12.65299     20.70445   7421.12281    -7.49346  1.51971   9378.51337   0.2813  59892.65593  52.56563   7.76738  18.19231  59913.62243 
    15.01481  2.02842  12.40049       2.99613         3880.43276  0.05981  0.01244     0.06762  10.14968     18.41566   8406.04826     -6.4477  0.33144   8507.30898  0.00145   59893.7017  52.46073   4.00219  18.25449  59913.89089 
    14.77801  1.47509   9.18021       4.10986         4036.95438  0.06871  0.03586     0.14244    3.9889     20.11614    7617.3517    -6.95798  0.35076   7215.49298  0.07259  59893.19142  52.21977   3.66943  18.25643  59913.62243 
    14.96294  1.81315   13.9295       2.86164         4520.30481  0.31765  0.02194     0.41254   5.47227     16.89172   8342.45611    -6.46111  1.21372   5654.44721    4e-05  59893.68828  52.04369  18.41763  18.32949  59913.62243 
    14.55071  1.87065  10.89745       2.87569         4324.73807  0.04274  0.01071     0.05058   8.13874     19.10366   9545.52402    -6.62055  1.49464   4588.15025  0.00705  59893.52885  51.90319   2.72337  18.13039  59913.62243 
    14.65523  1.59873   8.59585       1.78311         4482.20382  0.05791  0.01986     0.15711   3.30868     20.19526    7255.1051    -5.58032  0.49296   6077.34906  0.08709  59894.56908   52.0481   2.93646  18.22878  59913.62243 
    14.73682  1.48891  12.61346       4.42208         4136.34264  0.09602  0.01377     0.07176  14.52976     19.38876   8668.00271    -5.29853  1.34567   8676.07105   0.0136  59894.85086  52.51023   6.92313  18.22482  59913.89089 
    15.16095  2.06685   14.5451       2.94604         4390.91737  0.11491  0.01575     0.03613   9.90407      18.0135   6115.93653    -5.98265  0.44309    6654.2883  0.00057  59894.16674  52.24505   7.64878  18.21141  59912.13886 
    14.92048  1.61455  10.51882       4.86309         2841.26095  0.16007  0.02205     0.10035   9.38126     18.62768   9564.08293    -5.06379  0.60926  11456.62654  0.00236   59895.0856  52.71181  10.52896   18.2712  59913.62243 
    15.17196  1.61893   7.11792       2.84624         4639.70304  0.11139  0.01193     0.22355  11.19573     18.62217   7903.44173    -3.21081  0.59765   5258.50076  0.00233  59896.93859  52.05198   7.61141  18.17768  59913.62243 
    14.60377  1.90943   9.87087       2.89028          2886.9319  0.08679  0.01675      0.0206   8.13421     17.28012    8860.8056    -5.99944   1.3738   8396.98513  0.00011  59894.14996  52.42811   5.52981  18.27421  59913.89089 
    14.62252  1.61204   6.83613       1.36003         4279.89744  0.22739  0.03115     0.13432   6.82612     20.62716   3967.85921    -6.58626  1.35775   8327.19347  0.23544  59893.56313  52.40322  13.91123  18.23959  59912.13886 
    15.16533    1.553  11.00949       2.29933         4259.09838   0.1644  0.01043     0.02073   7.61186      17.7888   8093.19741    -6.05727  0.25384   5049.25662  0.00034  59894.09212  51.97972  10.31672  18.25988  59913.89089 
    14.34482  1.51125   9.11765       2.83622         4716.65918  0.00275   0.0243     0.21191   2.03616     17.24173   8506.70244    -5.83705  1.17161   3750.51868   0.0001  59894.31234  51.56413   0.11999  18.30814  59913.62243 
    14.75162  1.80824  10.42701       2.03232         4452.40301  0.04727  0.02351     0.13697   5.27628     16.61262   5097.46644     -8.6553  0.43193   7281.68879    2e-05  59891.49409  52.25941   2.71565  18.20338  59913.89089 
    14.65814  1.72976   17.7955       3.73589         4349.85496  0.33408  0.02175     0.02533   4.75708       20.041   7394.39521    -6.16895  0.95177   7857.39021  0.06106  59893.98044  52.31403  18.69387  18.18791  59912.13886 
    14.88011  1.97631  17.76439       4.85715         4212.40214  0.14557  0.01268     0.02167   8.86801     16.08668    3680.0216    -6.41618  0.80961    6052.3139    1e-05  59893.73321  52.15213   9.45637  18.27266  59913.89089 
    14.52178  1.56409   9.12676       3.02844          4400.4701  0.00163   0.0311     0.25978   2.55521     16.65601   5873.47036    -8.31707  0.74302   3898.62053    3e-05  59891.83232  51.62924   0.07665  18.21417  59913.89089 
    14.35124  1.57276   9.34697       2.72141          4289.7882  0.00661  0.01909     0.03024   4.37515     17.12929   8467.34021    -6.03754  1.44042   5820.81818    7e-05  59894.11185  52.04394   0.36173  18.15339  59913.62243 
    14.51934  1.43907   7.25189       0.61286         2730.81895  0.25473  0.04008     0.12532   5.66118     16.86854   8592.00408    -9.29616  1.20047   9900.49308    4e-05  59890.85324  52.53389  14.89429  18.20815  59913.89089 
    14.66589  1.58009   9.18001       2.51952         3458.45343  0.08937  0.01241     0.11243   7.50015     18.64808   6287.00178    -5.56318  0.63058   6592.31905  0.00247  59894.58622  52.20986   5.58944  18.25769  59913.62243 
    14.96936  1.45405  12.22405       4.64382         3882.36117  0.25412  0.02765     0.03228   5.23543     19.23444   3709.40356    -6.01764   0.4642   7480.04834  0.00953  59894.13175   52.2819  14.57131  18.27861  59916.18776 
    15.01781  1.69031  11.79651       3.56097         4216.20419  0.16764   0.0154     0.06928  10.71887     20.42241   4506.83036    -4.82406  0.76651   8050.62779  0.14694  59895.32534   52.4179  11.34959  18.19414  59913.62243 
    15.04326   1.9874  10.06229       2.06756         4489.54815  0.38052   0.0394     0.30683   4.07247       19.094   3579.56112    -3.54974  1.56329   8130.27375   0.0069  59896.59966  52.32588  20.43712  18.23932  59913.89089 
    14.35119   1.6086  10.34327       4.05759         4272.59574  0.00411  0.01686     0.06834   4.16513     19.50422   8845.65574    -7.56027  1.07507   5095.77195  0.01774  59892.58913  51.92271   0.22181  18.17251  59913.62243 
