 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.58099  1.71344  4.10915       2.07774         3491.80634  0.32506  0.06954     0.01029  1.92323     20.18468   8440.98195   -17.72838  1.37947   8298.06734    0.085   57960.0909  52.24562  13.93134  16.88676  57990.01679 
    13.52437  1.72309  3.69892       1.99279         3684.96081  0.01157  0.09559     0.01085  1.64255     19.95108   7359.92826   -18.30923  1.26641   8568.49187  0.04964  57959.51005  52.24971   0.46962  16.83243     57989.82 
    13.86017   1.7759  4.10777       1.90976         4009.31601  0.00105  0.14318     0.01652  0.88323     16.34234   5866.30978    -18.9683  0.53006   7315.31697    1e-05  57958.85098  52.00384   0.03313    16.905     57990.82 
    13.85082  2.03595  4.05007       1.69375          3992.4556  0.17801  0.12193      0.0136  1.39414     18.30887    4382.6787   -15.85883  0.51734   9481.56254  0.00113  57961.96045  52.31151   6.80098  16.82632      57986.8 
    13.58289  1.59707  3.34618       1.60015         3748.23315  0.00892  0.08156     0.01106  1.73543     20.75122   3151.16148   -20.98566  1.04301   8050.18509  0.31329  57956.83362  52.20395    0.3692  16.86482     57990.82 
    13.71173  1.69459  3.92117       1.84698         3799.94581  0.00862  0.11188     0.01571  1.40394     20.03001   9178.24738   -18.18674  0.72024    8687.4128  0.05953  57959.63254  52.23668   0.33015  16.82125     57987.78 
    13.87236  1.89705  4.76719        1.5582         3905.88796  0.24379  0.06996     0.01097  2.08727     19.66422   3651.89684   -16.49037  0.67279   8424.63521  0.02564   57961.3289   52.2706  10.73701  16.85346     57990.82 
    13.68761  1.68545  4.51604       1.72413         3587.77936  0.00618  0.11188     0.02019   1.2805     19.97624   7994.51753   -19.89451   1.3526   8007.41862   0.0526  57957.92477  52.15053   0.22862  16.82558     57984.14 
    13.56527  1.61937  4.23426       1.98812         3548.58758  0.44623  0.10438     0.01507  1.49671     17.95443    9716.0346   -18.04567  1.27695    8379.4269   0.0005  57959.77361   52.2157  17.50647  16.77637     57989.82 
     13.6447  1.86164  3.83874       2.05041         3897.03149  0.00175  0.14509     0.01344  1.04986     17.36657   9612.43564   -17.01256  0.84237   8036.21937  0.00013  57960.80672  52.11853   0.05975  16.81657  57990.01679 
    13.53082  2.02799  4.02746       2.01163         3814.49674  0.00143  0.09869     0.01146  1.80086     17.29593   3677.87765   -12.25998  1.38933  10145.32783  0.00011   57965.5593  52.41045   0.05976  16.84476     57987.78 
     13.5507  1.44238   3.9449       1.84641         3708.76731  0.02137   0.0981     0.01732  1.63606     17.41997   9687.53946   -17.70528  1.18536   8897.81529  0.00015    57960.114  52.28186   0.86576  16.79405     57987.78 
    13.64891  1.67305  4.05668       1.78653         3700.96926  0.16931  0.10974     0.01734  1.50124     17.90009   6599.99887   -21.10762  1.01073   8944.88419  0.00044  57956.71166   52.2729   6.64991  16.87312     57989.82 
    13.58928  1.61063  3.46056       1.84918         3453.36452  0.21826  0.10724     0.01128  1.60663     16.48022   8435.96852   -20.15892  0.80378   8740.52443    2e-05  57957.66036  52.26354   8.78657  16.84294     57987.78 
    13.70103  1.81035  4.59413       2.39781         3691.98234  0.01555  0.20547     0.03071  0.69187     17.98304   9466.87121   -18.65719  1.14722   7612.07589  0.00053  57959.16209  51.98692   0.43649  16.89599  57990.01679 
    13.58838  1.99038  4.32847       1.80252         4009.68918   0.0895   0.1037     0.01357  1.45258     18.22413   4064.46805   -12.31923  1.28105   9128.09277  0.00093  57965.50005  52.28521   3.47267    16.771      57986.0 
    14.05549  1.82829  4.35427       2.07484         3485.80618  0.00251  0.13976     0.02151  0.98479     16.36798   5091.81003   -23.71997  0.39997   7841.16933    1e-05  57954.09931  52.08524   0.08343  16.81327     57989.82 
    13.37545  1.20747  3.23012       1.44488         3995.18036  0.05931  0.07985      0.0112  1.76596     19.28454   6948.91972   -19.07429   1.3991   7738.38121   0.0107  57958.74499  52.17228    2.4689  16.81886     57987.78 
     13.7108  1.88364  4.52842       1.49953         3888.90103  0.23052  0.08411     0.01243   2.0385     17.11363   7802.69059   -22.77902  1.14736   8563.70667    7e-05  57955.04026  52.28143  10.07392  16.79184     57991.15 
    13.72639  2.13543  4.73257        1.9201          4233.1591  0.07325  0.08073     0.01028  1.83658     16.74983   6494.14743   -16.86119  1.18919   8474.58513    3e-05  57960.95809  52.25709   3.09043     16.85      57986.0 
    13.62166  1.84653  4.02637       1.28838         4355.57692  0.00112  0.09367     0.01237  1.66782     19.93839   3991.99574   -20.77294  1.12644   8595.97912  0.04821  57957.04634  52.25485   0.04586  16.84166  57990.01679 
    13.57523  1.49378  2.90964       1.68196         4000.83276  0.00528  0.12933     0.01302  1.51001     20.12451   6746.33461   -14.75415  0.56397   10345.3762    0.074  57963.06513  52.40018   0.20775  16.84713     57984.14 
    13.49156  1.62456  3.57611       1.50778         3819.12659  0.00266   0.1242     0.01565  1.30205      18.9613   3963.84759   -14.48392  1.05826   9561.31704  0.00508  57963.33536  52.30741   0.09902  16.89509     57990.82 
    13.78795  1.83707  4.52187        1.9125         3814.49833  0.04913  0.10503     0.01573  1.49645     17.13824   4162.11654   -17.28402  0.79189   8461.88316    8e-05  57960.53526  52.22418   1.92742  16.84077     57989.82 
