 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.52687  1.65731  22.62167       0.80261          2338.4818  0.47108   0.1614     0.02021  33.21423     20.09536   4911.24589   -88.33719  0.66753  3891.48687   0.0692  56298.93381  51.88045  39.59902  20.95501    56490.219 
    14.75957  1.80855  26.13243       3.71351         2327.27671  0.17699  0.03844     0.01987    51.395     18.95984   3086.97278   -54.17464  1.18391  3902.74592  0.00506  56333.09636  51.91441  15.99523  21.09549  56465.00671 
    14.15764  1.83673    1.5988       0.26563          2434.9402  0.35502  0.21463     0.01693  92.28568      16.1959   6429.57391  -108.70845  1.12936   2745.1437    1e-05  56278.56255  51.64769  35.08968  20.68122  56550.69957 
    12.60752  1.82926  13.69019       0.05078         5071.10213  0.40038  0.10296      0.1004  61.39762     18.10703   5344.54194  -156.53906  0.15176  1525.23485  0.00071  56230.73194  51.11053  37.21322  20.95425  56514.76386 
    12.63178  1.21732   6.21698       0.18732         2718.07482  0.45932  0.12107     0.04929  37.84243     16.71391   4867.26885  -100.06174  0.52788  2319.33297    3e-05  56287.20926  51.44058  39.47678  20.99207  56511.99957 
    12.74544  1.89282  28.88221       3.47238         2171.50713  0.49822  0.10637      0.2316  19.16521     17.05878   7965.95421   -56.78278   0.8077  3767.83375    6e-05  56330.48822  51.80924  37.91802  20.90843    56480.213 
    12.99359  1.50151  17.92376       4.96518         3366.81115   0.4051  0.10536     0.05623  32.37475     17.21537   6626.49112   -82.77602  1.21291  2273.44969    9e-05  56304.49498  51.41167   33.9028  20.96173  56459.47814 
    13.64899  1.82875   6.97757       3.15049         3034.65313  0.29194   0.0854     0.03678   33.4097     16.86126   6291.97895   -76.48033  0.72378  3077.71465    4e-05  56310.79067  51.67711  24.56525  20.93081  56509.23529 
     14.3276  1.62257   9.41005       2.98759          2657.9887  0.34739  0.11011     0.01092  44.12869     18.04646   5695.00822   -73.16534  0.16414  3476.37072  0.00062  56314.10566   51.8032  30.62919  20.97798  56492.64957 
    14.55331  1.81553   9.63027       1.07624         2927.62113   0.3471   0.1287     0.06247  22.57351     16.99554   4796.75748   -47.21062   0.4026  5135.02668    5e-05  56340.06038  52.09144  27.23875  20.91437  56534.11386 
    12.23659  1.95763  20.83694       3.09932         3174.54225  0.16837  0.04424     0.03877   66.6474     18.34939    6874.8374   -81.83726  1.24613  2981.26422  0.00124  56305.43374  51.69817   15.8486  20.96576  56470.53529 
