       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 55998.388    99.0    99.0    99.0  4810.16     3631.0       g 
 55998.388    99.0    99.0    99.0  6155.47     3631.0       r 
 55998.388    99.0    99.0    99.0  7503.03     3631.0       i 
 55998.388    99.0    99.0    99.0  8668.36     3631.0       z 
 56000.617    99.0    99.0    99.0  4810.16     3631.0       g 
 56000.617    99.0    99.0    99.0  6155.47     3631.0       r 
 56000.617    99.0    99.0    99.0  7503.03     3631.0       i 
 56000.617    99.0    99.0    99.0  8668.36     3631.0       z 
 56002.846    99.0    99.0  25.909  4810.16     3631.0       g 
 56002.846    99.0    99.0  26.224  6155.47     3631.0       r 
 56002.846    99.0    99.0  26.525  7503.03     3631.0       i 
 56002.846    99.0    99.0  26.783  8668.36     3631.0       z 
 56005.075    99.0  25.183  24.083  4810.16     3631.0       g 
 56005.075    99.0  25.519  24.415  6155.47     3631.0       r 
 56005.075    99.0  25.835  24.754  7503.03     3631.0       i 
 56005.075    99.0  26.082  25.017  8668.36     3631.0       z 
 56007.303  24.434    23.7  23.304  4810.16     3631.0       g 
 56007.303    24.8  23.994  23.618  6155.47     3631.0       r 
 56007.303  25.131  24.282  23.927  7503.03     3631.0       i 
 56007.303  25.398  24.516   24.18  8668.36     3631.0       z 
 56009.532  23.164  22.994  22.815  4810.16     3631.0       g 
 56009.532  23.477  23.277  23.129  6155.47     3631.0       r 
 56009.532  23.781  23.566  23.408  7503.03     3631.0       i 
 56009.532  24.044  23.804  23.641  8668.36     3631.0       z 
   56010.3  22.966  22.834  22.698  4810.16     3631.0       g 
   56010.3  23.261  23.124   22.99  6155.47     3631.0       r 
   56010.3  23.551  23.406  23.261  7503.03     3631.0       i 
   56010.3  23.799  23.628  23.497  8668.36     3631.0       z 
 56011.761  22.682  22.602  22.495  4810.16     3631.0       g 
 56011.761  22.954  22.859   22.77  6155.47     3631.0       r 
 56011.761  23.228  23.133  23.042  7503.03     3631.0       i 
 56011.761  23.462  23.358  23.267  8668.36     3631.0       z 
   56013.3  22.483  22.403  22.335  4810.16     3631.0       g 
   56013.3  22.725  22.659  22.591  6155.47     3631.0       r 
   56013.3  22.989  22.913  22.854  7503.03     3631.0       i 
   56013.3  23.212  23.137  23.068  8668.36     3631.0       z 
 56013.989   22.41  22.334  22.273  4810.16     3631.0       g 
 56013.989  22.645  22.586  22.519  6155.47     3631.0       r 
 56013.989  22.898  22.837  22.783  7503.03     3631.0       i 
 56013.989  23.126  23.058  22.992  8668.36     3631.0       z 
   56014.3  22.379  22.306  22.248  4810.16     3631.0       g 
   56014.3  22.609  22.555   22.49  6155.47     3631.0       r 
   56014.3  22.862  22.804  22.751  7503.03     3631.0       i 
   56014.3  23.092  23.023  22.959  8668.36     3631.0       z 
   56015.3  22.292  22.229   22.17  4810.16     3631.0       g 
   56015.3  22.507  22.463  22.408  6155.47     3631.0       r 
   56015.3   22.76  22.709  22.652  7503.03     3631.0       i 
   56015.3  22.981  22.923  22.864  8668.36     3631.0       z 
 56016.218  22.229  22.168  22.115  4810.16     3631.0       g 
 56016.218  22.427   22.39  22.341  6155.47     3631.0       r 
 56016.218  22.675  22.631  22.578  7503.03     3631.0       i 
 56016.218  22.895  22.839  22.786  8668.36     3631.0       z 
   56016.3  22.223  22.164   22.11  4810.16     3631.0       g 
   56016.3  22.421  22.384  22.336  6155.47     3631.0       r 
   56016.3  22.668  22.624  22.572  7503.03     3631.0       i 
   56016.3  22.887  22.832  22.779  8668.36     3631.0       z 
 56018.447  22.106  22.057  22.005  4810.16     3631.0       g 
 56018.447  22.286   22.25   22.21  6155.47     3631.0       r 
 56018.447  22.515  22.472  22.428  7503.03     3631.0       i 
 56018.447   22.72  22.674  22.627  8668.36     3631.0       z 
 56020.676   22.03  21.981  21.935  4810.16     3631.0       g 
 56020.676  22.182  22.149  22.112  6155.47     3631.0       r 
 56020.676  22.396  22.355  22.322  7503.03     3631.0       i 
 56020.676  22.595  22.547  22.508  8668.36     3631.0       z 
 56022.904  21.985   21.94  21.894  4810.16     3631.0       g 
 56022.904  22.113  22.082  22.048  6155.47     3631.0       r 
 56022.904   22.31  22.272  22.244  7503.03     3631.0       i 
 56022.904  22.502  22.455  22.421  8668.36     3631.0       z 
 56025.133  21.971  21.929  21.883  4810.16     3631.0       g 
 56025.133  22.071  22.042  22.011  6155.47     3631.0       r 
 56025.133  22.248  22.215  22.189  7503.03     3631.0       i 
 56025.133  22.428  22.388  22.356  8668.36     3631.0       z 
 56027.362  21.982  21.942  21.897  4810.16     3631.0       g 
 56027.362  22.053  22.026  21.997  6155.47     3631.0       r 
 56027.362  22.211  22.178  22.157  7503.03     3631.0       i 
 56027.362  22.377  22.341  22.312  8668.36     3631.0       z 
   56027.4  21.982  21.942  21.898  4810.16     3631.0       g 
   56027.4  22.053  22.026  21.997  6155.47     3631.0       r 
   56027.4  22.211  22.178  22.156  7503.03     3631.0       i 
   56027.4  22.377   22.34  22.312  8668.36     3631.0       z 
   56028.3  21.991  21.954  21.909  4810.16     3631.0       g 
   56028.3  22.053  22.023  21.998  6155.47     3631.0       r 
   56028.3  22.201   22.17   22.15  7503.03     3631.0       i 
   56028.3  22.361  22.328  22.301  8668.36     3631.0       z 
   56029.4  22.009  21.974  21.931  4810.16     3631.0       g 
   56029.4  22.056  22.025    22.0  6155.47     3631.0       r 
   56029.4  22.193  22.164  22.144  7503.03     3631.0       i 
   56029.4  22.349  22.314  22.292  8668.36     3631.0       z 
  56029.59  22.013  21.978  21.935  4810.16     3631.0       g 
  56029.59  22.057  22.026  22.001  6155.47     3631.0       r 
  56029.59  22.192  22.163  22.143  7503.03     3631.0       i 
  56029.59  22.347  22.313  22.291  8668.36     3631.0       z 
   56030.3  22.025  21.992  21.952  4810.16     3631.0       g 
   56030.3  22.061  22.031  22.006  6155.47     3631.0       r 
   56030.3   22.19  22.161  22.142  7503.03     3631.0       i 
   56030.3  22.341  22.309  22.287  8668.36     3631.0       z 
   56031.3  22.049  22.017  21.979  4810.16     3631.0       g 
   56031.3  22.069  22.041  22.017  6155.47     3631.0       r 
   56031.3  22.189  22.161  22.143  7503.03     3631.0       i 
   56031.3  22.335  22.305  22.281  8668.36     3631.0       z 
 56031.819  22.063   22.03  21.994  4810.16     3631.0       g 
 56031.819  22.074  22.048  22.024  6155.47     3631.0       r 
 56031.819  22.189  22.163  22.145  7503.03     3631.0       i 
 56031.819  22.332  22.304  22.279  8668.36     3631.0       z 
   56032.4  22.078  22.046  22.011  4810.16     3631.0       g 
   56032.4  22.082  22.055  22.033  6155.47     3631.0       r 
   56032.4  22.192  22.166  22.148  7503.03     3631.0       i 
   56032.4  22.331  22.302  22.277  8668.36     3631.0       z 
   56033.3  22.096   22.07  22.048  6155.47     3631.0       r 
   56033.3  22.105  22.075  22.039  4810.16     3631.0       g 
   56033.3  22.197  22.173  22.153  7503.03     3631.0       i 
   56033.3  22.333  22.303  22.277  8668.36     3631.0       z 
 56034.048   22.11  22.084  22.062  6155.47     3631.0       r 
 56034.048  22.131  22.101  22.066  4810.16     3631.0       g 
 56034.048  22.203   22.18  22.161  7503.03     3631.0       i 
 56034.048  22.335  22.306  22.279  8668.36     3631.0       z 
 56036.277  22.159  22.137  22.114  6155.47     3631.0       r 
 56036.277  22.225  22.192  22.154  4810.16     3631.0       g 
 56036.277  22.233  22.208  22.187  7503.03     3631.0       i 
 56036.277  22.352  22.322  22.294  8668.36     3631.0       z 
