 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.81068  1.90788   1.13221       0.31849         5979.30261  0.10285  0.13899     0.22824  44.61576      19.4996   3483.89785   -69.34517  1.19986   3828.44299  0.01755  58884.88483  51.88777   9.08433  19.81461  58997.70224 
    13.03701  1.70602    3.7047       4.42302         2771.73795  0.45333  0.01093     0.08829  47.42124     18.13641   9435.37886   -18.82393  1.53554   4627.74498  0.00076  58935.40607  52.05678  40.44119  19.74563  59013.28729 
    14.68204    1.687   4.76588       4.56993         3017.10671  0.39727  0.01093     0.03576  53.51126     19.03886   6879.60661   -18.34825   1.0611    3508.4435  0.00608  58935.88175  51.82469  36.13429  19.81335  59020.93571 
     14.7369  1.68281  25.16532       4.51407         2871.80284  0.41557  0.01031     0.03689  56.50811     18.77499   7992.34033   -20.03987  1.32798   4077.28388  0.00331  58934.19013  51.95895  38.12614  19.78913  59013.28729 
    13.18317  1.74918   5.83432       4.67946         3074.61578  0.49872  0.01096     0.21233   43.8486     17.36271   8364.58345   -21.31726  0.27981   3254.25712  0.00013  58932.91274  51.74539  43.92579  19.84416  59017.26548 
    13.48743  1.97115   3.24571       2.60981         2470.68967  0.49806  0.02424     0.07907  11.57957     19.47098   9296.82513    -8.32508  1.47534  10350.44056  0.01643  58945.90492  52.64327  34.27728   19.8093  59017.26548 
    14.01985   1.7383  15.97473       4.60337         2874.47061  0.47045  0.01018      0.0135  49.87252     19.62229   7372.59393    -20.5546  0.28798   3518.22517  0.02328   58933.6754  51.82222   42.3113  19.86172  59014.29758 
    14.55852  1.87127  18.43451       4.19745         2798.14781  0.48587  0.01059     0.02733  51.39199     16.82983   9496.91853   -22.68723  1.30005   3679.86983    4e-05  58931.54277  51.86333  43.90935  19.86568  59017.26548 
    13.58795  1.84602   3.33933       2.47209         2990.24107  0.40453  0.03013     0.05796  26.80338     16.69311   4059.57776    -40.6846    1.551   3500.87395    3e-05   58913.5454  51.77224  32.75006  19.83848  59014.29758 
    13.78918  2.07504   3.01233       2.63404         2513.11645  0.08255  0.01411     0.01058  29.69622     17.10881   9825.66616   -24.98136  0.79261   3500.82381    7e-05  58929.24864  51.78011   6.80557  19.87837  59007.65944 
    13.61523  1.99751    2.8466       3.24203         2131.26114  0.21994  0.02993     0.02218  23.88428     18.59092   4407.35555   -40.53255  1.08087   3707.70545  0.00217  58913.69745  51.81306  17.43906  19.89608  59014.29758 
    13.40932  1.89496   2.41198        0.2428         5306.58222  0.02489  0.01592     0.15589  39.04038     18.80437   4044.29678     -53.685  1.29085   4230.91305  0.00354    58900.545    51.965   2.15063  19.79501  59014.29758 
    13.07518   2.0326   2.80424       4.70591         2797.40587  0.40237   0.0119     0.03306  48.98353      17.7943   8671.14696   -16.75533  0.74476   4931.50082  0.00035  58937.47467  52.11427   36.0844  19.73252  58989.29933 
    12.20666  1.83988  26.32631       4.84681         2865.36248  0.48589  0.01002     0.02855  51.57138     19.98559   8799.38871   -19.92527  0.47969   3744.95619  0.05374  58934.30473   51.8788  43.93551  19.79871     59018.23 
    13.58106  1.96109   2.87542       2.96243            2590.37  0.15158  0.02997     0.05905  17.45965     19.76908   7686.84183   -25.74863  1.13191    4656.8425  0.03264  58928.48137  51.98548   11.3318  19.54859  58989.29933 
    13.74266  1.81393   2.82295       3.01652         2878.70171  0.05893  0.01363     0.07104  27.25527     19.89672   7492.29718   -21.03669  0.73642   3289.07665   0.0438  58933.19331  51.71933   4.78495  19.86363     59018.23 
    14.89825  1.50968  18.22837       4.43149         2762.83428  0.49898  0.01002      0.0243  46.61819     16.67205   7776.41496   -14.45917  0.07919   4466.04819    3e-05  58939.77083  52.02468  44.39085  19.73935     59011.24 
    13.63277  1.92241   3.49438       3.05445         2147.76475  0.36313  0.01706      0.0191  35.65063     17.40458   3898.95862   -35.86915  1.22902   4254.63761  0.00014  58918.36085   51.9632  30.89673  19.90874  59014.29758 
    12.66544  1.58879  24.95113       2.49194         2791.73243   0.4616  0.01089     0.02991  61.71521     19.92756   6782.71278   -19.88423  1.11833     4970.679  0.04702  58934.34577  52.13704  42.93773  19.84071  59013.28729 
    13.95462  2.09761   3.07221       3.88186          2583.8912  0.10408  0.01644     0.01084  36.63132     17.51947   6293.37493   -43.10033  0.42665   2998.63457  0.00018  58911.12967  51.66132    8.8963  19.86595  59014.29758 
    13.66348  1.94937   2.70532       2.60537         2550.56211  0.06736   0.0235     0.04886   20.4822     19.91826   8711.24338   -23.13591  0.93302   3993.20102  0.04602  58931.09409  51.86515   5.19106  19.83425  59013.28729 
    14.11057  1.54351   5.67781       4.45868           2445.734  0.49629  0.01219     0.05799  46.21006     18.85922   6034.54459   -23.93134   0.6395   3733.29418  0.00402  58930.29866   51.8684  44.08809  19.91129  59009.32384 
    14.28343  1.82338  17.37167       4.28228         2994.53349  0.49513   0.0105     0.03396  49.70114     18.65035   7655.69781   -19.93792  0.26339   3492.95354  0.00248  58934.29208  51.81572  44.50676  19.80298     59018.23 
    12.99815  1.65141  14.98508       0.69478         4614.84852  0.38799  0.01034     0.09853  79.22118     16.93147   3090.74625   -49.18905  1.44517   4681.46345    5e-05  58905.04095  52.10151  37.49169  19.88136     59011.24 
    13.74119  1.86555   2.64028       1.46221         2995.59545  0.04807  0.01261     0.03455   43.9877     18.59999   8287.85092   -38.54427  0.67648   3089.15478  0.00221  58915.68573   51.7004   4.23621  19.82366  59013.28729 
    14.43522  1.82534  20.70304       3.96603         2842.66032  0.49942  0.01055     0.01658  50.15617     19.78955   9796.88709    -18.1346  0.80961   3829.90708  0.03422   58936.0954  51.89635   44.9583  19.78599  59013.28729 
    14.71671  1.63929    19.748       4.91911         2761.95923  0.49538  0.01061     0.01701  51.13259     19.53414   8889.84168   -15.36641  0.86118   4228.14991    0.019  58938.86359  51.98361  44.73269   19.5449  58991.28468 
    12.76539   1.4246  16.49848       4.84782         3005.91859  0.47539  0.01019      0.0366  47.12299     17.39322   8643.60325   -13.65958   0.2174   4124.42248  0.00014  58940.57042  51.95632  42.36635  19.91458  59020.93571 
    14.42921  2.15356  22.61582       4.93123         3018.51797  0.46951  0.01084      0.0129  49.11934     19.06684   9720.89951   -21.38003  1.37758   3307.94055  0.00648  58932.84997  51.76763  42.12389  19.88046  59009.32384 
    13.73375   1.4756  28.08392       3.97528         2847.84704  0.49345  0.01012     0.19904  47.70183     17.97616   8458.53522   -17.85104  0.66546   3820.79665  0.00053  58936.37896  51.89076  44.06272  19.74938  58987.74503 
    15.14701  1.56871  15.57235       4.54305         2944.50817  0.47424  0.01047     0.03316   52.3498     19.55443   8168.59594   -18.32026  1.03941   3753.02253  0.01991  58935.90974  51.88171  42.98461   19.8782  59020.93571 
     14.8895  1.89955  20.42127          4.64         2900.69625  0.42766  0.01087     0.10563  55.64991     16.72642   7917.80307    -21.0965  0.39823   4028.50988    3e-05   58933.1335  51.94745  39.14119  19.78095  59017.26548 
     14.8735  1.55071   15.1039       3.57083         2810.68175  0.49716  0.01154     0.03931  49.59556     17.94347   9451.65814   -17.89113  1.48765   4392.22783  0.00049  58936.33887  52.01455   44.6743  19.89943  59017.26548 
    13.09952  1.41685  27.56597       4.85364         2963.03809  0.49717  0.01042     0.06602  46.06594     18.58381    9630.6315   -16.91457  0.02131   3698.63311  0.00213  58937.31543  51.86008  44.14389  19.56606     59046.17 
    12.54999   1.8553   2.20177       0.04218         4338.81567   0.4643  0.01167     0.39893  66.23433     17.58915   3066.28543   -38.15616  1.15962   6108.63713  0.00022  58916.07384  52.32084  43.66385  19.86866  59013.28729 
    14.08473   2.0427   5.13659       4.46628         2776.16247  0.35835  0.01202      0.0864  44.33609     16.74033   7436.64147   -24.15749  0.46491   4036.53558    3e-05  58930.07251   51.9333   31.6194  19.85751  59020.93571 
    13.12463  1.82504   2.83783       4.67098         2657.98833  0.45926  0.01203     0.16417  44.25578     18.25195   8285.25236   -16.80713  0.51277   5368.11415  0.00099  58937.42287  52.18079  40.51177  19.78523  59013.28729 
    13.77245  1.83778   2.79521       2.81734         2755.22008   0.0736  0.01515     0.02259  36.79646      18.2484   3273.42378   -41.02423  0.60576   2865.94687  0.00098  58913.20577  51.62234   6.29548  19.82752  59017.26548 
    13.30336  1.69288   3.00291       3.36745         2627.54451  0.49831  0.02365     0.14567  18.70784     17.71714   5869.50364    -12.3192  1.56848   8709.37994  0.00029   58941.9108  52.53503  37.75085  19.84367  59014.29758 
    12.25713  1.85084  11.01422       3.69838         2759.94326  0.44968  0.01093      0.0415  60.39541     18.00045   8176.64412   -23.70575   1.1764   4017.79453  0.00056  58930.52425  51.95072  41.68872  19.78356  59013.28729 
     13.2972  1.37605  14.63796       3.88117         2824.98542  0.49789     0.01     0.03521  48.85356     18.31761   7958.20943   -19.42068   1.3653   3750.07188  0.00115  58934.80932  51.87621   44.6309  19.79735     59014.22 
    14.85794   1.4843  26.04621       4.71975         2843.20704  0.49606  0.01002     0.21113  46.58701     18.73087   9891.72045   -15.85197  1.29709   3793.38793  0.00299  58938.37803  51.88284  44.12574  19.80162  59024.25478 
    14.76323  1.45179  10.31193       4.40322         2849.16623  0.48752  0.01199     0.01801  48.84972     16.28366   7858.83345   -18.66703  0.53365   3947.80347    1e-05  58935.56297  51.92084  43.70091  19.90414  59014.29758 
    14.23798  1.80669   7.44709       4.63376         3004.52075  0.47533  0.01111     0.02134  40.31594     18.56853   9663.84913   -16.97867  0.35268   3856.02316  0.00206  58937.25133  51.88674  41.28858  19.84097     59018.23 
    15.14488  1.40278  17.17777       4.52179         2809.44737  0.49018  0.01054     0.11704  51.69405     19.16923   8725.29709   -16.96928  0.14651   4150.14825   0.0082  58937.26072   51.9682  44.34074  19.83044  59010.97851 
    12.48163  1.87139  16.64478       4.64409         2982.84727  0.48758  0.01032     0.01052  48.63963     18.88567    8940.1675   -16.59685  0.02653    4073.4506  0.00427  58937.63315  51.94775  43.67598  19.69304  59007.26726 
    15.13162  1.67124    9.2931         4.657           2812.281  0.48199  0.01169     0.22527  50.64232     16.09076   8826.89957   -23.32419  0.08163   3746.19205    1e-05  58930.90581  51.87782  43.45661  19.75904  59017.26548 
    13.43257  1.92697   2.75662       4.34238         2451.02803  0.09104  0.03547     0.44525  14.58236      19.5512   8995.85163   -21.14673  1.50785   6867.35526  0.01977  58933.08327  52.30748   6.56911  19.73483  59010.97851 
    14.49257  1.55839  26.10009       2.63819         2085.13458  0.44564  0.01067     0.16362  51.29786     17.84427   9016.22559    -5.15538  1.37597  14665.36327  0.00039  58949.07462  53.06412  40.26185  19.82394  59037.53105 
    12.83524  1.96509   7.40899       4.96586         2853.07076  0.47834  0.01017     0.15004  48.12801     16.70866   9782.18542   -15.17181  0.20242   4050.19033    3e-05  58939.05819  51.94203  42.77491  19.86368  59017.26548 
    13.47683  1.59191   3.05259        4.8503         2729.95275  0.24234  0.01866      0.0124  30.04435     17.77471   9075.32089   -34.82055  1.45133   3594.18737  0.00033  58919.40945  51.80386  20.01984  19.73363  58999.25972 
    13.59669  1.83221   2.69497       2.25691         2298.35551  0.41476  0.04872     0.05107  16.62416      19.7249   3424.10363   -36.28135  0.97493   4404.43857  0.02949  58917.94865  51.93294  30.71358  19.81883  59017.26548 
    15.08718  1.80728  26.46877       3.87756         2935.09949  0.49904  0.01052     0.02074  47.24724     18.35792   9915.29234   -20.72428   1.5061    3635.9218  0.00127  58933.50572  51.84701  44.49236   19.8046  59014.29758 
    13.43473  1.68593   2.40357       4.05289         2553.96738  0.02766  0.04071     0.01837  26.72313     17.39846   6252.80889    -56.9181  1.48386   3100.76337  0.00014   58897.3119   51.6666    2.2385  19.78082     59011.24 
    13.86305  1.53737  11.51553       4.74571         2683.54575  0.41961  0.01029     0.01581  55.54368     18.22546   9532.07447   -15.57797  0.84221    4995.1589  0.00093  58938.65203  52.13413  38.39289  19.83932     59001.23 
     12.4284  1.87572   9.08671       4.69616         2746.40977  0.47202  0.01055     0.03338   54.1977     16.11487   9560.67424   -18.41616   0.4951   3872.30495    1e-05  58935.81384  51.91128  43.02106  19.83938     59018.23 
    15.16897  1.75639   4.21161       4.86388         2850.62785  0.45693   0.0104     0.06717  48.93934     18.18572    8266.6731   -16.53183  1.03789   3970.82692  0.00085  58937.69817  51.92602  40.97084  19.82859  59024.25478 
    12.20184  2.00388  25.86301       0.00672         3164.32927  0.48913   0.0101     0.02475  53.70443     16.25986   9908.06348   -13.05246  0.05284  11424.16197    1e-05  58941.17754  52.85036  44.51584   19.8002  59009.32384 
    13.47968  1.95867   3.55793       3.94336         2515.49626  0.43756  0.01327     0.03391  22.16147     16.06794    6933.1317   -14.47851  1.45885   6066.27497    1e-05  58939.75149  52.23472  34.22065  19.84064      59014.2 
    12.74668  1.83126  27.43561       4.09393         2936.56807  0.46304  0.01055     0.12727  52.52349       18.217   8600.40779   -15.85695   0.8532   4436.37623  0.00092  58938.37305  52.02723  41.99187   19.8192  59014.29758 
    13.57859  1.97867   2.37975       0.00427         5515.83014  0.04739  0.03381     0.37159  44.78508     19.30738   3447.53174   -67.20998   1.1929   3931.40659  0.01127  58887.02002  51.91109   4.18866  19.84305  59013.28729 
    15.07944  2.02277  24.98271       4.99453         2936.28649  0.47071  0.01031     0.05202  48.04208     18.89197   8832.46819   -16.65843  0.34667   3806.53194  0.00433  58937.57157  51.88801  42.08089  19.69739  58994.38317 
    13.60946  1.40736   18.5981       4.47576         2694.62532  0.47287  0.01134     0.05088  52.70688     16.67821   8881.88674   -21.51706  0.65403    4119.0607    3e-05  58932.71294  51.96301  42.90711  19.88164  59014.29758 
    13.00014  1.79399   23.3269       4.92255         2820.91427  0.45169  0.01009     0.04094  55.32574     18.91123   8906.28395   -20.66046  1.53741   3657.72906  0.00453  58933.56954  51.86318  41.30208  19.89222  59014.29758 
    13.98129  2.07972   3.20221       3.76877         2782.30403  0.10841  0.01103     0.01322  48.62806      17.0342   4734.85454   -40.64031  0.42602   2342.39191    6e-05  58913.58969  51.46713   9.71068  19.81375  59014.29758 
    13.79081  1.88342    3.3306       2.52485         2424.66572  0.33385   0.0176     0.02313  32.00816     18.53971   3199.15729    -34.9539   0.5774   4406.36038  0.00193   58919.2761   51.9856  27.88493  19.63056  58991.28468 
     13.4942  1.78758   3.10205       2.41823         3186.03587  0.29024  0.01683     0.02999  27.83847     18.66944   3989.44121   -39.49898  1.15162   3194.12558   0.0026  58914.73102  51.69552  23.65639  19.83981  59017.26548 
    13.37346  1.64902   2.41486        4.8248         2228.47177  0.06381  0.01315     0.01496  39.51524     17.54973   4428.59669   -49.31038  1.33627   3044.78319   0.0002  58904.91962  51.68012   5.52404  19.83677     59011.24 
    12.60421  1.75186  14.28347       4.89382         2726.95792  0.48161  0.01057     0.03624  51.47772     18.10498   9476.22097   -15.60864  0.45101   4254.97315  0.00071  58938.62136  51.98957  43.53594   19.7374  59037.53105 
    14.00184  1.69811  14.78985       4.60183         3024.71499  0.49869  0.01068     0.06965  46.19239     16.82302   9898.64852   -19.40323  0.98656    3645.7307    4e-05  58934.82677  51.84776  44.29884  19.85234  59017.26548 
     12.6291   2.0838  21.54342       4.39085         2657.20615  0.48844  0.01017     0.01072  50.06198     18.76367   7272.09867   -17.29116  0.12584   4252.66439  0.00322  58936.93884  51.98716  43.95663  19.85374  59020.93571 
    13.68711  1.55763   7.57778       3.73576          2756.4255  0.38969  0.01097     0.02512  73.74101     16.52038   8354.80899   -25.07709   0.1686   4300.28584    2e-05  58929.15291  52.02306  37.25276  19.79211  59009.32384 
    12.37698  1.78722  11.85793       4.22518         2859.54633  0.43565  0.01166     0.46072  59.71562     17.11341   8430.70617    -22.5774   0.3564   3868.61425    7e-05   58931.6526  51.91709  40.31668   19.8576  59020.93571 
    15.00462  1.71364  29.52611       4.31974         2995.55683   0.4365  0.01015     0.02802   54.0563     16.12893   9896.03537   -20.37055  0.24484   3881.66135    1e-05  58933.85945   51.9132   39.7672  19.82788  59014.29758 
    13.87209  2.04721   5.70195       4.58525         2672.82623  0.38736  0.01217      0.1527  47.42061     18.54157   6884.75916   -23.16123  1.27703   4056.15338  0.00193  58931.06877  51.94227  34.55609  19.82843  59017.61664 
    13.74985  1.83116   2.64704       4.19642         2104.82785  0.13271  0.01026      0.0162  55.61406      19.8401   4090.75568   -46.51545  0.64506    2756.5004  0.03844  58907.71455  51.61783  12.14521  19.86152  59017.26548 
    12.35693   2.0558  29.83557       3.22212         2022.32102  0.36788  0.01121     0.11382  77.11951      20.5167   9541.27627   -11.16748  1.33931  18642.25204  0.18257  58943.06252  53.29999  35.40551  19.96091  59017.26548 
    13.68299  1.96517   3.03937        2.9577         2546.92774  0.11311   0.0151     0.02132  26.00925     18.47703   9964.19722   -20.37662  0.97871   4041.67966  0.00167  58933.85338  51.89467   9.10811  19.87831  59013.28729 
    13.77376  1.92815   3.15129       3.00325         2646.42493  0.15438    0.011     0.01375  26.78365     18.10131   9822.58021   -19.44562  0.77065   3431.29552   0.0007  58934.78438  51.75475   12.4968  19.83245  59010.97851 
     13.9631  1.61582  29.64905       4.81596         2753.36951  0.41296  0.01035     0.17789  60.01881     17.63993   8375.99862   -23.79248  1.25752   3751.70071  0.00024  58930.43752  51.89077  38.24752  19.84872  59014.29758 
    12.80751  1.43057   7.52564       4.42317         2807.03666  0.46027  0.01012     0.19076   49.8311     18.50008    7531.9845   -16.74876  1.39602   4174.34719  0.00176  58937.48124  51.97069  41.39075  19.80247  58997.70224 
    12.00111  1.35381  17.88299       3.84375         2671.41225  0.43084  0.01033     0.13591  59.96193      18.9705   7437.65423   -23.59508  0.96728   4410.17635  0.00519  58930.63492  52.03117  39.89754  19.88366  59009.32384 
    15.17407  1.51751  28.19368       4.03986         2959.16977  0.45751  0.01033     0.07649  52.34126     18.92768   8627.90901   -25.82698  0.52335   3333.76432   0.0047  58928.40302   51.7788  41.46773  19.78958  59014.29758 
    14.49125   1.6417  26.04901       4.29874         2656.78815  0.44308  0.01034     0.07169  58.33709     17.44392   8815.23416    -26.6691  0.41036   3766.13799  0.00015   58927.5609  51.89218  40.85464  19.80306  59009.32384 
    14.80691  1.51842  22.33797       4.63194         2836.85817  0.41747  0.01015     0.11323  57.33679     16.40186   8199.12001   -23.83044  1.03548   3751.00097    1e-05  58930.39956   51.8875  38.38852  19.82144  59020.93571 
     13.7257  2.06232   3.08019       2.40685          2183.0792  0.29064   0.0181     0.02031  27.12458     19.98071    4051.2085   -35.77943  0.78439    4256.3297  0.05314  58918.45057  51.94288  23.57962  19.83988     59018.23 
     13.4185  1.28039    2.6342       3.99831         2821.38746  0.47014  0.01642     0.23884  10.50374     19.70328   3135.95898    -5.12576   0.7416   8519.58169  0.02805  58949.10424  52.46519   31.6926  19.77969  59017.26548 
    14.61611   2.1882   6.97163       4.83023         2759.43461  0.35419  0.01077     0.14722  65.99893     16.63091   9709.77417   -28.83985  0.92216   3128.42289    2e-05  58925.39015  51.73936  33.29043  19.78725  59014.29758 
    14.70848   2.1058  10.60645        3.7091         2848.16444  0.41347   0.0105     0.02658  59.63496     18.51237   6325.32293   -20.91915   0.7109   3933.98882  0.00181  58933.31085  51.93155  38.25555  19.80839      59014.2 
    12.34111  1.74626  26.65245       4.54128          2803.5308  0.46375  0.01009     0.03945  51.86512     19.57632   8723.24319   -21.94177  1.33657   3498.19285  0.02094  58932.28823  51.81999  41.97214  19.79193  59013.28729 
    13.09435  1.59119   1.64355       0.71097          5896.5268  0.04914  0.22352     0.02808  13.87269     19.83996   4504.93575   -54.04002  1.30657   6505.53456  0.03843  58900.18998   52.2561   3.51018  19.77797  59014.29758 
    13.61491  1.41012  23.23319       4.99773         2763.35311  0.42763  0.01053     0.11692  54.19819     18.78028   8493.21521   -20.97102  1.04829   4035.40326  0.00335  58933.25898  51.94712  38.97525  19.83307  59013.28729 
    13.99619  1.39074  10.28051       3.84255         2439.20063  0.45706  0.01001     0.04199  58.03276     16.17466   8516.96648   -20.97533   1.5102    4109.0252    1e-05  58933.25467  51.96751  42.10873   19.8252  59007.65944 
    15.06219  1.73164   26.3198       4.52739         2931.48112  0.46071  0.01043     0.21317  51.01607     17.89993   8445.83009     -17.965  1.43044    3958.7277  0.00044    58936.265  51.92627  41.58666  19.88583  59013.28729 
