       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
  58926.34    99.0    99.0    99.0  4746.48     3631.0       g 
  58926.34    99.0    99.0    99.0  5182.42     3631.0    cyan 
  58926.34    99.0    99.0    99.0  6366.38     3631.0       r 
  58926.34    99.0    99.0    99.0  6629.82     3631.0  orange 
  58926.34    99.0    99.0    99.0  7829.03     3631.0       i 
 58929.051    99.0    99.0  74.789  4746.48     3631.0       g 
 58929.051    99.0    99.0  74.808  5182.42     3631.0    cyan 
 58929.051    99.0    99.0  74.875  6366.38     3631.0       r 
 58929.051    99.0    99.0  74.896  6629.82     3631.0  orange 
 58929.051    99.0    99.0  74.987  7829.03     3631.0       i 
 58931.463    99.0    99.0  25.523  4746.48     3631.0       g 
 58931.463    99.0    99.0  25.594  5182.42     3631.0    cyan 
 58931.463    99.0    99.0   25.79  6366.38     3631.0       r 
 58931.463    99.0    99.0  25.843  6629.82     3631.0  orange 
 58931.463    99.0    99.0  26.068  7829.03     3631.0       i 
 58931.763    99.0    99.0  25.265  4746.48     3631.0       g 
 58931.763    99.0    99.0  25.342  5182.42     3631.0    cyan 
 58931.763    99.0    99.0  25.538  6366.38     3631.0       r 
 58931.763    99.0    99.0  25.591  6629.82     3631.0  orange 
 58931.763    99.0    99.0  25.816  7829.03     3631.0       i 
 58934.475    99.0  25.805  23.791  4746.48     3631.0       g 
 58934.475    99.0  25.889  23.854  5182.42     3631.0    cyan 
 58934.475    99.0  26.117  24.065  6366.38     3631.0       r 
 58934.475    99.0  26.176  24.121  6629.82     3631.0  orange 
 58934.475    99.0  26.422  24.349  7829.03     3631.0       i 
 58937.187   27.19   23.92   22.96  4746.48     3631.0       g 
 58937.187   27.28  24.019  23.034  5182.42     3631.0    cyan 
 58937.187  27.519  24.269  23.233  6366.38     3631.0       r 
 58937.187  27.578  24.329  23.287  6629.82     3631.0  orange 
 58937.187  27.825   24.58  23.514  7829.03     3631.0       i 
  58939.21    24.7  23.154  22.491  4746.48     3631.0       g 
  58939.21  24.784  23.252  22.573  5182.42     3631.0    cyan 
  58939.21  25.015  23.505  22.777  6366.38     3631.0       r 
  58939.21  25.072  23.563  22.833  6629.82     3631.0  orange 
  58939.21   25.31  23.806  23.062  7829.03     3631.0       i 
  58939.22  24.694  23.151  22.489  4746.48     3631.0       g 
