 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.48693  1.94762  3.50317       1.80706         3989.27511  0.00342  0.01417     0.05265   9.70295      20.8566   4325.69157    -5.41314  1.50333  3883.41095  0.39933  58626.06952  51.77533  0.22671  18.68317  58649.43979 
    14.60197  1.62251  2.77355       1.55741         4442.01423  0.01896  0.03432      0.0863   6.54174     20.15047   5984.30799    -5.65532  1.06112  4401.82543  0.07856  58625.82734   51.8451  1.14824  18.68433  58648.30065 
    14.40491  1.41811  2.56603       1.64615         4077.50298  0.02292  0.02771     0.02084   6.04097     20.80328   6803.92784    -5.47969  0.94845  4282.28936  0.35319  58626.00297  51.81284  1.36166  18.65124     58649.33 
    14.45253  1.71881  1.72477       1.41541         4108.15614  0.00821  0.03053     0.02501   6.39876     20.99976   8628.43726     -4.7364  1.28331  4707.45516  0.55525  58626.74626  51.90111  0.49446  18.67004     58649.33 
    14.42845   1.6588  2.23672       1.43123         4033.75496  0.01997  0.02637     0.01112   7.28449     20.93504   8115.85883    -7.05308  1.07761  4194.91132  0.47837  58624.42958  51.81429  1.24043  18.67816     58649.33 
    14.47035  1.54307  2.99138       1.67999         4275.02663  0.00375  0.02195     0.33074   8.49222     20.42868   9298.76531    -5.92965  1.22705  4000.43304  0.14907  58625.55301   51.7883    0.241  18.69266  58648.30065 
    14.59589  1.69248  1.24098       1.67444         3988.01896  0.01845  0.04488     0.07838   5.75943      20.7419   5111.05156    -4.06327  1.25719  4218.29673  0.30664  58627.41939  51.79469  1.08314  18.65703     58650.19 
    14.48228  1.38448  3.02859       1.55948         4225.70641  0.03278  0.04001     0.09133   6.57264     17.82558   5735.28748    -6.51849  1.04435  4784.75861  0.00037  58624.96417  51.91804  1.98765  18.66151  58648.30065 
    14.50458   1.5701  2.34521       1.40343         4211.50841  0.02425  0.01819     0.01565  11.69201     20.52417    9922.4345      -6.159  1.23058  4258.13297  0.18574  58625.32366  51.87267   1.6726   18.5775  58648.30065 
    14.69932  1.44155   1.8585       2.03061          4082.9457  0.00842  0.01194      0.2035  17.98074     19.93404   5720.61857    -3.20949  0.79118  4041.53679  0.04773  58628.27317  51.86485  0.63284  18.65955     58650.19 
    14.56211  1.63254  1.55609       2.20886         3090.63109  0.00811  0.03513     0.01474   8.23761     20.88109   6786.58732    -5.53236  0.92129  5153.07827  0.42249   58625.9503  52.00524  0.51849  18.63014     58649.33 
    14.62412  1.82466   2.6368       1.46118         4096.41147  0.01669  0.01745     0.06405  10.02245     20.89611   4454.04449    -5.23728  0.77024  4622.23627  0.43736  58626.24538  51.92967  1.11343  18.63761     58649.33 
    14.76206  1.73234  1.56628       1.84414         3958.10678  0.03877  0.03171     0.01492   7.97622      20.1019   5900.66993    -4.15422  0.98835  4269.47195  0.07025  58627.32844  51.83867  2.45913  18.62598  58648.30065 
    14.55924  1.76084  2.31826       1.61248         3881.93431   0.0118  0.03105     0.03573   6.71921     20.89215   4850.93613    -5.66731   0.9137   4714.2387  0.43338  58625.81535  51.90742  0.71943  18.61765     58649.33 
