       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 59269.053    99.0    99.0    99.0  4671.78     3631.0       g 
 59269.053    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59269.053    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59269.053    99.0    99.0    99.0  5850.88     3631.0       G 
 59269.053    99.0    99.0    99.0  6141.12     3631.0       r 
 59269.053    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59269.053    99.0    99.0    99.0  6629.82     3631.0  orange 
 59269.053    99.0    99.0    99.0  7457.89     3631.0       i 
 59271.779    99.0    99.0    99.0  4671.78     3631.0       g 
 59271.779    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59271.779    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59271.779    99.0    99.0    99.0  5850.88     3631.0       G 
 59271.779    99.0    99.0    99.0  6141.12     3631.0       r 
 59271.779    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59271.779    99.0    99.0    99.0  6629.82     3631.0  orange 
 59271.779    99.0    99.0    99.0  7457.89     3631.0       i 
 59274.505    99.0  25.296  22.615  4671.78     3631.0       g 
 59274.505    99.0  25.328  22.658  4746.48     3631.0   g-P48 
 59274.505    99.0  25.441  22.785  5182.42     3631.0    cyan 
 59274.505    99.0  25.625  22.966  5850.88     3631.0       G 
 59274.505    99.0  25.698   23.06  6141.12     3631.0       r 
 59274.505    99.0  25.741  23.102  6366.38     3631.0   r-P48 
 59274.505    99.0  25.812  23.172  6629.82     3631.0  orange 
 59274.505    99.0  26.015  23.372  7457.89     3631.0       i 
 59276.425  25.433  22.305  21.487  4671.78     3631.0       g 
 59276.425  25.467  22.337  21.523  4746.48     3631.0   g-P48 
 59276.425   25.57  22.445  21.636  5182.42     3631.0    cyan 
 59276.425  25.753  22.626  21.813  5850.88     3631.0       G 
 59276.425  25.813  22.692  21.879  6141.12     3631.0       r 
 59276.425  25.859  22.734  21.923  6366.38     3631.0   r-P48 
 59276.425  25.934  22.806  21.995  6629.82     3631.0  orange 
 59276.425  26.148   23.02    22.2  7457.89     3631.0       i 
 59277.231  23.414  21.786  21.154  4671.78     3631.0       g 
 59277.231  23.445  21.824  21.195  4746.48     3631.0   g-P48 
 59277.231  23.548  21.938  21.309  5182.42     3631.0    cyan 
 59277.231  23.731  22.109  21.488  5850.88     3631.0       G 
 59277.231  23.789  22.172   21.56  6141.12     3631.0       r 
 59277.231  23.833  22.216  21.601  6366.38     3631.0   r-P48 
 59277.231  23.907  22.288   21.67  6629.82     3631.0  orange 
 59277.231  24.116  22.488  21.868  7457.89     3631.0       i 
 59277.512  22.995   21.63  21.053  4671.78     3631.0       g 
 59277.512  23.031  21.668  21.093  4746.48     3631.0   g-P48 
 59277.512   23.14  21.781  21.205  5182.42     3631.0    cyan 
 59277.512  23.323  21.961  21.384  5850.88     3631.0       G 
 59277.512  23.388  22.025  21.453  6141.12     3631.0       r 
 59277.512  23.432  22.065  21.497  6366.38     3631.0   r-P48 
 59277.512  23.505  22.132   21.57  6629.82     3631.0  orange 
 59277.512  23.711   22.33  21.767  7457.89     3631.0       i 
 59278.231  22.296  21.295  20.839  4671.78     3631.0       g 
 59278.231  22.328  21.334  20.875  4746.48     3631.0   g-P48 
 59278.231  22.434  21.437  20.985  5182.42     3631.0    cyan 
 59278.231  22.615   21.61  21.157  5850.88     3631.0       G 
 59278.231  22.675  21.676  21.223  6141.12     3631.0       r 
 59278.231  22.718  21.719  21.264  6366.38     3631.0   r-P48 
 59278.231  22.789   21.79  21.333  6629.82     3631.0  orange 
 59278.231  22.989  21.988  21.531  7457.89     3631.0       i 
 59278.275  22.264  21.277  20.826  4671.78     3631.0       g 
 59278.275  22.296  21.315  20.862  4746.48     3631.0   g-P48 
 59278.275  22.401  21.419  20.973  5182.42     3631.0    cyan 
 59278.275  22.582   21.59  21.145  5850.88     3631.0       G 
 59278.275  22.642  21.656   21.21  6141.12     3631.0       r 
 59278.275  22.685  21.699  21.251  6366.38     3631.0   r-P48 
 59278.275  22.755   21.77  21.321  6629.82     3631.0  orange 
 59278.275  22.956   21.97  21.517  7457.89     3631.0       i 
 59279.958  21.245  20.725  20.416  4671.78     3631.0       g 
 59279.958  21.286  20.755  20.449  4746.48     3631.0   g-P48 
 59279.958  21.412  20.851  20.549  5182.42     3631.0    cyan 
 59279.958   21.59   21.02  20.721  5850.88     3631.0       G 
 59279.958  21.662  21.076  20.793  6141.12     3631.0       r 
 59279.958  21.704  21.113  20.834  6366.38     3631.0   r-P48 
 59279.958  21.776  21.181  20.905  6629.82     3631.0  orange 
 59279.958   21.98  21.375  21.102  7457.89     3631.0       i 
 59282.684   20.37   20.09  19.912  4671.78     3631.0       g 
 59282.684  20.407  20.126  19.945  4746.48     3631.0   g-P48 
 59282.684  20.517  20.221  20.048  5182.42     3631.0    cyan 
 59282.684  20.694  20.393   20.22  5850.88     3631.0       G 
