# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2020vpg
# TELESCOPE =
# INSTRUMENT =
# DATE-OBS =
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE =
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS =
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3824.0043945312 5.828629e-18
3825.32067951575 4.79828e-18
3826.6369645003 5.13394e-18
3827.95324948484 5.006256e-18
3829.26953446939 6.476045e-18
3830.58581945394 9.35462e-18
3831.90210443848 5.206652e-18
3833.21838942303 3.041864e-18
3834.53467440758 3.185196e-18
3835.85095939212 4.807867e-18
3837.16724437667 5.810443e-18
3838.48352936122 6.515788e-18
3839.79981434576 7.24248e-18
3841.11609933031 7.34315e-18
3842.43238431486 7.565086e-18
3843.7486692994 5.360334e-18
3845.06495428395 2.574699e-18
3846.3812392685 2.176676e-18
3847.69752425305 5.853387e-18
3849.01380923759 5.071405e-18
3850.33009422214 3.869227e-18
3851.64637920669 5.543188e-18
3852.96266419123 6.324581e-18
3854.27894917578 8.909199e-18
3855.59523416032 8.031027e-18
3856.91151914487 7.501633e-18
3858.22780412942 4.481293e-18
3859.54408911397 4.991669e-18
3860.86037409851 4.06511e-18
3862.17665908306 5.299066e-18
3863.49294406761 3.096088e-18
3864.80922905215 4.6317e-18
3866.1255140367 5.43823e-18
3867.44179902125 5.585402e-18
3868.75808400579 4.717032e-18
3870.07436899034 4.487387e-18
3871.39065397489 4.583973e-18
3872.70693895943 4.483127e-18
3874.02322394398 4.238428e-18
3875.33950892853 6.282008e-18
3876.65579391307 5.645042e-18
3877.97207889762 6.888551e-18
3879.28836388217 4.023252e-18
3880.60464886671 3.07737e-18
3881.92093385126 4.641164e-18
3883.23721883581 5.289445e-18
3884.55350382035 4.243174e-18
3885.8697888049 3.525127e-18
3887.18607378945 5.093647e-18
3888.50235877399 5.939441e-18
3889.81864375854 5.94124e-18
3891.13492874309 5.348909e-18
3892.45121372763 5.613883e-18
3893.76749871218 4.06888e-18
3895.08378369673 2.738351e-18
3896.40006868127 4.809392e-18
3897.71635366582 4.308811e-18
3899.03263865037 5.418612e-18
3900.34892363491 4.789994e-18
3901.66520861946 5.124777e-18
3902.98149360401 4.900561e-18
3904.29777858855 2.911545e-18
3905.6140635731 5.295554e-18
3906.93034855765 5.851437e-18
3908.24663354219 9.450499e-18
3909.56291852674 7.375003e-18
3910.87920351129 6.465824e-18
3912.19548849583 7.860596e-18
3913.51177348038 7.685281e-18
3914.82805846493 5.842329e-18
3916.14434344947 6.013072e-18
3917.46062843402 7.083923e-18
3918.77691341857 2.406428e-18
3920.09319840311 4.430942e-18
3921.40948338766 4.653524e-18
3922.72576837221 6.490478e-18
3924.04205335675 5.46633e-18
3925.3583383413 6.800197e-18
3926.67462332585 6.720359e-18
3927.99090831039 5.678389e-18
3929.30719329494 5.343323e-18
3930.62347827949 6.857313e-18
3931.93976326403 5.424115e-18
3933.25604824858 5.241449e-18
3934.57233323313 5.596311e-18
3935.88861821767 4.325279e-18
3937.20490320222 7.278087e-18
3938.52118818677 8.303686e-18
3939.83747317131 6.712472e-18
3941.15375815586 7.915081e-18
3942.47004314041 6.015776e-18
3943.78632812495 4.139611e-18
3945.1026131095 6.935972e-18
3946.41889809405 6.811461e-18
3947.73518307859 6.569044e-18
3949.05146806314 7.318192e-18
3950.36775304769 8.536695e-18
3951.68403803223 4.744453e-18
3953.00032301678 5.154252e-18
3954.31660800133 8.083747e-18
3955.63289298587 7.278417e-18
3956.94917797042 5.727251e-18
3958.26546295497 4.604829e-18
3959.58174793951 4.604465e-18
3960.89803292406 5.461823e-18
3962.21431790861 6.859351e-18
3963.53060289315 6.518841e-18
3964.8468878777 5.26321e-18
3966.16317286225 5.331883e-18
3967.47945784679 7.564946e-18
3968.79574283134 4.763469e-18
3970.11202781589 4.866387e-18
3971.42831280043 4.191705e-18
3972.74459778498 4.279522e-18
3974.06088276953 5.322787e-18
3975.37716775407 6.96362e-18
3976.69345273862 5.496387e-18
3978.00973772317 5.174975e-18
3979.32602270771 7.070459e-18
3980.64230769226 6.019146e-18
3981.95859267681 6.524919e-18
3983.27487766135 7.80341e-18
3984.5911626459 7.3804e-18
3985.90744763045 7.040631e-18
3987.22373261499 8.018367e-18
3988.54001759954 7.86937e-18
3989.85630258409 7.340584e-18
3991.17258756864 6.853835e-18
3992.48887255318 6.707305e-18
3993.80515753773 7.563596e-18
3995.12144252227 5.099009e-18
3996.43772750682 4.516041e-18
3997.75401249137 5.15024e-18
3999.07029747592 7.274939e-18
4000.38658246046 6.393591e-18
4001.70286744501 7.036773e-18
4003.01915242956 6.315508e-18
4004.3354374141 6.329233e-18
4005.65172239865 6.547467e-18
4006.96800738319 6.860062e-18
4008.28429236774 5.57791e-18
4009.60057735229 4.851267e-18
4010.91686233684 4.395831e-18
4012.23314732138 6.308138e-18
4013.54943230593 5.096984e-18
4014.86571729048 6.217531e-18
4016.18200227502 5.381344e-18
4017.49828725957 6.105945e-18
4018.81457224412 9.145253e-18
4020.13085722866 9.739898e-18
4021.44714221321 6.668471e-18
4022.76342719776 6.183384e-18
4024.0797121823 6.327883e-18
4025.39599716685 6.439842e-18
4026.7122821514 7.829545e-18
4028.02856713594 8.452219e-18
4029.34485212049 7.345101e-18
4030.66113710504 6.697524e-18
4031.97742208958 7.576266e-18
4033.29370707413 6.536198e-18
4034.60999205868 8.014497e-18
4035.92627704322 8.178338e-18
4037.24256202777 9.129481e-18
4038.55884701232 5.687947e-18
4039.87513199686 6.15847e-18
4041.19141698141 7.094157e-18
4042.50770196596 4.46396e-18
4043.8239869505 7.328704e-18
4045.14027193505 7.006125e-18
4046.4565569196 5.501855e-18
4047.77284190414 6.016204e-18
4049.08912688869 7.348894e-18
4050.40541187324 8.866331e-18
4051.72169685778 7.575438e-18
