# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2018ibb
# TELESCOPE =
# INSTRUMENT =
# DATE-OBS =
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE =
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS =
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3636.0478515625 4.209973e-16
3641.5657801628113 4.2330667e-16
3647.0837087631226 4.3237445e-16
3652.601637363434 4.2994588e-16
3658.119565963745 4.505656e-16
3663.6374945640564 4.516716e-16
3669.1554231643677 4.756997e-16
3674.673351764679 4.7449833e-16
3680.1912803649902 4.584065e-16
3685.7092089653015 4.8040284e-16
3691.227137565613 4.9281875e-16
3696.745066165924 4.8841556e-16
3702.2629947662354 4.9141495e-16
3707.7809233665466 4.987113e-16
3713.298851966858 4.9348695e-16
3718.816780567169 4.928432e-16
3724.3347091674805 5.009974e-16
3729.8526377677917 5.066932e-16
3735.370566368103 5.2864226e-16
3740.8884949684143 5.4966514e-16
3746.4064235687256 5.600346e-16
3751.924352169037 5.558416e-16
3757.442280769348 5.574328e-16
3762.96020936966 5.566084e-16
3768.478137969971 5.4448014e-16
3773.9960665702824 5.4394275e-16
3779.5139951705937 5.2052774e-16
3785.031923770905 4.934769e-16
3790.5498523712163 4.8522605e-16
3796.0677809715276 4.5571124e-16
3801.585709571839 4.542874e-16
3807.10363817215 4.516868e-16
3812.6215667724614 4.4964453e-16
3818.1394953727727 4.4595724e-16
3823.657423973084 4.3435553e-16
3829.1753525733952 4.2371444e-16
3834.6932811737065 4.2897706e-16
3840.211209774018 4.3410955e-16
3845.729138374329 4.4785734e-16
3851.2470669746403 4.4159287e-16
3856.7649955749516 4.5082535e-16
3862.282924175263 4.3873265e-16
3867.800852775574 4.423939e-16
3873.3187813758855 4.4569926e-16
3878.8367099761967 4.5768996e-16
3884.354638576508 4.8570357e-16
3889.8725671768193 4.8408796e-16
3895.3904957771306 4.8544946e-16
3900.908424377442 4.913369e-16
3906.426352977753 4.753515e-16
3911.9442815780644 4.7686594e-16
3917.4622101783757 4.7780133e-16
3922.980138778687 4.678785e-16
3928.4980673789983 4.7502836e-16
3934.0159959793095 4.6659615e-16
3939.533924579621 4.744967e-16
3945.051853179932 4.7627567e-16
3950.5697817802434 4.967534e-16
3956.0877103805547 4.548489e-16
3961.605638980866 4.441914e-16
3967.123567581177 4.2246938e-16
3972.6414961814885 4.036558e-16
3978.1594247818 4.1348898e-16
3983.6773533821115 4.1427905e-16
3989.195281982423 3.9691165e-16
3994.713210582734 4.2526517e-16
4000.2311391830453 4.472652e-16
4005.7490677833566 4.7276996e-16
4011.266996383668 4.935921e-16
4016.784924983979 4.856314e-16
4022.3028535842905 4.9078725e-16
4027.8207821846017 4.8661614e-16
4033.338710784913 4.857138e-16
4038.8566393852243 4.7816016e-16
4044.3745679855356 4.772953e-16
4049.892496585847 4.618878e-16
4055.410425186158 4.69315e-16
4060.9283537864694 4.8224826e-16
4066.4462823867807 4.9543587e-16
4071.964210987092 5.0652734e-16
4077.4821395874033 5.084735e-16
4083.0000681877145 5.0292036e-16
4088.517996788026 4.9597024e-16
4094.035925388337 4.868042e-16
4099.553853988648 4.9103395e-16
4105.07178258896 4.941171e-16
4110.589711189271 4.926186e-16
4116.107639789582 5.055402e-16
4121.6255683898935 5.136353e-16
4127.143496990205 5.3077673e-16
4132.661425590516 5.3148586e-16
4138.179354190827 5.426841e-16
4143.697282791139 5.379636e-16
4149.21521139145 5.441207e-16
4154.733139991761 5.563218e-16
4160.251068592072 5.4932607e-16
4165.768997192384 5.411627e-16
4171.286925792695 5.3690554e-16
4176.804854393006 5.391743e-16
4182.322782993318 5.396362e-16
4187.840711593629 5.4421666e-16
4193.35864019394 5.5714074e-16
4198.876568794251 5.404249e-16
4204.394497394563 5.536954e-16
4209.912425994874 5.284754e-16
4215.430354595185 5.2171057e-16
4220.9482831954965 5.291653e-16
4226.466211795808 5.253187e-16
4231.984140396119 5.188138e-16
4237.50206899643 5.070975e-16
