 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -29.44047  0.38266   1.88403     13.36306  1.30539  1.22489  31.48309  0.03794     0.01612  3709.03795   9840.65088  1.46308         3448.62579     16.47295    2e-05  58307.90953   2.58361  12.04741   8083683.37488   44.9268   19.4433  58429.39731     51.6808       44.56002   69.24301  101.12868  129.0    0.03878  -21.82785  0.73202 
  -27.95519  0.40183    2.4044     13.88636  2.13882  0.56493  15.93978  0.12313      0.1702  5330.89366   9644.73193  3.32582         2185.76363     17.69915  0.00028  58309.39481   2.70215   6.40503   1937652.03981  45.54973  19.36577  58429.39731     51.7471       44.59726   70.49863   97.91476  104.0    0.04129  -21.97555  0.86906 
    -17.669  0.24724   1.69344      13.8639  1.93603  0.86668  26.17513  0.15424      0.0193  4016.61841   9624.03512  3.66695         3240.73001      17.5678  0.00021    58319.681   2.51905   6.47147    964850.05807  46.11376  19.40033     58441.24    51.60817       44.44354   71.07101  116.92533  110.0    0.02807  -21.94988  0.92265 
  -34.69934  0.08006   2.12069     13.52659  1.90363  1.44073  30.00059  0.06396     0.18236  3741.70639   8996.14357  1.90901         3374.28098     17.98637  0.00054  58302.65066   2.50551   2.40174    7033548.3595   45.0483  19.38178     58432.13    51.69688       44.56598   70.49863   99.87306  128.0    0.03259  -21.89269  0.95026 
  -31.90603  0.00174   1.81463     13.50916   1.4679  0.61473  15.21622  0.11137     0.02973  4631.10029   9086.73127  2.08255         3118.73646       17.488  0.00017  58305.44397   1.94671   0.02654   4303000.09941  45.28419  19.40052     58430.22    51.65434       44.49882   72.15613  110.38024  124.5    0.03934  -21.93792  0.99936 
  -18.89969  0.42261   1.80252     13.89548  1.79933  0.97541  45.00079  0.07362     0.19536  4641.44743   9400.09839  2.18131         3258.81597     17.41104  0.00014  58318.45031   5.78301  19.01783    878456.53967  46.06848  19.39349  58435.02663    51.67237       44.51338   74.41522  105.74794  108.0    0.03046  -21.97451  0.76318 
  -24.06109  0.02642   1.72908     13.89138  1.75643  0.52865  41.25616  0.08452     0.16168  4076.32838   9575.56617  3.20196         3184.16592     18.13438  0.00076  58313.28891   4.08935   1.09003    804109.18544  46.13253  19.37596     58441.24    51.61872       44.45056   74.44327  115.53942  106.0    0.03255  -21.93535  0.98306 
  -25.68174  0.19646   2.38616     13.59126  1.96628  1.35022  34.58477  0.04769     0.02921  4452.76444   9537.12459  3.02047         2675.05969      16.4558    2e-05  58311.66826   4.09045    6.7944   6828895.21661  44.97274  19.43234     58432.13    51.68257       44.51193   76.37351  105.74794  118.0    0.04362  -21.89212  0.84835 
  -31.72123  0.09124   2.13805     13.75749  1.96022  0.69246  33.07045  0.05837     0.06157  3552.81705   9695.33918   2.1217         3436.42874     16.95369    5e-05  58305.62877   2.49008   3.01738   2541976.17534  45.49594  19.39775  58435.02663    51.78243       44.64696   69.55753   96.39503  120.0    0.03458  -21.91906  0.94026 
  -28.98365  0.28189   1.87296     13.37008  1.42204  1.23594  38.35766  0.02839      0.0145  3612.17861   9608.50456  1.16541         3688.20788     16.14569    1e-05  58308.36635    2.9855  10.81275    8426110.8567  44.95107  19.40713     58433.17    51.62109       44.45066   79.98909  117.79873  139.0    0.03478  -21.85794  0.77703 
