          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
     58290.47    21.46      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58293.46    21.85      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58296.36    20.46      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
  58296.58263  18.9219  19.0493    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58297.602891  19.2336  19.3611    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58299.62602  17.8974  18.0249    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58300.44    20.82      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58303.46    20.94      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
 58303.619441  18.2925  18.4199    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58307.625899  18.1663  18.3404    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 58311.621478  19.5879   19.762    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
      58313.4    21.66      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
 58313.607237  19.4497  19.5772    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58315.614099  20.1238  20.2979    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
     58316.42    21.42      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58316.599228  19.7964  19.9238    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58319.42    21.71      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58319.44    21.91      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
 58319.597023  19.9994  20.1268    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58321.588298  20.0338  20.1612    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
      58322.4    21.59      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58322.42    21.87      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58322.595796  20.0696  20.1971    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58323.584758  19.1511  19.2786    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58324.540843  19.8736   20.001    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58325.47    20.87      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
 58325.577985  19.2774  19.4048    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
