       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 58380.755    99.0    99.0    99.0  4746.48     3631.0       g 
 58380.755    99.0    99.0    99.0  5182.42     3631.0    cyan 
 58380.755    99.0    99.0    99.0  5850.88     3631.0       G 
 58380.755    99.0    99.0    99.0  6366.38     3631.0       r 
 58380.755    99.0    99.0    99.0  6629.82     3631.0  orange 
 58380.755    99.0    99.0    99.0  7829.03     3631.0       i 
 58382.329    99.0    99.0  26.505  4746.48     3631.0       g 
 58382.329    99.0    99.0    26.6  5182.42     3631.0    cyan 
 58382.329    99.0    99.0  26.762  5850.88     3631.0       G 
 58382.329    99.0    99.0  26.862  6366.38     3631.0       r 
 58382.329    99.0    99.0  26.925  6629.82     3631.0  orange 
 58382.329    99.0    99.0  27.168  7829.03     3631.0       i 
 58383.513  28.046  25.179  24.223  4746.48     3631.0       g 
 58383.513  28.141   25.26  24.316  5182.42     3631.0    cyan 
 58383.513  28.299  25.421  24.469  5850.88     3631.0       G 
 58383.513   28.39   25.52  24.546  6366.38     3631.0       r 
 58383.513   28.45  25.586  24.604  6629.82     3631.0  orange 
 58383.513  28.704  25.861  24.852  7829.03     3631.0       i 
 58383.519  27.997  25.167  24.215  4746.48     3631.0       g 
 58383.519  28.092  25.247  24.308  5182.42     3631.0    cyan 
 58383.519   28.25  25.408  24.461  5850.88     3631.0       G 
 58383.519  28.341  25.506  24.538  6366.38     3631.0       r 
 58383.519  28.402  25.572  24.597  6629.82     3631.0  orange 
 58383.519  28.655  25.847  24.845  7829.03     3631.0       i 
 58386.284  22.889  22.527  22.258  4746.48     3631.0       g 
 58386.284  22.975  22.617  22.339  5182.42     3631.0    cyan 
 58386.284  23.127  22.767   22.49  5850.88     3631.0       G 
 58386.284  23.206  22.828  22.573  6366.38     3631.0       r 
 58386.284  23.264  22.886  22.632  6629.82     3631.0  orange 
 58386.284  23.506  23.122   22.88  7829.03     3631.0       i 
 58388.137  21.947  21.725  21.568  4746.48     3631.0       g 
 58388.137  22.029  21.808  21.655  5182.42     3631.0    cyan 
 58388.137  22.178  21.957  21.806  5850.88     3631.0       G 
 58388.137  22.251  22.035  21.881  6366.38     3631.0       r 
 58388.137  22.313  22.091  21.938  6629.82     3631.0  orange 
 58388.137  22.554  22.333  22.178  7829.03     3631.0       i 
 58388.164  21.936  21.716   21.56  4746.48     3631.0       g 
 58388.164  22.018  21.799  21.646  5182.42     3631.0    cyan 
 58388.164  22.167  21.947  21.797  5850.88     3631.0       G 
 58388.164   22.24  22.025  21.872  6366.38     3631.0       r 
 58388.164  22.301  22.082  21.929  6629.82     3631.0  orange 
 58388.164  22.543  22.323   22.17  7829.03     3631.0       i 
 58388.215  21.916  21.697  21.545  4746.48     3631.0       g 
 58388.215  21.998  21.781  21.631  5182.42     3631.0    cyan 
 58388.215  22.146  21.929  21.782  5850.88     3631.0       G 
 58388.215  22.219  22.006  21.856  6366.38     3631.0       r 
 58388.215  22.281  22.064  21.914  6629.82     3631.0  orange 
 58388.215  22.523  22.305  22.154  7829.03     3631.0       i 
 58388.238  21.907  21.689  21.538  4746.48     3631.0       g 
 58388.238  21.988  21.773  21.624  5182.42     3631.0    cyan 
 58388.238  22.137  21.921  21.775  5850.88     3631.0       G 
 58388.238   22.21  21.998  21.849  6366.38     3631.0       r 
 58388.238  22.271  22.055  21.907  6629.82     3631.0  orange 
 58388.238  22.514  22.297  22.146  7829.03     3631.0       i 
 58388.254  21.901  21.684  21.533  4746.48     3631.0       g 
 58388.254  21.982  21.767  21.619  5182.42     3631.0    cyan 
 58388.254  22.131  21.916   21.77  5850.88     3631.0       G 
 58388.254  22.204  21.992  21.844  6366.38     3631.0       r 
 58388.254  22.265   22.05  21.902  6629.82     3631.0  orange 
 58388.254  22.508  22.292  22.142  7829.03     3631.0       i 
 58388.301  21.883  21.667   21.52  4746.48     3631.0       g 
 58388.301  21.964  21.751  21.605  5182.42     3631.0    cyan 
 58388.301  22.112    21.9  21.756  5850.88     3631.0       G 
 58388.301  22.186  21.975   21.83  6366.38     3631.0       r 
 58388.301  22.246  22.033  21.888  6629.82     3631.0  orange 
 58388.301  22.489  22.274  22.127  7829.03     3631.0       i 
 58389.049  21.617  21.425  21.304  4746.48     3631.0       g 
 58389.049  21.693  21.511  21.389  5182.42     3631.0    cyan 
 58389.049  21.841  21.661  21.541  5850.88     3631.0       G 
 58389.049  21.911  21.735  21.617  6366.38     3631.0       r 
 58389.049  21.969  21.793  21.673  6629.82     3631.0  orange 
 58389.049  22.218  22.029  21.909  7829.03     3631.0       i 
 58389.137  21.588  21.397   21.28  4746.48     3631.0       g 
 58389.137  21.664  21.485  21.366  5182.42     3631.0    cyan 
 58389.137  21.812  21.635  21.518  5850.88     3631.0       G 
 58389.137  21.882   21.71  21.593  6366.38     3631.0       r 
 58389.137   21.94  21.768   21.65  6629.82     3631.0  orange 
 58389.137  22.189  22.004  21.885  7829.03     3631.0       i 
 58389.184  21.572  21.384  21.267  4746.48     3631.0       g 
 58389.184  21.649  21.471  21.354  5182.42     3631.0    cyan 
 58389.184  21.797  21.622  21.505  5850.88     3631.0       G 
 58389.184  21.866  21.696  21.581  6366.38     3631.0       r 
 58389.184  21.924  21.754  21.637  6629.82     3631.0  orange 
 58389.184  22.173   21.99  21.873  7829.03     3631.0       i 
 58389.199  21.566  21.379  21.263  4746.48     3631.0       g 
 58389.199  21.644  21.466   21.35  5182.42     3631.0    cyan 
 58389.199  21.792  21.618  21.501  5850.88     3631.0       G 
 58389.199  21.861  21.692  21.577  6366.38     3631.0       r 
 58389.199  21.919  21.749  21.633  6629.82     3631.0  orange 
 58389.199  22.168  21.985  21.869  7829.03     3631.0       i 
 58389.246  21.551  21.365  21.251  4746.48     3631.0       g 
 58389.246  21.629  21.452  21.338  5182.42     3631.0    cyan 
 58389.246  21.777  21.604  21.489  5850.88     3631.0       G 
 58389.246  21.846  21.679  21.564  6366.38     3631.0       r 
 58389.246  21.904  21.736   21.62  6629.82     3631.0  orange 
 58389.246  22.153  21.972  21.856  7829.03     3631.0       i 
 58389.258  21.547  21.362  21.248  4746.48     3631.0       g 
 58389.258  21.625  21.449  21.335  5182.42     3631.0    cyan 
 58389.258  21.773  21.601  21.486  5850.88     3631.0       G 
 58389.258  21.842  21.675  21.561  6366.38     3631.0       r 
 58389.258    21.9  21.732  21.617  6629.82     3631.0  orange 
 58389.258  22.149  21.969  21.853  7829.03     3631.0       i 
 58389.273  21.542  21.358  21.244  4746.48     3631.0       g 
 58389.273   21.62  21.445  21.331  5182.42     3631.0    cyan 
 58389.273  21.768  21.597  21.481  5850.88     3631.0       G 
 58389.273  21.837  21.671  21.557  6366.38     3631.0       r 
 58389.273  21.895  21.728  21.612  6629.82     3631.0  orange 
 58389.273  22.144  21.964  21.849  7829.03     3631.0       i 
 58390.145   21.28  21.129  21.035  4746.48     3631.0       g 
 58390.145  21.365  21.211  21.113  5182.42     3631.0    cyan 
 58390.145  21.511  21.356  21.267  5850.88     3631.0       G 
 58390.145  21.575   21.43  21.339  6366.38     3631.0       r 
 58390.145  21.634  21.489  21.395  6629.82     3631.0  orange 
 58390.145   21.88  21.728  21.635  7829.03     3631.0       i 
 58390.215   21.26  21.111  21.019  4746.48     3631.0       g 
 58390.215  21.346  21.193  21.097  5182.42     3631.0    cyan 
 58390.215  21.492  21.339  21.251  5850.88     3631.0       G 
 58390.215  21.556  21.412  21.322  6366.38     3631.0       r 
 58390.215  21.616  21.471  21.379  6629.82     3631.0  orange 
 58390.215  21.861   21.71  21.618  7829.03     3631.0       i 
 58390.242  21.252  21.104  21.013  4746.48     3631.0       g 
 58390.242  21.338  21.186  21.091  5182.42     3631.0    cyan 
 58390.242  21.484  21.333  21.244  5850.88     3631.0       G 
 58390.242  21.549  21.404  21.316  6366.38     3631.0       r 
 58390.242  21.608  21.464  21.372  6629.82     3631.0  orange 
 58390.242  21.853  21.703  21.612  7829.03     3631.0       i 
  58390.25   21.25  21.102  21.011  4746.48     3631.0       g 
  58390.25  21.336  21.184   21.09  5182.42     3631.0    cyan 
  58390.25  21.482  21.331  21.242  5850.88     3631.0       G 
  58390.25  21.547  21.402  21.314  6366.38     3631.0       r 
  58390.25  21.606  21.462   21.37  6629.82     3631.0  orange 
  58390.25  21.851  21.702   21.61  7829.03     3631.0       i 
 58390.285  21.241  21.094  21.003  4746.48     3631.0       g 
 58390.285  21.326  21.175  21.082  5182.42     3631.0    cyan 
 58390.285  21.472  21.322  21.234  5850.88     3631.0       G 
 58390.285  21.538  21.394  21.306  6366.38     3631.0       r 
 58390.285  21.597  21.453  21.362  6629.82     3631.0  orange 
 58390.285  21.841  21.693  21.601  7829.03     3631.0       i 
 58391.813  20.869  20.768  20.687  4746.48     3631.0       g 
 58391.813  20.949  20.839  20.771  5182.42     3631.0    cyan 
 58391.813  21.101  20.987  20.914  5850.88     3631.0       G 
 58391.813   21.17  21.058  20.985  6366.38     3631.0       r 
 58391.813  21.227  21.113  21.042  6629.82     3631.0  orange 
 58391.813  21.458  21.348  21.275  7829.03     3631.0       i 
 58392.323  20.762  20.669  20.595  4746.48     3631.0       g 
 58392.323  20.841  20.744  20.676  5182.42     3631.0    cyan 
 58392.323  20.995  20.889  20.821  5850.88     3631.0       G 
 58392.323  21.063  20.958  20.891  6366.38     3631.0       r 
 58392.323  21.118  21.014  20.948  6629.82     3631.0  orange 
 58392.323  21.349  21.246  21.175  7829.03     3631.0       i 
 58394.317  20.412  20.332  20.274  4746.48     3631.0       g 
 58394.317  20.484  20.408  20.352  5182.42     3631.0    cyan 
 58394.317  20.633  20.554  20.497  5850.88     3631.0       G 
 58394.317  20.697   20.62  20.565  6366.38     3631.0       r 
 58394.317   20.75  20.674  20.617  6629.82     3631.0  orange 
 58394.317  20.986  20.904  20.842  7829.03     3631.0       i 
 58394.578  20.372  20.295  20.238  4746.48     3631.0       g 
 58394.578  20.444  20.367  20.314  5182.42     3631.0    cyan 
 58394.578  20.589  20.518   20.46  5850.88     3631.0       G 
 58394.578  20.654   20.58  20.526  6366.38     3631.0       r 
 58394.578  20.708  20.634  20.579  6629.82     3631.0  orange 
 58394.578  20.944  20.863  20.804  7829.03     3631.0       i 
 58396.318  20.135  20.064  20.016  4746.48     3631.0       g 
 58396.318    20.2  20.136  20.087  5182.42     3631.0    cyan 
 58396.318  20.337  20.277  20.231  5850.88     3631.0       G 
 58396.318  20.395  20.339  20.292  6366.38     3631.0       r 
 58396.318  20.451  20.393  20.344  6629.82     3631.0  orange 
