                MJD               R_low               R_med                  R_high               T_low               T_med              T_high                   L_low                   L_med                  L_high 
   56074.2756260434                 0.0  1197136699679750.0      3057233199601161.0                 0.0  19234.780506250216  27728.551045136985                     0.0  3.0075399148589835e+44  6.2812916861117824e+44 
 56076.630884808015                 0.0  1277265838738805.0      3120985600466105.0                 0.0   19215.63813516111  27631.431712502566                     0.0  3.1416301863657773e+44   6.275683892269302e+44 
  56078.98614357262                 0.0  1349353476166636.2      3176040620228015.0                 0.0  19203.775386755875  26972.683993174312                     0.0   3.246335494601063e+44   6.267201769676768e+44 
  56081.34140233723                 0.0  1405399202700516.5      3230987417226734.0                 0.0  19131.856455158675  26398.940440903894                     0.0  3.3502602172428315e+44  6.2559839262058324e+44 
 56083.696661101836  65660493124455.984  1460870848521479.5      3285934214225283.0  14666.502872483972  19106.068863276465   27042.15138382514   7.308673214252921e+42  3.4466815229647977e+44  6.2421072346408086e+44 
  56086.05191986645  150531997868719.78  1515852726738963.2      3340881011224001.5   14927.89132605725  19129.511446469878   27560.73669562945  1.4133070376212662e+43  3.5491235166521886e+44   6.375052203843667e+44 
  56088.40717863105  206825627917987.06  1568310479649671.0      3395827808222550.0  15015.218319062005   19014.95186773345  27486.256765758022   2.660034916021452e+43   3.641875024092605e+44   6.448274997960645e+44 
  56090.76243739566  254759488369054.16  1632562595314377.0      3450774605221099.0  15396.931085853039   19076.83278747228  26850.729059534522  3.9373453372915153e+43   3.717709505308792e+44   6.472415589103481e+44 
  56093.11769616027  312354010472449.56  1698580335095837.5      3505721402219818.0  15283.001648198244  18880.284813449856  26316.073431142264   5.520278205173339e+43   3.791952090402635e+44   6.574442829281122e+44 
  56095.47295492487   373290594135090.2  1757137240902471.5      3560668199218367.0  15286.261691207446  18860.072119433324   25935.17977318997   7.352532685884845e+43   3.852954612301894e+44   6.624526762431296e+44 
 56097.828213689485   432616105008259.5  1811750301635796.5      3615614996217085.5   15481.35919121416   18790.12501725983   25627.07643037292   8.831068302692575e+43   3.896682418679905e+44  6.5775098924602155e+44 
  56100.18347245409   484362633211613.9  1866363362368952.5      3670561793215634.5  15516.820880763715   18683.81510666712   25257.76343228269  1.0294947792422074e+44  3.9430849882179995e+44   6.528560951860788e+44 
   56102.5387312187   536109161415128.0  1924321664806611.5      3725508590214353.0  15387.064958681884   18446.33467642523  24885.841898360904  1.2330242560215793e+44  4.0016046288231376e+44    6.47775864940009e+44 
 56104.893989983306   612666488338248.9  1985116244015535.0      3789167401601298.5  15489.485087345241   18456.35230951671   24917.49299570071  1.4216963869785978e+44  4.0797912533905445e+44     6.5012282362175e+44 
  56107.24924874792   681949733407414.5  2045910823224647.0      3850378453187829.0  15396.434207163486  18330.135096763628  24542.452268534427  1.5487598113112785e+44   4.129939493175135e+44   6.514656321927644e+44 
  56109.60450751252   723488262366338.5  2111800872305717.0      3911589504774170.5  15259.441907159857  18151.465746195234  24178.696385878382    1.69280050230341e+44   4.175658930211537e+44   6.469175414461737e+44 
  56111.95976627713   764314820774845.4  2188808358185794.0      3972800556360512.0   15124.02083889772   17992.19671103242  23717.721138830402  1.8409607608043774e+44   4.217158120580045e+44  6.4214198740218956e+44 
  56114.31502504174   845576892711546.6  2265815844066109.0      4043885697524445.0  14992.659047986002   17809.40735576633   23286.74133720737  1.9518240415675753e+44   4.254482657798607e+44  6.3715465594257724e+44 
  56116.67028380634   927133336800737.4  2314918682209625.0      4116763870846518.5    14871.0794837734  17684.121698908937   23157.91716748238   2.054598474772151e+44   4.272721364024865e+44   6.339231779001471e+44 
 56119.025542570955   979363961718516.8  2366278862721620.0      4189642044168817.0  14751.283225322171   17532.39850939106  22913.462285030422  2.1521173859348093e+44   4.284012245754152e+44   6.306317181326544e+44 
  56121.38080133556  1038390074502078.0  2418335784556783.0      4262520217490891.0  14627.619013197389  17377.148415985703  22510.448713552592   2.289854020912846e+44  4.3045311045710686e+44   6.273255663027217e+44 
  56123.73606010017  1097637356143478.6  2497733998286864.0      4335398390813189.5  14571.517978069849   17346.42640002877  22318.936839659124  2.4155975500111456e+44   4.338636304402426e+44   6.249218459715877e+44 
 56126.091318864776  1151496196519831.0  2579134697771602.0      4408276564135263.0  14487.963244469323  17241.819515761264   21976.09915700591  2.5014435856633003e+44  4.3681600033889055e+44   6.222132804617506e+44 
  56128.44657762938  1211836880684825.2  2660535397256341.0      4481154737457336.5  14387.560104322141  17118.474808661857   21774.01991444535  2.5819356678542935e+44  4.3822991750658725e+44   6.192123464117647e+44 
  56130.80183639399  1274494525636685.8  2741936096741331.0      4554032910779636.0  14256.177994172758  16873.590109712153  21391.121712657456   2.660405737993407e+44   4.383315548726851e+44   6.150844787661878e+44 
